objID,distance,ra,dec,u,g,r,i,z
588017712582557883,3.23761829E-3,198.77183099,51.81739248,20.752954,18.380091,16.856207,16.266888,15.878681
588017712582557897,0.12323928,198.77508576,51.81706758,22.895716,19.880825,18.863152,18.499784,17.890818
588017712582557890,0.15176108,198.76813408,51.81634795,24.833397,21.74349,20.224903,19.623737,19.229242
588017712582557894,0.17653623,198.76881221,51.8197265,25.401527,21.753155,20.133549,19.569921,19.285416
588017712582557891,0.19744675,198.77702701,51.81676177,23.23004,21.690107,20.680323,20.450058,19.337708
588017712582557893,0.23583253,198.76630573,51.81940281,22.956198,21.412502,19.995396,19.528667,19.252678
588017712582557884,0.31397592,198.77468052,51.81252086,23.566875,20.486992,18.993435,18.448341,18.118036
588017712582557898,0.31481844,198.77920216,51.81485631,23.021805,21.806545,21.028074,20.634495,19.994377
588017712582557882,0.40927653,198.78264207,51.81611261,21.867361,20.061592,18.468086,17.860163,17.514454
588017712582558056,0.44964129,198.7662479,51.82410157,22.898645,21.262884,19.683987,19.126045,18.683617
588017712582557892,0.45902308,198.77203474,51.80979689,26.075243,21.985607,20.50474,19.917473,19.971157
588017712582558068,0.46652547,198.77901068,51.82382585,23.930639,21.423338,19.831934,19.208876,18.915064
588017712582557886,0.48943201,198.77018376,51.82554009,22.466852,20.198437,18.843369,18.304106,18.039465
588017712582557881,0.49082958,198.77601109,51.80968674,22.038811,19.725893,18.116619,17.520412,17.15119
588017712582557887,0.49711655,198.78135533,51.81162411,24.140436,21.675943,20.300337,19.750177,19.377602
588017712582557885,0.50071186,198.783699,51.81348127,22.151371,20.438623,18.918634,18.337807,18.012564
588017712582558187,0.51133871,198.75957461,51.81353104,24.330578,21.875889,20.524937,19.929323,19.635008
588017712582557888,0.53662022,198.78099621,51.81053198,24.774197,21.219456,19.974823,19.329641,18.956194
588017712582558613,0.65381996,198.76532794,51.82757718,24.716499,21.800655,20.642679,20.15498,19.823242
588017712582558701,0.66928247,198.78376351,51.80908458,25.620384,21.739775,20.427303,19.922476,19.732569
588017712582558190,0.67429689,198.75490698,51.81332612,22.765091,21.928297,21.270769,20.673372,20.796516
588017712582558702,0.72911224,198.78424887,51.80803178,21.933962,20.74976,19.854311,19.510012,19.314127
588017712582557907,0.74994544,198.78090415,51.80627999,22.33215,20.453278,18.842661,18.233492,17.907324
588017712582558027,0.79241777,198.75049335,51.81823772,22.599943,21.708687,20.136053,19.617105,19.186813
588017712582558564,0.88185698,198.74893153,51.82142723,22.838036,21.330269,20.014183,19.4638,19.156015
588017712582557912,0.89985077,198.796081,51.81755859,20.549063,18.891062,17.844694,17.383568,17.082258
588017712582558596,0.94624938,198.75379179,51.80628869,24.333391,21.950203,20.681955,20.13892,19.997942
588017712582558030,0.95209718,198.76328743,51.83241258,22.023727,20.041752,18.46266,17.919983,17.546988
588017712582558732,0.98182617,198.79068836,51.80597005,22.255167,21.49828,21.013277,20.809265,20.828751
588017712582558032,0.98190385,198.77293035,51.83379645,25.137671,21.738331,20.30727,19.792604,19.435425
588017712582558029,0.99795763,198.77084759,51.83406784,22.822329,20.912657,19.325916,18.71467,18.377926
588017712582558034,1.00525803,198.76828031,51.83405681,24.350042,21.854679,20.340824,19.846663,19.66576
588017712582558087,1.02526768,198.79831583,51.82232007,23.16568,20.572838,19.135012,18.60293,18.199633
588017712582558033,1.03868503,198.76750762,51.83455084,22.758715,21.888094,20.360813,19.800289,19.44689
588017712582558684,1.05809921,198.78756209,51.83215395,23.286936,21.908201,20.522696,20.071938,19.691496
588017712582558071,1.06538214,198.77785366,51.80008619,25.551224,21.692358,20.191294,19.607304,19.257195
588017712582558761,1.10301536,198.80155425,51.81711825,23.970972,21.339348,19.958956,19.452562,19.214891
588017712582557906,1.16176139,198.77205277,51.79808377,21.916786,19.935577,18.455864,17.92915,17.577478
588017712582558018,1.16968227,198.74715285,51.82959471,22.539272,21.34033,19.868347,19.285845,18.908434
588017712582558728,1.16974575,198.79633263,51.82971537,21.856884,21.604031,20.326595,19.850479,19.718578
588017712582558078,1.26072917,198.79228549,51.83422445,22.687773,20.729637,19.391115,18.865988,18.609667
588017712582557866,1.26394415,198.75712162,51.79844119,20.759884,19.547022,19.192289,18.976847,19.026262
588017712582558038,1.27642939,198.75913525,51.83722259,22.016146,21.580559,21.289282,21.134977,20.511194
588017712582558077,1.27740519,198.79483873,51.83328441,23.177521,21.584372,19.895681,19.273611,18.89356
588017712582558016,1.28005491,198.74488279,51.83078566,23.142475,20.831562,19.286314,18.700792,18.318409
588017712582558036,1.32761827,198.75632348,51.83739285,22.397234,21.481535,21.370655,21.270935,21.664511
588017712582558031,1.34685037,198.76003602,51.83867917,23.635019,20.509151,18.977057,18.429546,18.003958
588017712582557867,1.34711746,198.75844981,51.79657136,23.626219,21.952011,20.434408,19.957066,19.57832
588017712582558105,1.35855609,198.80827505,51.81965454,23.506653,21.210552,19.80822,19.237122,18.783379
588017712582558080,1.36543348,198.78178639,51.79553894,24.616095,21.570332,20.043699,19.52869,19.182503
588017712582558544,1.40295594,198.73729169,51.80790329,21.235186,20.332804,19.47444,19.112654,18.778784
588017712582558727,1.43372909,198.79801624,51.83502057,22.101158,21.776121,20.920403,20.556221,19.96759
588017712582558102,1.44789423,198.80721545,51.82762912,23.521599,21.963955,20.365128,19.792696,19.407009
588017712582558244,1.46461167,198.80586206,51.80508071,22.871254,21.812328,22.350494,21.825968,20.714388
588017712582558101,1.50060746,198.8065019,51.83032947,22.767103,20.757149,19.351547,18.851622,18.512526
588017712582558242,1.50728517,198.80572124,51.80359807,23.350086,21.957148,20.715631,20.210941,19.843668
588017712582558521,1.52714328,198.73546002,51.8293944,22.915199,21.74221,20.468803,20.037237,19.934702
588017712582558100,1.57573495,198.80721864,51.83197233,24.023163,21.724501,20.079067,19.482117,19.170134
588017712582558117,1.57742736,198.81171778,51.80834789,23.394995,21.835329,20.418447,19.99971,19.77264
588017712582558659,1.60479763,198.77130331,51.79070155,22.065023,21.79425,21.093012,20.966923,20.687965
588017712582558095,1.63905082,198.806118,51.83467673,23.067823,20.514519,19.083454,18.584373,18.277693
588017712582558809,1.64371853,198.81120977,51.80489906,24.436422,21.670973,20.232044,19.743961,19.28797
588017712582558687,1.65089481,198.79126694,51.84219759,22.486729,21.36656,20.522142,20.18803,20.206696
588017712582558025,1.6613289,198.75049346,51.84179705,22.681198,21.445351,19.950718,19.444824,19.089569
588017712582558048,1.71239793,198.76633315,51.84578358,24.058826,21.350613,19.966438,19.462151,19.188147
588017712582558012,1.72758415,198.7329186,51.80161703,22.594007,21.41828,20.100069,19.622925,19.230515
588017712582558731,1.74419218,198.80095023,51.84027047,22.153412,21.470671,20.606039,20.43944,20.342459
