objID,ra,dec,Photoz,Photoz_err
587725994647421559,250.13278005,46.69375328,0.203732,0.015774
587725994647421561,250.09844077,46.67561917,0.221722,0.014248
587725994647421563,250.12378675,46.68515275,0.214575,0.017942
587725994647421565,250.1481629,46.69111842,0.220311,0.019243
587725994647421567,250.10816743,46.66996943,0.222614,0.017366
587725994647421568,250.1325584,46.6791098,0.238182,0.012137
587725994647421662,250.07079837,46.66389201,0.191937,0.01241
587725994647421698,250.14598401,46.71112167,0.167927,0.032027
587725994647421699,250.14535189,46.70955479,0.10004,0.038311
587725994647421703,250.14667927,46.70194887,0.279371,0.027897
587725994647421854,250.13051643,46.73733043,0.276862,0.097712
587725994647421977,250.0558803,46.66909665,0.209541,0.034188
587725994647421990,250.06763625,46.67228002,0.194865,0.011445
587725994647422004,250.15403479,46.70788263,0.225721,0.107667
587725994647422035,250.12245276,46.6885668,0.172786,0.023837
587725994647422044,250.10951616,46.68077249,0.195277,0.02861
587729233052369193,250.01794396,46.7024299,0.209211,0.015633
587729233052369370,250.01300237,46.69827672,0.219159,0.016652
587729233052369373,250.020166,46.70005579,0.137354,0.037243
587729233052369392,250.03007755,46.6848952,0.188106,0.025872
