,tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
71,,,,,,5.877393809943433e+17,,,21.85957,0.264047,19.860674,0.021388,18.429754,0.010685,17.916539999999998,0.008958632,17.559814000000003,0.020661000000000002,0.22429699999999997,0.011943,,,,,
72,,,,,,5.877393809943433e+17,,,21.714845999999998,0.292666,19.84831,0.022011000000000003,18.379818,0.010695,17.859547,0.009595444,17.518557,0.023304,0.23459499999999997,0.013645,,,,,
73,,,,,,5.877393809943434e+17,,,21.597994,0.155644,20.955975,0.033331,20.161602,0.026247000000000003,20.024593,0.030833999999999997,19.628795999999998,0.07953400000000001,0.31246599999999997,0.038369,,,,,
74,,,,,,5.877393809943434e+17,,,24.323811,1.3869799999999999,21.3046,0.050513,19.946148,0.025748000000000004,19.403484,0.022274000000000002,19.182585,0.064138,0.21261799999999997,0.015921,,,,,
75,,,,,,5.877393809943434e+17,,,23.45561,0.8970899999999999,21.185003,0.047082,19.858164000000002,0.025725,19.331329,0.021483000000000002,18.906651999999998,0.05243300000000001,0.188867,0.011575,,,,,
76,,,,,,5.877393809943436e+17,,,23.562737,0.72654,21.791943,0.061065999999999995,20.545482999999997,0.033821,20.033333,0.030525,19.754412,0.082488,0.19524,0.027056,,,,,
77,,,,,,5.877393809943438e+17,,,22.233883,0.40424,21.275089,0.061602,20.675915,0.057659,20.358395,0.063286,20.366329,0.229225,0.099307,0.051585,,,,,
78,,,,,,5.877393809943438e+17,,,21.309496,0.28313699999999997,21.780958,0.15104800000000002,21.069637,0.129636,20.095413,0.07872,19.935684,0.258656,0.258168,0.135002,,,,,
79,,,,,,5.87739380994344e+17,,,23.456211,0.7617470000000001,21.746008,0.065963,20.507303,0.036277,20.04775,0.033207,19.780914000000003,0.095737,0.214275,0.034628,,,,,
80,,,,,,5.87739380994344e+17,,,22.24626,0.34533200000000003,21.32995,0.054079999999999996,21.048832,0.069376,20.876804,0.080746,20.327488,0.183528,0.047756,0.036625,,,,,
81,,,,,,5.87739380994344e+17,,,23.730648000000002,1.252627,21.451207999999998,0.067656,20.296673000000002,0.040378,19.933928,0.042117,19.579007999999998,0.108923,0.14594200000000002,0.015967,,,,,
82,,,,,,5.877393809943441e+17,,,22.557636,0.38890399999999997,21.68198,0.064161,20.43358,0.035188,19.909176000000002,0.030757,19.751881,0.097122,0.228871,0.116217,,,,,
83,,,,,,5.877393809943441e+17,,,23.139429,0.813527,21.741262,0.085713,20.233929,0.037126,19.637907000000002,0.031104000000000003,19.137012,0.073236,0.30406,0.04498,,,,,
