,tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
29,NW,D2,40.0,260.601125,32.15325,5.877292330596442e+17,,1.0049520522665332,22.35857,0.290107,20.412066,0.024825999999999997,19.205797,0.013694,18.710639999999998,0.014255,18.379970999999998,0.031633999999999995,0.174,0.012231,,,,,
30,NW,D2,115.0,260.6070833333333,32.14461111111111,5.877292330596442e+17,,1.9061013209921451,19.855507,0.070353,18.653481,0.013288999999999999,17.842375,0.008668017,17.377012,0.009356517,17.100754000000002,0.022781,0.165114,0.026851,,,,,
31,NW,D2,128.0,260.60350000000005,32.14297222222222,5.877292330596442e+17,,1.29004780423914,23.804560000000002,0.855611,21.184549,0.04417,20.326515,0.031113,20.139616,0.042722,19.784788,0.10048,0.068699,0.037663999999999996,,,,,
32,NW,D2,139.0,260.5952916666667,32.141194444444444,5.877292330596444e+17,,1.2359942897851497,23.216623000000002,0.5166310000000001,21.601179000000002,0.056866,20.320114,0.028347000000000004,19.829191,0.030388,19.462457999999998,0.069444,0.198663,0.022938999999999998,,,,,
33,NW,D2,147.0,260.579875,32.13938888888889,5.877292330596444e+17,,0.9975788451201848,22.623028,0.42102,20.407715,0.027569,19.007988,0.01305,18.448658,0.013155000000000002,18.056091000000002,0.028541000000000004,0.21709499999999998,0.013916,,,,,
34,NW,D2,159.0,260.6082083333333,32.13947222222223,5.877292330596443e+17,,1.810086270144436,23.378187,0.6464880000000001,21.03451,0.039761000000000005,19.552902,0.017450999999999998,19.018019,0.017766999999999998,18.629364000000002,0.038579,0.23917800000000003,0.012597,,,,,
35,NW,D2,162.0,260.581125,32.137722222222216,5.877292330596444e+17,,1.194928918219198,22.958813,0.44854799999999995,20.909271,0.034537,19.568179999999998,0.017081,19.033043,0.017299000000000002,18.640692,0.037279,0.199009,0.010864,,,,,
36,NW,D2,183.0,260.5964166666667,32.136027777777784,5.877292330596442e+17,,1.1003271354074498,23.354225,0.593125,21.773911,0.067106,20.388014000000002,0.031032999999999998,19.911120999999998,0.033151,19.455564000000003,0.070154,0.190125,0.048587,,,,,
37,NW,D2,220.0,260.58116666666666,32.130805555555554,5.877292330596447e+17,4.0,1.2589261429517875,22.39978,0.23326799999999998,21.636093,0.050761,21.035823999999998,0.043664,20.917822,0.063662,20.326847,0.12127,0.198267,0.08451399999999999,,,,,
38,SW,D1,15.0,260.580875,32.131083333333336,5.877292330596447e+17,4.0,1.1145894511038426,22.39978,0.23326799999999998,21.636093,0.050761,21.035823999999998,0.043664,20.917822,0.063662,20.326847,0.12127,0.198267,0.08451399999999999,,,,,
39,NW,D3,42.0,260.6070416666667,32.15269444444444,5.87729233059645e+17,,1.924668025994752,23.351457999999997,0.771458,21.928921,0.09752000000000001,21.270212,0.082451,20.827122,0.09581100000000001,20.190992,0.176581,0.08438899999999999,0.047417,,,,,
40,NW,D3,49.0,260.58925,32.150972222222215,5.877292330596444e+17,,0.9118033212696176,22.568807999999997,0.432123,20.422183999999998,0.029992,18.998383999999998,0.014586000000000002,18.500151000000002,0.016766999999999997,18.081865,0.030926,0.20675300000000002,0.014006999999999999,,,,,
41,NW,D3,101.0,260.60929166666665,32.14586111111111,5.877292330596436e+17,,1.89949114522212,23.205721,0.5309050000000001,21.167303,0.040968,19.728699,0.018641,19.218679,0.019286,18.851976,0.04257,0.223637,0.01098,,,,,
42,NW,D3,138.0,260.59404166666667,32.14063888888889,5.877292330596444e+17,,0.937636390854634,22.883192,0.389399,21.33848,0.044225,19.863825,0.019437,19.403336,0.020971,18.987885000000002,0.044839,0.183566,0.047603,,,,,
43,NW,D3,183.0,260.597625,32.13547222222222,5.877292330596442e+17,,1.2878689651768065,21.646023,0.178757,20.671656,0.033375999999999996,20.085051999999997,0.029452,19.577948000000003,0.032339,19.312935,0.083063,0.105978,0.035006,,,,,
