objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
588017721188090041,203.83372431,41.00114645,19.660379,0.147232,17.752018,9.68405E-3,16.336634,4.927596E-3,15.800402,4.482082E-3,15.43223,0.012129
588017721188090050,203.83495423,40.99735757,23.901005,2.165341,21.610521,0.106835,20.172985,0.044721,19.643192,0.039267,19.442394,0.158408
588017721188090051,203.82884956,41.00129166,22.564211,0.547875,21.91684,0.098923,21.142359,0.072809,20.581984,0.059765,20.136435,0.196588
588017721188090043,203.84081972,41.00217757,22.528103,0.748936,20.45466,0.038764,18.947788,0.016199,18.412954,0.014206,18.139311,0.049063
588017721188090195,203.83210205,40.99589178,24.259975,2.60958,20.926485,0.06151,19.592676,0.028772,19.019175,0.024391,18.844662,0.096768
588017721188090044,203.84384155,41.00141466,22.180561,0.433739,21.289627,0.06306,19.869352,0.027218,19.375973,0.024339,18.903017,0.074649
588017721188090046,203.82702728,41.00450211,23.433676,1.152859,21.634529,0.080451,20.268238,0.035505,19.80143,0.032181,19.403872,0.107519
588017721188090049,203.82465473,41.00340116,25.650045,1.396962,21.64595,0.088148,20.298019,0.039812,19.82542,0.036496,19.277164,0.107584
588017721188090174,203.82462438,41.0075508,22.805201,0.741194,21.04463,0.050753,19.537685,0.020652,19.000229,0.017867,18.657204,0.05928
588017721188090186,203.82659122,40.99725866,22.112085,0.746003,19.696274,0.027275,18.262564,0.013667,17.640221,0.01124,17.236401,0.031997
588017721188090194,203.83239801,40.99497865,22.991737,0.896118,20.734844,0.04111,19.311796,0.018263,18.758261,0.015607,18.417038,0.050675
588017721188090622,203.83058012,41.00885247,24.863316,2.180073,21.06357,0.056248,19.676651,0.02522,19.174101,0.02267,18.868286,0.080258
588017721188089943,203.83731602,41.01396147,21.998857,0.410626,20.36879,0.032123,18.921614,0.014294,18.403183,0.012629,18.122549,0.042195
588017721188089944,203.8343286,41.01387114,25.01828,2.375694,20.842352,0.051668,19.495628,0.024169,19.061106,0.023253,18.609602,0.072647
