objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
587726033335550242,210.25495006,2.86267033,25.72579,0.99931,21.505566,0.068684,19.980742,0.027363,19.410734,0.026662,19.021025,0.065537
587726033335550247,210.2579002,2.86459103,22.385864,0.45372,20.935713,0.048262,19.684006,0.024616,19.19821,0.025395,18.9133,0.067958
587726033335550261,210.27824913,2.87213372,21.23382,0.292039,19.475811,0.024681,17.974516,0.010547,17.435999,0.010589,17.165192,0.02638
587726033335550351,210.27399815,2.88170823,23.678471,1.44525,21.0152,0.058832,19.640572,0.026306,19.03994,0.028145,18.661615,0.061753
587726033335550555,210.27318027,2.87499472,22.857809,0.694663,21.153532,0.058946,19.881405,0.028861,19.410131,0.030621,19.003515,0.074381
587726016155877678,210.26870255,2.9068297,23.24115,1.068578,19.707537,0.021821,18.249517,0.010443,17.743156,0.011079,17.368563,0.025422
587726016155877679,210.26676504,2.90573088,22.653275,0.579624,20.460884,0.035924,19.003828,0.0167,18.46423,0.01749,18.023037,0.0396
587726016155877756,210.23501735,2.89339923,22.255972,0.578498,20.177217,0.037933,18.647491,0.018089,18.025848,0.016804,17.624939,0.038356
587726016155877761,210.23790827,2.89502391,21.647306,0.306319,19.889393,0.027774,18.47716,0.014097,17.992029,0.015008,17.672403,0.036426
587726016155877781,210.25313135,2.90403215,22.68203,1.211552,19.453598,0.028698,17.945751,0.014456,17.455996,0.014259,17.139626,0.035864
587726016155877884,210.24963689,2.90877439,19.897224,0.109726,19.083122,0.022426,18.746998,0.025361,18.561773,0.037837,18.530127,0.133013
587726016155877886,210.25738094,2.90382733,23.252602,0.899748,21.698759,0.095148,20.215614,0.042206,19.743677,0.047681,19.168636,0.100027
587726016155878323,210.23527471,2.89697089,23.098154,0.693195,21.987318,0.106725,20.698778,0.056808,20.139385,0.058957,19.618456,0.128908
587726016155878342,210.23816427,2.90413928,23.18643,0.813654,21.961485,0.113665,20.992418,0.079568,20.969799,0.134407,20.109732,0.224077
587726016155878360,210.24480594,2.90694527,23.625864,0.95011,21.504435,0.066849,20.117165,0.032616,19.592422,0.034411,19.233978,0.085707
587726016155878363,210.24494179,2.90393365,24.916246,1.228425,21.635912,0.069628,20.211395,0.032914,19.752876,0.037001,19.370483,0.090359
587726016155878395,210.24962689,2.89878092,24.182789,1.038461,21.912884,0.078656,20.380487,0.034574,19.848541,0.035891,19.460535,0.086303
587726016155878445,210.26224449,2.9012208,23.551352,0.80265,21.924379,0.085914,20.313814,0.034848,19.843054,0.038458,19.406666,0.089236
587726016155943318,210.27993271,2.89181755,25.083378,1.312769,21.497431,0.067387,20.01367,0.030358,19.470781,0.031946,19.006145,0.071827
587726016155943325,210.28200551,2.90106731,22.164448,0.312366,20.969975,0.044417,20.094257,0.032636,19.77906,0.042267,19.513824,0.11498
587726033335484490,210.22977574,2.87731633,23.884394,1.364002,20.936752,0.046694,19.487997,0.020706,18.990017,0.021208,18.81123,0.060939
587726033335484492,210.22555271,2.87317036,25.708164,1.450575,21.607258,0.10766,20.248495,0.049164,19.764675,0.052208,19.589434,0.158166
587726033335484496,210.22879891,2.87412529,26.927254,1.003605,21.888849,0.257681,21.063248,0.188897,19.914968,0.112765,21.766697,1.912085
587726033335484503,210.23048593,2.87313985,21.198273,0.985436,20.726809,0.24653,20.8613,0.437155,19.355957,0.184651,26.002394,0.875596
587726033335484700,210.23607597,2.8704293,23.72842,0.998903,21.428534,0.057051,19.884981,0.024348,19.350903,0.023726,19.175299,0.06744
587726033335485171,210.23319912,2.89093283,24.677248,1.557149,21.840178,0.090914,20.350531,0.037989,19.932238,0.04164,19.625095,0.112344
587726033335485186,210.23690527,2.86821764,23.379951,0.949153,21.589415,0.078857,19.999941,0.030003,19.458952,0.030154,19.141804,0.078557
587726033335485237,210.24654105,2.84895618,24.485048,1.489013,21.800512,0.086468,20.310801,0.036225,19.723389,0.034775,19.427301,0.093332
587726033335485238,210.24681563,2.8579119,22.163218,0.687817,21.536804,0.147941,21.089081,0.155008,20.524609,0.152669,20.404734,0.493357
587726033335485270,210.25397431,2.85193568,23.977722,1.162119,21.952347,0.090256,20.545788,0.040396,19.908951,0.037092,19.534389,0.093825
587726033335485273,210.25346418,2.85654887,21.838728,0.24392,21.08724,0.048026,20.68499,0.050132,20.540455,0.070884,20.430494,0.229338
587726033335485274,210.25350575,2.85498191,22.184252,0.359335,21.982269,0.114343,21.531916,0.115777,21.188244,0.141427,20.708683,0.338886
587726033335485606,210.23113028,2.86178824,22.931175,2.292224,21.428387,0.228409,20.764597,0.194162,20.00337,0.165105,20.366983,0.816538
587726033335550147,210.28126986,2.87539404,24.292067,1.529801,21.491369,0.070349,19.855259,0.025467,19.32439,0.025461,19.056015,0.068685
587726033335550148,210.28203127,2.87117802,22.526516,0.490436,21.563969,0.078521,20.031118,0.030868,19.514711,0.031392,19.172596,0.080763
587726033335550149,210.28330114,2.87546674,23.01848,0.633998,21.376074,0.057945,20.729036,0.047186,20.447609,0.058884,20.217022,0.172495
587726033335550262,210.27955794,2.87036002,24.388004,1.935286,21.132078,0.063223,19.756748,0.028259,19.209297,0.028275,18.964083,0.078408
587726033335550352,210.27697129,2.86355184,22.373352,0.414676,21.072073,0.050337,19.788809,0.024455,19.278677,0.026198,18.906387,0.062333
587726033335550387,210.25605985,2.84688955,20.363503,0.134906,19.36533,0.022905,18.704428,0.018696,18.392162,0.023886,18.243969,0.068586
587726033335550388,210.25571573,2.84988491,21.884172,0.326453,20.928408,0.052368,19.940414,0.032588,19.83145,0.048252,19.704752,0.156477
587726033335550479,210.25513305,2.85446644,25.259918,1.964113,21.014978,0.06447,19.666019,0.02975,19.19713,0.032053,18.893843,0.084726
587726033335550539,210.26888548,2.85835061,23.248211,1.369398,21.511913,0.114362,20.055271,0.046872,19.626226,0.052532,19.27412,0.135695
587726033335550573,210.27522418,2.85437489,21.874836,0.390996,21.296814,0.09039,20.471561,0.064853,20.214054,0.087211,19.660025,0.182023
587726033335550589,210.28034383,2.86074591,21.669498,0.275225,20.439981,0.036155,19.447802,0.022438,19.155863,0.027936,18.862991,0.074755
587726033335550590,210.28027752,2.85855373,23.210533,1.007991,21.608713,0.094077,20.300806,0.043826,19.762709,0.044362,19.37154,0.111018
587726033335550599,210.28428695,2.85677863,23.746246,1.191855,21.554251,0.073531,20.178829,0.032904,19.644482,0.033208,19.271885,0.08334
587726033335550603,210.28658689,2.88018678,24.756338,1.442001,21.802361,0.081476,20.389215,0.034909,19.860371,0.034951,19.523895,0.091444
587726033335550605,210.28713022,2.886244,26.105583,0.689432,21.87985,0.086109,20.717613,0.045337,20.155685,0.044165,19.995501,0.136731
587726033335550621,210.29137852,2.87332021,24.588535,1.693975,21.378853,0.066622,19.999119,0.029424,19.411257,0.028485,19.077188,0.073102
587726016155877513,210.26640512,2.92607322,22.220997,0.361571,21.3592,0.066396,20.877068,0.07014,21.299082,0.181519,20.365509,0.266643
587726016155877642,210.23613313,2.91045469,21.3325,0.140442,20.221893,0.023325,19.41696,0.018075,19.032055,0.021096,18.656372,0.050711
587726016155877644,210.23445088,2.91073032,23.098114,0.528959,21.711386,0.065615,20.771418,0.047113,20.335049,0.053186,19.936895,0.127583
587726016155877759,210.23723457,2.91590254,21.883455,0.238199,20.692993,0.034723,19.235495,0.016282,18.726593,0.017271,18.422489,0.043654
587726016155877784,210.26491995,2.91305784,25.533777,1.101097,20.597513,0.034608,19.161242,0.016581,18.657064,0.017713,18.34549,0.044182
587726016155877785,210.26679901,2.91177407,24.167461,1.411247,21.13064,0.0535,19.726248,0.025799,19.268898,0.029072,18.802635,0.065548
587726016155877789,210.27278041,2.92347719,23.406523,0.915181,20.752325,0.040328,19.269716,0.019019,18.747526,0.020413,18.394484,0.047194
587726016155877879,210.24432076,2.91969608,24.371384,1.535125,21.677776,0.088867,20.225048,0.040386,19.603071,0.039523,18.842052,0.06944
587726016155877880,210.24248567,2.91987536,19.963923,0.158655,18.294598,0.014942,17.838207,0.015141,17.593826,0.021866,17.475929,0.073411
587726016155878258,210.21997794,2.89708266,22.164867,0.304482,21.902992,0.101328,21.447392,0.104618,21.10141,0.134837,21.180367,0.488525
587726016155878270,210.22907904,2.91262783,22.693275,0.445531,21.621923,0.067715,20.091497,0.029824,19.557037,0.030935,19.074331,0.068473
587726016155878271,210.22515501,2.90714364,23.453096,0.745097,21.621761,0.064433,20.170183,0.030289,19.672192,0.032453,19.318016,0.080345
587726016155878275,210.22550302,2.90248556,22.191044,0.39592,21.321344,0.07603,20.882229,0.080118,20.745543,0.124655,20.859432,0.477151
587726016155878384,210.24748922,2.918292,22.283895,0.371272,21.438486,0.072787,20.372925,0.044592,20.03064,0.056956,19.689762,0.156661
587726016155878493,210.27491446,2.91276365,24.363214,1.264381,21.71484,0.075827,20.061502,0.029691,19.53915,0.031568,19.049328,0.069983
587726016155943159,210.27652336,2.91783849,24.035446,1.207139,21.478704,0.064352,20.030558,0.030786,19.460901,0.030765,19.093307,0.074895
587726016155943326,210.28286892,2.90242636,22.421417,0.426629,21.454947,0.079317,20.527493,0.051514,20.274181,0.071986,20.107218,0.216648
587726033335484685,210.22624436,2.84410224,22.332893,0.424942,20.810843,0.044737,19.410742,0.021088,18.870319,0.021937,18.527369,0.051109
587726033335484688,210.22968477,2.8444337,23.727283,1.367822,20.764303,0.045226,19.240944,0.020945,18.753353,0.020268,18.342937,0.045858
587726033335485104,210.2087561,2.87321394,24.551832,1.346094,21.734608,0.07521,20.277573,0.032825,19.726093,0.031738,19.416685,0.084893
587726033335485111,210.21125811,2.86770339,22.949041,0.744904,21.189116,0.062402,19.746929,0.0274,19.239544,0.02806,18.897436,0.071759
587726033335485122,210.21376487,2.87939483,22.357063,0.379921,20.851595,0.040389,19.914135,0.026946,19.507156,0.029623,19.362507,0.090518
587726033335485123,210.21385886,2.88993833,22.631353,0.987399,21.457659,0.134436,20.66033,0.101416,20.306313,0.125139,19.531963,0.214877
587726033335485124,210.21587779,2.87603864,23.486053,0.859245,21.66564,0.070708,20.259886,0.032226,19.776653,0.033197,19.319143,0.077952
587726033335485177,210.23281139,2.84910632,22.183168,0.402503,21.241232,0.067742,20.797836,0.069202,20.755297,0.109222,20.981958,0.467727
587726033335485233,210.24593598,2.83566795,23.847536,1.202681,21.984011,0.103866,20.710852,0.052027,20.20369,0.054105,19.651609,0.116319
587726033335485239,210.24672781,2.84172876,21.815426,0.318035,21.75415,0.11607,21.051414,0.095878,20.966461,0.147646,21.559557,0.824465
587726033335485242,210.24758829,2.84386183,22.670835,0.639152,21.069059,0.060871,19.719707,0.028558,19.24424,0.0304,18.934956,0.079721
587726033335549990,210.27740598,2.84871274,21.046206,0.294506,19.373327,0.031965,17.757006,0.01117,17.245209,0.011327,16.87442,0.025581
587726033335549991,210.27924957,2.85030855,23.59421,1.305127,21.630157,0.094778,20.310001,0.043974,19.776299,0.044872,19.595343,0.134898
587726033335550006,210.29179588,2.86397234,24.579712,1.370174,21.797091,0.077391,20.864065,0.05207,19.892818,0.034958,19.543695,0.089002
587726033335550141,210.27700494,2.83955213,22.048164,0.361198,20.64842,0.041216,19.070303,0.016213,18.524096,0.016089,18.167576,0.038819
587726033335550142,210.27926213,2.83983345,22.834995,0.646164,21.126234,0.055826,19.769327,0.025611,19.250517,0.026099,18.868505,0.064301
587726033335550250,210.26072521,2.83959886,23.356396,0.925149,21.143932,0.053271,19.656376,0.022361,19.140314,0.022646,18.839296,0.059165
587726033335550268,210.29690993,2.87884196,22.870871,0.672281,21.179899,0.058099,19.777365,0.025467,19.222887,0.025168,18.927399,0.066032
587726033335550354,210.27883196,2.8429839,22.507782,0.53255,21.333311,0.072286,19.745184,0.027182,19.229595,0.02787,18.769629,0.064149
587726033335550359,210.30417949,2.86623889,25.492805,1.154847,21.457859,0.064078,20.019861,0.027382,19.415585,0.02648,19.062901,0.064795
587726033335550506,210.26117095,2.84191868,22.606985,0.615533,21.592611,0.095898,21.046705,0.087072,20.91094,0.126706,21.877275,0.955951
587726033335550609,210.28672839,2.85682929,22.928268,0.556519,21.459801,0.058442,20.665628,0.042239,19.967035,0.036659,19.880478,0.120345
587726033335550613,210.28759336,2.85246116,24.143183,1.523406,21.627659,0.08117,20.259476,0.036481,19.687181,0.035723,19.410997,0.097616
587726033335550642,210.29952434,2.876126,22.25305,0.363683,21.441706,0.065769,20.87678,0.05794,20.756895,0.083686,20.296486,0.199421
587726033335550656,210.30199764,2.85661203,25.794981,1.020562,21.189756,0.055504,19.977198,0.028578,19.516577,0.030326,19.191141,0.078914
587726033335550667,210.30595751,2.87416659,22.887728,0.672498,21.648598,0.084841,20.428789,0.042699,19.993082,0.046957,19.380081,0.096005
587726033335551314,210.29112971,2.86151059,26.374651,2.965094,21.399887,0.295451,20.580488,0.21248,19.580511,0.146979,23.957247,3.262437
