objID,ra,dec,Photoz,Photoz_err
587729233059644227,260.61326375,32.1325718,0.225327,0.011647
587729233059644233,260.61496863,32.13045914,0.104768,0.028745
587729233059644228,260.61299679,32.12653162,0.196988,0.023755
587729233059644229,260.61171641,32.12626422,0.225512,0.017328
587729233059644245,260.60955068,32.13662826,0.188573,0.186834
587729233059644246,260.61188012,32.12970124,0.207829,0.127436
587729233059644168,260.6065675,32.14431181,0.165114,0.026851
587729233059644169,260.60392321,32.1429741,0.068699,0.037664
587729233059644181,260.59772844,32.13512537,0.105978,0.035006
587729233059644230,260.62039688,32.13799098,0.218751,0.014516
587729233059644231,260.60841829,32.1390019,0.239178,0.012597
587729233059644235,260.61194024,32.1398756,0.2389,0.046887
587729233059644237,260.61050162,32.12523788,0.252366,0.119796
587729233059645266,260.62227423,32.1292249,0.198415,0.097428
587729233059643687,260.61016701,32.14965055,0.216536,0.012128
587729233059643688,260.60991127,32.14591749,0.223637,0.01098
587729233059643689,260.61305385,32.1467251,0.217888,0.013232
587729233059643744,260.60972619,32.11553967,0.223618,0.015162
587729233059643746,260.60906368,32.1149248,0.232569,0.1744
587729233059644180,260.5960861,32.13590504,0.190125,0.048587
587729233059644212,260.59792614,32.12974671,0.194014,0.064225
587729233059644284,260.59923463,32.11681049,0.153288,0.019595
587729233059644460,260.59416624,32.14040075,0.183566,0.047603
587729233059644461,260.59512756,32.1415084,0.198663,0.022939
587729233059644475,260.58934814,32.13158089,0.128946,0.011161
587729233059644477,260.62405444,32.14572094,0.220419,0.036751
587729233059644498,260.59956767,32.12579701,0.312437,0.032417
587729233059644517,260.61761443,32.12171015,0.206301,0.014929
587729233059645168,260.60139351,32.13467932,0.308279,0.113246
587729233059645209,260.62645477,32.1389851,0.208093,0.012951
587729233059643791,260.64750417,32.12883565,0.09702,0.042115
587729233059644098,260.60290589,32.16075126,0.222694,0.014585
587729233059644130,260.60119346,32.15352307,0.174,0.012231
587729233059644208,260.63287716,32.14513717,0.209722,0.013458
587729233059644217,260.58201537,32.121098,0.222778,0.015695
587729233059644218,260.57981647,32.1222864,0.026679,0.026614
587729233059644221,260.637368,32.14410077,0.134093,0.077393
587729233059644259,260.63610346,32.13970523,0.223482,0.027541
587729233059644282,260.59771312,32.11416736,0.214764,0.012502
587729233059644285,260.59852957,32.11170143,0.123709,0.033091
587729233059644307,260.61216415,32.11021284,0.21868,0.010364
587729233059644308,260.60942976,32.10921762,0.201404,0.011628
587729233059644435,260.58947882,32.15080907,0.206753,0.014007
587729233059644446,260.61512627,32.15506871,0.186548,0.043718
587729233059644452,260.57997585,32.13912527,0.217095,0.013916
587729233059644453,260.58148478,32.13759046,0.199009,0.010864
587729233059644462,260.5789709,32.13273343,0.161993,9.778E-3
587729233059644478,260.62350758,32.14351786,0.143989,0.028291
587729233059644481,260.63681222,32.14959529,0.207082,0.026993
587729233059644500,260.58757804,32.11813367,0.212674,0.028227
587729233059644508,260.63128895,32.13536117,0.227701,0.011004
587729233059644520,260.62688836,32.12551011,0.2334,0.016319
587729233059644534,260.63134946,32.11488304,0.192301,0.014707
587729233059644535,260.63094309,32.11516429,0.161172,0.025192
587729233059644672,260.61735709,32.15169112,0.172462,0.030099
587729233059644676,260.5812318,32.13115088,0.198267,0.084514
587729233059645037,260.59741739,32.16011685,0.161459,0.032303
587729233059645091,260.59675956,32.14935759,0.32066,0.069843
587729233059645096,260.60711949,32.15216389,0.084389,0.047417
587729233059645103,260.6242562,32.15814849,0.099623,0.040952
587729233059645104,260.62305652,32.15869284,0.156524,0.046832
587729233059645306,260.61421173,32.11300682,0.207369,0.024686
587729233059643695,260.65044698,32.16074089,0.19493,0.010413
587729233059643790,260.6494379,32.12539607,0.073933,0.145899
587729233059643817,260.58485018,32.09598784,0.223923,0.035198
587729233059644030,260.58460778,32.16848228,0.170666,0.024145
587729233059644031,260.5788456,32.1677968,0.165956,0.068689
587729233059644068,260.62228673,32.17677398,0.162331,0.011682
587729233059644083,260.56819418,32.15030235,0.221428,0.012941
587729233059644084,260.57089616,32.15348823,0.220367,0.023732
587729233059644118,260.5756717,32.14515858,0.229737,0.012265
587729233059644127,260.63787749,32.17118101,0.201302,0.015226
587729233059644313,260.66012256,32.12796445,0.027669,0.023624
587729233059644422,260.61502704,32.17329498,0.223916,0.017835
587729233059644426,260.62657234,32.17404737,0.156196,0.031783
587729233059644455,260.57620651,32.13676076,0.186689,0.044136
587729233059644457,260.57636778,32.13527325,0.245597,0.112653
587729233059644468,260.64629657,32.15581051,0.217912,0.046876
587729233059644469,260.64338362,32.15713389,0.146142,0.040276
587729233059644471,260.6469697,32.15393215,0.322695,0.125933
587729233059644480,260.57481678,32.12434882,0.202835,0.018688
