,tile,dither,fiber,fiber_ra,fiber_dec,objID,GroupID,Separation,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
26,SE,D1,9.0,250.10391666666672,46.7003888888889,5.87725994647422e+17,3.0,1.3478299792014097,25.509304,0.7578229999999999,21.843232999999998,0.07008500000000001,20.536488000000002,0.037044,19.995588,0.038667,19.631948,0.091126,0.205934,0.026623,,,,,
27,NE,D3,109.0,250.09962500000003,46.714111111111116,5.877259946474213e+17,,1.994444948591508,20.85673,0.11102999999999999,19.024385000000002,0.011797,17.786558,0.0070244669999999995,17.342609,0.007635279,17.071573,0.017303,0.21072800000000003,0.024245,1.7670876736520192e+17,250.09951,46.714652,0.233846,0.00013262200000000002
28,NE,D3,119.0,250.08658333333332,46.71233333333333,5.877259946474212e+17,,0.4414371441667512,21.829092000000003,0.386822,20.390877,0.046346,19.349751,0.031601,18.734215,0.031454,17.965360999999998,0.051907,0.305713,0.100643,,,,,
29,NE,D3,147.0,250.083625,46.70883333333334,5.877259946474212e+17,,1.261553420129331,22.555885,0.393074,21.032829,0.045634,19.58448,0.022111000000000002,19.020266,0.022106,18.426819000000002,0.042131,0.24938600000000002,0.063913,,,,,
30,NE,D3,170.0,250.108375,46.707194444444454,5.877259946474213e+17,,1.7556793165346043,23.159212,0.663445,21.909513,0.088354,20.533506,0.043578,19.973677,0.045406,19.72714,0.12159500000000001,0.21810900000000003,0.054822,,,,,
31,NE,D3,182.0,250.10120833333332,46.705527777777775,5.877259946474213e+17,,1.961880419239066,22.539070000000002,0.35746100000000003,20.870144,0.037885,19.569354999999998,0.020328,19.004223,0.020484,18.722269,0.049847,0.21967899999999999,0.01965,,,,,
32,NE,D3,183.0,250.1040833333333,46.70547222222223,5.877259946474213e+17,,1.7944172428084093,22.770432999999997,0.469505,20.980936,0.04345,19.619660999999997,0.022309,19.398123000000002,0.029921,18.738075,0.054604999999999994,0.201923,0.059217,,,,,
33,NE,D3,226.0,250.10258333333337,46.700305555555566,5.87725994647422e+17,,1.1469081361272415,21.922617000000002,0.356297,21.591078,0.108726,21.060195999999998,0.112105,20.901203,0.175,21.20854,0.766482,0.158977,0.030742000000000002,,,,,
34,NW,D1,21.0,250.057375,46.72547222222222,5.877259946473567e+17,,1.5683277745577748,23.271294,0.685392,21.999929,0.098535,20.453947,0.042700999999999996,20.063047,0.050759,20.000017,0.15828299999999998,0.188118,0.10931500000000001,,,,,
35,NW,D1,49.0,250.054375,46.72208333333334,5.877259946473559e+17,,1.3465223392310994,23.156538,0.622861,20.759014,0.034299,19.384970000000003,0.038127999999999995,18.843414000000003,0.019402000000000003,18.620480999999998,0.046256,0.23115700000000003,0.017396000000000002,,,,,
36,NW,D1,78.0,250.05445833333332,46.718611111111116,5.877259946474209e+17,,0.7364631342815333,20.266638,0.061032,19.510015,0.01492,18.913033,0.01339,18.603333,0.016432,18.451138,0.045165,0.191399,0.036422,,,,,
37,NW,D1,93.0,250.05595833333336,46.71691666666667,5.877259946474209e+17,,1.9522325516802956,24.28548,0.927825,21.829906,0.066747,20.843262,0.045672000000000004,20.514132,0.057198,20.04291,0.12536,0.11358599999999999,0.023216,,,,,
38,NW,D1,127.0,250.07041666666663,46.7135,5.877259946474218e+17,,0.718584190510917,23.162895000000002,0.537042,21.663898,0.064496,20.300926,0.032353,19.776241,0.034151,19.493216,0.086587,0.217561,0.030837,,,,,
39,NW,D1,158.0,250.0762083333333,46.71005555555556,5.877259946474212e+17,,1.8052035534111088,23.022823000000002,0.49192700000000006,20.626279999999998,0.028730000000000002,19.181053,0.014218000000000001,18.759853,0.015934999999999998,18.244366,0.031397,0.219764,0.022072,,,,,
40,NW,D1,169.0,250.06625000000003,46.70836111111112,5.877259946474212e+17,,1.6738973096362206,22.315325,0.319209,20.307379,0.025333,18.867592000000002,0.012553,18.312153,0.012798,17.961466,0.028777999999999998,0.239499,0.01163,,,,,
41,NW,D1,176.0,250.04420833333336,46.706611111111116,5.877259946474212e+17,,1.6624789211377806,23.490862,0.681228,21.668001,0.0642,20.462933,0.03648,19.851288,0.036319,19.585398,0.095003,0.188899,0.026654,,,,,
42,NW,D1,214.0,250.070375,46.70316666666667,5.877259946474216e+17,,1.7569906101836783,21.594664,0.182031,20.50153,0.030614999999999996,19.214712,0.017707,18.723728,0.018607,18.346863,0.041523000000000004,0.273973,0.052563,,,,,
43,NW,D2,32.0,250.04562500000003,46.72316666666667,5.877259946473558e+17,,1.2168204319795042,22.926949,0.8235530000000001,20.834663,0.055727,20.593151000000002,0.07596,20.171804,0.088674,19.761238,0.20363499999999998,0.06378500000000001,0.031912,,,,,
44,NW,D2,69.0,250.06908333333337,46.719861111111115,5.877259946474217e+17,,1.941969164892221,24.095469,0.978374,21.922235,0.079773,20.666487,0.043511,20.201083999999998,0.049000999999999996,20.115370000000002,0.151034,0.173376,0.030386,,,,,
45,NW,D2,80.0,250.05875,46.718111111111114,5.877259946474209e+17,,0.8410292726483888,22.886549,0.474828,20.506792,0.027725,19.142174,0.014413999999999998,18.641226,0.015162,18.25359,0.033512,0.209934,0.010858,,,,,
46,NW,D2,143.0,250.073375,46.711222222222226,5.877259946474225e+17,,1.7113791840337076,23.533468,3.9087650000000003,21.696772,0.329258,20.179935,0.139729,20.026134,0.225027,21.809896,3.6368489999999998,0.239896,0.13118,,,,,
47,NW,D3,31.0,250.04416666666668,46.72269444444446,5.877259946473558e+17,,1.031511162487483,22.773741,0.500764,20.682035,0.035904000000000005,19.061968,0.015233000000000002,18.577284,0.016267,18.308785999999998,0.039974,0.27031,0.02872,,,,,
48,NW,D3,64.0,250.055875,46.71922222222222,5.877259946474209e+17,,1.5721290432174826,23.272673,0.6150439999999999,21.264515,0.048577999999999996,20.159548,0.030317,19.70849,0.033972,19.35611,0.08114,0.14386500000000002,0.009077,,,,,
49,NW,D3,73.0,250.039875,46.717527777777775,5.877259946473567e+17,,0.26616201802213296,23.522593,0.631302,21.650049,0.057467,20.274649,0.029339999999999998,19.759335999999998,0.030508999999999998,19.417191,0.072059,0.219548,0.011269,,,,,
50,NW,D3,121.0,250.05300000000003,46.712361111111115,5.877259946474209e+17,,0.8921457618746486,22.997857999999997,0.510207,20.909828,0.037759,19.548931,0.019406,18.989307,0.019536,18.700032999999998,0.047729,0.22309600000000002,0.01319,,,,,
51,NW,D3,148.0,250.04712500000005,46.70888888888889,5.877259946474212e+17,,1.0846724774971033,23.013922,0.552714,21.301422,0.054863999999999996,19.99155,0.028694,19.452026,0.030111000000000002,19.068243,0.07044199999999999,0.20731,0.017296000000000002,,,,,
52,NW,D3,193.0,250.05162500000003,46.70375,5.877259946474214e+17,,1.014330751803667,22.567558,0.423333,21.561829,0.07409,20.690701,0.05665599999999999,20.273706,0.069654,19.960587,0.17498699999999998,0.21159299999999998,0.039976,,,,,
53,NW,D3,222.0,250.05158333333333,46.70027777777778,5.877259946474216e+17,4.0,1.534668266910004,22.962551,0.47782399999999997,20.982615,0.038557999999999995,19.68498,0.020945,19.16498,0.022232,18.819017000000002,0.051210000000000006,0.197534,0.012091,,,,,
54,SW,D2,5.0,250.05141666666665,46.699777777777776,5.877259946474216e+17,4.0,1.1335415223361422,22.962551,0.47782399999999997,20.982615,0.038557999999999995,19.68498,0.020945,19.16498,0.022232,18.819017000000002,0.051210000000000006,0.197534,0.012091,,,,,
55,SE,D1,106.0,250.09091666666671,46.68827777777778,5.877259946474213e+17,,1.6967595328615193,22.175795,0.271149,20.316526,0.024798,19.735815,0.023614,19.347044,0.027507999999999998,19.148317000000002,0.074272,0.066459,0.025219,,,,,
56,SE,D1,146.0,250.08075,46.683,5.877259946474213e+17,,1.5240826587617742,21.53969,0.18266400000000002,19.637487,0.01687,18.358727,0.009566082,17.838504999999998,0.009976613,17.450384,0.021444,0.188124,0.012941,,,,,
57,SE,D1,178.0,250.0894583333333,46.67958333333333,5.877259946474213e+17,,1.5886182398439213,20.917864,0.127123,19.390753,0.016229,18.626328,0.013452,18.141287,0.01529,17.963179,0.039580000000000004,0.111871,0.032645,,,,,
58,SE,D1,213.0,250.1069583333333,46.676194444444434,5.877259946474213e+17,5.0,1.879880739672504,22.48793,0.34673200000000004,20.383961,0.028876,19.020481,0.01431,18.538836,0.014768,18.225946,0.033857,0.21381999999999998,0.011076,,,,,
59,SE,D2,214.0,250.10825000000008,46.67566666666666,5.877259946474213e+17,5.0,1.8425141396797668,22.48793,0.34673200000000004,20.383961,0.028876,19.020481,0.01431,18.538836,0.014768,18.225946,0.033857,0.21381999999999998,0.011076,,,,,
60,SE,D2,112.0,250.10683333333336,46.68775,5.87725994647422e+17,,1.789310950929319,23.877432000000002,0.724486,21.854605,0.06424500000000001,20.488770000000002,0.032462,20.067495,0.036989,19.537189,0.075142,0.193128,0.024762,,,,,
61,SE,D2,129.0,250.11416666666668,46.68600000000001,5.877259946474209e+17,,1.2503218175814872,23.743183,1.12589,21.977337,0.11203699999999998,21.256618,0.096946,21.265052999999998,0.17093,20.25528,0.233537,0.087752,0.036185,,,,,
62,SE,D2,132.0,250.08070833333332,46.68425,5.877259946474213e+17,6.0,1.8000550269807507,22.648858999999998,0.351649,20.589851,0.027454000000000003,19.319035,0.015359000000000001,18.808481,0.01617,18.479481,0.03735,0.192339,0.011059000000000001,,,,,
63,SW,D1,145.0,250.08066666666667,46.684861111111104,5.877259946474213e+17,6.0,0.7688725366567679,22.648858999999998,0.351649,20.589851,0.027454000000000003,19.319035,0.015359000000000001,18.808481,0.01617,18.479481,0.03735,0.192339,0.011059000000000001,,,,,
64,SE,D2,171.0,250.1098333333333,46.68083333333333,5.877259946474221e+17,,0.8134083608866688,25.524614,0.701539,21.929541,0.07129400000000001,20.571527,0.03612,20.128033,0.041005,19.796331,0.099885,0.195277,0.028610000000000003,,,,,
65,SE,D3,43.0,250.11854166666663,46.695805555555545,5.877259946474216e+17,,1.5623593619569465,22.874142000000003,0.373812,21.436152,0.048133999999999996,20.141882,0.025927999999999996,19.650864000000002,0.0278,19.459039999999998,0.074726,0.192403,0.04823,,,,,
66,SE,D3,76.0,250.088,46.69055555555556,5.877259946474213e+17,,1.6617335549219658,21.474192000000002,0.169164,19.490579999999998,0.015015,18.288483,0.009018781,17.787098,0.009457343,17.452749,0.020987000000000002,0.175,0.011353,,,,,
67,SE,D3,246.0,250.11858333333336,46.67172222222222,5.87725994647421e+17,,1.4703936002991165,22.666485,0.5651520000000001,20.345566,0.032617,19.12944,0.018665,18.50362,0.018505,18.301336,0.049977999999999995,0.183356,0.026106999999999998,,,,,
68,SW,D1,36.0,250.05879166666668,46.69691666666667,5.877259946474213e+17,,1.6076186574772575,19.960075,0.07055700000000001,18.420998,0.010131,17.622629,0.008399661,17.175537,0.009819506,16.861948,0.020388999999999997,0.085187,0.022113,1.7670876740714496e+17,250.05819,46.697063,0.11105,0.00014664
69,SW,D1,121.0,250.05300000000003,46.686527777777776,5.877259946474213e+17,,1.7055600611166837,22.29608,0.37354699999999996,19.601942,0.017258000000000003,18.212608,0.009010674,17.685223,0.009381025,17.352184,0.020888,0.22350100000000003,0.014631,,,,,
70,SW,D1,203.0,250.08070833333332,46.67802777777778,5.877259946474216e+17,,1.4420084373655668,22.24522,0.268951,20.776003,0.033689,19.380709,0.017812,18.910538,0.018904,18.444395,0.039143,0.191219,0.061215,,,,,
71,SW,D1,242.0,250.067625,46.67275,5.87725994647422e+17,,1.6921562070316825,23.836596,0.899595,21.62434,0.064563,20.309326000000002,0.033704000000000005,19.805443,0.036925,19.40683,0.085075,0.194865,0.011445,,,,,
72,SW,D1,245.0,250.07629166666672,46.67280555555556,5.877259946474209e+17,,1.348109655139639,20.684944,0.109444,18.698385000000002,0.010348999999999999,17.514059,0.0063978690000000005,17.059526,0.006932007,16.756226,0.015338999999999998,0.178128,0.010925,1.7670876739036774e+17,250.07657999999998,46.672478000000005,0.189082,0.000140214
73,SW,D2,15.0,250.0385,46.69794444444444,5.877259946474214e+17,,1.6969299491354013,24.424965,1.018888,21.153084,0.040451999999999995,19.847649,0.022057,19.346777,0.024575,19.029114,0.054447,0.195649,0.015638,,,,,
74,SW,D2,51.0,250.05883333333333,46.69458333333333,5.877259946474218e+17,,1.8738923066802575,22.756153,0.366636,21.445068,0.051509000000000006,20.20727,0.028787,19.702391,0.031169,19.3186,0.072642,0.2404,0.035862,,,,,
75,SW,D2,97.0,250.06612500000003,46.68938888888889,5.87725994647422e+17,,1.2561287356843676,23.174776,0.549913,21.361937,0.050225,20.041739,0.026297000000000004,19.516125,0.028158999999999997,19.181948000000002,0.068374,0.209497,0.012697,,,,,
76,SW,D3,122.0,250.05591666666672,46.6855,5.877259946474213e+17,,1.287699085218678,25.006386,0.9310350000000001,21.980652,0.07573300000000001,20.511873,0.034832,20.06539,0.039537,19.779125,0.100562,0.226726,0.013978999999999998,,,,,
77,,,,,,5.877259946474212e+17,,,21.957404999999998,0.276129,19.487054999999998,0.015674,18.226982,0.009150986,17.699556,0.009465382,17.208464000000003,0.018452,0.15204,0.021172999999999997,,,,,
78,,,,,,5.877259946474213e+17,,,22.915939,0.48040600000000006,20.552298,0.028562,19.084391,0.013784000000000001,18.514605,0.013819999999999999,18.152807,0.030777999999999996,0.24791300000000002,0.01611,,,,,
79,,,,,,5.877259946474217e+17,,,21.888085999999998,0.19816,21.203375,0.046712000000000004,20.664097,0.046738999999999996,20.44483,0.065294,20.037384,0.15036300000000002,0.269453,0.048956,,,,,
80,,,,,,5.877259946474209e+17,,,23.463669,0.564392,21.996925,0.072629,20.580431,0.034906,20.130164999999998,0.038583,19.702032,0.085175,0.180866,0.060378999999999995,,,,,
81,,,,,,5.877259946474213e+17,,,22.005836,0.261868,20.172745000000003,0.02421,18.775604,0.012328,18.235971,0.012758,17.818388,0.027437,0.224212,0.019393999999999998,,,,,
82,,,,,,5.877259946474214e+17,,,24.650105,1.091863,21.685678,0.065338,20.333872,0.03318,19.953132999999998,0.039206,19.441145000000002,0.08168500000000001,0.193851,0.019975,,,,,
83,,,,,,5.877259946474214e+17,,,23.249029,0.576338,21.770763,0.070134,20.663304999999998,0.043479000000000004,20.155120999999998,0.047225,19.939262,0.130591,0.196795,0.030035000000000003,,,,,
84,,,,,,5.877259946473556e+17,,,21.916271,0.32767199999999996,20.489693,0.067092,18.605854,0.017549000000000002,18.063028,0.016715,18.399326000000002,0.056428,0.197294,0.0723,,,,,
85,,,,,,5.877259946473556e+17,,,23.230669,0.592711,21.981886,0.094815,20.853653,0.054949,20.077676999999998,0.046028,19.685944,0.10755799999999999,0.36335,0.104499,,,,,
86,,,,,,5.877259946473558e+17,,,21.656626,0.17177699999999999,19.977467,0.019858,19.151882,0.015844,18.843185000000002,0.0199,18.646020999999998,0.050001,0.159083,0.032205000000000004,,,,,
87,,,,,,5.877259946473558e+17,,,22.26137,0.304571,20.131498,0.022594,18.81971,0.012607,18.327423,0.015516,18.005844,0.030135000000000002,0.20288299999999998,0.010754000000000001,,,,,
88,,,,,,5.877259946473558e+17,,,24.000304999999997,1.102383,20.657829,0.03317,18.969742,0.013497,18.427301,0.013693,18.160282000000002,0.033037000000000004,0.295664,0.021126,,,,,
89,,,,,,5.87725994647356e+17,,,24.687767,1.220212,21.092422,0.044045,19.795713,0.023863,19.254347,0.024508000000000002,18.923159,0.058602999999999995,0.204414,0.027578,,,,,
90,,,,,,5.877259946473567e+17,,,23.027067000000002,0.46098199999999995,21.501047,0.054429,20.185917,0.029131999999999998,19.636316,0.029460000000000004,19.250996,0.06713,0.217284,0.023617,,,,,
91,,,,,,5.877259946473567e+17,,,23.558441000000002,0.717931,21.672342,0.064305,20.582062,0.041014999999999996,20.071279999999998,0.043827,19.768862,0.110569,0.16301300000000002,0.019055000000000002,,,,,
92,,,,,,5.877259946473567e+17,,,22.634094,0.34321199999999996,21.958225,0.081788,21.341379,0.07810399999999999,21.056139,0.101949,20.721982999999998,0.246508,0.263342,0.033181,,,,,
93,,,,,,5.877259946474209e+17,,,21.90535,0.23774499999999998,21.325789999999998,0.062065999999999996,20.655394,0.054988,20.335621,0.071007,20.209227,0.21223499999999998,0.21730300000000002,0.040041,,,,,
94,,,,,,5.877259946474212e+17,,,20.665546,0.10835299999999999,19.312588,0.016073,18.509464,0.012176000000000001,18.079914000000002,0.014366,17.792223,0.036874000000000004,0.12981600000000001,0.025322,,,,,
95,,,,,,5.877259946474212e+17,,,25.113541,1.0356459999999998,21.234102,0.046161,19.883759,0.023636,19.411580999999998,0.026045999999999996,19.211576,0.071172,0.20975500000000002,0.020624,,,,,
96,,,,,,5.877259946474212e+17,,,22.686802,0.418447,21.727273999999998,0.076711,20.460747,0.041374,19.968969,0.046412,19.618519,0.113276,0.279717,0.073382,,,,,
97,,,,,,5.877259946474213e+17,,,22.253626,0.22186199999999998,21.027906,0.037313,19.692664999999998,0.018928,19.308743,0.021475,18.851862,0.044461,0.21814699999999998,0.08635599999999999,,,,,
98,,,,,,5.877259946474213e+17,,,23.577791,2.6531759999999998,21.443596,0.17873699999999998,19.665976999999998,0.060701,19.010532,0.059823,18.856464000000003,0.181669,0.335787,0.032094,,,,,
99,,,,,,5.877259946474213e+17,,,20.442701,0.20544600000000002,18.536381,0.016903,17.401907,0.0104,16.981466,0.01234,16.767502,0.033996,0.177135,0.032318,,,,,
100,,,,,,5.877259946474214e+17,,,22.158178,0.297136,20.570158,0.03217,19.257504,0.017,18.763191,0.018677000000000003,18.503866,0.048416,0.19993,0.031376,,,,,
101,,,,,,5.877259946474214e+17,,,22.815777,0.36842199999999997,21.167715,0.039863,19.857267,0.021544999999999998,19.283117,0.021553,18.959848,0.050169,0.219658,0.021485,,,,,
102,,,,,,5.877259946474214e+17,,,22.119024,0.285018,20.140589000000002,0.023412,18.934689000000002,0.013675999999999999,18.427691,0.014475,18.131674,0.034752,0.18062,0.011091,,,,,
103,,,,,,5.877259946474214e+17,,,24.798513,1.180367,21.871277,0.08204700000000001,20.710657,0.048570999999999996,20.18737,0.051989,19.733713,0.11606199999999998,0.138945,0.025763,,,,,
104,,,,,,5.877259946474216e+17,,,23.37121,0.628741,21.075155,0.039988,19.712564,0.020918,19.172136,0.021827000000000003,18.837513,0.049592000000000004,0.21671300000000002,0.010816,,,,,
105,,,,,,5.877259946474216e+17,,,23.38896,0.726114,20.666342,0.031505,19.406799,0.018445,18.874418,0.021686,18.6388,0.04849,0.19041,0.015969999999999998,,,,,
106,,,,,,5.877259946474217e+17,,,21.903271,0.22310300000000002,20.523405,0.029394,19.759762,0.024003,19.479929000000002,0.031981,19.149445999999998,0.080565,0.077434,0.043738,,,,,
107,,,,,,5.877259946474218e+17,,,24.716414999999998,1.012326,21.811867000000003,0.068266,20.513292,0.035958,19.980282,0.037611,19.734783,0.09818400000000001,0.208134,0.015797,,,,,
108,,,,,,5.87725994647422e+17,,,22.651497,0.350444,21.488617,0.05457000000000001,20.193119,0.029231,19.740208,0.032917,19.372253,0.078065,0.255251,0.057196000000000004,,,,,
109,,,,,,5.87725994647422e+17,,,23.848236,0.940148,21.802402,0.078586,20.519123,0.041967000000000004,19.887653,0.041144,19.758614,0.12113099999999999,0.19357,0.031437,,,,,
110,,,,,,5.87725994647422e+17,,,22.813129,0.433595,21.399042,0.053722000000000006,20.104725,0.028682,19.639685,0.032457,19.29991,0.079721,0.20913,0.048493,,,,,
111,,,,,,5.877259946473558e+17,,,19.75749,0.048659,18.959896,0.032237,18.321327,0.010988,18.039242,0.014361,17.818111,0.033673,0.208378,0.062999,,,,,
112,,,,,,5.877259946473558e+17,,,22.39715,0.384561,19.864992,0.020078,18.402979000000002,0.010194,17.869358,0.01056,17.50362,0.022575,0.24146700000000001,0.013413,,,,,
113,,,,,,5.877259946473558e+17,,,20.897213,0.132535,19.709436,0.021294,18.684479,0.014715,18.201242,0.016536000000000002,17.910925,0.038718999999999996,0.211617,0.023978,,,,,
114,,,,,,5.877259946473559e+17,,,22.783054,0.37597600000000003,21.050385000000002,0.037783,19.693073000000002,0.019994,19.199816000000002,0.020784,18.85034,0.047843000000000004,0.21139499999999997,0.012887000000000001,,,,,
115,,,,,,5.877259946473559e+17,,,22.506075,0.405236,20.587309,0.03368,19.216185,0.017915,18.718121,0.019021,18.377934,0.043838999999999996,0.215363,0.010731999999999998,,,,,
116,,,,,,5.877259946473559e+17,,,23.214514,0.613664,21.266476,0.050202,19.881557,0.026114,19.431406,0.028019,19.131232999999998,0.069017,0.210531,0.0192,,,,,
117,,,,,,5.877259946473559e+17,,,23.019199,0.40530700000000003,21.12257,0.036144,20.188171,0.02642,19.873043,0.031529,19.630160999999998,0.08047699999999999,0.191857,0.038533,,,,,
118,,,,,,5.877259946473559e+17,,,22.323872,0.292677,20.431856,0.026144,18.946117,0.013121,18.500957,0.035854000000000004,18.137173,0.030302,0.214378,0.023403,,,,,
119,,,,,,5.87725994647356e+17,,,22.903004,0.534449,20.966396,0.042436,19.75593,0.024799,19.234322,0.025858,18.85989,0.059916,0.172306,0.011548000000000001,,,,,
120,,,,,,5.87725994647356e+17,,,22.611373999999998,0.359792,21.488941,0.057594000000000006,20.187754,0.031143,19.626863,0.031782,19.360676,0.082187,0.218676,0.066819,,,,,
