objID,ra,dec,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
587739380994343272,234.23438739,24.40877698,609624898117042176,234.23439,24.408777,0.226362,1.73558E-4
587739380994343293,234.25139403,24.41239076,609624898125430784,234.2514,24.412391,0.227642,1.84254E-4
587739380994343300,234.24461812,24.39596428,609624898138013696,234.24462,24.395965,0.224507,1.74543E-4
