objID,ra,dec,Photoz,Photoz_err
588017721188090041,203.83372431,41.00114645,0.233372,0.014797
588017721188090050,203.83495423,40.99735757,0.237224,0.016951
588017721188090043,203.84081972,41.00217757,0.260441,0.01547
588017721188090044,203.84384155,41.00141466,0.298765,0.080625
588017721188090051,203.82884956,41.00129166,0.446459,0.087837
588017721188090195,203.83210205,40.99589178,0.219612,0.020278
588017721188089943,203.83731602,41.01396147,0.233457,0.01729
588017721188089944,203.8343286,41.01387114,0.217206,0.032465
588017721188090046,203.82702728,41.00450211,0.200394,0.016925
588017721188090049,203.82465473,41.00340116,0.224115,0.033115
588017721188090174,203.82462438,41.0075508,0.262364,0.014164
588017721188090186,203.82659122,40.99725866,0.239376,0.027481
588017721188090194,203.83239801,40.99497865,0.239229,0.015797
588017721188090622,203.83058012,41.00885247,0.220415,0.017076
588017721188089958,203.85408099,41.00504514,0.083737,0.030003
588017721188090150,203.80301845,41.00699666,0.218741,0.014788
588017721188090151,203.80620138,41.00662322,0.158808,0.062965
588017721188090163,203.80809539,40.99127394,0.186619,0.016258
588017721188090165,203.8182517,41.01315847,0.236726,0.012225
588017721188090167,203.81336446,40.99415226,0.18832,0.013445
588017721188090168,203.81476053,40.99553792,0.207901,0.016628
588017721188090173,203.82075365,41.00986971,0.26523,0.032038
588017721188090175,203.82349609,41.00929161,0.181779,0.013997
588017721188090176,203.82072901,41.00825001,0.102244,0.057272
588017721188090179,203.81981089,40.99684371,0.206903,0.02743
588017721188090180,203.82205141,40.9965126,0.242979,0.015866
588017721188090198,203.83874729,40.99123348,0.241634,0.051276
588017721188090289,203.84936908,41.0092299,0.183271,0.011387
588017721188090619,203.82389996,40.99034433,0.163507,0.010033
588017721188090684,203.85235653,40.99936295,0.353001,0.061752
588017721188089931,203.80389303,41.02353534,0.229671,0.09481
588017721188089956,203.86870102,41.016628,0.211424,0.064219
588017721188090057,203.84291176,41.0279803,0.095052,0.029163
588017721188090058,203.84071751,41.02616032,0.152838,0.035809
588017721188090063,203.86774054,41.02929335,0.073652,0.043681
588017721188090066,203.85552522,40.98025169,0.229906,0.023166
588017721188090067,203.85772418,40.98151676,0.148146,0.026061
588017721188090126,203.78754724,41.01370371,0.230245,0.020098
588017721188090131,203.79165825,40.98985011,0.181376,0.02058
588017721188090132,203.79015938,40.988126,0.218762,0.03807
588017721188090134,203.78777904,40.98862801,0.125811,0.048046
588017721188090136,203.79203986,41.00661566,0.238113,0.025284
588017721188090138,203.78980609,40.99320565,0.223968,0.04418
588017721188090169,203.81040423,40.99543242,0.150162,0.019399
588017721188090170,203.81356813,40.99763436,0.039118,0.0222
588017721188090187,203.8374737,41.01902723,0.203826,0.027093
588017721188090196,203.84481603,41.02367111,0.401611,0.058021
588017721188090201,203.84409163,40.98640839,0.213841,0.015781
588017721188090216,203.85937503,40.98572487,0.225208,0.016643
588017721188090284,203.8099934,41.00826477,0.225929,0.015037
588017721188090574,203.80656709,40.99850027,0.391452,0.087774
588017721188090576,203.8110508,41.01236598,0.147209,0.039728
588017721188090591,203.821721,41.02425847,0.169332,0.033999
588017721188090611,203.82693881,41.01685579,0.040251,0.011718
588017721188090653,203.83183406,40.97718372,0.256109,0.049516
588017721188090654,203.83316602,40.9761568,0.254547,0.042623
588017721188090656,203.83582213,40.98020668,0.181894,0.050331
588017721188090667,203.8507224,41.01507913,0.13763,0.032924
588017721188090697,203.85074368,40.98115111,0.23589,0.094909
588017721188090702,203.85790899,40.99782156,0.172038,0.018529
588017721188090713,203.86035137,40.99122858,0.077206,0.04441
588017721188090719,203.86672681,41.00257335,0.192282,0.01748
588017721188089949,203.84773282,41.04002382,0.350847,0.171484
588017721188090064,203.86919646,41.02884826,0.192744,0.092497
588017721188090121,203.78743476,41.03574424,0.222001,0.014899
588017721188090124,203.7865101,41.02087688,0.253304,0.012451
588017721188090130,203.78654989,40.9867931,0.241151,0.013229
588017721188090133,203.78193038,40.98743364,0.248927,0.018944
588017721188090139,203.79105533,40.99246448,0.170419,0.083149
588017721188090141,203.7850027,40.97100414,0.205208,0.013541
588017721188090157,203.79599916,40.96642946,0.20803,0.012287
588017721188090177,203.83195208,41.04170133,0.231066,0.016571
588017721188090183,203.83801688,41.04143122,0.161447,0.034458
588017721188090189,203.82428825,40.97197966,0.226688,0.020826
588017721188090190,203.82881405,40.97410837,0.227242,0.017348
588017721188090191,203.82889066,40.9715772,0.218323,0.024163
588017721188090192,203.82740873,40.97231592,0.263133,0.037358
588017721188090203,203.84176879,40.96450295,0.185021,0.020998
588017721188090206,203.86634696,41.0377313,0.15964,9.776E-3
588017721188090207,203.86203109,41.03490558,0.183291,0.03086
588017721188090212,203.86479355,41.02777885,0.2633,0.072369
588017721188090213,203.86248718,41.02674846,0.224618,0.123421
588017721188090214,203.86092514,41.02587963,0.046452,0.026679
588017721188090215,203.86946776,41.02103725,0.224588,0.022066
588017721188090225,203.88267923,41.03464502,0.163533,0.014621
588017721188090227,203.87512973,40.99320318,0.204474,0.024737
588017721188090230,203.87976322,41.00438991,0.174283,0.013688
588017721188090231,203.88286001,41.00452108,0.187961,0.017306
588017721188090235,203.87359285,40.96443608,0.223406,0.012286
588017721188090238,203.89160482,41.01776873,0.208357,0.013212
588017721188090242,203.8828288,40.97783453,0.225578,0.021111
588017721188090246,203.89529951,40.99399432,0.225296,0.022001
588017721188090247,203.89846352,40.99262077,0.125879,0.036552
588017721188090270,203.77125509,41.00240058,0.193033,0.013283
588017721188090282,203.79538626,41.00086926,0.168995,0.032072
588017721188090286,203.81461319,40.97425912,0.222268,0.013588
588017721188090288,203.85276758,41.02394917,0.249843,0.059626
588017721188090292,203.86621707,40.97617482,0.261686,0.022205
588017721188090293,203.86856135,40.97719734,0.173539,0.028238
588017721188090295,203.8697548,40.96336634,0.181278,0.025975
588017721188090313,203.80199006,41.01963794,0.179253,0.031442
588017721188090315,203.80086458,40.96047646,0.303114,0.051234
588017721188090319,203.83032686,40.96454603,0.247695,0.075555
588017721188090476,203.77254542,41.02009578,0.213166,0.013799
588017721188090485,203.77460623,41.01834371,0.145319,0.032286
588017721188090491,203.77278545,41.00903522,0.235935,0.021014
588017721188090503,203.77623797,40.99982662,0.193262,0.02482
588017721188090505,203.77954497,41.00596887,0.043002,0.030794
588017721188090517,203.79343754,41.0388877,0.114542,0.034619
588017721188090520,203.79051405,41.01762776,0.213597,0.010848
588017721188090539,203.80620484,41.0438145,0.351252,0.033947
588017721188090568,203.8031242,40.98803101,0.224328,0.020683
588017721188090579,203.81877336,41.03561644,0.242766,0.049536
588017721188090588,203.80695395,40.97913989,0.23667,0.086989
588017721188090595,203.82445759,41.03027368,-9999,-9999
588017721188090599,203.80708125,40.97357456,0.01989,0.010594
588017721188090613,203.83098025,41.03002687,0.152194,0.049459
588017721188090671,203.83902326,40.97199157,0.213005,0.085522
588017721188090689,203.84741429,40.97703126,0.193333,0.023125
588017721188090696,203.84632981,40.96667202,0.12894,0.031979
588017721188090700,203.85095586,40.97643568,0.214011,0.138599
588017721188090710,203.8536735,40.97802955,0.177958,0.020337
588017721188090734,203.87090637,40.99618754,0.239653,0.0786
588017721188090737,203.87236628,41.00117828,0.351934,0.052419
588017721188090757,203.8733911,40.97914773,0.152544,0.040597
588017721188090758,203.87672709,40.98943713,0.04592,0.059023
588017721188090571,203.79741446,40.96958372,0.149579,0.050472
588017721188090604,203.83028659,41.04583759,0.562759,0.128521
588017721188090628,203.81815794,40.96315116,0.269179,0.044314
588017721188090636,203.82097006,40.95402667,0.090954,0.045531
588017721188090678,203.83831118,40.95397247,0.187663,0.017954
588017721188090716,203.85474287,40.96566591,0.312634,0.094099
588017721188090739,203.86388778,40.96896398,0.208229,0.011686
