objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
587725994647421233,250.08254394,46.71148295,20.188602,0.221892,17.772348,0.011855,16.521975,6.830856E-3,15.942005,7.067936E-3,15.561707,0.016216
587725994647421235,250.08349624,46.70917246,22.555885,0.393074,21.032829,0.045634,19.58448,0.022111,19.020266,0.022106,18.426819,0.042131
587725994647421236,250.08649389,46.71222715,21.829092,0.386822,20.390877,0.046346,19.349751,0.031601,18.734215,0.031454,17.965361,0.051907
587725994647421238,250.07932029,46.7115354,22.399628,0.234163,21.994814,0.071878,21.229206,0.061002,20.501047,0.052426,19.519699,0.070321
587725994647421234,250.08928264,46.71099497,22.292381,0.416883,20.087034,0.027013,18.871653,0.015888,18.24403,0.015405,17.821728,0.0336
587725994647421237,250.08379553,46.70733981,24.647163,0.841592,21.801836,0.05823,20.658403,0.035636,19.912888,0.030094,19.645714,0.074789
587725994647421241,250.07924534,46.71481462,22.878082,0.386232,21.725729,0.062192,20.501745,0.035544,19.852495,0.033287,19.359869,0.069713
587725994647421231,250.09175868,46.71278648,21.957405,0.276129,19.487055,0.015674,18.226982,9.150986E-3,17.699556,9.465382E-3,17.208464,0.018452
587725994647421232,250.07548221,46.709996,23.022823,0.491927,20.62628,0.02873,19.181053,0.014218,18.759853,0.015935,18.244366,0.031397
587725994647422426,250.07300827,46.71081879,23.533468,3.908765,21.696772,0.329258,20.179935,0.139729,20.026134,0.225027,21.809896,3.636849
587725994647421224,250.08856129,46.72324972,22.82155,0.449147,20.817131,0.035425,19.477713,0.018521,18.862133,0.017891,18.581947,0.044011
587725994647421226,250.090082,46.72360127,22.307356,0.423675,20.798649,0.048563,20.199966,0.046383,19.940926,0.063116,19.709831,0.172799
587725994647421228,250.06586687,46.70874475,22.315325,0.319209,20.307379,0.025333,18.867592,0.012553,18.312153,0.012798,17.961466,0.028778
587725994647421257,250.0994953,46.71465794,20.85673,0.11103,19.024385,0.011797,17.786558,7.024467E-3,17.342609,7.635279E-3,17.071573,0.017303
587725994647421258,250.09873548,46.71802027,22.1134,0.28813,20.067703,0.02247,18.593899,0.010891,18.054638,0.011223,17.735527,0.025731
587725994647421259,250.09675285,46.71612104,22.713434,0.456317,20.529413,0.030726,19.147778,0.01562,18.65003,0.016695,18.325022,0.039534
587725994647421271,250.09611761,46.70509199,20.498348,0.075858,19.149761,0.011732,18.31526,9.002561E-3,17.941998,0.010414,17.719488,0.02622
587725994647421272,250.0931115,46.70406825,22.915939,0.480406,20.552298,0.028562,19.084391,0.013784,18.514605,0.01382,18.152807,0.030778
587725994647421276,250.09156087,46.70151797,22.5665,0.320088,21.320051,0.047826,20.064137,0.026395,19.546406,0.027775,19.126356,0.061706
587725994647421514,250.09171628,46.71879093,23.994608,0.809604,21.36529,0.045371,19.973909,0.022501,19.433256,0.023075,19.001955,0.049992
587725994647421515,250.0941542,46.71970636,21.777281,0.182864,20.682283,0.030961,19.700415,0.021279,19.092218,0.021096,18.815643,0.053489
587725994647421516,250.0916641,46.72013192,20.867607,0.078987,20.663578,0.028706,20.578489,0.039895,20.033367,0.041138,20.015175,0.131788
587725994647421525,250.0710851,46.70313419,21.594664,0.182031,20.50153,0.030615,19.214712,0.017707,18.723728,0.018607,18.346863,0.041523
587725994647421687,250.06920413,46.71932807,24.095469,0.978374,21.922235,0.079773,20.666487,0.043511,20.201084,0.049001,20.11537,0.151034
587725994647421688,250.06998219,46.72086883,21.888086,0.19816,21.203375,0.046712,20.664097,0.046739,20.44483,0.065294,20.037384,0.150363
587725994647421832,250.08215416,46.72243479,23.217808,0.51651,21.555695,0.054645,20.230503,0.028469,19.719364,0.030187,19.371277,0.071738
587725994647421843,250.07022828,46.71334782,23.162895,0.537042,21.663898,0.064496,20.300926,0.032353,19.776241,0.034151,19.493216,0.086587
587725994647421904,250.08614447,46.69983571,24.899681,0.893229,21.801159,0.062729,20.486191,0.03301,20.030233,0.036517,19.553442,0.07763
587725994647355949,250.05432553,46.72171084,23.156538,0.622861,20.759014,0.034299,19.38497,0.038128,18.843414,0.019402,18.620481,0.046256
587725994647356715,250.05746883,46.72504135,23.271294,0.685392,21.999929,0.098535,20.453947,0.042701,20.063047,0.050759,20.000017,0.158283
587725994647420937,250.05908178,46.71805784,22.886549,0.474828,20.506792,0.027725,19.142174,0.014414,18.641226,0.015162,18.25359,0.033512
587725994647420938,250.05434733,46.71842122,20.266638,0.061032,19.510015,0.01492,18.913033,0.01339,18.603333,0.016432,18.451138,0.045165
587725994647420939,250.05264606,46.7124113,22.997858,0.510207,20.909828,0.037759,19.548931,0.019406,18.989307,0.019536,18.700033,0.047729
587725994647420941,250.05649077,46.71911045,23.272673,0.615044,21.264515,0.048578,20.159548,0.030317,19.70849,0.033972,19.35611,0.08114
587725994647420942,250.05359828,46.71402136,23.463669,0.564392,21.996925,0.072629,20.580431,0.034906,20.130165,0.038583,19.702032,0.085175
587725994647420943,250.05523964,46.71669021,24.28548,0.927825,21.829906,0.066747,20.843262,0.045672,20.514132,0.057198,20.04291,0.12536
587725994647421223,250.09003064,46.72521175,22.204494,0.282395,20.258335,0.024139,18.928862,0.012892,18.408957,0.013399,18.080786,0.030881
587725994647421262,250.05817968,46.69706911,19.960075,0.070557,18.420998,0.010131,17.622629,8.399661E-3,17.175537,9.819506E-3,16.861948,0.020389
587725994647421270,250.09854826,46.70278425,21.212034,0.20542,19.091703,0.015197,17.604565,7.446485E-3,17.063711,7.701434E-3,16.7019,0.016915
587725994647421273,250.10245666,46.70593558,22.898199,0.554595,20.66559,0.035582,19.260538,0.017667,18.676977,0.017748,18.348024,0.041918
587725994647421274,250.10145257,46.70604637,22.53907,0.357461,20.870144,0.037885,19.569355,0.020328,19.004223,0.020484,18.722269,0.049847
587725994647421275,250.10358091,46.70511202,22.770433,0.469505,20.980936,0.04345,19.619661,0.022309,19.398123,0.029921,18.738075,0.054605
587725994647421281,250.10757792,46.70941094,21.977537,0.2481,19.632322,0.016155,18.357801,9.210767E-3,17.858084,9.672695E-3,17.515751,0.02134
587725994647421282,250.10908598,46.70718233,23.159212,0.663445,21.909513,0.088354,20.533506,0.043578,19.973677,0.045406,19.72714,0.121595
587725994647421285,250.08535084,46.6968291,22.005836,0.261868,20.172745,0.02421,18.775604,0.012328,18.235971,0.012758,17.818388,0.027437
587725994647421302,250.08854521,46.69028499,21.474192,0.169164,19.49058,0.015015,18.288483,9.018781E-3,17.787098,9.457343E-3,17.452749,0.020987
587725994647421489,250.09003849,46.73058357,24.650105,1.091863,21.685678,0.065338,20.333872,0.03318,19.953133,0.039206,19.441145,0.081685
587725994647421490,250.09256049,46.73150468,23.249029,0.576338,21.770763,0.070134,20.663305,0.043479,20.155121,0.047225,19.939262,0.130591
