,objID,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
0,587726033335550094,18.111031,0.029842,17.265547,0.006689662,16.415312,0.00477481,16.009005,0.005114196,15.741291,0.011486,0.20975100000000002,0.038799,1.496866735951708e+17,210.25862999999998,2.8784662999999995,0.25187600000000004,0.000135162
1,587726033335550098,22.147207,0.68774,19.982359,0.041797,18.70785,0.020518,18.192509,0.020774,18.14855,0.066078,0.181119,0.028758,,,,,
2,587726033335550095,22.664017,0.595587,20.228251,0.028194,18.689524,0.011851,18.167710999999997,0.011839,17.987572,0.032093,0.23379,0.025238,,,,,
3,587726033335550100,23.866018,1.4528530000000002,20.916464,0.048509,19.395325,0.019697,18.802723,0.018855,18.534585999999997,0.049825,0.27324299999999996,0.018025,,,,,
4,587726033335550103,22.030480999999998,0.489122,20.174457999999998,0.037223,19.09166,0.021405,18.593328,0.022785,18.577724,0.075226,0.13234200000000002,0.030456,,,,,
5,587726033335550110,23.596584,1.6617680000000001,21.155924,0.080195,19.651173,0.032085,19.274076,0.037104000000000005,18.583344,0.06951399999999999,0.236033,0.041292,,,,,
6,587726033335550112,22.616433999999998,0.605374,21.570035999999998,0.09100499999999999,20.24851,0.042229,19.72607,0.043191,19.439001,0.118058,0.24149600000000002,0.07652300000000001,,,,,
7,587726033335485277,22.205696,0.503926,21.223554999999998,0.08013300000000001,20.053812,0.043401999999999996,19.742121,0.053360000000000005,19.593681,0.165265,0.199284,0.095277,,,,,
8,587726033335549975,23.314970000000002,1.206388,21.857708,0.133003,20.597202,0.064782,20.084357999999998,0.068695,19.962248000000002,0.215673,0.164235,0.047319,,,,,
9,587726033335550104,22.759748000000002,0.578489,21.435692,0.06857100000000001,20.033144,0.030191000000000003,19.463564,0.029314,19.209879,0.08138300000000001,0.23561300000000002,0.043368000000000004,,,,,
10,587726033335550105,23.947264,1.276705,21.818647,0.089379,20.239172,0.033691000000000006,19.730401999999998,0.034308,19.363388,0.087216,0.25125,0.014327000000000001,,,,,
11,587726033335550108,22.578274,0.560901,21.584717,0.087822,19.971867,0.032032,19.431681,0.032247000000000005,19.134089000000003,0.086602,0.278053,0.074262,,,,,
