objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
587729233059644227,260.61326375,32.1325718,19.469761,0.133252,17.004684,7.804439E-3,15.579014,3.901628E-3,15.034473,4.136485E-3,14.676114,8.696746E-3
587729233059644233,260.61496863,32.13045914,22.891212,0.60592,21.092051,0.056302,19.979891,0.033268,19.415985,0.032767,18.883858,0.065329
587729233059644245,260.60955068,32.13662826,21.125725,0.669605,21.36198,0.351109,20.240211,0.195487,19.45145,0.168106,20.097387,1.028912
587729233059644246,260.61188012,32.12970124,23.729897,1.052438,21.999895,0.110492,23.24308,0.513168,23.831657,1.167528,19.933754,0.160996
587729233059644228,260.61299679,32.12653162,23.337219,0.527951,21.182936,0.038309,19.822552,0.018824,19.19751,0.017678,18.774811,0.036748
587729233059644229,260.61171641,32.12626422,24.315453,1.00175,20.975464,0.035804,19.610937,0.017513,18.990217,0.016573,18.676188,0.037394
587729233059644230,260.62039688,32.13799098,23.084583,0.455519,21.252893,0.041505,19.868261,0.019643,19.315903,0.019625,18.950823,0.043396
587729233059644231,260.60841829,32.1390019,23.378187,0.646488,21.03451,0.039761,19.552902,0.017451,19.018019,0.017767,18.629364,0.038579
587729233059644235,260.61194024,32.1398756,23.184772,0.527842,21.83647,0.070994,20.300648,0.028795,19.782518,0.030116,19.473753,0.071853
587729233059644237,260.61050162,32.12523788,22.757643,0.415983,21.983727,0.090023,20.543835,0.03862,20.042639,0.041404,19.837744,0.110738
587729233059645266,260.62227423,32.1292249,21.983431,0.244785,21.827915,0.090794,20.947912,0.064457,20.604874,0.079706,20.575823,0.268096
587729233059644168,260.6065675,32.14431181,19.855507,0.070353,18.653481,0.013289,17.842375,8.668017E-3,17.377012,9.356517E-3,17.100754,0.022781
587729233059644169,260.60392321,32.1429741,23.80456,0.855611,21.184549,0.04417,20.326515,0.031113,20.139616,0.042722,19.784788,0.10048
587729233059644181,260.59772844,32.13512537,21.646023,0.178757,20.671656,0.033376,20.085052,0.029452,19.577948,0.032339,19.312935,0.083063
587729233059644212,260.59792614,32.12974671,20.987276,0.115076,20.228643,0.026959,19.59963,0.022721,19.350885,0.030703,19.304262,0.095357
587729233059644498,260.59956767,32.12579701,21.666594,0.130164,21.169834,0.036396,20.503445,0.029903,20.254404,0.037763,19.779041,0.078317
587729233059644517,260.61761443,32.12171015,24.772263,0.88811,21.649525,0.053973,20.290466,0.025445,19.815691,0.027186,19.463778,0.061507
587729233059645168,260.60139351,32.13467932,22.458981,0.330271,21.725597,0.073311,20.360233,0.03374,19.835022,0.035754,19.526457,0.087785
587729233059645209,260.62645477,32.1389851,23.389835,0.740328,21.525148,0.064803,20.142832,0.029579,19.649532,0.03173,19.239191,0.070603
587729233059643687,260.61016701,32.14965055,22.866812,0.456645,20.502377,0.027349,19.117407,0.01328,18.572758,0.013325,18.233007,0.029219
587729233059643688,260.60991127,32.14591749,23.205721,0.530905,21.167303,0.040968,19.728699,0.018641,19.218679,0.019286,18.851976,0.04257
587729233059643689,260.61305385,32.1467251,23.782042,0.749076,21.736835,0.061222,20.347822,0.028128,19.799343,0.028447,19.439077,0.06474
587729233059643744,260.60972619,32.11553967,24.645872,1.012938,21.798223,0.067845,20.391645,0.030236,19.850885,0.030806,19.622314,0.078834
587729233059643746,260.60906368,32.1149248,21.200281,0.435688,21.77037,0.343383,20.365131,0.132673,20.78108,0.324623,19.951973,0.513107
587729233059644180,260.5960861,32.13590504,23.354225,0.593125,21.773911,0.067106,20.388014,0.031033,19.911121,0.033151,19.455564,0.070154
587729233059644284,260.59923463,32.11681049,23.459206,0.664674,21.035681,0.03837,19.896305,0.021779,19.456045,0.024038,19.161608,0.057607
587729233059644460,260.59416624,32.14040075,22.883192,0.389399,21.33848,0.044225,19.863825,0.019437,19.403336,0.020971,18.987885,0.044839
587729233059644461,260.59512756,32.1415084,23.216623,0.516631,21.601179,0.056866,20.320114,0.028347,19.829191,0.030388,19.462458,0.069444
587729233059644475,260.58934814,32.13158089,23.284945,0.495174,21.09383,0.035219,19.994595,0.021466,19.535492,0.023288,19.116171,0.047283
587729233059644477,260.62405444,32.14572094,22.800699,0.384273,21.113697,0.039611,19.720646,0.018504,19.196207,0.019046,18.738989,0.03953
587729233059644478,260.62350758,32.14351786,25.121616,1.052346,21.952839,0.08662,20.959003,0.054277,20.427462,0.057477,20.260704,0.161029
587729233059644508,260.63128895,32.13536117,22.669006,0.391338,20.592649,0.02972,19.162451,0.014618,18.61968,0.015854,18.25942,0.03252
587729233059644520,260.62688836,32.12551011,23.992678,0.842312,21.146755,0.039166,19.703615,0.019606,19.163277,0.018279,18.8139,0.039957
587729233059644672,260.61735709,32.15169112,21.338022,0.182406,20.183537,0.029761,19.347397,0.021097,18.951412,0.025048,18.620562,0.060831
587729233059645096,260.60711949,32.15216389,23.351458,0.771458,21.928921,0.09752,21.270212,0.082451,20.827122,0.095811,20.190992,0.176581
587729233059645306,260.61421173,32.11300682,22.059925,0.270254,21.87698,0.099298,21.148684,0.078412,20.699469,0.090367,20.760647,0.308936
587729233059643791,260.64750417,32.12883565,20.149862,0.106222,18.38105,0.016587,18.090021,0.028657,17.237083,0.011339,16.861259,0.022183
587729233059644098,260.60290589,32.16075126,21.683184,0.203381,19.614189,0.016705,18.206472,8.369616E-3,17.702181,8.542398E-3,17.36875,0.018051
587729233059644130,260.60119346,32.15352307,22.35857,0.290107,20.412066,0.024826,19.205797,0.013694,18.71064,0.014255,18.379971,0.031634
587729233059644208,260.63287716,32.14513717,22.77305,0.351769,20.847403,0.031381,19.480135,0.015956,18.926437,0.015446,18.528847,0.031118
587729233059644217,260.58201537,32.121098,22.993198,0.44472,21.240524,0.044493,19.872355,0.020972,19.31386,0.020869,18.981613,0.047508
587729233059644218,260.57981647,32.1222864,22.223963,0.22502,21.416262,0.047512,20.989889,0.046862,20.870169,0.06919,20.56325,0.168951
587729233059644221,260.637368,32.14410077,20.567364,0.081762,19.842836,0.019911,19.322657,0.017999,19.099836,0.024378,18.968567,0.070121
587729233059644259,260.63610346,32.13970523,23.670618,0.829518,21.618275,0.064115,20.048672,0.025473,19.582899,0.027641,19.31041,0.068134
587729233059644282,260.59771312,32.11416736,21.65077,0.209859,19.507505,0.016151,18.084906,7.987441E-3,17.570656,8.141727E-3,17.154219,0.016145
587729233059644285,260.59852957,32.11170143,23.159626,0.574657,21.228331,0.047863,20.2701,0.030947,19.866104,0.035599,19.682806,0.096435
587729233059644307,260.61216415,32.11021284,22.1294,0.293217,19.748566,0.018329,18.342972,9.027429E-3,17.823483,9.196255E-3,17.460049,0.019238
587729233059644308,260.60942976,32.10921762,24.272907,1.392447,21.940615,0.107317,20.561146,0.047962,20.051352,0.05187,19.607225,0.11414
587729233059644435,260.58947882,32.15080907,22.568808,0.432123,20.422184,0.029992,18.998384,0.014586,18.500151,0.016767,18.081865,0.030926
587729233059644446,260.61512627,32.15506871,23.232079,0.506272,21.233486,0.040785,19.800098,0.018595,19.70742,0.026359,18.939175,0.043026
587729233059644452,260.57997585,32.13912527,22.623028,0.42102,20.407715,0.027569,19.007988,0.01305,18.448658,0.013155,18.056091,0.028541
587729233059644453,260.58148478,32.13759046,22.958813,0.448548,20.909271,0.034537,19.56818,0.017081,19.033043,0.017299,18.640692,0.037279
587729233059644462,260.5789709,32.13273343,22.832691,0.435121,20.895399,0.036032,19.689159,0.020126,19.195881,0.021997,18.792912,0.044726
587729233059644481,260.63681222,32.14959529,23.328285,0.561945,21.590517,0.056117,20.202351,0.026532,19.697403,0.027244,19.234192,0.056786
587729233059644500,260.58757804,32.11813367,22.167408,0.27511,20.787327,0.036294,19.63048,0.020202,19.144037,0.021923,18.828123,0.052749
587729233059644534,260.63134946,32.11488304,23.890526,0.923387,21.163334,0.045389,19.870741,0.022507,19.374689,0.023888,19.085529,0.057024
587729233059644535,260.63094309,32.11516429,24.832371,0.846862,21.687943,0.054432,20.525743,0.030829,20.044127,0.032397,19.837797,0.082167
587729233059644676,260.5812318,32.13115088,22.39978,0.233268,21.636093,0.050761,21.035824,0.043664,20.917822,0.063662,20.326847,0.12127
587729233059645037,260.59741739,32.16011685,25.821514,0.595563,21.942039,0.074643,20.723835,0.038961,20.275078,0.043356,19.881594,0.097834
587729233059645091,260.59675956,32.14935759,22.568966,0.306734,21.99193,0.078757,21.161009,0.056699,20.919161,0.077119,20.656744,0.195537
587729233059645103,260.6242562,32.15814849,22.57901,0.395341,21.140532,0.049011,20.32877,0.036096,20.031431,0.048855,19.514305,0.097878
587729233059645104,260.62305652,32.15869284,23.34787,0.657169,21.841763,0.07969,20.68955,0.044882,20.212595,0.049513,19.679407,0.098988
587729233059645184,260.63560702,32.14782814,22.879765,0.354519,21.854549,0.06233,20.580225,0.031371,20.037275,0.031908,19.79023,0.080005
587729233059645243,260.64355345,32.1427914,23.041315,0.44175,21.861431,0.067185,20.555815,0.032728,19.973288,0.032401,19.628345,0.075006
587729233059645277,260.64001666,32.13247268,24.768837,0.954259,21.91078,0.070628,20.46348,0.030707,19.945238,0.032147,19.802294,0.088603
587729233059645303,260.60326422,32.10841564,22.464527,0.284856,21.982918,0.079431,21.135191,0.055545,20.383778,0.04863,20.289314,0.143478
587729233059708976,260.63255751,32.11095388,22.808075,0.391814,21.79405,0.070271,20.398176,0.03151,19.974506,0.035719,19.604208,0.081805
587729233059710005,260.62832065,32.10626607,22.001011,0.22412,21.394835,0.057169,20.521376,0.040157,20.103189,0.047409,19.634584,0.099515
587729233059710138,260.63655399,32.11216674,21.953623,0.261503,20.941887,0.046981,20.460114,0.045181,20.385979,0.072441,20.04315,0.173994
587729233059643695,260.65044698,32.16074089,23.20088,0.521852,21.176632,0.040599,19.847805,0.020002,19.342552,0.020911,18.939531,0.045374
587729233059643790,260.6494379,32.12539607,12.921929,1.620275E-3,11.626031,5.961528E-4,14.662007,0.010309,11.215243,9.317287E-4,13.797905,0.015757
587729233059643817,260.58485018,32.09598784,23.188286,0.559055,21.233246,0.046565,19.977301,0.0239,19.567839,0.027136,19.319633,0.068355
587729233059644030,260.58460778,32.16848228,23.352997,0.570028,21.631907,0.057677,20.507748,0.032629,19.905619,0.032114,19.537704,0.073528
587729233059644031,260.5788456,32.1677968,22.918142,0.408593,21.633938,0.058561,20.501274,0.032804,20.191265,0.041061,19.865467,0.098539
587729233059644068,260.62228673,32.17677398,21.674107,0.192876,19.427944,0.014221,18.245514,8.337337E-3,17.75548,8.587336E-3,17.415751,0.017985
587729233059644083,260.56819418,32.15030235,21.916109,0.274768,19.797693,0.020613,18.405861,0.01008,17.866768,0.010181,17.533463,0.022319
587729233059644084,260.57089616,32.15348823,21.17244,0.243017,19.485844,0.024624,18.173956,0.012327,17.55608,0.012029,17.193096,0.027091
587729233059644118,260.5756717,32.14515858,22.502377,0.360423,20.297543,0.027353,18.871138,0.012552,18.312201,0.012335,17.949234,0.027
587729233059644127,260.63787749,32.17118101,24.235117,0.950471,21.963131,0.07643,20.655228,0.03721,20.116133,0.038523,19.810211,0.095287
587729233059644313,260.66012256,32.12796445,23.066469,0.475028,21.87315,0.072998,21.330175,0.066471,21.133095,0.095153,21.022755,0.272013
587729233059644422,260.61502704,32.17329498,22.763458,0.40162,20.931612,0.036772,19.504919,0.017715,18.957247,0.017668,18.55475,0.036619
587729233059644426,260.62657234,32.17404737,25.306469,0.820087,21.475143,0.049873,20.201126,0.026781,19.802359,0.029097,19.376722,0.063296
587729233059644455,260.57620651,32.13676076,22.532455,0.380543,20.918221,0.040385,19.541124,0.019091,19.09165,0.02098,18.771736,0.049232
587729233059644457,260.57636778,32.13527325,22.303268,0.242684,21.967926,0.075132,21.174755,0.055887,20.882391,0.071527,20.778757,0.208901
587729233059644468,260.64629657,32.15581051,23.020945,0.427555,21.347763,0.044528,19.970789,0.021088,19.29421,0.019348,18.796101,0.038722
587729233059644469,260.64338362,32.15713389,22.6043,0.354678,20.673681,0.02998,19.781628,0.020553,19.472191,0.025076,19.25267,0.064556
587729233059644471,260.6469697,32.15393215,21.402237,0.189907,21.143194,0.068166,20.09119,0.03849,19.737623,0.050966,19.553955,0.13467
587729233059644480,260.57481678,32.12434882,22.615257,0.410458,20.45982,0.027985,18.988806,0.038516,18.570951,0.01503,18.162401,0.030081
587729233059644490,260.56768337,32.11522901,22.687677,0.417878,20.825373,0.036504,19.473969,0.017775,18.893667,0.017547,18.508972,0.038125
587729233059644491,260.56502619,32.11602631,23.098936,0.557534,21.398592,0.056019,20.06666,0.026854,19.579691,0.029128,19.23723,0.069295
587729233059644504,260.58021519,32.11371776,22.778173,0.490382,20.428255,0.029007,19.040274,0.013897,18.515463,0.014287,18.12747,0.030541
587729233059644505,260.57910247,32.11380635,23.452915,0.748782,20.917158,0.038808,19.496954,0.017995,18.996595,0.018746,18.598143,0.040719
587729233059644506,260.57782679,32.11236342,23.113163,0.439143,21.800241,0.061423,20.937561,0.042749,20.635239,0.053891,20.161636,0.11407
587729233059644507,260.5797312,32.11209597,24.968119,1.310584,21.746746,0.086113,20.869822,0.0598,20.503059,0.0739,20.407324,0.221578
587729233059644512,260.65817684,32.14140827,21.178621,0.179572,19.771938,0.022851,18.889071,0.015858,18.469786,0.018338,18.14929,0.044147
587729233059644521,260.57986845,32.10488141,24.245541,0.840243,21.907877,0.065267,20.50728,0.030517,19.959126,0.02992,19.589504,0.067163
587729233059644523,260.58544121,32.1058207,22.468645,0.328744,20.816559,0.035121,19.444708,0.01677,18.957417,0.017744,18.580795,0.038919
587729233059644524,260.58712104,32.10375677,21.427629,0.134798,20.603565,0.028883,20.024298,0.024895,19.852697,0.034962,19.573124,0.090633
587729233059644526,260.66183295,32.13544587,20.858849,0.141732,19.692598,0.023697,18.800524,0.016707,18.472408,0.020736,18.136372,0.047478
587729233059644677,260.63961672,32.15513439,22.155136,0.208648,21.045259,0.035081,20.378881,0.028427,20.095747,0.03562,19.72941,0.081817
587729233059644678,260.65475186,32.15776781,22.245312,0.23029,21.694824,0.059358,21.067566,0.050564,21.013008,0.07998,20.485506,0.161807
587729233059644684,260.58274636,32.11224156,22.068539,0.252263,20.775251,0.035901,19.849894,0.023894,19.464886,0.028243,19.207457,0.072425
587729233059645025,260.59340631,32.16141106,22.602676,0.335987,21.213547,0.043676,20.342905,0.030484,19.970793,0.036231,19.624233,0.094254
587729233059645059,260.63387731,32.17060773,23.261457,0.618426,21.549204,0.061562,20.495729,0.037145,19.895414,0.036934,19.553232,0.088156
587729233059645081,260.64246556,32.16965609,22.519535,0.359222,21.681948,0.074993,20.752283,0.049715,20.169832,0.050282,19.992018,0.137993
587729233059645116,260.64326142,32.16355801,23.150253,0.50562,21.850876,0.070816,20.969652,0.048698,20.525692,0.055374,20.189852,0.13124
587729233059645123,260.64913647,32.16369339,22.393391,0.372211,21.447136,0.068358,20.528591,0.046238,19.654383,0.036722,19.235096,0.083029
587729233059645170,260.64179149,32.15293698,21.525087,0.177278,20.407951,0.029752,19.696503,0.023697,19.267279,0.027208,18.91758,0.067899
587729233059645202,260.65096852,32.15020831,23.065535,0.563331,21.699608,0.073984,20.412588,0.036281,19.998476,0.04244,19.666164,0.1039
587729233059645307,260.65700076,32.13072147,28.553577,1.069702,19.547247,0.154823,27.136761,2.809979,19.397696,0.254075,26.386681,1.103111
587729233059645310,260.65917852,32.13073179,26.842001,0.89254,21.312006,0.138084,25.762768,1.87614,24.124279,3.047355,24.169279,1.379577
587729233059708947,260.65476878,32.12012373,21.138933,0.0832,20.149071,0.018006,19.397278,0.013326,23.578562,0.595264,19.175745,0.046594
587729233059708949,260.64667514,32.11823885,23.910439,0.790978,21.251925,0.041746,19.955309,0.0209,19.337885,0.019954,19.066755,0.047539
587729233059708951,260.6520729,32.12279836,19.549974,0.121461,18.037615,0.024372,17.776457,0.017245,16.559729,0.014259,17.583193,0.080324
587729233059708980,260.60362734,32.09944481,22.75268,1.004426,20.789089,0.088544,19.838997,0.050468,18.889957,0.036092,18.681713,0.09633
587729233059708983,260.60632557,32.09751592,21.89856,0.267979,20.863264,0.046504,19.990705,0.03289,19.699991,0.04332,19.356594,0.103508
587729233059709003,260.59627302,32.09570407,22.291964,0.293096,20.930084,0.039677,19.530771,0.018409,19.036818,0.019437,18.664539,0.043443
587729233059709006,260.5955179,32.08940273,22.694225,0.374625,21.754421,0.072325,20.461437,0.035137,20.051504,0.041179,19.632895,0.089924
587729233059709008,260.60231424,32.09325071,22.11623,0.388662,21.664991,0.110514,20.689674,0.069569,19.814268,0.055593,19.605413,0.151743
587729233059709350,260.64123595,32.10987642,23.682104,0.885633,21.306551,0.056319,19.669909,0.020935,19.073929,0.020403,18.908436,0.053719
587729233059709351,260.64085645,32.109442,21.636267,0.199811,20.123993,0.024707,19.23171,0.017008,18.82365,0.019221,18.43898,0.04256
587729233059709361,260.64248621,32.10467292,22.340902,0.249313,21.592804,0.055802,21.150059,0.054713,20.939386,0.076413,20.700329,0.195119
587729233059709362,260.64150116,32.10597816,22.115032,0.231321,21.867947,0.07827,21.224062,0.065414,21.178867,0.105911,21.159679,0.32936
587729233059709749,260.63929688,32.09453078,23.267534,0.645705,20.931261,0.039394,19.530989,0.018256,19.027956,0.019186,18.638433,0.041756
587729233059710144,260.60922857,32.09936674,23.276127,0.768999,21.099203,0.051086,19.718929,0.024274,19.157751,0.024274,18.741804,0.053416
587729233059710175,260.63629844,32.10313886,23.30435,0.475122,21.967686,0.067388,20.665199,0.032664,20.182629,0.034714,19.883253,0.083007
587729233059710199,260.62003159,32.09236095,22.658293,0.409785,21.662195,0.073731,20.857973,0.05443,20.472507,0.066045,19.886551,0.128106
587729233059710212,260.65659111,32.10570232,22.303635,0.235183,21.216856,0.040865,20.868837,0.042672,20.670774,0.058759,20.616673,0.181117
587729233059644078,260.55999917,32.14719315,21.623667,0.190174,19.830921,0.019208,18.45397,9.698605E-3,17.93507,9.863635E-3,17.549234,0.020287
587729233059644079,260.56026476,32.14805846,22.224443,0.472276,20.424704,0.042828,18.99736,0.019469,18.42634,0.019401,18.255402,0.052313
587729233059644094,260.55652574,32.1445852,22.279625,0.324571,20.203516,0.02461,18.7782,0.011705,18.261711,0.012006,17.974567,0.027495
587729233059644417,260.59628536,32.17990856,26.007788,0.503722,21.551525,0.053357,20.13183,0.025123,19.599577,0.025339,19.281229,0.058091
587729233059644436,260.64460717,32.1741848,22.311956,0.303156,20.856392,0.036593,19.690409,0.050667,19.159447,0.021994,18.836212,0.049655
587729233059644663,260.63085036,32.17826184,22.327536,0.260263,21.461105,0.051438,20.871712,0.045163,20.564465,0.057516,20.802687,0.225183
587729233059644987,260.57375637,32.16642061,22.6991,0.704931,21.87019,0.143062,20.832758,0.086213,20.42058,0.103246,20.15519,0.270557
587729233059645098,260.55752787,32.13113903,22.747885,0.337193,21.743816,0.059841,21.166533,0.053085,20.871607,0.06788,20.782597,0.198558
587729233059645256,260.56738977,32.10550884,22.492235,0.345517,21.651478,0.070894,21.156946,0.068655,20.842319,0.089481,20.513,0.216672
587729233059709004,260.59240549,32.08844768,23.939171,0.928338,21.607889,0.062392,19.9464,0.023015,19.302124,0.021762,18.848749,0.046052
587729233059709007,260.59637443,32.08766867,23.170614,0.67797,21.958128,0.102429,21.019423,0.066732,20.083948,0.050128,19.78931,0.125815
587729233059709339,260.66586594,32.12017552,21.21464,0.139923,19.414509,0.01473,18.540655,0.01033,18.221817,0.012223,18.037138,0.031499
587729233059709383,260.61274181,32.08506618,22.250893,0.314183,19.767269,0.018066,18.373272,9.008024E-3,17.860218,9.209638E-3,17.483604,0.018959
587729233059709752,260.65460951,32.10103928,23.024487,0.462611,21.52854,0.055598,20.296127,0.029336,19.816477,0.03089,19.415483,0.068419
