MEM_MATCH_ID,RA_1,DEC_1,MODEL_MAG,MODEL_MAGERR,IMAG,IMAG_ERR,ZRED,ZRED_E,ZRED_CHISQ,BCG_SPEC_Z,Z_SPEC_INIT,Z_INIT,Z_1,LAMBDA_CHISQ,LAMBDA_CHISQ_E,LAMBDA_ZRED,LAMBDA_ZRED_E,R_LAMBDA,SCALEVAL,MASKFRAC,C_LAMBDA,C_LAMBDA_ERR,MAG_LAMBDA_ERR,CHISQ,Z_LAMBDA,Z_LAMBDA_E,EBV_MEAN,PHOTOID,LNLAMLIKE,LNBCGLIKE,LNLIKE,PZBINS,PZ,NCROSS,RMASK,RA_ORIG,DEC_ORIG,W,DLAMBDA_DZ,DLAMBDA_DZ2,DLAMBDAVAR_DZ,DLAMBDAVAR_DZ2,LAMBDA_CHISQ_C,LAMBDA_CHISQ_CE,NCENT,NCENT_GOOD,RA_CENT,DEC_CENT,ID_CENT,LAMBDA_CHISQ_CENT,ZLAMBDA_CENT,P_BCG,P_CEN,Q_CEN,P_FG,Q_MISS,P_SAT,P_C,BCG_ILUM,ILUM,Z_LAMBDA_RAW,Z_LAMBDA_E_RAW,LIM_EXPTIME,LIM_LIMMAG,LIM_LIMMAG_HARD,SPECID,SURVEY,SURVEY_CODE,RA_2,DEC_2,WMIN,WMAX,Z_2,NQ,PROB,FILENAME,URL,URL_IMG,CATAID,GAMA_NAME,IC_FLAG,DIST,IS_SBEST,IS_BEST
33,213.60024185108855,-0.3776437738556696,"(18.29165, 16.22327, 15.140005, 14.719237, 14.372661)","(0.04739538, 0.004640625, 0.0030143065, 0.0029660028, 0.0063269534)",14.794857,0.0029645092,0.13028952,0.009214576,3.5263805,0.1377273,-1.0,0.14101118,0.13549839,107.53653,3.8350708,107.38398,4.202954,1.0146382,1.0003335,0.0013402259,"(1.880693, 1.040792, 0.42955235, 0.33068988)","(0.018288197, 2.5434833E-4, 1.4303258E-4, 3.807799E-4)","(0.018104304, 1.8271848E-4, 7.174856E-5, 6.561438E-5, 0.0)",1.7687104,0.13761522,0.003778538,0.022143628,7520301304680217,232.81279,2.5277886,235.34058,"(0.11652013, 0.11862964, 0.12073914, 0.12284865, 0.124958165, 0.12706769, 0.12917718, 0.1312867, 0.13339621, 0.13550572, 0.13761522, 0.13972473, 0.14183424, 0.14394374, 0.14605325, 0.14816277, 0.15027228, 0.1523818, 0.15449129, 0.1566008, 0.15871032)","(2.455197E-5, 4.503028E-4, 0.0048915045, 0.05057761, 0.3855411, 2.1598706, 8.866603, 24.377645, 54.852802, 89.657715, 106.16762, 90.92772, 59.433453, 27.177824, 8.924222, 2.0974572, 0.3523492, 0.05191827, 0.0045655333, 2.8538727E-4, 1.2655365E-5)",1,1.5219573,213.62167519546236,-0.3747404024268475,1.1572992,17.181103,90.099785,183.34364,-43129.617,107.53653,0.0,5,1,"(213.60024185108855, 213.62167519546236, 213.75773630860107, 213.60167637075887, 213.62065328685406)","(-0.3776437738556696, -0.3747404024268475, -0.46838363027097063, -0.38427140817058264, -0.37509191280953813)","(146837, 146856, 511234, 146840, 146857)","(107.53653, 0.0, 0.0, 0.0, 0.0)","(0.13717853, 0.0, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.9975447, 0.0024455371, 9.662347E-6, 6.053066E-8, 5.5571345E-8)","(0.94758683, 0.0023230626, 9.178449E-6, 5.7499232E-8, 5.2788288E-8)","(1.777801E-5, 0.0012148219, 0.009017864, 3.0804778E-4, 6.893654E-4)",-5.9871006,"(0.002437516, 0.9963397, 0.99097246, 0.9996919, 0.99931055)","(0.9498021, 0.044329967, 1.8323914E-4, 1.1481274E-6, 1.0540607E-6)",7.482085,78.25721,0.13717853,0.0019321783,175.97473,20.900532,21.0,LTF_10_0608_2323,GAMA_LT,11,213.60025,-0.37765,4831.6,10998.0,0.13782,3,0.0,/GAMA/dr2/data/spectra/gama_LT/reduced/LTF_10_0608_2323.fit,http://www.gama-survey.org/dr2/data/spectra/gama_LT/reduced/LTF_10_0608_2323.fit,http://www.gama-survey.org/dr2/data/spectra/gama_LT/reduced/png/LTF_10_0608_2323.png,62675,GAMAJ141424.05-002239.5,3,0.25,true,false
99,139.07315528677307,-0.4015762682731477,"(22.075716, 19.93585, 18.196186, 17.593851, 17.300085)","(0.4997727, 0.035977248, 0.012155918, 0.010360459, 0.02879565)",17.5822,0.010360967,0.32967854,0.017184466,4.5227475,0.31796968,-1.0,0.3086246,0.32367924,112.03674,4.859064,96.00377,5.142842,1.0229917,1.0012014,0.0093511455,"(1.8410723, 1.5720686, 0.56537384, 0.36466706)","(0.55501604, 0.007180011, 0.0013176155, 0.00480732)","(0.53838307, 0.0063384003, 7.4992917E-4, 5.656039E-4, 0.0)",4.343303,0.33240458,0.013642159,0.042788535,12390301301250420,191.13673,-1.9938208,189.14291,"(0.24906614, 0.25739998, 0.26573384, 0.27406767, 0.28240153, 0.29073536, 0.29906923, 0.30740306, 0.3157369, 0.32407075, 0.33240458, 0.34073842, 0.34907228, 0.3574061, 0.36573997, 0.3740738, 0.38240767, 0.3907415, 0.39907533, 0.4074092, 0.41574302)","(2.6484681E-9, 3.1195236E-7, 2.2076883E-5, 7.534518E-4, 0.015862837, 0.17743619, 1.199519, 5.24392, 13.9893465, 24.622486, 29.32731, 23.97213, 13.891901, 5.6429286, 1.7240676, 0.37444457, 0.063961275, 0.008310266, 7.645393E-4, 5.7150915E-5, 3.222537E-6)",1,1.5344875,139.04467884355535,-0.39030473361384255,1.1832303,4.6346507,-332.52783,61.356655,673.7505,116.313065,4.5331893,5,5,"(139.07315528677307, 139.03846885174025, 139.0376462764517, 139.07268326107408, 139.02386181548854)","(-0.4015762682731477, -0.40452104338894596, -0.3740089612756489, -0.3863509983594773, -0.39389246599678046)","(1542484, 1542436, 1542477, 1542482, 1542469)","(112.03674, 122.04401, 119.77102, 111.94521, 117.77261)","(0.3183746, 0.3203886, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.46331537, 0.2588225, 0.2080442, 0.055483855, 0.0143341515)","(0.18472816, 0.103194945, 0.08294916, 0.02212193, 0.00571516)","(0.0015647588, 0.003953165, 0.0039695394, 0.007363988, 0.0024257815)",-1.1312498,"(0.5351199, 0.73722434, 0.7879863, 0.93715215, 0.98324007)","(0.23501746, 0.14648268, 0.121228196, 0.035485215, 0.009415329)",3.7289505,85.438484,0.3183746,0.0054623177,201.16495,20.997726,21.0,133079334641467392,SDSS,1,139.07315,-0.40155,3797.52,9221.47,0.31808,5,1.0,/GAMA/dr2/data/spectra/sdss/spSpec-51955-0472-145.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/spSpec-51955-0472-145.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/png/spSpec-51955-0472-145.png,204703,GAMAJ091617.55-002405.7,3,0.13,true,true
329,132.61572540049485,0.25044350664218756,"(23.445929, 17.722498, 16.309652, 15.767306, 15.482473)","(3.6592226, 0.01839386, 0.0064489753, 0.005506814, 0.015212309)",15.646114,0.005498772,0.22515158,0.009622176,9.270605,-1.0,-1.0,0.19318019,0.20072292,69.76521,3.305311,68.28548,3.4835284,0.9305244,0.9978442,0.0,"(1.8246789, 1.2325579, 0.4782877, 0.32770887)","(0.077703536, 0.001010959, 3.428428E-4, 0.0013576441)","(0.07674982, 8.0816646E-4, 1.8046003E-4, 1.6143244E-4, 0.0)",16.079693,0.20032726,0.0051035266,0.035231274,7560301401120136,135.68181,-1.235848,134.44595,"(0.16931947, 0.17242025, 0.17552103, 0.1786218, 0.18172258, 0.18482336, 0.18792415, 0.19102493, 0.1941257, 0.19722648, 0.20032726, 0.20342803, 0.20652881, 0.2096296, 0.21273038, 0.21583116, 0.21893194, 0.22203273, 0.22513351, 0.22823426, 0.23133504)","(7.883583E-8, 5.599046E-6, 2.3404692E-4, 0.0058414335, 0.0884144, 0.8247545, 4.8218517, 16.8705, 42.038338, 69.45074, 77.6619, 59.95709, 32.620758, 13.592984, 3.9581776, 0.8577123, 0.14071979, 0.017769147, 0.0017538073, 1.3731852E-4, 1.0234085E-5)",1,1.3957866,132.58586142771117,0.2927299838469293,1.1471112,3.5289197,-196.33957,111.440636,12793.639,69.704666,0.2889569,5,2,"(132.61572540049485, 132.59971858822274, 132.58586142771117, 132.56025757175797, 132.58583548371678)","(0.25044350664218756, 0.2601200744886376, 0.2927299838469293, 0.2954696092512857, 0.2845388772110614)","(662592, 662611, 662649, 662639, 662606)","(69.76521, 68.3465, 71.41275, 62.503845, 70.65)","(0.20219238, 0.19988655, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.9572628, 0.042665236, 4.6348934E-5, 1.38076275E-5, 1.1808531E-5)","(0.88385993, 0.039393663, 4.27949E-5, 1.2748858E-5, 1.09030525E-5)","(0.016242677, 0.005644453, 0.006541802, 0.010694206, 0.0073247724)",-5.763027,"(0.026494509, 0.9516903, 0.99341184, 0.98929197, 0.99266344)","(0.92016995, 0.33938515, 5.5778626E-4, 1.66233E-4, 1.4216888E-4)",7.807838,55.401035,0.20219238,0.0027730605,191.47366,20.972994,21.0,G09_Y1_CS2_327,GAMA,5,132.61571,0.25043,3727.79,8856.74,0.19608,4,1.0,/GAMA/dr2/data/spectra/gama/reduced_08/1d/G09_Y1_CS2_327.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/G09_Y1_CS2_327.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/png/G09_Y1_CS2_327.png,599722,GAMAJ085027.77+001501.5,3,0.04,true,true
378,220.13341330676081,-1.62418757631147,"(24.200796, 20.426962, 18.715416, 18.073114, 17.761385)","(2.2794774, 0.05157173, 0.017249698, 0.014238176, 0.031979725)",18.075495,0.014238093,0.3674934,0.02446751,4.1105075,0.32227212,0.32227212,0.3674934,0.32698345,91.12218,4.5863705,70.46694,4.8872232,0.981578,0.99249554,0.0,"(1.5835105, 1.5353928, 0.57932353, 0.34768406)","(0.5902128, 0.010182267, 0.0020973338, 0.0068232715)","(0.5685737, 0.008884163, 0.0011871157, 8.865867E-4, 0.0)",6.0074043,0.3335503,0.014057047,0.022143628,23790301500730422,129.38379,-0.9555447,128.42824,"(0.24273843, 0.2518196, 0.2609008, 0.26998198, 0.27906317, 0.28814438, 0.29722556, 0.30630675, 0.31538793, 0.32446912, 0.3335503, 0.3426315, 0.35171267, 0.36079386, 0.36987504, 0.37895623, 0.3880374, 0.3971186, 0.40619978, 0.41528103, 0.42436215)","(1.4464083E-11, 5.9560845E-9, 1.0799454E-6, 8.9883084E-5, 0.003572451, 0.06610219, 0.6840541, 3.8337355, 12.259892, 23.522635, 28.36223, 22.689157, 12.397469, 4.8016253, 1.3644155, 0.292408, 0.04831533, 0.0062501146, 6.7476736E-4, 5.3652893E-5, 3.209352E-6)",1,1.472367,220.13341330676081,-1.62418757631147,1.4423747,11.082905,-42.450382,202.31215,16821.672,90.77477,0.58044297,5,2,"(220.13341330676081, 220.13075203291964, 220.14509378915866, 220.1457139191915, 220.13305747555643)","(-1.62418757631147, -1.6256609050103241, -1.615455134471061, -1.6187934317473414, -1.6351373776978138)","(9150341, 8898846, 9150459, 9150460, 8899007)","(91.12218, 89.84076, 93.97485, 94.84439, 89.0475)","(0.3194634, 0.31941026, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.7259559, 0.27301005, 6.738266E-4, 2.1841041E-4, 1.4177886E-4)","(0.05150437, 0.019369235, 4.780596E-5, 1.5495558E-5, 1.0058781E-5)","(4.125312E-4, 0.0036484888, 0.0015110349, 0.0026711219, 0.010018495)",-0.045436002,"(0.27363157, 0.7233415, 0.99781513, 0.9971105, 0.98983973)","(0.052525602, 0.020422587, 5.1454E-5, 1.6678594E-5, 1.08268005E-5)",2.3872068,56.995113,0.3194634,0.0063222875,176.98666,20.958889,21.0,259182083589537792,SDSS,1,220.13341,-1.62418,3792.28,9221.47,0.32229,5,1.0,/GAMA/dr2/data/spectra/sdss/spSpec-52411-0920-354.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/spSpec-52411-0920-354.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/png/spSpec-52411-0920-354.png,509208,GAMAJ144032.01-013727.0,3,0.01,true,true
482,180.9727591822912,1.7834583508627995,"(21.405916, 19.386438, 17.994848, 17.491026, 17.136778)","(0.2489545, 0.019950978, 0.00950508, 0.008550812, 0.02127761)",17.533028,0.008548226,0.23522657,0.014335616,0.84948057,0.23674636,0.23674636,0.23522657,0.23831414,80.474205,4.1333795,74.26543,3.9460979,0.9574836,0.994123,0.0,"(1.6532241, 1.3685634, 0.5001775, 0.33555013)","(0.20987158, 0.0022175913, 6.001317E-4, 0.0021479065)","(0.2071336, 0.0018323595, 3.3074745E-4, 2.6173302E-4, 0.0)",0.7971341,0.24147378,0.0071925083,0.037016213,14620301203710297,118.24497,1.1481813,119.39315,"(0.19811934, 0.20245479, 0.20679022, 0.21112569, 0.21546112, 0.21979655, 0.22413202, 0.22846745, 0.23280288, 0.23713835, 0.24147378, 0.24580921, 0.25014466, 0.25448012, 0.25881553, 0.263151, 0.26748645, 0.27182186, 0.27615732, 0.28049278, 0.2848282)","(3.0052306E-8, 2.867757E-6, 1.249468E-4, 0.0031877186, 0.04888976, 0.5089777, 2.9785702, 11.283401, 28.280367, 47.826103, 55.589855, 44.588078, 25.485949, 10.537464, 3.1947427, 0.6649604, 0.110881224, 0.014046196, 0.0013662283, 9.064109E-5, 5.3064427E-6)",1,1.4362254,180.9727591822912,1.7834583508627995,1.2269515,2.287099,229.48343,81.967094,24635.586,80.29446,1.0562778,5,3,"(180.9727591822912, 180.97567076636489, 180.9772033237935, 180.98376926222892, 180.97311459957638)","(1.7834583508627995, 1.7808504681424466, 1.8183728575321432, 1.7539250702340399, 1.8003203647442199)","(3641806, 3641807, 3641813, 3641793, 3641810)","(80.474205, 80.260635, 78.56733, 68.331245, 80.748795)","(0.23876189, 0.23873203, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.7085174, 0.26260102, 0.019199425, 0.0072241277, 0.0024580192)","(0.009046336, 0.0033528844, 2.4513787E-4, 9.223752E-5, 3.1383937E-5)","(9.154785E-4, 0.002834052, 0.03551637, 0.95777094, 0.08763805)",0.07117947,"(0.29056716, 0.7345649, 0.9452842, 0.03500494, 0.90990394)","(0.009080129, 0.003384752, 2.4824662E-4, 9.342171E-5, 3.178882E-5)",1.9881002,65.14806,0.23876189,0.0035197886,131.37032,20.807854,21.0,G12_Y1_EX2_254,GAMA,5,180.97275,1.78346,3736.01,8856.45,0.23707,4,0.986,/GAMA/dr2/data/spectra/gama/reduced_08/1d/G12_Y1_EX2_254.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/G12_Y1_EX2_254.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/png/G12_Y1_EX2_254.png,289000,GAMAJ120353.46+014700.4,3,0.07,true,true
538,175.34728588219548,0.6336342197290254,"(21.508303, 19.439112, 17.761234, 17.181074, 16.812082)","(0.2988435, 0.022788472, 0.008891325, 0.007870757, 0.016827913)",17.176132,0.007899594,0.30762383,0.016275631,2.0619783,0.30976847,-1.0,0.31613716,0.3061287,70.60423,3.7861414,69.902504,4.3357987,0.9327519,0.98943806,0.0,"(1.7385794, 1.5468471, 0.55402136, 0.33800682)","(0.31547526, 0.0036568095, 9.504307E-4, 0.0025823195)","(0.30881947, 0.0031230364, 5.26121E-4, 4.2336326E-4, 0.0)",1.5512706,0.31585813,0.012678184,0.015581482,59760301601870303,113.49821,0.047878686,113.54609,"(0.236357, 0.2443071, 0.25225723, 0.26020733, 0.26815745, 0.27610755, 0.28405765, 0.29200777, 0.29995787, 0.30790797, 0.3158581, 0.3238082, 0.3317583, 0.33970842, 0.34765851, 0.3556086, 0.36355874, 0.37150887, 0.37945896, 0.38740906, 0.3953592)","(1.5026105E-9, 1.9748376E-7, 1.381734E-5, 5.299023E-4, 0.012502445, 0.15413672, 1.1323235, 5.0875254, 14.355522, 26.118362, 31.445097, 25.678034, 14.2262, 5.6738343, 1.6443928, 0.35377535, 0.05766118, 0.0072554406, 7.171049E-4, 5.6545647E-5, 3.604335E-6)",1,1.3991278,175.3753750387706,0.636262518857738,1.2825606,2.7320719,346.09717,70.921844,20797.64,70.60423,0.0,5,1,"(175.34728588219548, 175.35433211818335, 175.3753750387706, 175.3426796080512, 175.362821777279)","(0.6336342197290254, 0.6329499322294507, 0.636262518857738, 0.6088699079474337, 0.6297869677618345)","(42933417, 42933423, 42933430, 42933404, 42933425)","(70.60423, 0.0, 0.0, 0.0, 0.0)","(0.30352977, 0.0, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.9985482, 0.0010179081, 3.908494E-4, 2.3322775E-5, 1.9689292E-5)","(0.91766363, 9.354553E-4, 3.5918975E-4, 2.143358E-5, 1.8094415E-5)","(5.135765E-6, 0.0016728448, 0.012677814, 0.025822785, 0.0017863922)",-4.940831,"(0.0014466546, 0.9973092, 0.9869314, 0.97415394, 0.9981939)","(0.9188896, 0.011416673, 0.004414745, 2.6453493E-4, 2.2333192E-4)",4.8302274,52.188335,0.30352977,0.0051218257,186.55634,21.184494,21.0,G12_Y1_AT_330,GAMA,5,175.34729,0.63363,3736.01,8856.45,0.30958,4,0.986,/GAMA/dr2/data/spectra/gama/reduced_08/1d/G12_Y1_AT_330.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/G12_Y1_AT_330.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/png/G12_Y1_AT_330.png,7043,GAMAJ114123.34+003801.0,3,0.0,true,false
647,179.04504805763236,-0.3502284625967392,"(20.670944, 18.065903, 16.540648, 16.01448, 15.697864)","(0.38828826, 0.013260532, 0.0058825584, 0.005156128, 0.012692803)",16.097244,0.0052412306,0.25214702,0.009008231,4.712336,0.25629744,-1.0,0.25214702,0.26494828,67.46171,3.707394,65.57009,3.683578,0.92429686,1.0005499,0.0018244477,"(1.6270407, 1.4423153, 0.51923406, 0.341953)","(0.2993991, 0.0022027185, 6.3743524E-4, 0.0019816991)","(0.29531777, 0.001835694, 3.649001E-4, 2.722124E-4, 0.0)",3.567964,0.26777062,0.009248576,0.042788535,67930301301230177,105.697014,-0.101560056,105.59545,"(0.21091104, 0.21659699, 0.22228295, 0.2279689, 0.23365486, 0.23934081, 0.2450268, 0.25071275, 0.2563987, 0.26208466, 0.26777062, 0.27345657, 0.27914253, 0.28482848, 0.29051444, 0.29620042, 0.30188635, 0.30757234, 0.3132583, 0.31894425, 0.3246302)","(1.13421255E-8, 9.854857E-7, 5.509212E-5, 0.0017100155, 0.027690709, 0.29875392, 1.9663082, 7.751962, 20.814842, 36.59777, 43.064747, 35.02078, 19.770487, 7.8901014, 2.3827546, 0.50500166, 0.07943396, 0.010246469, 9.3996356E-4, 6.7097084E-5, 4.2332617E-6)",1,1.3864453,179.04504805763236,-0.3502284625967392,1.529094,11.099264,147.76384,191.63646,-5113.0127,67.46171,0.0,5,1,"(179.04504805763236, 179.0411929398672, 179.04861930875722, 179.06054419240897, 179.04548279746925)","(-0.3502284625967392, -0.3258131008397089, -0.3446232213108707, -0.3371469828435903, -0.3494325619677258)","(44839590, 44839593, 44839636, 44839649, 44839591)","(67.46171, 0.0, 0.0, 0.0, 0.0)","(0.26174897, 0.0, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.9989057, 8.575839E-4, 1.489277E-4, 8.0135986E-5, 7.578736E-6)","(0.98880976, 8.489163E-4, 1.4742248E-4, 7.9326055E-5, 7.502138E-6)","(2.2192782E-5, 0.04608135, 0.0010352666, 0.00500315, 8.9005317E-4)",-9.256855,"(0.0010720888, 0.95306104, 0.9988158, 0.99491674, 0.99910235)","(0.98988205, 0.077484705, 0.014376474, 0.007787501, 7.4172067E-4)",9.209072,58.812794,0.26174897,0.004340361,175255.61,21.019402,21.0,80442260411383808,SDSS,1,179.04507,-0.35022,3796.65,9246.98,0.25653,5,0.999,/GAMA/dr2/data/spectra/sdss/spSpec-51663-0285-275.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/spSpec-51663-0285-275.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/png/spSpec-51663-0285-275.png,54682,GAMAJ115610.81-002100.8,3,0.07,false,false
776,138.46743039642968,-0.7597207920465097,"(21.748491, 19.205772, 17.53365, 16.961273, 16.649525)","(0.48645735, 0.026917603, 0.00942902, 0.0077739577, 0.018615784)",16.97217,0.007772456,0.2968793,0.013878702,4.6453896,0.29517785,0.29517785,0.2968793,0.31752935,75.47057,4.3189425,63.647964,4.3194427,0.9452692,1.0017464,0.013013013,"(1.6580452, 1.5008532, 0.56414574, 0.3440793)","(0.48721516, 0.0070439265, 0.0014663804, 0.0045836666)","(0.4715665, 0.006051346, 8.6454104E-4, 6.001828E-4, 0.0)",3.935755,0.32343584,0.013556788,0.042788535,12390301201210092,98.81981,1.9786603,100.79847,"(0.23465616, 0.24353412, 0.2524121, 0.26129007, 0.27016804, 0.279046, 0.287924, 0.29680195, 0.30567992, 0.3145579, 0.32343587, 0.33231384, 0.34119183, 0.3500698, 0.35894775, 0.36782572, 0.37670368, 0.38558167, 0.39445964, 0.4033376, 0.4122156)","(1.491143E-11, 5.7241114E-9, 9.872691E-7, 7.971638E-5, 0.0031401436, 0.05876238, 0.6281608, 3.6760206, 12.227841, 24.12175, 29.52897, 23.426863, 12.799249, 4.852107, 1.3371464, 0.2768407, 0.044359975, 0.0056367116, 6.133864E-4, 5.1787458E-5, 3.5928852E-6)",1,1.4179039,138.46743039642968,-0.7597207920465097,1.4801404,7.5568047,225.39297,146.6225,5128.523,75.47057,0.0,5,1,"(138.46743039642968, 138.46061501121358, 138.4629936845337, 138.4585436024882, 138.45792432977657)","(-0.7597207920465097, -0.7452722378048546, -0.7611330262957715, -0.7665806481264518, -0.7590113631766287)","(1513185, 1513349, 1513188, 1513339, 1513181)","(75.47057, 0.0, 0.0, 0.0, 0.0)","(0.31016648, 0.0, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.99999225, 5.318167E-6, 1.0391346E-6, 9.793545E-7, 3.3052083E-7)","(0.9614053, 5.1129537E-6, 9.990373E-7, 9.415638E-7, 3.1776693E-7)","(3.6860936E-8, 0.009280713, 0.42122406, 0.12485294, 0.0014811618)",-6.4118996,"(7.711743E-6, 0.99071395, 0.5787749, 0.8751461, 0.99851847)","(0.9614124, 1.3248586E-4, 2.588962E-5, 2.4400257E-5, 8.234938E-6)",6.141639,52.86674,0.31016648,0.006238149,201.82121,21.059013,21.0,133079334557581312,SDSS,1,138.46741,-0.75972,3797.52,9221.47,0.29501,5,1.0,/GAMA/dr2/data/spectra/sdss/spSpec-51955-0472-125.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/spSpec-51955-0472-125.fit,http://www.gama-survey.org/dr2/data/spectra/sdss/png/spSpec-51955-0472-125.png,198154,GAMAJ091352.18-004535.0,3,0.08,true,true
792,180.99166586564218,1.4257630048714687,"(23.300858, 20.011879, 18.387583, 17.719872, 17.330622)","(2.0307045, 0.051775727, 0.018253693, 0.015410548, 0.039650135)",17.839869,0.015442256,0.41910726,0.024238143,1.9922088,0.4130284,0.4130284,0.41910726,0.390533,112.26557,11.793512,84.47101,6.3877425,1.0234092,1.2867712,0.046564884,"(1.2368771, 1.5864564, 0.6211011, 0.39692864)","(0.69900936, 0.025532668, 0.004288649, 0.01524786)","(0.61976093, 0.022665232, 0.0024317321, 0.001821808, 0.0)",3.2196977,0.40023267,0.013727426,0.037016213,14620301103710808,98.09687,3.659384,101.756256,"(0.3278359, 0.33507556, 0.34231526, 0.34955493, 0.3567946, 0.36403427, 0.37127396, 0.37851363, 0.3857533, 0.392993, 0.40023267, 0.40747234, 0.41471204, 0.4219517, 0.42919138, 0.43643108, 0.44367072, 0.45091042, 0.45815012, 0.46538976, 0.47262946)","(2.7186747E-4, 0.0019583346, 0.012839112, 0.06760177, 0.2998629, 1.1064585, 3.4555361, 8.403972, 16.280542, 24.748835, 29.091461, 25.78158, 17.116241, 8.167743, 2.8870995, 0.73353076, 0.13253975, 0.015768308, 0.0014004135, 8.7470304E-5, 3.4742943E-6)",1,1.5351138,180.99166586564218,1.4257630048714687,1.2790167,7.13593,111.98287,3310.6702,88552.56,112.26557,0.0,5,1,"(180.99166586564218, 181.00008276039037, 180.97792251921044, 180.98958868070912, 180.9780749069438)","(1.4257630048714687, 1.4360332803680769, 1.4523859530345158, 1.4268032992300888, 1.4232997735977397)","(3577807, 3577816, 3260906, 3577808, 3577653)","(112.26557, 0.0, 0.0, 0.0, 0.0)","(0.38597563, 0.0, 0.0, 0.0, 0.0)","(1.0, 1.0, 1.0, 1.0, 1.0)","(0.9983944, 4.5105864E-4, 4.1384654E-4, 3.7056708E-4, 3.6999074E-4)","(0.89523447, 4.044526E-4, 3.7108548E-4, 3.322779E-4, 3.317611E-4)","(2.6305795E-5, 0.00797521, 0.03156001, 0.0013327086, 0.25831175)",-4.0710235,"(0.0015792645, 0.9915737, 0.96802616, 0.99829674, 0.7413183)","(0.89652514, 0.003899077, 0.0035785562, 0.003205516, 0.0032005464)",4.735063,67.55888,0.38597563,0.0061204894,102.47013,20.792946,21.0,G12_Y1_EX1_189,GAMA,5,180.99167,1.42576,3736.01,8856.45,0.41303,4,0.984,/GAMA/dr2/data/spectra/gama/reduced_08/1d/G12_Y1_EX1_189.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/G12_Y1_EX1_189.fit,http://www.gama-survey.org/dr2/data/spectra/gama/reduced_08/1d/png/G12_Y1_EX1_189.png,272843,GAMAJ120358.00+012532.7,3,0.0,true,true
