,MEM_MATCH_ID_2,RA_1a,DEC_1a,Z_1a,ZSPEC,SPECID_2,RA_2a,DEC_2a,Z_2a
808,3599,217.62364041263737,0.8035526371265566,0.32844713,0.32393249999999996,86353123660005376,217.62368999999998,0.8035100000000001,0.32392
809,3599,217.62940591066257,0.8087589740099753,0.32844713,0.3236001,150812447404457984,217.62946000000002,0.80872,0.32371
810,3599,217.63233230433065,0.8079239501717609,0.32844713,-1.0,G15_Y2_012_078,217.63232999999997,0.80791,0.32134
811,3599,217.6305348155074,0.8231774516718285,0.32844713,-1.0,G15_Y3_010_343,217.63054,0.82316,0.32303000000000004
812,3599,217.6488214938824,0.7776686791637503,0.32844713,-1.0,G15_Y3_001_141,217.64882999999998,0.77765,0.3382
813,3599,217.6600930928027,0.8345045470167848,0.32844713,-1.0,G15_Y3_010_344,217.66012,0.83449,0.3178
814,3599,217.6753937180354,0.8175109481684933,0.32844713,0.32203484,150812447056330752,217.67545,0.8174600000000001,0.32187
815,3599,217.68621741791247,0.8063308561081901,0.32844713,0.32163653,G15_Y1_EN1_089,217.68621000000002,0.80632,0.32174
816,3599,217.67195769828828,0.8201838749466523,0.32844713,-1.0,G15_Y3_001_142,217.672,0.8201700000000001,0.32169000000000003
817,3654,211.84715298071708,1.3717793905082567,0.4541818,0.45813563,149967996750659584,211.84716,1.3717700000000002,0.45813999999999994
818,3654,211.80502305897755,1.3647044235159749,0.4541818,-1.0,G15_Y2_009_195,211.80504,1.3647,-9.999989999999999
819,3673,211.9741564654248,-0.4708608658188338,0.48548546,-1.0,G15_Y3_007_094,211.97417000000002,-0.47085,-9.999989999999999
820,3673,212.0259882384982,-0.4759613520910809,0.48548546,-1.0,G15_Y3_007_092,212.02599999999998,-0.47595,-9.999989999999999
821,3851,175.66905867147534,0.5308713561995244,0.30889085,-1.0,G12_Y1_BN1_234,175.66904,0.53083,0.30189
822,3851,175.6838740783687,0.3891630113413243,0.30889085,-1.0,G12_Y1_BN1_224,175.68388000000002,0.38916,0.30305
823,3851,175.69282834815152,0.4621439819116622,0.30889085,-1.0,G12_Y1_BN1_233,175.69283000000001,0.46215,0.3015
824,3851,175.69914626750153,0.5150430759267338,0.30889085,-1.0,G12_Y1_BN1_223,175.69908,0.51505,0.40745
825,3851,175.67091463671767,0.5074742190030379,0.30889085,-1.0,G12_Y1_BN1_228,175.67088,0.50744,0.30308
826,3851,175.623818565818,0.4445107067528271,0.30889085,0.3123464,79880582217072640,175.62386999999998,0.44451,0.31242
827,3851,175.63230343062548,0.446531791162664,0.30889085,-1.0,G12_Y1_BN1_218,175.63228999999998,0.44651,0.28803
828,3851,175.6835293011902,0.4681220371157562,0.30889085,-1.0,G12_Y1_BND1_239,175.68346,0.46808999999999995,0.30619
829,3851,175.67428942375702,0.4828026451005145,0.30889085,0.30489525,G12_Y1_BN1_230,175.67425,0.48278000000000004,0.30553
830,3851,175.67510432695198,0.4440415496552691,0.30889085,-1.0,G12_Y1_BN1_220,175.67508,0.44404,0.30485999999999996
831,3894,185.6525151174057,-1.5617511911738349,0.30309954,-1.0,G12_Y1_IS1_049,185.6525,-1.56176,0.29378000000000004
832,3894,185.67774026626947,-1.5115470493651626,0.30309954,0.29024583,93955852389580800,185.67775,-1.51157,0.29046
833,3894,185.67238634548085,-1.5143180239153022,0.30309954,-1.0,G12_Y1_IS1_046,185.67238,-1.51432,0.28926
834,3894,185.67265493522308,-1.5017079794568629,0.30309954,-1.0,G12_Y1_IS1_042,185.67262,-1.50171,0.28948
835,3894,185.69874859504606,-1.4738506415187926,0.30309954,0.2966764,93955852414746624,185.69875,-1.4738799999999999,0.29728000000000004
836,3894,185.6861483334536,-1.497206601945051,0.30309954,0.29800585,93955852397969408,185.68616,-1.49725,0.29816
837,3894,185.63794526770332,-1.5673942164285999,0.30309954,-1.0,G12_Y1_IS2_031,185.63792,-1.5674,0.22316999999999998
838,3908,222.46002572494785,0.962451789478855,0.40587795,-1.0,G15_Y1_IN2_165,222.46,0.96245,0.37390999999999996
839,3908,222.4603701099172,0.9787728441523194,0.40587795,-1.0,G15_Y1_IN2_175,222.46032999999997,0.97877,0.42516000000000004
840,3908,222.52568637755212,0.8950837614923047,0.40587795,-1.0,G15_Y1_IN2_152,222.52567000000002,0.8950799999999999,0.35562
841,3908,222.461241963543,0.9268200542019236,0.40587795,0.4207584,86916181956493312,222.46122000000003,0.9268200000000001,0.42065
842,3908,222.40289095425598,0.9496170957347424,0.40587795,-1.0,G15_Y1_IN2_171,222.40287,0.9496100000000001,0.3564
843,3908,222.43756223985488,0.9535099692562736,0.40587795,-1.0,G15_Y2_017_142,222.43753999999998,0.9535100000000001,0.42321000000000003
844,3908,222.44036311888652,0.9513217256058384,0.40587795,0.42026147,G15_Y1_IN1_163,222.44033,0.95132,0.42144
845,4210,136.01583407604846,0.5740503874692817,0.3142331,-1.0,G09_Y1_FN2_114,136.01583,0.57405,0.23581999999999997
846,4210,136.05926187437058,0.615959834640238,0.3142331,-1.0,G09_Y1_FN2_110,136.05925,0.6159600000000001,0.29986
847,4210,136.06498332653115,0.6145380650574808,0.3142331,-1.0,G09_Y1_FN1_127,136.06496,0.61453,0.29756
848,4210,136.04498315458943,0.6451609877270978,0.3142331,-1.0,G09_Y2_033_294,136.045,0.6451600000000001,0.31225
849,4210,136.04499036746085,0.6607584193169712,0.3142331,-1.0,G09_Y1_FN2_106,136.045,0.66075,0.23951
850,4210,136.01447996746236,0.6206207425344685,0.3142331,-1.0,G09_Y1_FN2_116,136.01446,0.62061,0.37256999999999996
851,4210,136.03672712194242,0.6121756929457683,0.3142331,-1.0,G09_Y1_FN1_132,136.03671,0.61217,0.29755
852,4210,136.04559703405175,0.6144534626861464,0.3142331,-1.0,G09_Y1_FN1_120,136.04558,0.61445,0.3113
853,4237,183.83855842766337,1.7859405760025733,0.3827006,0.25419298,G12_Y2_001_232,183.83854,1.78593,0.25413
854,4237,183.8392181716562,1.7853875819528071,0.3827006,0.25601116,146028588301287424,183.83921,1.78538,0.25608000000000003
855,4237,183.890511475128,1.7462052851574614,0.3827006,0.40301993,146028587978326016,183.89051,1.7462,0.40296
856,4392,184.12521661253342,0.6916931276430724,0.30306540000000004,0.30570737,81288133265588224,184.12521999999998,0.69171,0.3057
857,4392,184.12621455837106,0.6903969072371337,0.30306540000000004,0.30767396,81006757983289344,184.12623,0.6904100000000001,0.30761
858,4392,184.13480805224862,0.634753833769892,0.30306540000000004,-1.0,G12_Y1_HN1_325,184.13478999999998,0.63475,0.18344000000000002
859,4392,184.0917798961155,0.6277901313471925,0.30306540000000004,-1.0,G12_Y1_HND1_301,184.09175,0.62778,0.25854
860,4392,184.07473331279462,0.6290444176861602,0.30306540000000004,-1.0,G12_Y1_HN1_308,184.07475,0.62902,0.30955
861,4392,184.1006630387571,0.6441218069097727,0.30306540000000004,-1.0,G12_Y1_HN1_313,184.10067,0.64412,0.3098
862,4392,184.11493648708344,0.7559247736680847,0.30306540000000004,-1.0,G12_Y1_HND1_305,184.11491999999998,0.75592,0.2011
863,4503,185.45451066064706,1.6367957467948755,0.38879640000000004,-1.0,G12_Y2_025_358,185.4545,1.63679,0.33412
864,4503,185.45220996682426,1.6542998686384425,0.38879640000000004,0.33291256,146310067761709056,185.45223000000001,1.65431,0.33281
865,4503,185.3990027317984,1.6684111006016382,0.38879640000000004,0.41232023,146310067749126144,185.399,1.6684299999999999,0.41233000000000003
866,4503,185.37590762135216,1.6194430282921966,0.38879640000000004,0.2669449,G12_Y2_009_254,185.37592,1.61944,0.26734
867,4503,185.4178458731027,1.6037896302287131,0.38879640000000004,-1.0,G12_Y2_040_315,185.41783,1.60379,0.2687
868,4503,185.32662416768687,1.6669478510009283,0.38879640000000004,-1.0,G12_Y2_002_258,185.32662,1.66695,0.2673
869,4522,136.45904958139636,-0.037586145904726594,0.31420836,0.30774978,132516273077616640,136.45901,-0.03759,0.30759000000000003
870,4522,136.47116410511526,-0.04652134418268306,0.31420836,-1.0,G09_Y1_FS1_332,136.47113000000002,-0.04653,0.30437
871,4522,136.48272833150585,-0.013725714966321174,0.31420836,-1.0,G09_Y1_FS2_019,136.48266999999998,-0.01372,0.30484
872,4522,136.539328200948,-0.03990349727742333,0.31420836,-1.0,G09_Y1_FS1_345,136.53929,-0.03991,0.23367
873,4522,136.54355486876966,-0.056342840499050535,0.31420836,0.30406103,132516273044062208,136.54353,-0.05635,0.30415
874,4522,136.41456796744484,-0.03595090057771031,0.31420836,-1.0,G09_Y1_FS2_006,136.41454,-0.03596,0.23451999999999998
875,4522,136.47849964916128,0.017527027136952304,0.31420836,-1.0,G09_Y1_FS2_359,136.4785,0.017519999999999997,0.20218
876,4522,136.51185601756228,0.01425083462440816,0.31420836,-1.0,G09_Y1_FS1_334,136.51183,0.01425,0.19910999999999998
877,4522,136.5069601509343,0.021610196026745267,0.31420836,-1.0,G09_Y1_FS2_348,136.50696000000002,0.02161,0.19983
878,4575,212.61588385891892,1.6263578317321026,0.17335261,0.1805645,149967996276703232,212.61587000000003,1.62636,0.18066
879,4575,212.62235962936268,1.6884388758619095,0.17335261,-1.0,G15_Y1_AN2_348,212.62232999999998,1.6884299999999999,0.17588
880,4575,212.72301020814632,1.5708048878001697,0.17335261,-1.0,G15_Y2_009_373,212.72299999999998,1.5708,0.30845
881,4575,212.71167264130432,1.5806584848328382,0.17335261,-1.0,G15_Y1_AN1_364,212.71167000000003,1.58065,0.21858000000000002
882,4575,212.6371312252906,1.6463320812411224,0.17335261,-1.0,G15_Y1_AN1_365,212.63712,1.6463299999999998,0.17606
883,4575,212.63896188629184,1.6535542598817992,0.17335261,-1.0,G15_Y2_009_358,212.63896,1.65355,0.17352
884,4575,212.63874201186803,1.6505708807970982,0.17335261,-1.0,G15_Y1_AN2_347,212.63875,1.6505599999999998,0.17210999999999999
885,4575,212.63196580375177,1.615892828018657,0.17335261,-1.0,G15_Y3_017_393,212.63196000000002,1.61589,0.1782
886,4575,212.65683597423904,1.6364396517550324,0.17335261,0.17486759,149967996348006400,212.65682999999999,1.63644,0.17487
887,4575,212.6578190497089,1.632224685055483,0.17335261,-1.0,G15_Y1_AN1_355,212.65778999999998,1.63222,0.17815999999999999
888,4575,212.65809710521262,1.6346195511502213,0.17335261,-1.0,G15_Y2_009_363,212.65807999999998,1.6346100000000001,0.17775
889,4575,212.6567982937085,1.6582820235329006,0.17335261,0.17696999,149967996285091840,212.65679,1.65828,0.1771
890,4575,212.67490446454175,1.6253037035547009,0.17335261,-1.0,G15_Y1_AN2_337,212.67492000000001,1.62529,0.1766
891,4575,212.67563118533096,1.625843416977768,0.17335261,-1.0,G15_Y2_009_365,212.67562,1.62584,0.17776
892,4575,212.70098106218936,1.6183338424046825,0.17335261,-1.0,G15_Y3_002_216,212.701,1.6183299999999998,0.20232
893,4575,212.6909737644592,1.6334011884220392,0.17335261,-1.0,G15_Y1_AN2_357,212.69096000000002,1.63339,0.17577
894,4575,212.65548236712638,1.603485759579162,0.17335261,-1.0,G15_Y3_002_214,212.6555,1.60348,0.17442
895,4575,212.67276646851548,1.6027382931738132,0.17335261,-1.0,G15_Y3_017_388,212.67275,1.60273,0.17146
896,4575,212.6975229755581,1.6025391173522618,0.17335261,-1.0,G15_Y1_AN2_363,212.6975,1.60253,0.17645
897,4575,212.6947773585133,1.5800424583247068,0.17335261,0.14818196,149967996134096896,212.69477,1.58002,0.14818
898,4575,212.69621987246902,1.5380906308568818,0.17335261,-1.0,G15_Y2_009_381,212.69625,1.53806,0.17488
899,4575,212.85419370884213,1.6162266124948044,0.17335261,-1.0,G15_Y1_AN2_374,212.85417,1.61622,0.21800999999999998
900,4575,212.81659681138117,1.676343834712393,0.17335261,-1.0,G15_Y1_AN1_362,212.81658,1.6763400000000002,0.30939
901,4575,212.81690434192018,1.6731938336246497,0.17335261,-1.0,G15_Y3_002_222,212.81692,1.6731900000000002,0.30841
902,4575,212.83562767904064,1.6454512593179775,0.17335261,-1.0,G15_Y2_009_372,212.83562,1.6454400000000002,0.17792
903,4575,212.83940322542784,1.6597792671076992,0.17335261,-1.0,G15_Y1_AN2_364,212.83937000000003,1.65977,0.17773
904,4575,212.77316929974097,1.6874226959301029,0.17335261,-1.0,G15_Y1_AN2_362,212.77312,1.6874200000000001,0.17875
905,4575,212.8019225107369,1.6907231695779,0.17335261,-1.0,G15_Y1_AN1_360,212.80192000000002,1.6907400000000001,0.31537
906,4575,212.7985202418179,1.6280598163607625,0.17335261,-1.0,G15_Y1_AN2_371,212.7985,1.62805,0.24931999999999999
907,4575,212.80492307149242,1.6559166800476517,0.17335261,-1.0,G15_Y3_037_255,212.80492,1.6559099999999998,0.17397
908,4575,212.80790212193975,1.6497745079711477,0.17335261,-1.0,G15_Y2_009_371,212.80792000000002,1.6497700000000002,-9.999989999999999
909,4575,212.66669295061646,1.6729579995590322,0.17335261,0.17720497,149967996280897536,212.66669,1.67295,0.17723
910,4575,212.75007202837298,1.585830960684237,0.17335261,-1.0,G15_Y1_AN2_370,212.75003999999998,1.5858299999999999,0.17983
911,4575,212.78008728744877,1.5714076473382959,0.17335261,-1.0,G15_Y1_AN1_368,212.78003999999999,1.57139,0.17820999999999998
912,4575,212.77983440289975,1.545870975111596,0.17335261,-1.0,G15_Y3_017_397,212.77982999999998,1.54587,0.18157
913,4575,212.73263210981273,1.6334116650932315,0.17335261,0.17787772,150249476387241984,212.73262999999997,1.6334,0.17792
914,4575,212.73382423886017,1.634274466478316,0.17335261,-1.0,G15_Y1_AN1_361,212.73379,1.6342700000000001,0.17754
915,4575,212.73012305878134,1.6348209570811782,0.17335261,-1.0,G15_Y1_AN2_366,212.73008,1.63481,0.18075
916,4575,212.74340684723992,1.6122359643920192,0.17335261,-1.0,G15_Y1_AN2_361,212.74337999999997,1.6122299999999998,0.17629
917,4575,212.75991482908162,1.6320745438461632,0.17335261,-1.0,G15_Y1_AN1_369,212.75987,1.6320700000000001,0.17743
918,4575,212.7418809612213,1.6402065813225353,0.17335261,-1.0,G15_Y3_002_218,212.74187999999998,1.6402,0.17790999999999998
919,4575,212.74328773088607,1.6375508431128862,0.17335261,-1.0,G15_Y2_009_370,212.74329,1.63754,0.17811
920,4575,212.749675770593,1.6288314205494112,0.17335261,-1.0,G15_Y3_017_389,212.74967,1.6288200000000002,0.17549
921,4575,212.7602504854517,1.6584338556275997,0.17335261,-1.0,G15_Y1_AN2_365,212.76025,1.6584299999999998,0.27476
922,4592,213.865879639636,0.2351791078480064,0.1229527,-1.0,MGC58634,213.86588999999998,0.23517,0.14344
923,4592,213.86387970767882,0.2319712198754493,0.1229527,-1.0,MGC58629,213.86382999999998,0.23198000000000002,0.12464000000000001
924,4592,213.8448117816522,0.19030996963505675,0.1229527,-1.0,MGC58774,213.84476,0.1903,0.12987
925,4592,213.5969286634569,0.10972020097379086,0.1229527,-1.0,MGC57980,213.59692,0.10970999999999999,0.18942
926,4592,213.62003792573586,0.07907888001460195,0.1229527,-1.0,G15_Y3_048_394,213.62004,0.07907,0.13876
927,4592,213.57368979740787,0.22686143979865594,0.1229527,0.19230773,85508604479668224,213.57369,0.22684,0.19235
928,4592,213.76016047202316,0.1762723022976756,0.1229527,-1.0,G15_Y1_BS1_332,213.76012999999998,0.17627,0.12674000000000002
929,4592,213.77582930270677,0.15133032238522198,0.1229527,-1.0,G15_Y1_BS2_330,213.77579,0.15131,0.2554
930,4592,213.6753330665446,0.18640666424596009,0.1229527,0.12375615,85508604446113792,213.67537000000002,0.1864,0.12379000000000001
931,4592,213.6750308384474,0.141176526115455,0.1229527,0.12334589999999998,85508604525805568,213.67506,0.14117000000000002,0.12345
932,4592,213.65136350806617,0.15756046055404865,0.1229527,-1.0,MGC58093,213.65135,0.15757000000000002,0.12527
933,4592,213.6654836387684,0.15433006278706593,0.1229527,-1.0,G15_Y1_BS2_296,213.66546,0.15435,0.18023
934,4592,213.68751811519303,0.17191082204868088,0.1229527,-1.0,G15_Y1_BS2_312,213.6875,0.17190999999999998,0.12548
935,4592,213.70002637204348,0.17353790551013532,0.1229527,-1.0,G15_Y3_016_366,213.7,0.17354,0.12157000000000001
936,4592,213.69545470455824,0.11961275011679562,0.1229527,-1.0,G15_Y1_BS2_325,213.69542,0.11957999999999999,0.18235
937,4592,213.7850004480627,0.27992989839680266,0.1229527,-1.0,G15_Y2_022_343,213.78503999999998,0.27993,0.1249
938,4592,213.7756269398781,0.22419462696286208,0.1229527,-1.0,G15_Y1_BS1_330,213.77562000000003,0.22418000000000002,0.12317
939,4592,213.64951433123449,0.2100747086142193,0.1229527,0.12337204,85508604454502400,213.64952000000002,0.21006,0.12343
940,4592,213.64286680906844,0.24030879417495946,0.1229527,-1.0,MGC58007,213.64282000000003,0.24038,0.13021
941,4592,213.62676674916852,0.21299480466967646,0.1229527,-1.0,MGC57985,213.62677000000002,0.21298000000000003,0.12314000000000001
942,4592,213.63021289004158,0.19868161026382172,0.1229527,-1.0,G15_Y3_048_387,213.63021,0.19868,0.12293
943,4592,213.66840637344131,0.20124324855354853,0.1229527,-1.0,MGC57973,213.66837999999998,0.20126,0.1228
944,4592,213.6732246667343,0.20409005040475592,0.1229527,-1.0,MGC57976,213.67322000000001,0.2041,0.12886
945,4592,213.67336211768531,0.1926792212361253,0.1229527,-1.0,MGC57965,213.67332000000002,0.19269,0.12361
946,4592,213.6330225549216,0.21072536152923915,0.1229527,-1.0,G15_Y1_BS2_305,213.63299999999998,0.21073000000000003,0.12293
947,4592,213.63056495360453,0.20586089537701416,0.1229527,-1.0,G15_Y2_022_333,213.63054,0.2058,0.12946
948,4592,213.72241129021683,0.21891095381522646,0.1229527,-1.0,G15_Y3_041_233,213.72242000000003,0.21891,0.12448
949,4592,213.71904415379845,0.1962086954996674,0.1229527,0.12393813599999999,85508604651634688,213.71908,0.1962,0.12397000000000001
950,4592,213.71648843562298,0.2036286828441905,0.1229527,-1.0,G15_Y1_BS2_307,213.71646,0.20363,0.12337999999999999
951,4592,213.72779117688893,0.2130954445480485,0.1229527,-1.0,G15_Y1_BS2_310,213.72779,0.2131,0.12244000000000001
952,4592,213.73576308048249,0.2063949265693788,0.1229527,0.12702085,85508604630663168,213.73578999999998,0.20639000000000002,0.12699000000000002
953,4592,213.7371345589186,0.20301995871165307,0.1229527,-1.0,G15_Y3_016_362,213.73712,0.20304,0.12644
954,4592,213.73758925344544,0.21719025659719896,0.1229527,-1.0,G15_Y1_BS1_326,213.73757999999998,0.21719000000000002,0.12925
955,4592,213.7361088350407,0.21470297385525752,0.1229527,-1.0,G15_Y1_BS2_326,213.73608,0.2147,0.12589
956,4592,213.74776217997044,0.19405849455122656,0.1229527,-1.0,G15_Y1_BS1_328,213.74775,0.19404000000000002,0.13084
957,4592,213.7546163170554,0.1975025968076468,0.1229527,-1.0,G15_Y1_BS2_318,213.75457999999998,0.1975,0.13027
958,4592,213.76904861711608,0.20536917439308505,0.1229527,-1.0,G15_Y1_BS2_322,213.769,0.20536999999999997,0.12847999999999998
959,4592,213.6527256466568,0.26337343240603744,0.1229527,0.12195016,85508604475473920,213.65272000000002,0.26335,0.12195
960,4592,213.67307721940608,0.2445908130369823,0.1229527,-1.0,G15_Y1_BS2_313,213.67307999999997,0.24458000000000002,0.12858
961,4657,217.28346883976462,1.741732572991762,0.31668806,-1.0,G15_Y3_023_317,217.28346000000002,1.74174,0.31809
962,4657,217.28903666982484,1.6625360613816331,0.31668806,0.2576136,G15_Y1_EN2_291,217.28904,1.66252,0.2574
963,4657,217.25849643147973,1.7823130170357324,0.31668806,-1.0,G15_Y1_EN1_271,217.25846,1.7823200000000001,0.31848000000000004
964,4657,217.25664626220737,1.7823342246620684,0.31668806,-1.0,G15_Y3_001_218,217.25667,1.78234,0.31685
965,4657,217.22086491712918,1.784318483310444,0.31668806,0.3122179,150812447505121280,217.22086000000002,1.7843200000000001,0.31228
966,4657,217.24836644619018,1.7382585240440478,0.31668806,-1.0,G15_Y1_EN2_273,217.24832999999998,1.7382799999999998,0.31159000000000003
967,4657,217.2540224918526,1.7252380342223237,0.31668806,-1.0,G15_Y3_023_319,217.25404,1.72524,0.31242
968,4657,217.24581393014088,1.7546783317211756,0.31668806,0.31721488,150812447542870016,217.24582,1.75468,0.31719
969,4657,217.19846897889644,1.6855557841628723,0.31668806,-1.0,G15_Y1_EN2_260,217.19846,1.68554,0.31763
970,4657,217.20785045160386,1.6978614964032002,0.31668806,-1.0,G15_Y2_012_266,217.20788,1.6978900000000001,0.31281
971,4657,217.2352509195118,1.7010964516639882,0.31668806,0.32623264,G15_Y1_EN2_268,217.23521000000002,1.7011,0.32585
972,4657,217.24764022640042,1.7026707639248828,0.31668806,-1.0,G15_Y3_036_246,217.24762,1.7026700000000001,0.31954
973,4657,217.17924381676067,1.7541931065548246,0.31668806,0.27676293,150530963124781056,217.17924,1.7541900000000001,0.27691
974,4657,217.236663496255,1.7358207323931396,0.31668806,-1.0,G15_Y1_EN1_267,217.23663,1.7358200000000001,0.31572
975,4657,217.24572664277764,1.7332968043308326,0.31668806,0.31487602,150812447500926976,217.24572999999998,1.7332900000000002,0.31496999999999997
976,4657,217.24215460572032,1.7370807021937222,0.31668806,-1.0,G15_Y2_012_271,217.24217000000002,1.73708,0.31997
977,4690,131.63049463225022,1.8580486574393056,0.383873,0.3855113,131671729087971328,131.63048999999998,1.8580599999999998,0.38537
978,4749,180.827697342357,1.4068707331364299,0.41362217,-1.0,G12_Y1_DX2_006,180.82771,1.40687,0.2397
979,4749,180.87683292580718,1.4081829350600987,0.41362217,-1.0,G12_Y1_EX2_185,180.87683,1.40819,0.26643
980,4749,180.87565603779308,1.4247932153568976,0.41362217,-1.0,G12_Y1_DX1_010,180.87566999999999,1.4248,0.26747
981,4749,180.8468607554321,1.3776979933134987,0.41362217,-1.0,G12_Y1_DX1_006,180.84688,1.3777,0.26646
982,4749,180.8180188565123,1.3833470799042056,0.41362217,-1.0,G12_Y1_EX2_177,180.81799999999998,1.38335,0.23856999999999998
983,4749,180.8539033040441,1.3802175732811224,0.41362217,0.42062706,145464499543998464,180.85388999999998,1.38019,0.4208
984,4749,180.85303244318212,1.3835864508763722,0.41362217,0.4198469,G12_Y1_DX2_008,180.85304,1.3835899999999999,0.42003
985,4878,215.06931641782106,0.9552708479618168,0.5018766,0.5071764,85790054005342208,215.06935,0.9553,0.507
986,4981,185.34580978763015,0.2723748557229461,0.15549515,0.10298840000000001,81288133890539520,185.34583,0.27236,0.10297
987,4981,185.36816485995476,0.21868884661740304,0.15549515,0.16909206,81288133919899648,185.36818,0.21866999999999998,0.16910999999999998
988,4981,185.36893990737443,0.2301769924139947,0.15549515,-1.0,MGC31922,185.36896000000002,0.23016,0.17595999999999998
989,4981,185.38476142202938,0.2162157883187496,0.15549515,0.1732009,81569565049356288,185.38477,0.2162,0.17315999999999998
990,4981,185.386422402602,0.21530088122320493,0.15549515,0.16930878,81288133894733824,185.38644,0.21529,0.16932
991,4981,185.38205399574218,0.22320455787195226,0.15549515,-1.0,G12_Y1_IND1_389,185.38204,0.2232,0.17106
992,4981,185.39630795765856,0.2233750860335216,0.15549515,-1.0,MGC31918,185.39633,0.22346999999999997,0.16735
993,4981,185.37837816582226,0.2407952785609257,0.15549515,-1.0,G12_Y1_IN1_089,185.37837,0.24079,0.16764
994,4981,185.3339852734504,0.2564368438209018,0.15549515,-1.0,G12_Y1_IN1_177,185.334,0.25643,0.17135999999999998
995,4981,185.46407269669942,0.3425823766554839,0.15549515,0.14867993,81288133940871168,185.46408,0.34259,0.14872
996,4981,185.4912822231645,0.3459445990321594,0.15549515,-1.0,G12_Y1_IN1_364,185.49125,0.34594,0.15665
997,4981,185.3994335346541,0.23231610204141614,0.15549515,-1.0,MGC31924,185.39944,0.23237,0.17055
998,4981,185.4012640706498,0.2332178168670822,0.15549515,-1.0,G12_Y1_ND7_389,185.40125,0.23321,0.1687
999,4981,185.44691373971585,0.2248031841572224,0.15549515,-1.0,G12_Y1_IND1_387,185.44688,0.22479000000000002,0.17146
1000,4981,185.42418759696,0.2412704303525053,0.15549515,-1.0,G12_Y1_IN1_007,185.42417,0.24126,0.17257
1001,4981,185.39774663663448,0.3479508644023189,0.15549515,-1.0,G12_Y1_IND1_325,185.39775,0.34794,0.17223
1002,4981,185.43028165134587,0.3295161664110092,0.15549515,0.15889484,81288133936676864,185.43028999999999,0.32952,0.15891
1003,4981,185.42758504153184,0.33986418324007783,0.15549515,-1.0,G12_Y1_IN1_319,185.42754,0.33986,0.15616
1004,4981,185.431467933936,0.3304725641746108,0.15549515,-1.0,G12_Y1_ND6_378,185.43146000000002,0.33047,0.16042
1005,4981,185.4367610156205,0.3258519144935304,0.15549515,-1.0,G12_Y1_IN1_018,185.43675,0.32584,0.15553
1006,4981,185.4410514276861,0.3244186325696512,0.15549515,-1.0,G12_Y1_IND1_341,185.44104,0.32441,0.17094
1007,4981,185.44931389847983,0.3316070898699879,0.15549515,-1.0,G12_Y1_IN1_365,185.44929,0.3316,0.14892
1008,4981,185.43565406616332,0.31746358236185,0.15549515,-1.0,G12_Y1_IN1_052,185.43562,0.31745999999999996,0.159
1009,4981,185.36735187342381,0.3193631352985539,0.15549515,-1.0,G12_Y1_IND1_327,185.36733,0.31936,0.17407999999999998
1010,4981,185.40026492587887,0.26504422919002896,0.15549515,-1.0,MGC31945,185.40025,0.26515,0.15909
1011,4981,185.46201641002526,0.33980873425413305,0.15549515,0.15728435,81569565057744896,185.46202,0.33981999999999996,0.15728
1012,4981,185.47698858890956,0.3200368213494957,0.15549515,-1.0,G12_Y1_ND7_383,185.47696000000002,0.32003000000000004,0.14954
1013,4981,185.45410589208763,0.3645011867273938,0.15549515,0.15647879999999997,81569565129048064,185.45411000000001,0.36451999999999996,0.15647
1014,4981,185.4521361424566,0.3648374564053405,0.15549515,-1.0,G12_Y1_IN1_304,185.45213,0.36483000000000004,0.1571
1015,4981,185.4644661224643,0.3686608301473688,0.15549515,0.16070765,81288133924093952,185.46447,0.36868,0.16078
1016,4981,185.46192530656623,0.3713156188326501,0.15549515,-1.0,G12_Y1_IN1_352,185.46187,0.37131,0.15800999999999998
1017,4981,185.4531189687084,0.4127930764043986,0.15549515,-1.0,G12_Y1_ND6_373,185.45308,0.41278000000000004,0.15854000000000001
1018,4981,185.49986606032056,0.3769637751109814,0.15549515,-1.0,G12_Y1_IND1_349,185.49983,0.37696,0.15730999999999998
1019,4981,185.4238850634008,0.39033366460862895,0.15549515,-1.0,G12_Y1_IND1_326,185.42388,0.39033,0.15497
1020,4981,185.4279104285756,0.3929828586896805,0.15549515,-1.0,G12_Y1_IN1_331,185.42788000000002,0.39298,0.15762
1021,5112,216.24292059839496,1.1536153486828284,0.2970143,0.30425182,86071546182893568,216.24291000000002,1.1536,0.30426
1022,5112,216.2396411346046,1.1580778022397098,0.2970143,-1.0,G15_Y2_019_394,216.23962000000003,1.15809,0.30207
1023,5112,216.243373851772,1.1717876042173947,0.2970143,0.30739479999999997,G15_Y1_DN1_068,216.24333,1.1717899999999999,0.30696
1024,5112,216.28967016993943,1.1852350574779835,0.2970143,-1.0,G15_Y3_003_114,216.28967000000003,1.18524,0.30244
1025,5112,216.28251282570164,1.189636788792023,0.2970143,0.30157974,86071546187087872,216.2825,1.1896,0.30146
1026,5112,216.289947928046,1.171957329623566,0.2970143,-1.0,G15_Y2_007_355,216.28996,1.1719600000000001,0.30457
1027,5112,216.22402963742425,1.2038316282392365,0.2970143,0.3035781,G15_Y1_DN2_003,216.22400000000002,1.20383,0.30357
1028,5112,216.25314314483424,1.1892014254290248,0.2970143,-1.0,G15_Y1_DN1_070,216.25312999999997,1.18921,0.2977
1029,5112,216.2499816948928,1.2110401674674995,0.2970143,-1.0,G15_Y1_DN2_382,216.24996000000002,1.21105,0.3035
