,MEM_MATCH_ID_2,Z,RA,DEC,ZSPEC
75,33,0.13761522,213.65300901941032,-0.3125575468727887,-1.0
76,33,0.13761522,213.65040013183292,-0.3381184645997793,-1.0
77,33,0.13761522,213.6923041987601,-0.2862234853990509,-1.0
78,33,0.13761522,213.67810347954654,-0.31532521424201043,0.13860819
79,33,0.13761522,213.66551663732025,-0.34927023468209234,-1.0
80,33,0.13761522,213.6612954353405,-0.2881816985208659,-1.0
81,33,0.13761522,213.63779157544658,-0.3187395422098542,-1.0
82,33,0.13761522,213.6240079464463,-0.20351230495500688,-1.0
83,33,0.13761522,213.63123020101204,-0.2103135715924178,-1.0
84,33,0.13761522,213.6396872423064,-0.2230684433504338,-1.0
85,33,0.13761522,213.63496910166072,-0.26169799898556584,0.13836272
86,33,0.13761522,213.64385564351915,-0.27615526450005085,-1.0
87,33,0.13761522,213.68466213741485,-0.2293014562888634,0.12940706
88,33,0.13761522,213.65887356707475,-0.2813849570790643,-1.0
89,33,0.13761522,213.6927824983733,-0.25147774133129674,-1.0
90,33,0.13761522,213.6532266401347,-0.2537505287335762,-1.0
91,33,0.13761522,213.46537248262,-0.4466030052024938,-1.0
92,33,0.13761522,213.45535298336662,-0.42338574594306977,-1.0
93,33,0.13761522,213.7461094287371,-0.40396094438016733,0.13851735
94,33,0.13761522,213.75773630860112,-0.4683836302709706,0.14520334
95,33,0.13761522,213.75085590929092,-0.4261430161728267,-1.0
96,33,0.13761522,213.7577957315564,-0.4245755032552129,0.14028484
97,33,0.13761522,213.75403423656002,-0.4235277947899673,-1.0
98,33,0.13761522,213.7745327693092,-0.4280099240399261,0.14645429999999998
99,33,0.13761522,213.6580126434044,-0.4300686448243983,-1.0
100,33,0.13761522,213.67519687697032,-0.4338353180915878,0.13804606
101,33,0.13761522,213.66782447224497,-0.4613118697235945,-1.0
102,33,0.13761522,213.65891978186383,-0.3838037954878207,-1.0
103,33,0.13761522,213.6739474774586,-0.3846116280183845,-1.0
104,33,0.13761522,213.68530204933467,-0.4071867395609796,-1.0
105,33,0.13761522,213.69504291009616,-0.4781513758714721,0.1411063
106,33,0.13761522,213.71713527881974,-0.5128177806533335,-1.0
107,33,0.13761522,213.74345114890244,-0.4886084479950349,-1.0
108,33,0.13761522,213.67453110705344,-0.4647388975949885,0.14353201
109,33,0.13761522,213.71578604864882,-0.443535261301189,-1.0
110,33,0.13761522,213.70390579506855,-0.4623832566983008,-1.0
111,33,0.13761522,213.7162988336666,-0.4193332248131028,-1.0
112,33,0.13761522,213.74015277827812,-0.4090213678628343,0.14626072
113,33,0.13761522,213.72033705718945,-0.4047602042317217,-1.0
114,33,0.13761522,213.73218686166783,-0.4448907157227531,-1.0
115,33,0.13761522,213.48306346783264,-0.3891901500031882,0.14005503
116,33,0.13761522,213.4903173865076,-0.3817135659588192,-1.0
117,33,0.13761522,213.48460891531963,-0.3832132810899359,-1.0
118,33,0.13761522,213.46908336322502,-0.3966892990820399,-1.0
119,33,0.13761522,213.53140070465463,-0.3963506897770097,0.13979726
120,33,0.13761522,213.4726526279644,-0.4086587251138393,-1.0
121,33,0.13761522,213.49259927709102,-0.3955887321764204,-1.0
122,33,0.13761522,213.50151634850437,-0.4808307782630968,-1.0
123,33,0.13761522,213.5126346771566,-0.5218348975682938,-1.0
124,33,0.13761522,213.5314918600853,-0.522545759568266,-1.0
125,33,0.13761522,213.58113361096298,-0.39770947716525695,-1.0
126,33,0.13761522,213.60549681723202,-0.3871146389185425,-1.0
127,33,0.13761522,213.60167637075887,-0.38427140817058253,0.13730693
128,33,0.13761522,213.6001586505727,-0.3813506287003581,-1.0
129,33,0.13761522,213.59536542620458,-0.37996568852324797,-1.0
130,33,0.13761522,213.62551018998283,-0.3976138924468872,-1.0
131,33,0.13761522,213.56560253126042,-0.3873986014743711,-1.0
132,33,0.13761522,213.63132920607484,-0.39194505485817066,-1.0
133,33,0.13761522,213.57598888948402,-0.45817003899509007,-1.0
134,33,0.13761522,213.58055480447942,-0.4584018364769947,-1.0
135,33,0.13761522,213.58365563431403,-0.4456653849458211,0.18470702
136,33,0.13761522,213.57677970224853,-0.44555588266397694,-1.0
137,33,0.13761522,213.548848685616,-0.4122143648385153,-1.0
138,33,0.13761522,213.55522885880333,-0.40337464177985655,-1.0
139,33,0.13761522,213.55017378643302,-0.4186373013660686,0.13799223
140,33,0.13761522,213.55436219209983,-0.4330620453339442,-1.0
141,33,0.13761522,213.63433547016785,-0.4138257866595448,0.13785368
142,33,0.13761522,213.64087086043952,-0.3942045765236874,-1.0
143,33,0.13761522,213.63032594659856,-0.3989727851351829,-1.0
144,33,0.13761522,213.63349101787793,-0.3956297257599679,-1.0
145,33,0.13761522,213.643400929454,-0.4098757574236917,-1.0
146,33,0.13761522,213.63784182251786,-0.4457433045324548,-1.0
147,33,0.13761522,213.6543372494197,-0.4406310339196512,-1.0
148,33,0.13761522,213.64782810437762,-0.5125583062554899,-1.0
149,33,0.13761522,213.6394284650445,-0.5179342565796669,-1.0
150,33,0.13761522,213.60874869642063,-0.5284065044972369,-1.0
151,33,0.13761522,213.61044073299183,-0.5066785553235855,-1.0
152,99,0.33240458,139.1318601140626,-0.3704871358776232,-1.0
153,99,0.33240458,139.1381570404085,-0.3670468220208352,-1.0
154,99,0.33240458,139.08519176140322,-0.4245264961310798,-1.0
155,99,0.33240458,139.09571850306304,-0.4350373093732692,-1.0
156,99,0.33240458,139.1003490530178,-0.4287062527367956,-1.0
157,99,0.33240458,139.10642827180936,-0.4433908274842209,-1.0
158,99,0.33240458,139.1097889179328,-0.4357904493527688,-1.0
159,99,0.33240458,139.1188686027982,-0.4527047046072225,-1.0
160,99,0.33240458,139.12275972378984,-0.4312740477244416,-1.0
161,99,0.33240458,139.0777051669283,-0.38583932333621374,-1.0
162,99,0.33240458,139.0792636044203,-0.4214975428711199,-1.0
163,99,0.33240458,139.0717101171351,-0.391107692887268,-1.0
164,99,0.33240458,139.07195168993022,-0.3931729466275037,-1.0
165,99,0.33240458,139.10146551011775,-0.4063022432323621,-1.0
166,99,0.33240458,139.10274369508085,-0.4078659313679296,-1.0
167,99,0.33240458,139.07268326107408,-0.3863509983594773,0.319979
168,99,0.33240458,139.07315528677307,-0.4015762682731477,0.31796968
169,99,0.33240458,139.07359743784133,-0.4003322683183221,-1.0
170,99,0.33240458,139.08369265283147,-0.3950154112597896,-1.0
171,99,0.33240458,139.09246923520305,-0.4096389053120969,-1.0
172,99,0.33240458,139.08944308482722,-0.4054782299042501,-1.0
173,99,0.33240458,139.0585521681316,-0.3905509986727968,-1.0
174,99,0.33240458,139.061941758192,-0.3868738721855824,-1.0
175,99,0.33240458,139.06699773551205,-0.3948939005076437,-1.0
176,99,0.33240458,139.07001223065464,-0.4059119898500519,-1.0
177,99,0.33240458,139.07782084588726,-0.39907718690759225,-1.0
178,99,0.33240458,139.08261023145258,-0.3997128419161589,-1.0
179,99,0.33240458,139.08535854362043,-0.41843195704148656,-1.0
180,99,0.33240458,139.0907659684409,-0.3831581911616598,-1.0
181,99,0.33240458,139.0913794779839,-0.3857081451722522,-1.0
182,99,0.33240458,139.0986364817502,-0.4126087921834417,-1.0
183,99,0.33240458,139.1051208603294,-0.4036520071980785,-1.0
184,99,0.33240458,139.10879545153392,-0.4214647088734898,-1.0
185,99,0.33240458,139.1086922795991,-0.4202175742205572,-1.0
186,99,0.33240458,139.1102599466673,-0.3904397628969175,-1.0
187,99,0.33240458,139.11963703022673,-0.3947802659627471,-1.0
188,99,0.33240458,139.12691333343014,-0.39064344880388496,-1.0
189,99,0.33240458,139.0808461947145,-0.4152610939387617,-1.0
190,99,0.33240458,139.0244673826889,-0.4433487827058569,-1.0
191,99,0.33240458,139.03498000117258,-0.4458731368311421,-1.0
192,99,0.33240458,139.03442828921672,-0.4244902363107117,-1.0
193,99,0.33240458,139.03743379962143,-0.44671522258105695,-1.0
194,99,0.33240458,139.03854788441592,-0.434542251936996,-1.0
195,99,0.33240458,139.03922377443908,-0.4274016883838622,-1.0
196,99,0.33240458,139.00220112997903,-0.3967944344407057,-1.0
197,99,0.33240458,138.9841844305937,-0.387815555898484,-1.0
198,99,0.33240458,138.98449049108746,-0.4030765563934344,-1.0
199,99,0.33240458,138.99032458253316,-0.4025791146255313,-1.0
200,99,0.33240458,138.99252404654123,-0.4024625401135376,-1.0
201,99,0.33240458,138.99306360124663,-0.409280324865896,-1.0
202,99,0.33240458,138.99799919504636,-0.38886938523105696,-1.0
203,99,0.33240458,139.00439062277738,-0.40447142315511214,-1.0
204,99,0.33240458,139.0056514970978,-0.39840475602645137,-1.0
205,99,0.33240458,139.03846885174022,-0.404521043388946,0.32929137
206,99,0.33240458,139.0426414994962,-0.4028015814468394,-1.0
207,99,0.33240458,139.02386181548854,-0.3938924659967805,-1.0
208,99,0.33240458,139.0236580488472,-0.39005422410211865,-1.0
209,99,0.33240458,139.0239973713474,-0.39277476203556105,-1.0
210,99,0.33240458,139.0247588125542,-0.39404362623990224,-1.0
211,99,0.33240458,139.02567223596643,-0.3915039077603342,-1.0
212,99,0.33240458,139.02542388321683,-0.3925377853744349,-1.0
213,99,0.33240458,139.0254757693662,-0.4179967927170542,-1.0
214,99,0.33240458,139.03160106715177,-0.407048402348843,-1.0
215,99,0.33240458,139.00996086374516,-0.38906783341365503,-1.0
216,99,0.33240458,139.0104550681501,-0.41280366385179706,-1.0
217,99,0.33240458,139.01279380923694,-0.4055604943430805,-1.0
218,99,0.33240458,139.01826001907742,-0.39324379073319693,-1.0
219,99,0.33240458,139.02115299933791,-0.3881234828052246,-1.0
220,99,0.33240458,139.02479956381364,-0.4239227215217585,-1.0
221,99,0.33240458,139.02467623016986,-0.40485504216253293,-1.0
222,99,0.33240458,139.0260207861003,-0.38344639154033777,-1.0
223,99,0.33240458,139.02816580891312,-0.4223203282517525,-1.0
224,99,0.33240458,139.02935276109207,-0.40211686024268734,-1.0
225,99,0.33240458,139.0308533870705,-0.4028383494825694,-1.0
226,99,0.33240458,139.03540997324782,-0.4234546156193145,-1.0
227,99,0.33240458,139.0379922835695,-0.4206474555670859,-1.0
228,99,0.33240458,139.03873893519238,-0.3981293688159761,-1.0
229,99,0.33240458,139.03835887419507,-0.40031979544801854,-1.0
230,99,0.33240458,139.03968876452458,-0.3874492376202394,-1.0
231,99,0.33240458,139.04147954115473,-0.3859692309004045,-1.0
232,99,0.33240458,139.04066896121444,-0.390174864744168,-1.0
233,99,0.33240458,139.0404290395943,-0.4136852108498493,-1.0
234,99,0.33240458,139.04186242465562,-0.41323677360490574,-1.0
235,99,0.33240458,139.04190950920236,-0.39252812934909337,-1.0
236,99,0.33240458,139.0447666745554,-0.3857563703362632,-1.0
237,99,0.33240458,139.04467884355535,-0.39030473361384255,-1.0
238,99,0.33240458,139.02139783443886,-0.3925972868945021,-1.0
239,99,0.33240458,139.02892863788213,-0.4157774304543235,-1.0
240,99,0.33240458,139.0511326649426,-0.4864195161678031,-1.0
241,99,0.33240458,139.0625838532008,-0.4922616051855385,-1.0
242,99,0.33240458,139.0719116873518,-0.4921191969683898,-1.0
243,99,0.33240458,139.0844092302425,-0.4909736811124341,-1.0
244,99,0.33240458,139.1163409860053,-0.4842032775189276,-1.0
245,99,0.33240458,139.06048923426255,-0.4829490639803494,-1.0
246,99,0.33240458,139.0721977449671,-0.4360024161873484,-1.0
247,99,0.33240458,139.05663918523172,-0.428197819101053,-1.0
248,99,0.33240458,139.06233392749846,-0.4253462331475219,-1.0
249,99,0.33240458,139.04232654012105,-0.4393567630097552,-1.0
250,99,0.33240458,139.04638121986753,-0.431084814190776,-1.0
251,99,0.33240458,139.04818200862226,-0.4417772827372317,-1.0
252,99,0.33240458,139.05972811129362,-0.4341902208433156,-1.0
253,99,0.33240458,139.08074052544106,-0.4407866224008494,-1.0
254,99,0.33240458,139.08534247057895,-0.4636347396109053,-1.0
255,99,0.33240458,139.1154134111406,-0.476488191499054,-1.0
256,99,0.33240458,139.04499416026079,-0.4670592747552704,-1.0
257,99,0.33240458,139.04860981748573,-0.4761427402130862,-1.0
258,99,0.33240458,139.05365037213298,-0.4413073654035376,-1.0
259,99,0.33240458,139.05619416998616,-0.4062611797293776,-1.0
260,99,0.33240458,139.0590903520135,-0.4030883752805747,-1.0
261,99,0.33240458,139.05254293371382,-0.40701038609286605,-1.0
262,99,0.33240458,139.0490176078792,-0.40747768388197,-1.0
263,99,0.33240458,139.04833930120225,-0.4096667612638483,-1.0
264,99,0.33240458,139.04780120898613,-0.4137909257749193,-1.0
265,99,0.33240458,139.04965985956036,-0.4170254366066998,-1.0
266,99,0.33240458,139.04980240057202,-0.3883552462869991,-1.0
267,99,0.33240458,139.05417767236452,-0.3990388318569527,-1.0
268,99,0.33240458,139.0598909392757,-0.3967409790971636,-1.0
269,99,0.33240458,139.05969728086222,-0.3949305181191816,-1.0
270,99,0.33240458,139.0624280552962,-0.41241752953480576,-1.0
271,99,0.33240458,139.07152275658285,-0.4129284765408042,-1.0
272,99,0.33240458,139.07269905691095,-0.4136839715673616,-1.0
273,99,0.33240458,139.0680016619773,-0.4181301023462893,-1.0
274,99,0.33240458,139.00944584969525,-0.4586677432713194,-1.0
275,99,0.33240458,139.02708566128678,-0.4763702688968989,-1.0
276,99,0.33240458,138.98418979193565,-0.42297490377626257,-1.0
277,99,0.33240458,139.07080442851355,-0.3679724286006785,-1.0
278,99,0.33240458,139.05299458730306,-0.3750658463710997,-1.0
279,99,0.33240458,139.05680707879776,-0.3666373198553677,-1.0
280,99,0.33240458,139.0598944666225,-0.3758426175471935,-1.0
281,99,0.33240458,139.0616053045266,-0.3773475123532772,-1.0
282,99,0.33240458,139.06894752759032,-0.328298467593711,-1.0
283,99,0.33240458,139.0719980221382,-0.3794008782627736,-1.0
284,99,0.33240458,139.06941132701843,-0.3758512895154097,-1.0
285,99,0.33240458,139.07106783607748,-0.3761332936679808,-1.0
286,99,0.33240458,139.09005847224742,-0.35808561637667424,-1.0
287,99,0.33240458,139.09123370962334,-0.3700422015882539,-1.0
288,99,0.33240458,139.09171860021826,-0.35618842092550074,-1.0
289,99,0.33240458,139.0975562280791,-0.3404143495375459,-1.0
290,99,0.33240458,139.09791311700894,-0.3725603391974108,-1.0
291,99,0.33240458,139.10272581225848,-0.3781112522786016,-1.0
292,99,0.33240458,139.1095394333095,-0.3465878624181793,-1.0
293,99,0.33240458,139.11745716214122,-0.37956456336442496,-1.0
294,99,0.33240458,139.11791374503395,-0.3815459511571623,-1.0
295,99,0.33240458,139.12493181599996,-0.38207031997171537,-1.0
296,99,0.33240458,139.05812880739356,-0.3798718070174053,-1.0
297,99,0.33240458,138.99445227200198,-0.34594079289659085,0.32777917
298,99,0.33240458,138.9936459994937,-0.3536324166104379,-1.0
299,99,0.33240458,138.99558611212325,-0.3580884698843337,-1.0
300,99,0.33240458,138.9995432898418,-0.3547152582098244,-1.0
301,99,0.33240458,139.0053669724131,-0.3822635985124644,-1.0
302,99,0.33240458,139.03468480200078,-0.38175153785475946,-1.0
303,99,0.33240458,139.01255506837356,-0.3688211409648689,-1.0
304,99,0.33240458,139.01509707166173,-0.3433037601214569,-1.0
305,99,0.33240458,139.0376462764517,-0.3740089612756489,0.32967502
306,99,0.33240458,139.0138524811864,-0.3738394762951144,-1.0
307,99,0.33240458,139.009446001845,-0.3540728222742242,-1.0
308,99,0.33240458,139.0142079976774,-0.3665439069008462,-1.0
309,99,0.33240458,139.0148913259434,-0.3710100553358633,-1.0
310,99,0.33240458,139.02045402236425,-0.3627657448686404,-1.0
311,99,0.33240458,139.01906599415886,-0.3630577974633928,-1.0
312,99,0.33240458,139.02222021071327,-0.3760041176781872,-1.0
313,99,0.33240458,139.0224234718195,-0.3658963652897182,-1.0
314,99,0.33240458,139.02434946492454,-0.3633204657460707,-1.0
315,99,0.33240458,139.02587063700852,-0.38234189641609184,-1.0
316,99,0.33240458,139.02758634537022,-0.3817627170192267,-1.0
317,99,0.33240458,139.02742313030006,-0.3506547932025367,-1.0
318,99,0.33240458,139.02898552897648,-0.37271225145892,-1.0
319,99,0.33240458,139.03076334869124,-0.3694931725371018,-1.0
320,99,0.33240458,139.03098852997334,-0.3770491835657392,-1.0
321,99,0.33240458,139.0344842955673,-0.3778711238282927,-1.0
322,99,0.33240458,139.0399342779483,-0.3814651366657452,-1.0
323,99,0.33240458,139.04052218226417,-0.3726983256325275,-1.0
324,99,0.33240458,139.0434116591835,-0.3744380064307049,-1.0
325,99,0.33240458,139.04500976141904,-0.374387816462873,-1.0
326,99,0.33240458,139.02292652117478,-0.3802394967676301,-1.0
327,99,0.33240458,139.02304984785886,-0.33264225936152264,-1.0
328,99,0.33240458,139.0526595789912,-0.3512838595584432,0.29108379999999995
329,99,0.33240458,139.05067769401586,-0.3517618966307373,-1.0
330,99,0.33240458,139.0416198166041,-0.31893186737926754,-1.0
331,99,0.33240458,139.04098057207676,-0.35446154370606325,-1.0
332,99,0.33240458,139.04165949124928,-0.3644063919450706,-1.0
333,99,0.33240458,139.04306482231814,-0.3587030355422692,-1.0
334,99,0.33240458,139.04626858392135,-0.3676510319256931,-1.0
335,99,0.33240458,139.04455386150028,-0.32111209660242496,-1.0
336,99,0.33240458,139.04336099656024,-0.3487783418471895,-1.0
337,99,0.33240458,139.04805102426343,-0.32960102735845304,-1.0
338,99,0.33240458,139.0532250001471,-0.3678005760132707,-1.0
339,99,0.33240458,139.04801146911603,-0.3544335316025694,-1.0
340,99,0.33240458,139.05847358490834,-0.34411663184552016,-1.0
341,99,0.33240458,139.15901141183588,-0.3638622422252152,-1.0
342,99,0.33240458,139.1270797445211,-0.4507140087606434,-1.0
343,99,0.33240458,139.1421475822702,-0.4641751280055013,-1.0
344,99,0.33240458,139.14782573759396,-0.434031841366205,-1.0
345,99,0.33240458,139.12937981273595,-0.4559148762289406,-1.0
346,99,0.33240458,139.13671831036504,-0.42923786599915603,-1.0
347,99,0.33240458,139.14315409970914,-0.4233987482450565,-1.0
348,99,0.33240458,139.14224874729882,-0.4188927769386221,-1.0
349,99,0.33240458,139.15437908476986,-0.3930893956863434,-1.0
350,99,0.33240458,139.1186638402415,-0.482446309708914,-1.0
351,329,0.20032726,132.6494671034281,0.33530719296236305,-1.0
352,329,0.20032726,132.62930351865322,0.31278954283611976,-1.0
353,329,0.20032726,132.60655245285463,0.3147051725559433,-1.0
354,329,0.20032726,132.6119257512668,0.2924776222308931,-1.0
355,329,0.20032726,132.6240199354477,0.3217684822757724,-1.0
356,329,0.20032726,132.62427566048882,0.3018923914048409,-1.0
357,329,0.20032726,132.63154297884242,0.30097312088647193,-1.0
358,329,0.20032726,132.62625514480706,0.2922957203839549,-1.0
359,329,0.20032726,132.60731365960686,0.29265513581598673,-1.0
360,329,0.20032726,132.61691770071303,0.31318650466836045,-1.0
361,329,0.20032726,132.61856904892875,0.32691649274598394,-1.0
362,329,0.20032726,132.64867486922336,0.29579131635463113,-1.0
363,329,0.20032726,132.65882727490708,0.3093546936457239,-1.0
364,329,0.20032726,132.60318074983564,0.21237841265095248,-1.0
365,329,0.20032726,132.61572540049485,0.2504435066421876,-1.0
366,329,0.20032726,132.59971858822274,0.2601200744886376,0.19607635
367,329,0.20032726,132.59861337595515,0.2630924208636767,-1.0
368,329,0.20032726,132.60487301378407,0.2588541096629113,-1.0
369,329,0.20032726,132.59673362915436,0.22874326860535216,-1.0
370,329,0.20032726,132.597940823289,0.2358722286150495,-1.0
371,329,0.20032726,132.60485292872286,0.2472674109000074,-1.0
372,329,0.20032726,132.62627574870595,0.23387562235674866,-1.0
373,329,0.20032726,132.61314080059765,0.2661512747274606,-1.0
374,329,0.20032726,132.6138425152982,0.2118050608029676,-1.0
375,329,0.20032726,132.61270085751727,0.2138960159688171,-1.0
376,329,0.20032726,132.61789664574877,0.2588707381635396,-1.0
377,329,0.20032726,132.64335908418832,0.19518691612414965,-1.0
378,329,0.20032726,132.6104949393238,0.2776125798550029,-1.0
379,329,0.20032726,132.62465485664387,0.2524331583988842,0.19699635
380,329,0.20032726,132.62829895852354,0.2586823076393882,-1.0
381,329,0.20032726,132.62097099224206,0.2590689029277935,-1.0
382,329,0.20032726,132.64180584449838,0.2330106708661079,-1.0
383,329,0.20032726,132.64897043136511,0.2842108176787697,-1.0
384,329,0.20032726,132.61458093203555,0.2680861483768039,-1.0
385,329,0.20032726,132.63882458898868,0.275781051053051,-1.0
386,329,0.20032726,132.62664226077942,0.26106785260708903,-1.0
387,329,0.20032726,132.64602697890544,0.2356455666677067,-1.0
388,329,0.20032726,132.60769486641877,0.27764361497023304,-1.0
389,329,0.20032726,132.66786777334056,0.21575675406303815,-1.0
390,329,0.20032726,132.67475651455794,0.25110521661296503,-1.0
391,329,0.20032726,132.66514271834993,0.19647325172510768,-1.0
392,329,0.20032726,132.6654586569744,0.19511544234370326,-1.0
393,329,0.20032726,132.58868538421075,0.1707851349351058,-1.0
394,329,0.20032726,132.65464875395702,0.15914349829741298,-1.0
395,329,0.20032726,132.66098774489407,0.1677903820623545,-1.0
396,329,0.20032726,132.677559366016,0.17750566599313827,0.19507138
397,329,0.20032726,132.66749827004372,0.19113922000527805,-1.0
398,329,0.20032726,132.67934396181352,0.15331731241090074,-1.0
399,329,0.20032726,132.66641726183718,0.17225648006638966,-1.0
400,329,0.20032726,132.67957134750515,0.16853807720619232,-1.0
401,329,0.20032726,132.5744634144038,0.3648596075991421,-1.0
402,329,0.20032726,132.58899993018696,0.3121326925764728,-1.0
403,329,0.20032726,132.58948637324158,0.3103404690353258,-1.0
404,329,0.20032726,132.5895712749762,0.308188135054556,-1.0
405,329,0.20032726,132.58689564161068,0.3049429870791591,-1.0
406,329,0.20032726,132.58838586737042,0.31601975310917746,-1.0
407,329,0.20032726,132.58963931381814,0.3300190087194527,-1.0
408,329,0.20032726,132.59040033874055,0.3314345275378999,-1.0
409,329,0.20032726,132.58993625655324,0.3509917834431654,-1.0
410,329,0.20032726,132.59319985840557,0.3208109363286453,-1.0
411,329,0.20032726,132.60331181474214,0.339117695758894,-1.0
412,329,0.20032726,132.60276585981822,0.3242465521238078,-1.0
413,329,0.20032726,132.6128711672413,0.3553422421257338,-1.0
414,329,0.20032726,132.59871458036218,0.2973339217317087,-1.0
415,329,0.20032726,132.5912643693394,0.2689842493619624,-1.0
416,329,0.20032726,132.58583548371678,0.2845388772110614,-1.0
417,329,0.20032726,132.59450496535746,0.27206479767928565,-1.0
418,329,0.20032726,132.56267365345116,0.226194191039585,-1.0
419,329,0.20032726,132.5455520936481,0.2632904617794241,-1.0
420,329,0.20032726,132.55928812748198,0.2710388940936517,-1.0
421,329,0.20032726,132.5613662679067,0.27732572397790617,-1.0
422,329,0.20032726,132.56941808690502,0.2711400591504243,-1.0
