588017110762848420,2.48930935E-4,196.70832125,46.55926895,19.873117,17.849478,16.369904,15.867575,15.541605
588017110762848423,0.21038066,196.71332172,46.55858939,23.285681,21.250525,19.85404,19.40193,19.084406
588017110762848428,0.2383668,196.70523479,46.55591437,22.144667,21.401384,20.616911,20.232437,19.84408
588017110762849484,0.26493008,196.7059832,46.56338612,28.618553,21.20717,19.149628,18.802887,18.841656
588017110762848425,0.30762049,196.71386301,46.555844,23.048302,21.932758,20.625132,20.229858,20.142334
588017110762848422,0.35438689,196.71203304,46.56459938,23.471731,20.697054,19.216831,18.718742,18.3708
588017110762848671,0.41413543,196.71806215,46.55760855,23.029148,21.346525,19.87368,19.416294,19.084446
588017110762848424,0.41950681,196.71640055,46.56351809,23.10194,21.781404,20.389534,20.008804,19.849165
588017110762849014,0.46523637,196.697916,46.56226517,23.473925,21.782309,20.34148,19.931273,19.684389
588017110762848421,0.4763886,196.71191862,46.56681744,21.79677,19.961187,18.397642,17.943478,17.55369
588017110762848403,0.5269203,196.69634417,46.55622057,23.300009,20.786875,19.55971,19.160009,18.754509
588017110762848669,0.56306565,196.71675831,46.55189753,22.956903,21.245203,19.887285,19.423086,18.999056
588017110762849008,0.58346574,196.69882474,46.56648003,22.734283,20.803814,19.328459,18.885805,18.5413
588017110762848405,0.59667852,196.69391321,46.55839911,23.397726,21.67804,20.464703,20.185699,19.375895
588017110762849060,0.67130611,196.71693249,46.56876624,22.318956,21.86788,21.060877,20.417124,20.233788
588017110762849034,0.72318205,196.70203266,46.54802215,22.694874,21.515848,20.343777,19.957123,19.876072
588017110762848402,0.73754237,196.69050051,46.56026216,22.948811,21.906757,20.676733,20.00868,19.924709
588017110762848401,0.74101137,196.69039083,46.55853613,20.37071,17.936703,16.505749,16.018381,15.671233
588017110762848404,0.76389897,196.69128489,46.55428498,22.580021,20.82102,19.491667,18.995934,18.628136
588017110762849017,0.76400379,196.69387703,46.55130405,23.771502,21.550819,20.318525,19.918547,19.587706
588017110762848590,0.7896941,196.7269715,46.55631701,22.445318,21.120476,19.837091,19.439182,19.231792
588017110762848705,0.79130499,196.7273227,46.56106572,21.876699,21.328712,20.622665,20.474289,20.736397
588017110762849006,0.82829703,196.6989019,46.57146499,22.540806,20.486286,19.144844,18.753643,18.408125
588017110762849093,0.930202,196.7207986,46.5463615,23.943413,21.585707,20.635162,20.032024,19.200405
588017110762848579,1.00843974,196.71582798,46.57526782,22.545696,20.77747,19.403278,19.05475,18.710318
588017110762848993,1.02409415,196.6952875,46.57380041,22.93959,21.671284,20.46162,20.243227,20.153286
588017110762849078,1.11862451,196.71859561,46.54202037,23.368258,21.713615,20.275896,19.814341,19.440058
588017110762849138,1.16179149,196.73546418,46.55412147,24.802691,21.386267,20.103409,19.740341,19.344265
588017110762848962,1.18252843,196.67979047,46.55737628,23.895512,21.575216,20.134367,19.742849,19.567122
588017110762848550,1.1852149,196.67980829,46.56169606,23.493298,21.372738,20.061056,19.677126,19.388557
588017110762848583,1.20566216,196.7126916,46.53940492,22.207714,21.136833,19.849724,19.454725,19.037392
588017110762849144,1.2507233,196.73863344,46.55900259,23.85862,21.880016,20.403757,20.150017,19.691603
588017110762848569,1.2858544,196.70242883,46.58031763,23.766827,21.226515,19.80978,19.43285,18.997969
588017110762848596,1.28777332,196.72643021,46.54179372,23.070385,20.841587,19.515284,19.07506,18.745264
588017110762849149,1.29489435,196.73942717,46.5564027,22.632816,21.359657,20.461216,20.150562,19.955666
588017110762849036,1.30112554,196.70987939,46.58093176,22.005138,21.212179,20.619432,20.334415,20.098986
588017110762849052,1.32627813,196.71713369,46.58053089,21.97864,21.270061,20.500633,20.251942,20.067352
588017110762849024,1.37118645,196.69523809,46.53826546,25.722427,21.65506,20.289158,19.982487,19.463705
588017110762848413,1.39991999,196.69955746,46.53673235,21.813053,19.504026,18.15439,17.709518,17.333256
588017110762848553,1.41925185,196.69069011,46.57958595,21.835325,20.119616,18.823946,18.398048,18.072605
588017110762848933,1.44501039,196.67511127,46.56693253,22.676056,21.703035,20.224121,19.766438,19.403103
588017110762848949,1.45976657,196.67618378,46.5490968,22.260157,21.430052,20.84544,20.789738,20.949135
588017110762848960,1.50439216,196.68350774,46.57764932,24.39492,21.524084,20.147816,19.752937,19.387419
588017110762848394,1.55727344,196.67578245,46.57243449,23.259361,21.018969,19.720078,19.289385,18.966244
588017110762849153,1.57516281,196.74105606,46.54576746,22.780043,21.701004,20.331614,19.952188,19.474102
588017110762848454,1.58589846,196.74653671,46.55643314,20.619183,19.829952,19.240608,19.15029,19.213596
588017110762849095,1.6210989,196.720725,46.53363705,25.329655,21.370476,20.129631,19.700657,19.681503
588017110762848674,1.65210382,196.74113388,46.57506086,21.694899,21.228893,20.598368,20.086071,19.69536
588017110762849116,1.65395351,196.73794894,46.57784601,23.163052,21.518919,20.014805,19.615498,19.191584
588017110762849108,1.654129,196.73366491,46.58063758,24.202244,21.665382,20.420773,19.9494,19.790443
588017110762848602,1.66088395,196.74769114,46.55350164,25.253372,21.085854,19.710527,19.290291,18.951216
588017110762848451,1.67164357,196.73556125,46.53865133,24.119183,21.589151,20.124895,19.606613,19.257505
588017110762849159,1.67985189,196.74346237,46.57341909,22.626774,21.708435,20.735565,20.642464,20.514307
588017110762848396,1.70134032,196.67639646,46.54132712,21.667585,20.088646,18.689537,18.296585,17.938215
588017110762848545,1.70687173,196.66787581,46.55328759,23.047049,20.90728,19.548391,19.080849,18.701859
588017110762849160,1.71594641,196.74555858,46.57201747,22.831333,21.613844,20.259949,19.832195,19.379967
588017110762848452,1.71922121,196.73614651,46.53794668,25.110561,21.25968,19.864595,19.33926,19.1549
588017110762848558,1.72819865,196.69514359,46.58661481,21.682878,20.239788,18.907803,18.482452,18.081224
588017110762848923,1.73189214,196.67510751,46.5769314,22.378756,21.575394,20.672144,20.563473,20.151972
588017110762848449,1.78526371,196.73961619,46.53872874,21.603834,20.338655,18.807684,18.196758,17.77434
588017110762849000,1.79563535,196.70032296,46.58869115,22.740318,21.9582,20.605202,20.360018,19.743164
588017110762848699,1.8079151,196.70540829,46.52920791,23.651688,21.478155,19.985294,19.621645,19.140343
588017110762848566,1.81763581,196.68887182,46.53209215,23.371744,20.638586,19.386835,19.055668,18.655621
588017110762848702,1.81888336,196.70808819,46.52895832,22.971897,21.94689,20.842604,20.532623,20.02898
588017110762848900,1.83537607,196.6660594,46.56883788,25.464659,21.857058,20.980164,21.102203,20.868658
588017110762849045,1.84658052,196.71419751,46.5897832,25.199476,21.662277,20.455458,20.200058,19.620863
588017110762848604,1.84840946,196.75261845,46.56389161,21.8416,20.070539,18.321468,17.746586,17.360651
588017110762848700,1.86324555,196.70530956,46.52828791,24.027338,21.664808,20.311417,19.941765,19.870485
588017110762849101,1.87734219,196.72173559,46.52937522,22.70466,21.1709,20.546194,20.413813,20.176428
588017110762848567,1.88850824,196.68566469,46.5319255,23.391716,21.678263,20.625683,20.415041,20.152391
588017110762848450,1.90729687,196.73928686,46.53567441,24.017511,20.863577,19.519722,19.320772,19.015604
588017110762848448,1.91423275,196.73860266,46.53510514,21.762922,19.545309,18.157446,17.654551,17.328114
588017110762848587,1.9159918,196.71194711,46.52743725,23.800314,20.725065,19.286552,18.853281,18.539412
588017110762848701,1.9204408,196.7064535,46.52729114,21.799831,21.099409,20.107101,19.904892,19.316021
588017110762848543,1.9840045,196.66156328,46.56701433,22.152439,20.275808,18.8454,18.355339,17.978395
588017110762848943,2.02897778,196.67140834,46.53693223,24.54837,21.698366,20.463377,20.185202,19.741838
588017110762848467,2.03219496,196.7573648,46.56243333,21.240717,19.685316,18.485312,18.022049,17.709129
588017110762849088,2.04677493,196.71712445,46.52570191,24.529448,21.37488,19.828939,19.262302,18.998949
588017110762849011,2.05148514,196.6897431,46.52755902,22.182669,21.119232,20.012348,19.817125,19.397131
588017110762848458,2.05347136,196.75303606,46.57431328,21.554333,19.829967,18.350651,17.900011,17.52326
588017110762849157,2.06227277,196.74652269,46.58144579,21.797436,21.348766,20.102621,19.752726,19.295856
588017110762849192,2.06405707,196.75611513,46.56944983,21.841963,20.747181,20.027515,19.801691,19.814192
588017110762848978,2.1016753,196.67959586,46.5303477,22.64809,21.227274,20.126945,19.703356,19.296944
