objID,distance,ra,dec,u,g,r,i,z
587731186738331726,1.03902632E-4,354.41554221,0.27137347,20.977905,18.870237,17.291645,16.716209,16.321594
587731186738332122,0.22685382,354.41323138,0.27436427,23.6129,21.859531,20.111076,19.303238,18.77626
587731186738332123,0.35601563,354.41345187,0.26581833,24.192101,21.704531,20.270844,19.658831,19.44261
587731186738331725,0.41540636,354.41750069,0.27801202,21.781483,20.06118,18.489954,17.90094,17.541447
587731186738331727,0.42878233,354.42072202,0.27629485,23.069918,20.358372,19.609056,18.909861,18.834299
587731186738332504,0.46535095,354.42178216,0.26676566,22.108662,21.700378,21.22637,21.057268,21.278078
587731186738332022,0.48923456,354.41902932,0.26400081,25.008816,21.678921,20.489418,19.890957,19.744122
587731186738332031,0.48947118,354.42343046,0.2734527,21.86289,19.899632,18.234768,17.628515,17.264971
587731186738331839,0.49285645,354.40784093,0.27422854,23.134289,21.90906,20.470921,19.903227,20.023668
587731186738331838,0.52013113,354.40695144,0.27253257,25.123035,21.77865,20.157091,19.645298,19.226025
587731186738331863,0.52338952,354.4242575,0.2709985,22.530519,21.805126,20.78285,20.457561,20.364338
587731186738331732,0.52353193,354.41735355,0.27990679,22.296658,21.559977,21.155706,20.937386,20.261551
587731186738332020,0.60393484,354.4202628,0.26248155,23.996588,21.197119,19.606222,19.030577,18.562647
587731186738332021,0.60571546,354.41899454,0.26188524,24.862047,21.793394,20.270018,19.578028,19.313972
587731186738332005,0.61936151,354.40602806,0.26736676,22.741049,21.195791,19.506523,18.94644,18.612885
587731186738332012,0.68465593,354.41146228,0.28202816,23.985176,21.199291,19.865482,19.332788,19.148731
587731186738332017,0.7010833,354.41662322,0.25973725,24.860518,21.387339,19.841902,19.283115,18.908888
587731186738331861,0.70715081,354.42696127,0.26845213,23.863592,21.755041,20.399797,19.821079,19.461712
587731186738331841,0.73474449,354.40541522,0.27825656,21.666994,20.734058,20.212698,19.853922,19.568525
587731186738332520,0.77306203,354.42702886,0.27720859,21.861847,21.161245,20.292679,19.830872,19.754908
587731186738332026,0.87915287,354.42109606,0.28493052,20.970852,19.537949,18.896988,18.564865,18.36525
587731186738332025,0.89396147,354.42369645,0.2838415,23.437927,21.395597,19.778524,19.208469,18.883032
587731186738332024,0.94654091,354.42155383,0.285957,23.821184,21.493757,19.844248,19.236238,18.883839
587731186738331989,0.98040707,354.39921726,0.27207231,23.000689,21.579996,20.024706,19.512203,19.027073
587731186738332536,0.983297,354.43091078,0.2770626,25.918341,21.980083,20.540747,19.922974,19.610258
587731186738331990,1.1022903,354.39717176,0.27157494,23.082722,21.764763,20.204035,19.65132,19.395967
587731186738332035,1.11851909,354.42827751,0.28498587,22.62513,21.61475,20.329491,19.901335,19.634981
587731186738332553,1.13132681,354.43438702,0.27201886,22.807981,21.637424,20.169865,19.665751,19.601334
587731186738331985,1.1913583,354.39826471,0.26158611,23.928032,21.979282,20.4678,19.841534,19.587257
587731186738332489,1.23020119,354.41437854,0.29184167,23.423376,21.701109,20.632061,19.947634,19.955721
587731186738332456,1.24742424,354.40566365,0.2530781,23.143,21.250879,19.91296,19.405844,18.883585
587731186738331984,1.27841647,354.39739718,0.26020235,23.546829,21.431864,19.73748,19.144949,18.836102
587731186738331992,1.30544951,354.4001636,0.28676252,24.256144,21.353138,19.732975,19.140196,18.808393
587731186738332038,1.31009456,354.436387,0.27787368,22.9077,20.819975,19.209736,18.657469,18.435438
587731186738332506,1.32658278,354.42332315,0.29206729,24.40041,21.829929,20.328217,19.751009,19.33429
587731186738331979,1.40074498,354.39322581,0.27822901,25.201231,21.010668,19.553797,18.956387,18.531963
587731186738332000,1.40450211,354.40171627,0.29026056,21.652315,20.711805,19.51907,19.021177,18.656174
