4330.90927627	841.823
4332.01645918	845.035
4333.12364208	839.6
4334.23082499	822.484
4335.33800789	812.206
4336.4451908	794.59
4337.55237371	762.005
4338.65955661	728.934
4339.76673952	722.136
4340.87392243	737.601
4341.98110533	773.796
4343.08828824	813.208
4344.19547114	843.992
4345.30265405	858.396
4346.40983696	868.132
4347.51701986	893.088
4348.62420277	906.682
4349.73138568	880.852
4350.83856858	857.124
4351.94575149	829.909
4353.05293439	822.203
4354.1601173	880.568
4355.26730021	994.67
4356.37448311	1129.45
4357.48166602	1233.9
4358.58884893	1257.55
4359.69603183	1216.42
4360.80321474	1117.36
4361.91039764	1027.55
4363.01758055	958.33
4364.12476346	929.079
4365.23194636	926.351
4366.33912927	925.62
4367.44631217	926.212
4368.55349508	913.238
4369.66067799	904.67
4370.76786089	894.076
4371.8750438	890.367
4372.98222671	910.306
4374.08940961	943.246
4375.19659252	1002.58
4376.30377542	1018.59
4377.41095833	1022.06
4378.51814124	1032.43
4379.62532414	1019.56
4380.73250705	977.556
4381.83968996	924.548
4382.94687286	901.207
4384.05405577	877.1
4385.16123867	883.003
4386.26842158	899.193
4387.37560449	919.358
4388.48278739	917.176
4389.5899703	927.794
4390.6971532	945.377
4391.80433611	965.84
4392.91151902	957.882
4394.01870192	970.952
4395.12588483	987.364
4396.23306774	982.634
4397.34025064	988.108
4398.44743355	1011.01
4399.55461645	1065.27
4400.66179936	1069.81
4401.76898227	1133.33
4402.87616517	1198.71
4403.98334808	1266.25
4405.09053099	1293.16
4406.19771389	1326.68
4407.3048968	1368.9
4408.4120797	1372.46
4409.51926261	1375.26
4410.62644552	1394.83
4411.73362842	1378.5
4412.84081133	1381.07
4413.94799423	1372.7
4415.05517714	1335.15
4416.16236005	1345.49
4417.26954295	1341.35
4418.37672586	1363.36
4419.48390877	1370.71
4420.59109167	1361.69
4421.69827458	1320.07
4422.80545748	1310.88
4423.91264039	1309.37
4425.0198233	1302.15
4426.1270062	1304.31
4427.23418911	1274.48
4428.34137202	1225.79
4429.44855492	1217.62
4430.55573783	1207.94
4431.66292073	1208.61
4432.77010364	1192.09
4433.87728655	1144.17
4434.98446945	1140.09
4436.09165236	1171.73
4437.19883527	1196.67
4438.30601817	1229.79
4439.41320108	1230.0
4440.52038398	1190.53
4441.62756689	1137.94
4442.7347498	1128.49
4443.8419327	1158.51
4444.94911561	1174.91
4446.05629851	1181.32
4447.16348142	1174.23
4448.27066433	1150.87
4449.37784723	1140.94
4450.48503014	1107.9
4451.59221305	1089.11
4452.69939595	1055.9
4453.80657886	1017.78
4454.91376176	1008.0
4456.02094467	996.82
4457.12812758	988.391
4458.23531048	984.922
4459.34249339	989.559
4460.4496763	985.73
4461.5568592	997.057
4462.66404211	1005.63
4463.77122501	1027.71
4464.87840792	1041.57
4465.98559083	1036.09
4467.09277373	1030.46
4468.19995664	1031.74
4469.30713955	997.137
4470.41432245	992.914
4471.52150536	993.72
4472.62868826	1024.35
4473.73587117	1077.7
4474.84305408	1109.58
4475.95023698	1102.62
4477.05741989	1079.29
4478.16460279	1050.42
4479.2717857	1017.45
4480.37896861	1008.56
4481.48615151	1029.76
4482.59333442	1069.15
4483.70051733	1112.59
4484.80770023	1127.31
4485.91488314	1121.11
4487.02206604	1086.6
