588015509276459208,1.11133861E-3,16.23069905,0.06009601,22.572563,18.871084,17.270252,16.647642,16.286087
588015509276459641,0.21983643,16.23171615,0.05655671,22.485813,21.299318,20.385221,20.030752,19.82873
588015509276459200,0.34567604,16.2260247,0.05671944,24.361233,20.938158,19.435669,18.836752,18.369013
588015509276459638,0.35578269,16.23084491,0.06600662,26.377329,21.959135,20.473406,19.896334,19.566975
588015509276459209,0.39596505,16.23723991,0.06100216,23.277719,20.950687,19.381058,18.76218,18.580576
588015509276459195,0.42532357,16.2252146,0.06456228,22.17152,20.927895,19.348595,18.766764,18.313339
588015509276459193,0.45353921,16.22734718,0.06685065,21.56805,19.767078,18.189041,17.629274,17.220371
588015509276459194,0.5273571,16.22590442,0.06744078,22.728172,21.081306,19.619493,18.903837,18.568748
588015509276459187,0.5522466,16.22195168,0.05723525,21.693937,20.455458,18.987011,18.367165,18.007273
588015509276459188,0.55821945,16.22141259,0.06052521,22.286148,20.863867,19.417881,18.869028,18.384792
588015509276459670,0.58543303,16.23942757,0.0644518,23.960007,21.885818,20.83486,20.512905,19.894987
588015509276459219,0.60333972,16.23933715,0.05491981,24.096989,21.03393,19.511072,18.887522,18.602463
588015509276459206,0.72128012,16.23032074,0.07209334,22.13718,21.098372,19.489716,18.901142,18.4891
588015509276459603,0.81645273,16.22110373,0.06972063,22.540241,21.414999,20.216341,19.847948,19.34778
588015509276459212,0.83465858,16.23560649,0.07309766,22.231554,20.010864,18.357464,17.755489,17.355759
588015509276459099,0.84300644,16.24269869,0.06739715,25.530676,21.154064,19.750202,19.153694,18.545807
588015509276459588,0.85229853,16.21959011,0.05123377,22.194191,21.641211,20.644361,19.812546,19.672956
588015509276459631,0.86371101,16.22695253,0.04618111,22.406931,21.441448,20.070299,19.487282,19.282864
588015509276459604,0.8850315,16.22154184,0.07163733,22.117466,21.977318,21.356335,21.056301,20.37056
588015509276459104,0.93068626,16.24610529,0.06193501,22.880707,21.504244,20.090933,19.490253,19.21706
588015509276459602,0.97558475,16.22036305,0.07262499,22.719749,21.265049,19.91144,19.369291,19.056541
588015509276459693,0.99321422,16.24717079,0.05837113,22.878344,21.781164,20.455116,19.94409,19.988701
588015509276459691,1.00623068,16.24519365,0.05163128,26.318819,21.476696,19.917616,19.359684,18.913351
588015509276459644,1.09096664,16.23264123,0.04199883,24.258175,21.81242,20.462864,19.803181,19.344595
