objID,ra,dec,Photoz,Photoz_err
1237662306722447498,203.833732493514,41.001144840024,0.262651,0.012892
1237662306722447505,203.840830652117,41.0021635921597,0.24313,0.0206
1237662306722447502,203.832415330958,40.9949587399459,0.240792,0.015516
1237662306722447506,203.826629761326,40.9972396415128,0.295318,0.043499
1237662306722447509,203.843869106785,41.0013897942984,0.265788,0.022401
1237662306722447511,203.83058890327,41.0088414911176,0.201506,0.017988
1237662306722447501,203.837323678464,41.0139435091428,0.221753,0.017104
1237662306722447503,203.819849972736,40.9968117961875,0.192932,0.016882
1237662306722447504,203.83876957083,40.9912262925247,0.236031,0.013572
1237662306722447507,203.822064629927,40.9965014900446,0.209278,0.013096
1237662306722447508,203.823905585736,40.9903479467566,0.257936,0.026036
1237662306722447906,203.824632667205,41.0075451010293,0.245556,0.020031
1237662306722447907,203.823517803421,41.009282871406,0.283029,0.04298
1237662306722448615,203.818167033945,41.000091253386,0.215124,0.024085
1237662306722447892,203.818270411953,41.0131479015817,0.23105,0.011054
1237662306722447897,203.813380117488,40.9941394755198,0.221895,0.013267
1237662306722447898,203.81474676821,40.9955178244376,0.197994,0.014165
1237662306722447899,203.810429257337,40.9954171134849,0.205581,0.025365
1237662306722447900,203.81367819315,40.9976466737563,0.093722,0.038838
1237662306722447905,203.82075527987,41.0098755173313,0.237332,0.014064
1237662306722447909,203.818476006806,41.0070326701057,0.127452,0.071754
1237662306722447921,203.83749173723,41.0190277611873,0.199394,0.015744
1237662306722447933,203.849391399459,41.0092206567545,0.183703,0.013588
1237662306722447936,203.844117963206,40.9863953043486,0.226163,0.014628
1237662306722448568,203.810004053634,41.0082590214614,0.293506,0.044428
1237662306722448570,203.809667060525,41.0050390715109,0.28921,0.048068
1237662306722448577,203.811047260845,41.0123589221387,0.2659,0.052106
1237662306722448630,203.826864239874,41.0168336025875,0.062698,0.015323
1237662306722448711,203.850738999096,41.0150458671643,0.20919,0.024916
1237662306722448751,203.852381397883,40.9993557797082,0.353289,0.025769
1237662306722447474,203.803913017433,41.02349468626,0.112566,0.02788
1237662306722447713,203.802025005665,41.0196037809877,0.160434,0.023211
1237662306722447737,203.842926491206,41.027972825352,0.067118,0.025371
1237662306722447738,203.840739962648,41.0261547815773,0.227563,0.071251
1237662306722447744,203.860970024052,41.0258526539647,0.044197,0.042328
1237662306722447747,203.855551949436,40.9802447227533,0.260642,0.053501
1237662306722447748,203.857737527967,40.9815190039336,0.131227,0.02587
1237662306722447847,203.792030400226,41.0065990456891,0.244939,0.026856
1237662306722447867,203.803036231045,41.0069907337802,0.203541,0.010653
1237662306722447868,203.806231142012,41.0066303014141,0.273154,0.063805
1237662306722447884,203.808101133309,40.9912699606812,0.215769,0.033512
1237662306722447885,203.807190197894,40.9922066837289,0.273432,0.053932
1237662306722447912,203.81462209628,40.9742399340177,0.243349,0.033878
1237662306722447923,203.824300323268,40.9719506172775,0.236787,0.010151
1237662306722447924,203.828815259425,40.9740967660837,0.266304,0.040552
1237662306722447925,203.828861527209,40.9715816951492,0.211721,0.013685
1237662306722447926,203.827207975587,40.9723421732676,0.257543,0.152625
1237662306722447930,203.845332755196,41.0235019062943,0.218227,0.040056
1237662306722447932,203.852790575995,41.0239487162925,0.232991,0.033613
1237662306722447947,203.859395481138,40.9856962070323,0.231577,0.036107
1237662306722448009,203.795381911144,41.0008532650209,0.178976,0.017428
1237662306722448082,203.831845400031,40.9771671567827,0.228707,0.022067
1237662306722448083,203.835835909737,40.9801809702422,0.339092,0.037245
1237662306722448533,203.796244545388,40.9888330302614,0.285273,0.037165
1237662306722448565,203.806595167384,40.9984954944712,0.207437,0.015232
1237662306722448566,203.81388657859,41.019410523572,0.041347,0.040155
1237662306722448572,203.803144627573,40.9880191612666,0.22985,0.031068
1237662306722448592,203.806966924198,40.9791324502066,0.174689,0.01696
1237662306722448596,203.821736927633,41.0242386134872,0.37578,0.063772
1237662306722448757,203.854125163455,41.0050188929098,0.070076,0.024592
1237662306722448789,203.857903414307,40.9977918141132,0.284503,0.050405
1237662306722449158,203.823038157908,40.9876535287864,0.14323,0.071398
1237662306722447697,203.78652495384,41.0208761158415,0.248097,0.015046
1237662306722447698,203.790541138824,41.0176386143192,0.221274,0.010548
1237662306722447709,203.786547614321,40.9867779521869,0.265165,0.012866
1237662306722447710,203.791677567293,40.9898412111696,0.224002,0.044663
1237662306722447711,203.790152456498,40.9881241264234,0.233303,0.059776
1237662306722447712,203.78779421079,40.9886121093568,0.179355,0.04086
1237662306722447725,203.831969046117,41.0416844049005,0.219219,0.010937
1237662306722447726,203.838035332343,41.0414291609617,0.134988,0.022059
1237662306722447729,203.83037561989,41.0458215697969,0.4509,0.108636
1237662306722447740,203.864791465053,41.0277677392649,0.189119,0.026216
1237662306722447741,203.867788029182,41.029280481405,0.090626,0.050914
1237662306722447742,203.869208509129,41.0288300943249,0.213016,0.014153
1237662306722447743,203.862518085809,41.0267223674947,0.242741,0.035799
1237662306722447755,203.882701959618,41.0346435917827,0.165285,0.017526
1237662306722447819,203.771250122578,41.0023817798393,0.302874,0.045671
1237662306722447837,203.787547880791,41.0136966361664,0.251489,0.017584
1237662306722447842,203.781956392007,40.9874328813736,0.227134,0.012482
1237662306722447851,203.789815499246,40.993188520248,0.22602,0.022468
1237662306722447852,203.791074862107,40.9924506437553,0.280021,0.041229
1237662306722447855,203.784995681761,40.9709883936958,0.213855,0.014629
1237662306722447877,203.795987179237,40.966407858687,0.221887,0.018536
1237662306722447888,203.800860428983,40.9604548801721,0.270947,0.050372
1237662306722447938,203.84176652535,40.9644915239906,0.191503,0.008332
1237662306722447942,203.866359786613,41.0377178037304,0.229409,0.029082
1237662306722447943,203.862051929972,41.0348880332398,0.197509,0.01986
1237662306722447946,203.869483679481,41.0210310716934,0.2236,0.02072
1237662306722447969,203.86622804931,40.9761691647408,0.291432,0.01367
1237662306722447970,203.868543146868,40.9772157939695,0.171764,0.019568
1237662306722447974,203.875137059636,40.9931929846825,0.216923,0.012499
1237662306722447977,203.879777763947,41.0043828444802,0.20912,0.013149
1237662306722447978,203.882865450436,41.0045306399412,0.272106,0.035265
1237662306722447982,203.873594163276,40.9644204511632,0.214506,0.011772
1237662306722447986,203.891621238705,41.017765898541,0.21377,0.018984
1237662306722447989,203.882840382319,40.9778267665885,0.236136,0.017808
1237662306722447994,203.895320801963,40.9939699573026,0.221723,0.011148
1237662306722448069,203.779504034246,41.0059937943251,0.079956,0.046617
1237662306722448087,203.830278586443,40.964550650417,0.199668,0.032424
1237662306722448432,203.772719526365,41.0090277830752,0.278517,0.05171
1237662306722448447,203.77623700735,40.9998528378149,0.362378,0.092071
1237662306722448450,203.787435469486,41.0357421143136,0.205675,0.02644
1237662306722448474,203.793433585425,41.0388699246873,0.08767,0.016698
1237662306722448557,203.797416690862,40.9695598671142,0.14313,0.017145
1237662306722448569,203.818796718912,41.0355957717673,0.227102,0.013591
1237662306722448584,203.802774171805,40.9782038866733,0.374946,0.101111
1237662306722448604,203.82497657166,41.0320542330716,0.395432,0.078533
1237662306722448605,203.824512118665,41.0302232095994,0.230914,0.162032
1237662306722448611,203.807123648088,40.9736812817194,0.28397,0.146663
1237662306722448626,203.830996337651,41.0300296654039,0.235631,0.042606
1237662306722448655,203.81815477013,40.9631245345297,0.22772,0.03989
1237662306722448668,203.822142016711,40.9606364434596,0.299345,0.073861
1237662306722448674,203.820880309342,40.9552176140313,0.260908,0.059984
1237662306722448675,203.820967575893,40.9540323221238,0.323225,0.178425
1237662306722448708,203.856665555722,41.0405564203482,0.133686,0.015845
1237662306722448717,203.839030004167,40.9719741151012,0.24668,0.033741
1237662306722448746,203.838339845658,40.9539618318219,0.218759,0.015103
1237662306722448759,203.847424134384,40.9770167087249,0.114127,0.021539
1237662306722448768,203.850741891727,40.9811131089035,0.389046,0.118396
1237662306722448775,203.850797018059,40.9764543112324,0.241372,0.149333
1237662306722448777,203.86044353368,40.9911946397938,0.187818,0.112874
1237662306722448787,203.853677838964,40.9780085512451,0.247168,0.059557
1237662306722448803,203.868722085906,41.0166195199967,0.173135,0.022303
1237662306722448809,203.8667562463,41.0025529913269,0.417566,0.100057
1237662306722448844,203.870897130695,40.9961864942151,0.19184,0.018621
1237662306722448848,203.872366716083,41.0012240642768,0.346622,0.141029
1237662306722447813,203.772555328338,41.0201015482976,0.211172,0.015433
1237662306722448766,203.846294178726,40.9666570679959,0.186311,0.031972
1237662306722448807,203.874357330093,41.0319005016118,0.206339,0.050277
1237662306722448823,203.854771152489,40.9656495570498,0.285698,0.085677
1237662306722448838,203.877839950434,41.0270519806868,0.190398,0.017662
1237662306722448853,203.863910900575,40.96894980097,0.303395,0.057739
1237662306722448864,203.884494427684,41.0314592826202,0.253618,0.037219
1237662306722448867,203.863535955971,40.9569111421648,0.186212,0.015658
1237662306722448875,203.882601950826,41.0148684887681,0.202665,0.031344
1237662306722448887,203.87672590468,40.989424847288,0.133972,0.058006
1237662306722448889,203.869781180248,40.9633461301647,0.17371,0.019447
1237662306722448905,203.883916512214,40.9955455422124,0.064092,0.047335
1237662306722448907,203.886303549779,41.0022934105194,0.259392,0.034675
1237662306722448911,203.883922127653,40.9908014268339,0.209185,0.026156
1237662306722448912,203.882530296125,40.9905002746271,0.294033,0.06298
1237662306722448930,203.886837557512,40.9918516802689,0.277152,0.066627
1237662306722448931,203.888495007659,40.9934218460551,0.2135,0.030741
1237662306722513119,203.898469205282,40.9926032817591,0.228687,0.042486
1237662306722513392,203.896117363505,40.9892054602906,0.141908,0.026161
1237662306722513407,203.899170908616,40.9999585815157,0.203317,0.029856
