,objID,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
0,1237651754560454806,17.95758,0.02868778,16.990879999999997,0.0062692469999999995,16.14104,0.004489647,15.738929999999998,0.004776337,15.462570000000001,0.01099011,0.226856,0.035477999999999996,5.980103895983329e+17,210.25862999999998,2.8784662999999995,0.2519583,9.528944e-06
1,1237651754560389372,22.74224,0.6609385999999999,21.32636,0.08057564,20.15253,0.04359755,19.82524,0.05041644,19.638460000000002,0.15843379999999999,0.264301,0.081457,,,,,
2,1237651754560454807,22.62801,0.5205079,20.24269,0.02897961,18.66197,0.01189242,18.149739999999998,0.01171352,17.91181,0.03075469,0.283384,0.022344,,,,,
3,1237651754560454811,23.590510000000002,1.248884,20.422929999999997,0.03683051,18.940939999999998,0.01604763,18.427,0.01557722,18.210910000000002,0.04407489,0.303406,0.053301999999999995,,,,,
4,1237651754560454820,23.25546,0.8512794,21.35014,0.06941668,19.90183,0.029789299999999998,19.40125,0.02961609,19.04692,0.07810403,0.22717800000000002,0.024031999999999998,,,,,
5,1237651754560454828,22.8399,0.5297166999999999,21.51468,0.07050988,20.96265,0.06390987,20.77899,0.08423697,20.464570000000002,0.23995729999999998,0.121504,0.037723,,,,,
6,1237651754560389447,22.12482,0.3114315,20.37529,0.02992602,18.92176,0.01362331,18.410629999999998,0.01326132,18.040010000000002,0.03183371,0.23522600000000002,0.012844,,,,,
7,1237651754560389452,24.35945,1.509847,21.87718,0.1059651,20.60584,0.05292716,20.08173,0.05111042,19.724529999999998,0.1387862,0.24073899999999998,0.058123,,,,,
8,1237651754560390011,22.951710000000002,0.7514054,20.8897,0.05401144,20.02344,0.03767372,19.59311,0.04016304,19.41142,0.1249846,0.085074,0.023929,,,,,
9,1237651754560454674,23.29226,0.6251614999999999,21.98801,0.08500447,21.43972,0.07736415,19.83266,0.02977533,19.39142,0.07366329,0.681148,0.18971,,,,,
10,1237651754560454809,24.640220000000003,1.3415629999999998,20.7408,0.03587573,19.18736,0.01479985,18.687479999999997,0.01457124,18.3381,0.03604384,0.266596,0.023725,,,,,
11,1237651754560454812,22.76634,0.70399,20.42158,0.03923132,18.952379999999998,0.01692844,18.42782,0.01664901,18.02877,0.04011688,0.23925900000000003,0.012172,,,,,
12,1237651754560454817,25.87377,0.9634088,20.95498,0.05271499,19.58512,0.02410238,19.03977,0.02322175,18.78893,0.06577738,0.24495100000000003,0.035885,,,,,
13,1237651754560454818,23.028229999999997,0.6303886,21.11085,0.05074478,19.798579999999998,0.0244269,19.33108,0.02495205,19.06608,0.07035179,0.227115,0.023431999999999998,,,,,
14,1237651754560455209,24.94835,2.324536,21.96268,0.1776914,20.98145,0.11133330000000001,20.541610000000002,0.1219905,20.99616,0.6648845999999999,0.303733,0.19613599999999998,,,,,
15,1237651754560455211,21.7625,0.3533324,20.35855,0.04422503,19.024910000000002,0.02087389,18.56685,0.02195108,18.35835,0.06368123,0.269782,0.052158,,,,,
16,1237651737380782165,18.10408,0.01798565,15.31357,0.0029769740000000003,14.02527,0.002550621,13.438429999999999,0.002774045,13.181320000000001,0.0038422359999999997,0.187926,0.013391,,,,,
17,1237651737380782167,26.07659,3.399349,19.62024,0.08383786,18.19289,0.03558479,19.107129999999998,0.14868470000000003,24.79145,1.871131,0.096608,0.074752,,,,,
18,1237651737380782169,23.08634,0.5166482,21.55795,0.06093263,20.6346,0.04413543,20.14067,0.04626742,20.1642,0.1676977,0.443878,0.144869,,,,,
19,1237651737380782456,23.219829999999998,0.6960954,21.2683,0.05769764,19.77639,0.02569812,19.28825,0.02738148,19.0566,0.07897124,0.23447199999999999,0.016747,,,,,
20,1237651737380782466,22.31028,0.4033958,20.21348,0.029916200000000004,18.683239999999998,0.01338125,18.149810000000002,0.013546,17.8105,0.03362582,0.257117,0.014037,,,,,
21,1237651737380782467,23.12118,0.5964227,21.88997,0.08987008,20.48043,0.04337633,19.96026,0.04454189,19.64651,0.1199095,0.296748,0.054776,,,,,
22,1237651737380783128,25.64174,0.7711931,21.5942,0.06609254,20.02711,0.02788861,19.4731,0.027789499999999998,19.03298,0.0658457,0.269859,0.022555000000000002,,,,,
23,1237651737380783254,23.36469,0.7553099,21.20052,0.05383971,19.704439999999998,0.024289099999999997,19.21096,0.02543346,18.92546,0.06912588,0.235262,0.015346,,,,,
24,1237651737380783256,24.19248,0.9725686,21.75489,0.06982467,20.3115,0.03303139,19.77723,0.03323452,19.37292,0.0817989,0.23444299999999998,0.019868,,,,,
25,1237651737380783257,24.552229999999998,1.478322,21.67074,0.08862124,20.262539999999998,0.04190318,19.796110000000002,0.04579536,19.43475,0.1208032,0.220935,0.013981,,,,,
26,1237651754560389448,21.42073,0.2066174,20.213060000000002,0.0310879,19.29085,0.02082101,18.94901,0.02399931,18.59173,0.06101415,0.269944,0.042834,,,,,
27,1237651754560389456,21.71989,0.3380167,19.84392,0.02893866,18.25449,0.01169697,17.69264,0.011171299999999999,17.375529999999998,0.02781057,0.275845,0.016116,4.5443943469631406e+18,210.2522,2.8638091,0.27929970000000004,3.478571e-05
28,1237651754560389473,23.64574,1.640736,20.23047,0.03867504,18.687720000000002,0.01587716,18.1642,0.01555899,17.71367,0.03595309,0.262933,0.020198,,,,,
29,1237651754560389555,20.74727,0.1558736,19.662760000000002,0.02766272,18.6109,0.01628306,18.15853,0.01738397,17.750870000000003,0.04193227,0.278924,0.052464,,,,,
30,1237651754560389985,23.453670000000002,0.9444553,21.81445,0.1018697,20.18229,0.03733844,19.60219,0.03441897,19.32666,0.09842727,0.40286,0.089357,,,,,
31,1237651754560390042,24.08243,1.370592,20.8199,0.04330232,19.31438,0.01835618,18.809060000000002,0.01814521,18.47118,0.04674881,0.260804,0.018576,,,,,
32,1237651754560454941,25.69427,0.8674871999999999,21.26931,0.05553607,19.80571,0.02389608,19.27273,0.02301922,18.975279999999998,0.06290501,0.250515,0.027489999999999997,,,,,
33,1237651754560454942,23.73677,1.0731030000000001,21.56946,0.07686112,20.005370000000003,0.029686900000000002,19.46104,0.02853165,19.05113,0.07188447,0.276914,0.031848,,,,,
34,1237651754560454953,21.17622,0.2600035,19.427529999999997,0.02489504,17.90331,0.01046205,17.377779999999998,0.01036971,17.09894,0.02649137,0.26143299999999997,0.021634,4.5409061463575757e+18,210.27823999999998,2.8721321,0.25609699999999996,4.2553290000000004e-05
35,1237651754560455212,24.24014,1.643331,21.12169,0.06234289,19.69515,0.02694101,19.11778,0.02537367,18.751070000000002,0.06518381,0.232012,0.016555,,,,,
36,1237651754560455224,22.873279999999998,0.6552923,21.13352,0.06063464,19.809479999999997,0.02863237,19.3426,0.02946229,18.940910000000002,0.07448719,0.198432,0.016198,,,,,
37,1237651737380782429,21.64629,0.2927821,19.838160000000002,0.0274347,18.42279,0.01325209,17.94783,0.01413168,17.62174,0.03620175,0.22685,0.016421,,,,,
38,1237651737380782430,22.92305,1.0352190000000001,20.076929999999997,0.03755752,18.54919,0.01628808,17.9315,0.0157169,17.526239999999998,0.03820765,0.281535,0.037795,4.54090394733432e+18,210.23502000000002,2.893406,0.2515085,5.689509e-05
39,1237651737380782462,22.564729999999997,0.9962825000000001,19.47268,0.02889206,17.95965,0.0126833,17.486729999999998,0.01377412,17.155829999999998,0.03604095,0.235958,0.016947,4.5409080705029243e+18,210.25312999999997,2.9040397000000002,0.2489613,5.540979999999999e-05
40,1237651737380782469,23.174979999999998,0.9587049000000001,19.6706,0.02160033,18.21889,0.01041384,17.70865,0.01071427,17.33821,0.02527819,0.241125,0.023715,,,,,
41,1237651737380782470,22.94173,0.6801897,20.49292,0.03678862,19.0145,0.01684575,18.476110000000002,0.01707796,18.038970000000003,0.03991427,0.24732300000000002,0.015696,,,,,
42,1237651737380782602,19.716620000000002,0.09954556,18.89593,0.0217648,18.547629999999998,0.02443945,18.35055,0.03462565,18.271910000000002,0.11915029999999999,0.074836,0.041054,,,,,
43,1237651737380782605,23.16866,0.6835386999999999,21.85762,0.09664392,20.37379,0.04329633,19.91593,0.04736337,19.32423,0.10103730000000001,0.344355,0.054553,,,,,
44,1237651737380783065,22.078110000000002,0.3333973,21.91079,0.122552,21.44335,0.13341070000000002,20.89012,0.136477,20.93453,0.5097459,0.580034,0.202079,,,,,
45,1237651737380783092,22.86714,0.5989654999999999,21.81192,0.10389269999999999,20.53448,0.05558534,19.98489,0.05642406,19.45797,0.1282501,0.34873200000000004,0.061583000000000006,,,,,
46,1237651737380783122,23.91408,1.409384,21.96169,0.13373800000000002,20.73484,0.07164914,20.19278,0.07520757,19.67825,0.173593,0.130446,0.020215,,,,,
47,1237651737380783130,24.470270000000003,1.247735,21.55808,0.06982222,20.14971,0.03353712,19.670270000000002,0.03552097,19.22564,0.08474156,0.252981,0.039403,,,,,
48,1237651737380783134,24.85662,1.2798129999999999,21.508960000000002,0.06936974,20.0696,0.03242854,19.62228,0.03551221,19.229960000000002,0.08916577,0.234875,0.018504,,,,,
49,1237651737380783240,25.425620000000002,1.1255110000000002,20.5297,0.03381774,19.111420000000003,0.01642023,18.60865,0.01707228,18.28379,0.0431939,0.24531799999999998,0.038469,,,,,
50,1237651737380783241,24.61518,1.4933450000000001,21.021160000000002,0.05173730000000001,19.63264,0.02525035,19.188779999999998,0.02784003,18.7078,0.06395079,0.25188699999999997,0.041029,,,,,
51,1237651737380848051,25.19523,1.1058620000000001,21.56314,0.06790166,20.106360000000002,0.03080674,19.559,0.03139897,19.0803,0.07248967,0.27819499999999997,0.041536000000000003,,,,,
52,1237651737380848061,22.24346,0.30249570000000003,21.06145,0.04633428,20.20045,0.03424966,19.8767,0.04244559999999999,19.61511,0.1196684,0.190162,0.057328,,,,,
53,1237651737380848062,22.70874,0.4778678,21.56104,0.08077984,20.65886,0.05412881,20.425,0.07392855,20.34366,0.24990140000000002,0.321686,0.09997,,,,,
54,1237651754560389181,23.7684,1.087122,20.98036,0.04716524,19.51816,0.02084638,19.02161,0.02064024,18.820829999999997,0.06049139,0.23754699999999998,0.021758,,,,,
55,1237651754560389184,23.158179999999998,0.6957219,21.64752,0.08144169,20.029139999999998,0.03052244,19.48865,0.02944362,19.19099,0.08179763,0.304325,0.023546,,,,,
56,1237651754560389226,21.95955,0.2456893,21.09127,0.04854084,20.68246,0.05044444,20.5636,0.06966009,20.54577,0.25694290000000003,0.060382000000000005,0.053187,,,,,
57,1237651754560389950,24.70125,1.376822,21.86076,0.09249764,20.338729999999998,0.03793217,19.921039999999998,0.03984781,19.63556,0.1142317,0.299985,0.024544,,,,,
58,1237651754560389953,23.293770000000002,0.801672,21.99943,0.11490239999999999,21.24128,0.08934915,21.119310000000002,0.1255617,20.736929999999997,0.3322166,0.183666,0.088822,,,,,
59,1237651754560390029,24.774520000000003,1.310669,21.79393,0.08638664,20.32056,0.03659694,19.72227,0.03362957,19.41986,0.09384726,0.252475,0.014794,,,,,
60,1237651754560390030,22.20681,0.6459318000000001,21.48023,0.1442983,21.065910000000002,0.1574816,20.48075,0.1436606,20.341070000000002,0.47708429999999996,0.41288800000000003,0.096995,,,,,
61,1237651754560390065,24.0385,1.054767,21.96542,0.09118594,20.54854,0.04056446,19.91795,0.03596851,19.52956,0.09376081,0.37097199999999997,0.098412,,,,,
62,1237651754560454691,24.454620000000002,1.563579,21.34232,0.06897295,19.94644,0.03058611,19.46167,0.03146514,19.17105,0.08731139,0.220575,0.016205,,,,,
63,1237651754560454701,21.43205,0.3656009,19.27679,0.02682934,17.81554,0.01134661,17.31104,0.01119374,16.9028,0.0252532,0.23883600000000002,0.014172,4.540905596601762e+18,210.27739,2.8487103,0.249885,4.3157799999999995e-05
64,1237651754560454861,25.071579999999997,1.280845,21.65276,0.07968912,19.90689,0.02643743,19.3903,0.02572685,19.132920000000002,0.07281473,0.26261100000000004,0.019493,,,,,
65,1237651754560454863,23.245260000000002,0.7697133,21.68611,0.08470777,20.07825,0.03130935,19.59173,0.03148752,19.237470000000002,0.08336867,0.32678,0.027455,,,,,
66,1237651754560454954,24.847939999999998,1.48288,21.41988,0.07054903,20.015539999999998,0.03101893,19.46552,0.02959502,19.27245,0.08978494,0.245725,0.0216,,,,,
67,1237651754560455021,20.38671,0.12286810000000001,19.38344,0.02296004,18.72589,0.01877453,18.40471,0.02310423,18.26325,0.06935731,0.171903,0.044647000000000006,,,,,
68,1237651754560455022,21.99806,0.3029603,21.03214,0.05513306,20.00749,0.03337928,19.90373,0.047673099999999996,19.87548,0.17856760000000002,0.26885,0.115049,,,,,
69,1237651754560455147,22.28956,0.3481725,21.80388,0.09532447,21.20075,0.08272,21.130979999999997,0.1213651,20.52976,0.2689603,0.31145100000000003,0.040435000000000006,,,,,
70,1237651754560455198,23.44406,1.492119,21.44408,0.1145369,19.95726,0.04561821,19.54971,0.05038583,19.19887,0.1357371,0.328676,0.034270999999999996,,,,,
71,1237651754560455239,21.43202,0.41151800000000005,20.71629,0.09418023,19.78421,0.06148838,19.63124,0.08707497,19.07664,0.189057,0.314825,0.077572,,,,,
72,1237651754560455247,22.22879,0.3831518,20.90212,0.05100262,19.57818,0.02415393,19.0854,0.02434426,18.71906,0.06255233,0.28292,0.057241999999999994,,,,,
73,1237651754560455264,21.711029999999997,0.25478110000000004,20.43184,0.03601575,19.43432,0.02227358,19.147289999999998,0.02697434,18.85568,0.07504342,0.2391,0.074227,,,,,
74,1237651754560455265,22.950229999999998,0.7387173,21.59017,0.09435681,20.263170000000002,0.04330385,19.7451,0.04306176,19.34536,0.1112183,0.274987,0.05977999999999999,,,,,
75,1237651754560455274,23.71235,0.9383059000000001,21.68105,0.07408223,20.314329999999998,0.03378851,19.7664,0.03211553,19.36852,0.08241833,0.20544600000000002,0.012541,,,,,
76,1237651754560455280,24.58994,1.281776,21.81919,0.08298257,20.34972,0.034403300000000005,19.85298,0.03400451,19.51325,0.09204829,0.260952,0.049792,,,,,
77,1237651754560455284,26.08118,0.6005402,21.89009,0.08526563,20.719160000000002,0.04561527,20.16991,0.042625800000000005,19.999000000000002,0.1360356,0.36285700000000004,0.12529300000000002,,,,,
78,1237651754560455299,24.43955,1.427764,21.405079999999998,0.06619651,20.04414,0.02998282,19.44882,0.0277119,19.10642,0.07361291,0.219894,0.046255000000000004,,,,,
79,1237651737380782427,21.89909,0.2219928,20.685489999999998,0.03461299,19.2303,0.01622923,18.714000000000002,0.0166731,18.41333,0.04316643,0.29155,0.049166,,,,,
80,1237651737380782571,21.34175,0.13018519999999997,20.246760000000002,0.02361962,19.41455,0.01794513,19.00207,0.01984862,18.70861,0.05233966,0.192706,0.03308,,,,,
81,1237651737380782572,22.735310000000002,0.42430249999999997,21.61366,0.06762941,20.08989,0.02990698,19.54586,0.02991908,19.071820000000002,0.06856879,0.346775,0.05169,,,,,
82,1237651737380782573,24.05601,0.9447201,21.728720000000003,0.06887339,20.2502,0.03163223,19.74372,0.0325568,19.42773,0.085939,0.24462899999999999,0.016208,,,,,
83,1237651737380782575,24.183320000000002,0.9552,21.775560000000002,0.06901993,20.830679999999997,0.04943167,20.3747,0.053151800000000006,19.99164,0.1333936,0.12631099999999998,0.026987999999999998,,,,,
84,1237651737380782582,22.47179,0.45934780000000003,21.47798,0.08661707,20.96718,0.08615046,20.746,0.11864010000000001,20.74662,0.43350779999999994,0.21227800000000002,0.13178199999999998,,,,,
85,1237651737380782594,25.2856,0.8819514999999999,21.89516,0.08064619,20.45564,0.03761753,19.89852,0.03715255,19.41545,0.08438877,0.295723,0.066855,,,,,
86,1237651737380782595,19.54512,0.11236289999999999,18.0894,0.0140757,17.61438,0.01404467,17.38549,0.01980611,17.19859,0.06566259,0.036187000000000004,0.022615,5.980090152087982e+17,210.24249,2.9198967000000002,0.07684998,1.9141189999999998e-05
87,1237651737380782597,22.23153,0.336764,21.36403,0.0704951,20.31043,0.04388836,19.941329999999997,0.05278924,19.6279,0.15565,0.316316,0.062737,,,,,
88,1237651737380783041,22.15219,0.2809481,21.86156,0.09568735,21.452679999999997,0.10698339999999998,21.08014,0.12928989999999999,21.13942,0.48085059999999996,0.273947,0.117603,,,,,
