objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
1237665102219247901,234.234388446055,24.4087774775243,21.05174,0.2027925,18.86245,0.01387591,17.35691,0.006730056,16.80572,0.005917266,16.42493,0.01350852
1237665102219247902,234.236173203761,24.4120569511401,22.95829,0.5545791,20.92344,0.03960236,19.5394,0.01976982,18.94295,0.01603105,18.60241,0.04217286
1237665102219248041,234.24005377124,24.4033849643948,23.35115,0.6702341,20.8511,0.03408841,19.42673,0.01679286,18.88995,0.01433579,18.56916,0.03716754
1237665102219248209,234.241033624453,24.4115198732894,21.63481,0.1900642,20.91336,0.04052476,20.34742,0.03817504,20.21333,0.04465886,20.4543,0.2113888
1237665102219247927,234.244190923183,24.4013354086457,22.73123,0.3338055,21.47558,0.04685107,20.05651,0.02288427,19.54949,0.0196481,19.18351,0.05045351
1237665102219248051,234.24546324035,24.4102984467851,22.35515,0.3169501,21.15611,0.04474138,19.66817,0.02056717,19.15835,0.0178112,18.86071,0.04840853
1237665102219248054,234.245982574075,24.4134902258404,23.10062,1.303543,20.82156,0.06901944,20.11199,0.05920806,19.90622,0.07002768,21.74096,1.265385
1237665102219247924,234.244618378472,24.3959655619825,21.84356,0.3800424,19.20794,0.01673266,17.69747,0.007943643,17.15402,0.006992181,16.80884,0.01674425
1237665102219247925,234.246076010566,24.3993432947632,23.80772,0.8650817,20.69934,0.02945436,19.23749,0.01439957,18.70733,0.01246459,18.40837,0.03162208
1237665102219247926,234.247473661283,24.3977369335722,22.5447,0.4085145,20.86654,0.03906701,19.35285,0.01777844,18.81567,0.0152656,18.45021,0.03854578
1237665102219248036,234.232317236905,24.4237186961602,22.02749,0.2828991,20.34895,0.02801009,18.89797,0.01351088,18.36186,0.01167693,17.94576,0.02773125
1237665102219248049,234.251394740669,24.4123912325091,21.01107,0.2741568,18.77415,0.01660114,17.26531,0.007708962,16.73761,0.006808367,16.34662,0.01648397
1237665102219248050,234.247909448108,24.4141066056358,23.78376,0.9388956,21.08965,0.0427695,19.61577,0.0199334,19.09656,0.01718091,18.79478,0.04628759
1237665102219248586,234.216767858108,24.4100269158591,22.45535,0.3122457,21.14598,0.04137652,19.78015,0.02100124,19.32069,0.01889457,18.9182,0.04742775
1237665102219248605,234.218697097843,24.4023215550935,22.9318,0.5082824,21.73463,0.07264389,20.28884,0.03344297,19.80602,0.02944282,19.56094,0.08830668
1237665102219248652,234.226128694711,24.3937153482864,22.44525,0.2561518,21.55159,0.04873482,20.14861,0.02393434,19.58076,0.01964595,19.23179,0.05095194
1237665102219248669,234.24778507737,24.4216003674571,23.72474,1.160381,21.17736,0.056115,19.83115,0.02833412,19.3581,0.02499722,18.97623,0.06722139
1237665102219248671,234.246560360257,24.4179323051055,24.38613,0.9760727,21.52819,0.05157282,20.37243,0.03046318,19.91749,0.02683462,19.73371,0.08394958
1237665102219247683,234.21665175699,24.400729730887,23.58019,0.6565139,21.55334,0.05080845,20.31138,0.02809628,19.70614,0.02234531,19.51483,0.06718838
1237665102219247684,234.209473628383,24.4011975618175,22.3919,0.2252156,21.43837,0.04143027,24.8022,0.6575698,24.3618,0.5702381,19.82607,0.07408422
1237665102219248066,234.243713071114,24.3894751110603,22.60536,0.3900279,20.72172,0.03205155,19.42999,0.01725733,18.89338,0.01478851,18.4856,0.03666114
1237665102219248538,234.207574680374,24.4180450571886,22.76285,0.4230149,20.91153,0.03572673,20.02326,0.02614871,19.53576,0.02302693,19.27991,0.0673064
1237665102219248569,234.225444380224,24.4330849316527,21.93354,0.1957812,21.30203,0.04590786,20.79241,0.04591568,20.49815,0.04710937,20.18859,0.1360343
1237665102219248642,234.223573085087,24.3875940792366,25.7821,0.8534209,20.89288,0.0407306,19.5791,0.02125639,19.1229,0.01924925,18.85744,0.05495276
1237665102219248646,234.242469078,24.4267076279204,23.32181,0.8214557,21.38504,0.06369095,19.81304,0.02629947,19.22212,0.02145914,18.84101,0.05841701
1237665102219248728,234.253167584644,24.3993648277981,23.73598,0.9228146,21.32342,0.05152685,19.97084,0.02608876,19.50718,0.02324743,19.15833,0.06315627
1237665102219248739,234.261777490252,24.4132300329265,23.38393,0.5710564,21.38655,0.0445,20.0396,0.02291089,19.58628,0.02035088,19.33442,0.05839508
1237665102219248742,234.261497336502,24.4096220506692,21.90448,0.2043152,20.79264,0.03225271,19.98212,0.02501131,19.65319,0.02493658,19.26588,0.06594761
1237665102219247730,234.270828754911,24.4076586807663,13.7447,0.003664355,11.67538,0.0005623919,11.31274,0.0005534114,11.22195,0.0005162978,13.88943,0.02001022
1237665102219247731,234.270922513408,24.4158933217438,24.63349,1.053667,21.71594,0.0626415,20.04126,0.02478517,19.47663,0.02025208,19.44962,0.0695861
1237665102219247904,234.249332321242,24.4331983002439,19.93594,0.07044363,18.68481,0.01297238,18.05357,0.00950791,17.68321,0.009225548,17.48339,0.02656902
1237665102219247910,234.253589495461,24.4345577398586,25.5766,0.7114057,21.67135,0.05911466,20.47998,0.034073,19.98718,0.02936755,19.65758,0.08035588
1237665102219248021,234.232664493965,24.4484606671408,23.60383,0.8858153,20.46462,0.02731899,19.09848,0.01628954,18.57395,0.01212442,18.1369,0.0287127
1237665102219248028,234.206939926985,24.3848655016189,25.7181,0.8450038,20.55775,0.03033576,19.20858,0.01571248,18.66192,0.01349379,18.31342,0.03407409
1237665102219248043,234.230903406002,24.3801238124741,22.01826,0.2768636,20.29184,0.02646267,18.95196,0.01390109,18.40623,0.01195347,18.07419,0.03036246
1237665102219248065,234.263191797373,24.4270629824832,22.41856,0.3567888,20.74427,0.03498119,19.28768,0.01662709,18.79344,0.01471981,18.43176,0.03730634
1237665102219248071,234.244431828403,24.3808143107415,23.52376,0.6491536,21.05106,0.03531061,19.5701,0.01683434,19.07163,0.01473682,18.74596,0.03746895
1237665102219248144,234.240149027148,24.4383788252936,23.1472,0.7268685,20.76998,0.03812503,19.37438,0.01858006,18.79422,0.01544029,18.46461,0.0419215
1237665102219248214,234.259453878283,24.4384970917192,20.4156,0.6146707,21.11456,0.4443631,28.43137,0.7696384,27.74965,0.9024742,26.33133,0.808068
1237665102219248498,234.191986562784,24.4103020079749,21.17911,0.1598985,20.32246,0.03179413,19.92742,0.03381702,19.71391,0.0391667,19.38265,0.1169398
1237665102219248499,234.205087746679,24.4346368151522,21.62271,0.2450152,20.5669,0.04129719,19.29505,0.02091103,18.80404,0.01860233,18.46571,0.05128341
1237665102219248500,234.202617371962,24.4293845819645,21.81515,0.267116,21.83194,0.1066694,21.2911,0.1072778,21.21465,0.1504192,21.09915,0.4743456
1237665102219248526,234.21407638019,24.4395403725774,22.33154,0.3142384,20.83475,0.03570084,19.83127,0.02382312,19.31867,0.0205883,19.08393,0.06167258
1237665102219248542,234.202556176168,24.4068023642842,22.82681,0.4112795,21.61588,0.05753025,20.25964,0.02894849,19.74724,0.02475104,19.37613,0.06571697
1237665102219248582,234.204796368891,24.3867311291168,24.09383,0.9582645,21.56068,0.05529778,20.36568,0.03154515,19.84833,0.02710082,19.36101,0.06622653
1237665102219248629,234.216436347404,24.3871287639978,23.33911,0.818685,20.98886,0.04518375,19.59972,0.0221799,19.10857,0.01964472,18.77553,0.0530025
1237665102219248632,234.21690543456,24.3834864557548,22.1717,0.2994124,21.91928,0.09406081,20.59718,0.04879925,19.91861,0.03610727,19.45231,0.09248054
1237665102219248656,234.220347004311,24.3793958775064,25.26602,0.8690308,21.95156,0.07331002,20.78499,0.04283112,20.3591,0.03912314,19.80102,0.09098348
1237665102219248688,234.256478862825,24.4293552637923,22.91747,0.4584883,21.20534,0.04325244,19.78501,0.02097056,19.2214,0.01745347,18.892,0.04604698
1237665102219248700,234.23810242295,24.3824162036058,23.63954,0.8087739,21.58526,0.05940689,20.17401,0.02856008,19.65092,0.02426553,19.32382,0.06661505
1237665102219248731,234.238199515012,24.3713057833605,22.9272,0.4229852,21.75131,0.06134413,20.37571,0.0304151,19.91438,0.02714027,19.50756,0.06992452
1237665102219248774,234.257421860876,24.3778468721157,23.51543,0.7460154,21.0313,0.03826114,19.7465,0.02060221,19.27673,0.01834312,18.98351,0.0510659
1237665102219248791,234.268630878515,24.394450099917,23.07088,0.4789194,21.81442,0.066014,20.93335,0.04867262,20.59696,0.04787971,20.28523,0.1400868
1237665102219247666,234.185820036112,24.390336728218,22.19061,0.4711743,19.83377,0.02428228,18.4498,0.01200767,17.93768,0.01069234,17.56767,0.02764896
1237665102219247770,234.285057758537,24.392430741634,24.71315,5.955569,20.39015,0.2553026,18.06629,0.02861422,17.60879,0.02166613,23.33375,3.845994
1237665102219248081,234.277563404,24.4155603521582,22.84966,0.4443567,20.43196,0.02493215,19.05822,0.01301307,18.51875,0.01116278,18.23612,0.02871463
1237665102219248082,234.279481491521,24.4147772910242,22.26158,0.3028925,20.74893,0.03386234,19.58433,0.02007616,19.15806,0.01840757,18.90737,0.05274934
1237665102219248083,234.280350042413,24.416290302656,24.88946,0.9962282,21.48753,0.05086201,20.0574,0.02436499,19.55011,0.02084894,19.20497,0.0553598
1237665102219248086,234.280730799393,24.4074889397099,22.0165,0.2893758,19.95403,0.02125685,18.46188,0.01021011,17.92934,0.008928613,17.59633,0.02175898
1237665102219248089,234.275997304765,24.3945710581303,21.86581,0.2273895,19.89929,0.01888276,18.47611,0.009724155,17.96699,0.008664719,17.59768,0.02006577
1237665102219248095,234.286372461537,24.4096201460707,21.79465,0.2829348,19.83598,0.0221033,18.35973,0.01061832,17.84929,0.009427448,17.50199,0.02324015
1237665102219248201,234.240383187243,24.4548946876639,21.59112,0.1406559,20.95675,0.03346436,20.17204,0.02643201,20.03741,0.03026978,19.64465,0.08042087
1237665102219248474,234.181775338214,24.4082820538257,22.2482,0.3683038,21.23703,0.06051353,20.65202,0.05708598,20.33436,0.06050115,20.36313,0.2335813
1237665102219248501,234.187610433876,24.4016896987503,22.75187,0.7344106,21.78453,0.1231912,20.61357,0.07071571,20.17292,0.06459106,19.8002,0.1817009
1237665102219248566,234.23285433837,24.4514616175675,21.33912,0.2604943,21.80164,0.1573201,20.98312,0.1197809,20.09108,0.07623106,19.76956,0.2241942
1237665102219248636,234.25314010771,24.4496514437482,23.53991,0.7134951,21.75336,0.0663266,20.51318,0.03634,20.06034,0.03250563,19.78879,0.09614655
1237665102219248660,234.215890453592,24.368883564629,24.34394,1.152935,21.41747,0.05351318,20.02278,0.02636051,19.47133,0.02209442,19.31269,0.06856731
1237665102219248694,234.263860050272,24.4413541015753,23.56448,0.6427774,21.78697,0.06117278,20.55661,0.03405339,20.03355,0.02857563,19.75768,0.08272414
1237665102219248698,234.225732381511,24.3651812608456,21.91873,0.2957545,21.04156,0.05478237,20.73614,0.06792007,20.56741,0.0770063,20.06475,0.1902904
1237665102219248709,234.226773310423,24.3623689876221,23.52539,0.8075499,21.18396,0.04665103,19.87161,0.02443533,19.34148,0.02082434,18.92144,0.05240152
1237665102219248715,234.269230229511,24.4368910379695,23.08604,0.5422094,21.97162,0.08442651,20.66579,0.04354622,20.14836,0.03681434,19.89235,0.1116877
1237665102219248718,234.268323806667,24.4337743616892,23.37863,0.8879654,21.40265,0.06598625,20.24651,0.0389145,19.90275,0.03974288,19.49978,0.1037872
1237665102219248824,234.274380938958,24.3902790017542,23.16096,0.6154827,21.96935,0.08694071,21.29616,0.07720196,20.9144,0.07493679,20.71373,0.2371388
1237665102219248837,234.286341713782,24.4040132067713,22.54602,0.337294,21.69209,0.06450347,20.44635,0.03515416,19.94396,0.0304291,19.73594,0.09476371
1237665102219248861,234.276391646423,24.3782240419166,23.37975,0.8617989,21.72956,0.08565301,20.21038,0.03643035,19.60612,0.02960649,19.13741,0.07381289
