,objID,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
0,1237651715872325879,19.91712,0.1449456,18.07225,0.01426637,16.612379999999998,0.006952376999999999,16.09929,0.007294642,15.85031,0.019318099999999998,0.24382600000000001,0.016468,,,,,
1,1237651715872325883,22.35914,1.617531,19.198929999999997,0.04368402,17.82145,0.02168186,17.260289999999998,0.02218325,17.21195,0.0758953,0.403765,0.100007,,,,,
2,1237651715872325878,24.39397,0.91364,20.81373,0.03151925,19.273970000000002,0.01457689,18.76156,0.01464281,18.37544,0.03283104,0.28881,0.045163999999999996,,,,,
3,1237651715872325880,22.54738,0.3794852,20.51224,0.03233125,19.10849,0.01632265,18.56227,0.01620943,18.19172,0.03786865,0.22245,0.013119,,,,,
4,1237651715872325877,22.46217,0.24848979999999996,20.25843,0.02069034,18.83715,0.01077314,18.30499,0.01050016,17.960420000000003,0.02291251,0.228215,0.011549,,,,,
5,1237651715872326514,23.14186,0.4688433,21.66039,0.06320382,20.3068,0.03235758,19.77639,0.03271233,19.50238,0.08644713,0.256447,0.034768,,,,,
6,1237651715872325903,21.006529999999998,0.11308339999999999,19.068360000000002,0.01198127,17.810679999999998,0.007088206,17.36713,0.00749601,17.10221,0.01741819,0.23634000000000002,0.019343,7.059519219444224e+17,250.09951,46.714652,0.2338521,3.60037e-05
7,1237651715872325904,22.18946,0.2722011,20.09649,0.022504800000000002,18.61591,0.01096622,18.074289999999998,0.01090255,17.76127,0.02574906,0.245704,0.011714,,,,,
8,1237651715872325905,23.31837,0.5947058000000001,20.7044,0.03193583,19.32081,0.01653319,18.81747,0.01680947,18.50389,0.04091702,0.21707100000000001,0.014274,,,,,
9,1237651715872325917,20.64489,0.07452701,19.22334,0.01201704,18.3904,0.009303419,18.0218,0.01042618,17.809829999999998,0.02709083,0.09008200000000001,0.033672,,,,,
10,1237651715872325918,23.604329999999997,0.6737093000000001,20.72946,0.03085386,19.20513,0.01439151,18.638720000000003,0.01397358,18.28664,0.03209685,0.274658,0.032135000000000004,,,,,
11,1237651715872325928,23.034489999999998,0.4054757,21.46106,0.05150130000000001,20.14971,0.02758102,19.62869,0.027654900000000003,19.21037,0.06349189,0.22983299999999998,0.048251,,,,,
12,1237651715872326166,22.8505,0.41322159999999997,20.85516,0.0361088,19.4681,0.01831523,18.88991,0.01756681,18.55569,0.04248094,0.22034299999999998,0.014422999999999998,,,,,
13,1237651715872326167,23.31045,0.9291064,20.87146,0.05417898,20.11981,0.046079400000000006,20.064020000000003,0.07245024,21.29786,0.7320758,0.21032800000000001,0.120209,,,,,
14,1237651715872326177,22.35355,0.2920256,20.33304,0.02537923,18.878970000000002,0.01254867,18.32234,0.01241489,17.97561,0.02867949,0.24257399999999998,0.015199,,,,,
15,1237651715872326326,25.362479999999998,0.7591358,21.99248,0.08256564,20.696170000000002,0.04402775,20.224970000000003,0.04712232,20.146929999999998,0.1514318,0.251977,0.037344999999999996,,,,,
16,1237651715872326328,22.02986,0.18333270000000002,21.44531,0.0518497,20.912589999999998,0.05261303,20.67053,0.06839881,20.25408,0.162276,0.302508,0.13053800000000002,,,,,
17,1237651715872326333,21.9045,0.1824179,20.74739,0.03204558,19.72952,0.02159432,19.11538,0.02045037,18.86359,0.05465678,0.29070999999999997,0.05469500000000001,,,,,
18,1237651715872326334,21.001720000000002,0.07841393,20.80647,0.03076888,20.82522,0.04751059,20.23254,0.04517293,20.31466,0.16348429999999997,0.588154,0.135598,,,,,
19,1237651715872326335,21.628989999999998,0.1690526,20.51056,0.03056263,19.20835,0.01667746,18.72092,0.0174403,18.34516,0.04137174,0.30839,0.05957899999999999,,,,,
20,1237651715872326499,24.62211,0.8482481,21.66735,0.057582900000000006,20.30601,0.029538299999999997,19.7857,0.02970512,19.44002,0.07329942,0.230753,0.043162,,,,,
21,1237651715872326590,25.05015,0.7497844,21.8136,0.06295539,20.48198,0.03299756,20.019379999999998,0.03487743,19.54966,0.0773293,0.215144,0.036302999999999995,,,,,
22,1237651715872260654,23.1758,0.5653796999999999,20.769579999999998,0.03406117,19.3663,0.01729028,18.85091,0.01739572,18.62504,0.045926,0.212633,0.016368,,,,,
23,1237651715872325831,23.60049,0.703141,20.59037,0.028612099999999998,19.19839,0.01468216,18.68755,0.01490163,18.3453,0.03509173,0.220705,0.015865,,,,,
24,1237651715872325832,20.48698,0.05852578,19.71629,0.01519862,19.11794,0.01376558,18.80784,0.01640331,18.71487,0.04914994,0.20014200000000001,0.029262,,,,,
25,1237651715872325833,24.3905,0.9907216,21.0981,0.0422347,19.65624,0.02037835,19.07901,0.01965348,18.80722,0.05025477,0.264061,0.025682,,,,,
26,1237651715872325834,24.38213,0.8283988000000001,21.88513,0.06915224,20.48732,0.03455358,19.92621,0.03350303,19.5099,0.07718021,0.235404,0.039341,,,,,
