objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
1237662306722447498,203.833732493514,41.001144840024,20.04226,0.1079811,17.93587,0.00915489,16.39163,0.004500995,15.86946,0.004327438,15.52125,0.01125991
1237662306722447505,203.840830652117,41.0021635921597,24.4075,0.7909217,20.87501,0.02991398,19.42243,0.01412773,18.89697,0.0134089,18.56687,0.03978982
1237662306722447502,203.832415330958,40.9949587399459,22.09138,0.2873515,20.18013,0.02628428,18.73198,0.01257445,18.22315,0.01219082,17.897,0.03696806
1237662306722447506,203.826629761326,40.9972396415128,22.35106,0.535363,19.71623,0.02504246,18.1653,0.01106814,17.57146,0.01025808,17.16976,0.02920268
1237662306722447509,203.843869106785,41.0013897942984,24.05069,0.9940875,21.07509,0.04448472,19.58604,0.0195372,19.08265,0.01940741,18.78417,0.06387792
1237662306722447511,203.83058890327,41.0088414911176,23.72295,0.8943161,20.78741,0.03733851,19.48155,0.01913801,18.99945,0.01934857,18.74661,0.0660172
1237662306722447503,203.819849972736,40.9968117961875,20.85656,0.151818,19.10165,0.01587154,17.9421,0.009522136,17.49758,0.009781753,17.21211,0.03082489
1237662306722447504,203.83876957083,40.9912262925247,21.70275,0.2545474,19.69797,0.02128521,18.25601,0.01026037,17.75233,0.01001782,17.41205,0.02989566
1237662306722447507,203.822064629927,40.9965014900446,23.32212,0.4784255,21.2529,0.04071494,19.8677,0.01963967,19.46308,0.02064252,19.05513,0.06119702
1237662306722447906,203.824632667205,41.0075451010293,23.30442,0.4959226,20.93155,0.03304664,19.48759,0.01551982,18.97585,0.01494878,18.65716,0.04615471
1237662306722447907,203.823517803421,41.009282871406,22.9692,0.3701824,21.37566,0.04450426,19.96389,0.02083866,19.45207,0.02035552,19.19244,0.06818418
1237662306722448615,203.818167033945,41.000091253386,25.55974,0.5402123,21.83431,0.05963257,20.49335,0.02859081,20.03882,0.02963828,19.69026,0.09764063
1237662306722447501,203.837323678464,41.0139435091428,23.55438,0.7360366,20.20648,0.03009711,18.82695,0.01340182,18.32364,0.03270292,17.99351,0.03327828
1237662306722447508,203.823905585736,40.9903479467566,22.88812,0.3999276,20.90788,0.03421905,19.70572,0.01883869,19.31064,0.02032576,19.094,0.07283064
1237662306722447892,203.818270411953,41.0131479015817,21.36386,0.2907842,18.86281,0.01577607,17.43057,0.007754348,16.9326,0.007658666,16.57532,0.02227705
1237662306722447897,203.813380117488,40.9941394755198,22.79868,0.4410726,20.15983,0.02305493,18.73438,0.01140737,18.25765,0.01132074,17.90435,0.03267564
1237662306722447898,203.81474676821,40.9955178244376,22.79472,0.5102419,20.06825,0.02371259,18.72575,0.01225395,18.29127,0.0126377,17.91288,0.03705173
1237662306722447899,203.810429257337,40.9954171134849,22.73631,0.3316861,20.90106,0.03276386,19.788,0.01930334,19.4486,0.02154198,19.17183,0.07286116
1237662306722447900,203.81367819315,40.9976466737563,23.30311,0.6137353,21.80447,0.07802234,21.28896,0.07258649,20.93368,0.08579675,20.94981,0.4052094
1237662306722447905,203.82075527987,41.0098755173313,23.17127,0.4425662,20.87558,0.03112991,19.44079,0.01484342,18.95033,0.01457912,18.61501,0.04370179
1237662306722447909,203.818476006806,41.0070326701057,22.2838,0.2111206,21.84541,0.06459428,21.68384,0.07849355,21.65893,0.1228957,21.36145,0.4317842
1237662306722447921,203.83749173723,41.0190277611873,21.19069,0.1941375,19.13342,0.01606839,17.89726,0.009110067,17.46273,0.009395971,17.16974,0.02932981
1237662306722447933,203.849391399459,41.0092206567545,23.19738,0.5872992,20.54949,0.02950015,19.28464,0.01586207,18.86443,0.01656304,18.40397,0.04692092
1237662306722447936,203.844117963206,40.9863953043486,21.46397,0.19597,19.5726,0.01845718,18.17388,0.009389889,17.65083,0.009051489,17.25031,0.02496257
1237662306722448568,203.810004053634,41.0082590214614,22.60904,0.3041517,21.12618,0.03927963,19.69437,0.01831149,19.2057,0.01812852,18.9237,0.05962044
1237662306722448570,203.809667060525,41.0050390715109,23.13995,0.357791,21.81003,0.05550334,20.40784,0.02542365,19.91992,0.02550296,19.69903,0.09167963
1237662306722448577,203.811047260845,41.0123589221387,22.33792,0.2247916,21.54637,0.05143832,20.80641,0.03951516,20.46727,0.04587935,20.1112,0.1548016
1237662306722448630,203.826864239874,41.0168336025875,21.35369,0.1934406,20.01688,0.03012479,19.62733,0.03227403,19.33206,0.03924408,19.18431,0.1473496
1237662306722448711,203.850738999096,41.0150458671643,22.53083,0.2730153,21.15081,0.03865311,20.09699,0.02368428,19.59985,0.02370049,19.33884,0.0830062
