objID,ra,dec,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
1237665569301987827,260.613270545525,32.1325695632603,3348588303078156288,260.61327,32.132572,0.2232633,4.148207E-05
1237665569301988197,260.597711455124,32.1141641600729,5631902062918238208,260.5977,32.114163,0.2258747,3.583588E-05
