objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
1237651715872325879,250.082552978556,46.7114748909633,19.91712,0.1449456,18.07225,0.01426637,16.61238,0.006952377,16.09929,0.007294642,15.85031,0.0193181
1237651715872325883,250.086480691133,46.7122115977519,22.35914,1.617531,19.19893,0.04368402,17.82145,0.02168186,17.26029,0.02218325,17.21195,0.0758953
1237651715872325878,250.075486743891,46.7099924580821,24.39397,0.91364,20.81373,0.03151925,19.27397,0.01457689,18.76156,0.01464281,18.37544,0.03283104
1237651715872325880,250.089283914951,46.7109983324054,22.54738,0.3794852,20.51224,0.03233125,19.10849,0.01632265,18.56227,0.01620943,18.19172,0.03786865
1237651715872325877,250.091744784634,46.7127881003526,22.46217,0.2484898,20.25843,0.02069034,18.83715,0.01077314,18.30499,0.01050016,17.96042,0.02291251
1237651715872326514,250.070228393136,46.7133459381561,23.14186,0.4688433,21.66039,0.06320382,20.3068,0.03235758,19.77639,0.03271233,19.50238,0.08644713
1237651715872325903,250.099496880008,46.7146562807402,21.00653,0.1130834,19.06836,0.01198127,17.81068,0.007088206,17.36713,0.00749601,17.10221,0.01741819
1237651715872325904,250.098736588683,46.7180185553733,22.18946,0.2722011,20.09649,0.0225048,18.61591,0.01096622,18.07429,0.01090255,17.76127,0.02574906
1237651715872325905,250.096748009486,46.7161235643341,23.31837,0.5947058,20.7044,0.03193583,19.32081,0.01653319,18.81747,0.01680947,18.50389,0.04091702
1237651715872325917,250.096116045341,46.7050911439613,20.64489,0.07452701,19.22334,0.01201704,18.3904,0.009303419,18.0218,0.01042618,17.80983,0.02709083
1237651715872325918,250.093112327917,46.7040663755562,23.60433,0.6737093,20.72946,0.03085386,19.20513,0.01439151,18.63872,0.01397358,18.28664,0.03209685
1237651715872325928,250.091565936092,46.7015161474841,23.03449,0.4054757,21.46106,0.0515013,20.14971,0.02758102,19.62869,0.0276549,19.21037,0.06349189
1237651715872326166,250.088558305764,46.7232474056512,22.8505,0.4132216,20.85516,0.0361088,19.4681,0.01831523,18.88991,0.01756681,18.55569,0.04248094
1237651715872326167,250.090073125554,46.7236332447791,23.31045,0.9291064,20.87146,0.05417898,20.11981,0.0460794,20.06402,0.07245024,21.29786,0.7320758
1237651715872326177,250.065866500407,46.7087433669825,22.35355,0.2920256,20.33304,0.02537923,18.87897,0.01254867,18.32234,0.01241489,17.97561,0.02867949
1237651715872326326,250.069200754622,46.7193245568152,25.36248,0.7591358,21.99248,0.08256564,20.69617,0.04402775,20.22497,0.04712232,20.14693,0.1514318
1237651715872326328,250.069977167396,46.7208708347338,22.02986,0.1833327,21.44531,0.0518497,20.91259,0.05261303,20.67053,0.06839881,20.25408,0.162276
1237651715872326333,250.094154854621,46.7197040805171,21.9045,0.1824179,20.74739,0.03204558,19.72952,0.02159432,19.11538,0.02045037,18.86359,0.05465678
1237651715872326334,250.091626741297,46.7201391463983,21.00172,0.07841393,20.80647,0.03076888,20.82522,0.04751059,20.23254,0.04517293,20.31466,0.1634843
1237651715872326335,250.071084592406,46.703132267774,21.62899,0.1690526,20.51056,0.03056263,19.20835,0.01667746,18.72092,0.0174403,18.34516,0.04137174
1237651715872326499,250.082143739754,46.7224299469074,24.62211,0.8482481,21.66735,0.0575829,20.30601,0.0295383,19.7857,0.02970512,19.44002,0.07329942
1237651715872326590,250.086143806707,46.6998336829388,25.05015,0.7497844,21.8136,0.06295539,20.48198,0.03299756,20.01938,0.03487743,19.54966,0.0773293
1237651715872260654,250.054325757543,46.7217068391828,23.1758,0.5653797,20.76958,0.03406117,19.3663,0.01729028,18.85091,0.01739572,18.62504,0.045926
1237651715872325831,250.059084608693,46.718056898418,23.60049,0.703141,20.59037,0.0286121,19.19839,0.01468216,18.68755,0.01490163,18.3453,0.03509173
1237651715872325832,250.054345528726,46.7184209495305,20.48698,0.05852578,19.71629,0.01519862,19.11794,0.01376558,18.80784,0.01640331,18.71487,0.04914994
1237651715872325833,250.052648171068,46.7124113119927,24.3905,0.9907216,21.0981,0.0422347,19.65624,0.02037835,19.07901,0.01965348,18.80722,0.05025477
1237651715872325834,250.060719250786,46.7179177815648,24.38213,0.8283988,21.88513,0.06915224,20.48732,0.03455358,19.92621,0.03350303,19.5099,0.07718021
1237651715872325835,250.056470883272,46.7191156423566,23.61837,0.6339553,21.6912,0.06215032,20.4879,0.03639343,20.0268,0.03848824,19.82656,0.1080727
1237651715872325873,250.058178357174,46.6970675125102,19.98172,0.06671327,18.44205,0.009158663,17.63197,0.007238933,17.17569,0.00778072,16.85882,0.01878272
1237651715872325916,250.098548745845,46.7027823471047,21.15597,0.174369,19.1248,0.01534965,17.62476,0.007506924,17.08353,0.007520885,16.7281,0.01697693
1237651715872325920,250.101469449101,46.7060550767178,22.45122,0.3123876,20.68235,0.03302042,19.33242,0.0174189,18.85641,0.0181883,18.6924,0.05101906
1237651715872325921,250.103589218313,46.7051086997051,22.68437,0.5208469,20.50355,0.03709512,19.09086,0.01833447,18.61455,0.01948866,18.35424,0.05208924
1237651715872325931,250.107578843835,46.7094088734855,21.99762,0.2274429,19.64635,0.01620293,18.35621,0.009224889,17.85547,0.009388782,17.5116,0.02117314
1237651715872325946,250.08854470885,46.6902819881882,21.40173,0.1509739,19.42841,0.01480207,18.20861,0.008808782,17.72383,0.009128951,17.37321,0.0205036
1237651715872326165,250.090033325787,46.7252091799821,22.44168,0.3002354,20.36996,0.02541384,18.99357,0.01321315,18.46957,0.0132131,18.13485,0.03099055
1237651715872326179,250.099072696817,46.7221434827114,22.80767,0.4129383,20.5573,0.02934142,19.22289,0.01568432,18.67964,0.01555068,18.37617,0.03838938
