objID,ra,dec,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
1237651754560454806,210.25862271508,2.87847111784551,598010389598332928,210.25863,2.8784663,0.2519583,9.528944E-06
1237651754560389456,210.252207727242,2.8638096762524,4544394346963140608,210.2522,2.8638091,0.2792997,3.478571E-05
1237651754560454953,210.278242693921,2.87213461818808,4540906146357575680,210.27824,2.8721321,0.256097,4.255329E-05
1237651737380782430,210.235020672651,2.89340471864881,4540903947334320128,210.23502,2.893406,0.2515085,5.689509E-05
1237651737380782462,210.253133422649,2.9040379945783,4540908070502924288,210.25313,2.9040397,0.2489613,5.54098E-05
1237651754560454701,210.277395517106,2.84871278750332,4540905596601761792,210.27739,2.8487103,0.249885,4.31578E-05
1237651737380782595,210.242489611354,2.91988041066534,598009015208798208,210.24249,2.9198967,0.07684998,1.914119E-05
