objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
587734304875610492,328.33894725,0.19186223,22.251806,0.462859,20.560453,0.034735,19.116808,0.01895,18.55838,0.015459,18.087574,0.040271
587734304875610748,328.33586188,0.19304171,23.821453,1.422789,21.984875,0.102866,20.710897,0.054602,20.573761,0.070093,19.713005,0.145391
587734304875610354,328.3381717,0.19835973,25.278187,1.313914,21.764156,0.071581,20.305996,0.032959,19.963493,0.034709,19.425001,0.093043
587734304875610732,328.3314515,0.18721282,24.016455,1.634708,21.246347,0.056428,19.835625,0.027123,19.309,0.024933,18.957008,0.077859
587734304875610757,328.34050075,0.18344759,24.418648,1.684047,21.703943,0.075424,20.3699,0.037852,19.847252,0.034871,19.416594,0.102713
587734304875610733,328.33212448,0.18559988,24.596615,1.575604,21.713387,0.070304,20.307226,0.033447,19.723167,0.029192,19.369812,0.091181
587731186726929280,328.34258267,0.21106047,24.139698,1.224196,21.89579,0.074296,20.970228,0.053391,20.418592,0.048035,20.195074,0.172603
587734304875610191,328.35227346,0.19826313,21.608536,0.299489,21.490253,0.086425,20.999601,0.090717,20.538784,0.088738,21.689634,1.030405
587734304875610194,328.35071266,0.19832467,27.805925,0.597328,21.922277,0.289475,21.946934,0.494668,20.246683,0.161485,24.804049,1.23693
587734304875610366,328.35678282,0.18787442,22.705971,0.645293,20.416912,0.029474,18.963617,0.014224,18.425079,0.012913,17.989302,0.034869
587734304875610368,328.3553303,0.18824683,26.108837,1.026893,21.999252,0.119171,20.774117,0.065655,20.262802,0.06134,19.911943,0.200168
587734304875610483,328.32243496,0.18623391,22.054672,0.464716,20.503771,0.039138,19.130772,0.020241,18.559282,0.017883,18.197807,0.053131
587734304875610607,328.35321203,0.19986756,22.441236,0.461169,21.587481,0.069333,20.860672,0.058402,20.61363,0.06815,20.165873,0.201761
587734304875610749,328.33722442,0.17279183,21.3561,0.234745,20.890514,0.050757,19.864309,0.033256,19.439486,0.033982,19.027407,0.105264
587734304875610780,328.34831509,0.20243937,23.121624,0.900795,21.364775,0.063258,20.121231,0.034624,19.497684,0.029673,19.212706,0.100493
587734304875610804,328.35223903,0.18310717,26.656769,0.601003,21.308233,0.06254,19.976851,0.031718,19.409779,0.028526,18.932035,0.082025
587731186726929239,328.33002332,0.21286289,24.921875,2.386293,21.452271,0.09035,20.201805,0.049039,19.840492,0.053349,19.478197,0.175028
587731186726929245,328.33243116,0.22218173,23.402258,1.082883,21.694693,0.084432,20.519466,0.048617,19.829714,0.040213,19.334412,0.123551
587734304875610183,328.35925216,0.1945042,20.597483,0.437282,18.227455,0.018159,16.710634,8.278699E-3,16.141535,7.478366E-3,15.768666,0.022325
587734304875610184,328.36332264,0.19824694,25.127914,1.51663,21.32597,0.053479,19.85018,0.02449,19.289173,0.021841,18.866009,0.063113
587734304875610186,328.35857851,0.1914648,22.918337,0.763779,21.155581,0.052417,19.793808,0.026464,19.240759,0.0237,18.774183,0.06646
587734304875610188,328.36001447,0.1994361,23.229143,1.32585,21.873425,0.129974,20.705847,0.075267,20.110973,0.06602,19.968494,0.26052
587734304875610482,328.31990149,0.19986906,22.286575,0.576827,20.55934,0.041214,19.203045,0.021026,18.59771,0.018665,18.144039,0.052946
587734304875610513,328.3616901,0.18507561,22.705093,0.596052,20.933092,0.041463,19.538658,0.0207,18.999987,0.020217,18.609898,0.055238
587734304875610577,328.36090259,0.20345186,25.734022,1.219621,21.514879,0.070054,19.971285,0.029934,19.374668,0.026011,19.048349,0.082825
587734304875610580,328.36255391,0.18722642,22.868757,0.767314,20.978456,0.047631,19.548782,0.022646,18.943712,0.02041,18.655926,0.064844
587734304875610699,328.31393884,0.19438513,22.698111,0.633017,21.329855,0.062138,19.959461,0.030518,19.389851,0.02719,18.921837,0.079039
587734304875610703,328.31648368,0.17540594,22.211075,0.699441,20.880913,0.068883,20.383078,0.071078,20.165115,0.087903,19.481564,0.216099
587734304875610707,328.31855718,0.18702371,21.854885,0.502448,21.434177,0.109866,20.827938,0.104427,20.798006,0.151872,21.786072,1.514639
587734304875610836,328.36764723,0.19351262,23.176657,0.808285,21.548368,0.064074,20.05162,0.028702,19.541712,0.026605,19.07494,0.075322
587734304875610837,328.36755974,0.19947346,22.686642,0.519246,21.700279,0.069753,20.349182,0.034906,19.795677,0.031151,19.366013,0.091197
587731186726928422,328.29904948,0.21034617,22.754791,0.497841,21.547356,0.062065,20.387173,0.03701,21.189827,0.106937,20.210869,0.185028
587731186726928424,328.29732124,0.21008638,23.481543,0.83933,20.866301,0.036469,21.505777,0.12148,21.289494,0.14307,20.18944,0.17986
587731186726928954,328.33949022,0.23571012,22.61389,0.550044,20.63735,0.033641,19.108572,0.015409,18.507055,0.013561,18.160275,0.039781
587731186726928958,328.34607857,0.23433022,21.45327,0.229854,19.977709,0.022532,19.003719,0.01628,18.473288,0.016022,18.118151,0.045316
587731186726928961,328.34964984,0.2224559,23.473608,0.830297,21.349911,0.047463,19.840862,0.022,19.322021,0.020356,18.90451,0.056607
587731186726928971,328.36390733,0.21749101,22.157757,0.491935,20.618376,0.042354,19.222992,0.021549,18.71097,0.021843,18.30896,0.059425
587731186726929040,328.32335038,0.23164061,24.395664,2.225374,21.121317,0.061753,19.606897,0.027348,18.979038,0.023695,18.623697,0.075264
587731186726929273,328.33943969,0.23283664,23.959423,1.273946,21.562519,0.063082,20.233583,0.032345,19.709518,0.030236,19.491215,0.107004
587731186726929341,328.36099418,0.22336333,22.215265,0.482298,21.263609,0.069254,19.660221,0.028077,19.042852,0.024539,18.74387,0.083411
587734304875610357,328.34280812,0.15294213,24.542101,1.818511,20.96541,0.043542,19.483759,0.019935,18.930387,0.017897,18.533396,0.052311
587734304875610403,328.3753868,0.20313847,21.446115,0.34464,20.429029,0.050013,19.287685,0.03106,18.817053,0.029961,18.319366,0.07754
587734304875610667,328.29518677,0.18645379,22.827396,0.851675,21.57102,0.090228,20.488867,0.056069,20.013783,0.054518,19.476526,0.150171
587734304875610688,328.30480363,0.16514661,26.457325,0.693785,21.990063,0.112775,20.655376,0.055204,20.195141,0.053762,19.601555,0.141785
587734304875610697,328.31177105,0.17593367,24.352442,2.054754,21.727188,0.094316,20.799818,0.06797,20.424049,0.071938,19.663195,0.164483
587734304875610770,328.34485744,0.15976251,22.267944,1.438584,20.773153,0.117936,20.347794,0.146601,20.107492,0.163868,20.274651,0.9224
587734304875610858,328.3712854,0.19824447,24.795691,2.31761,21.241154,0.068133,19.902334,0.034464,19.360781,0.031527,19.026762,0.10213
587734304875610861,328.37424733,0.17618155,22.203705,0.405838,21.953215,0.101363,20.677197,0.053567,20.119715,0.04845,19.695444,0.149628
587734304875610876,328.37858054,0.17302833,22.642143,0.697652,21.295895,0.068982,20.197071,0.043103,19.762781,0.043771,19.389664,0.139057
587731186726928420,328.29431778,0.21198373,23.915894,1.050164,20.476942,0.02802,20.960808,0.061202,20.384552,0.055349,20.22958,0.178201
587731186726928592,328.38205188,0.21384482,22.452084,0.532091,21.303532,0.063026,20.059801,0.034978,20.165991,0.056885,19.320261,0.117516
587734304875610332,328.31745122,0.14962421,22.143671,0.386676,21.390663,0.064473,20.040783,0.032021,19.477287,0.028611,18.990795,0.080651
587734304875610884,328.38215136,0.17243522,25.141329,1.66726,21.513348,0.069055,20.114546,0.033147,19.548237,0.029415,19.020679,0.079594
587734304875611342,328.38802578,0.18972723,22.027649,7.924147,19.873753,0.361161,21.831745,3.857418,26.236917,9.852798,18.831442,1.739603
