,objID,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
0,588015509276459208,22.572563,1.6088959999999999,18.871084,0.020030000000000003,17.270252,0.008391605,16.647642,0.007804753,16.286087,0.022883,0.304458,0.022838,,,,,
1,588015509276459641,22.485813,0.851082,21.299318,0.093937,20.385220999999998,0.063274,20.030752,0.076071,19.82873,0.291148,0.206981,0.034058,,,,,
2,588015509276459195,22.17152,0.463099,20.927895,0.049052,19.348595,0.019833,18.766764000000002,0.018841999999999998,18.313339000000003,0.053217999999999994,0.299018,0.037888,,,,,
3,588015509276459200,24.361233,2.264764,20.938157999999998,0.05360499999999999,19.435669,0.022678999999999998,18.836752,0.021437,18.369013,0.060871,0.284661,0.026910000000000003,,,,,
4,588015509276459209,23.277719,1.280746,20.950687,0.053058,19.381058,0.021261000000000002,18.762179999999997,0.01998,18.580576,0.074303,0.285152,0.025079,,,,,
5,588015509276459638,26.377329,0.6030409999999999,21.959135,0.093283,20.473406,0.038667,19.896334,0.037013,19.566975,0.120197,0.25854,0.021325,,,,,
6,588015509276459187,21.693937,0.355106,20.455458,0.038272,18.987011,0.017053,18.367165,0.015813,18.007273,0.047856,0.300849,0.052899,,,,,
7,588015509276459188,22.286148,0.510759,20.863867000000003,0.047266,19.417881,0.021064,18.869028,0.020613999999999997,18.384792,0.057092,0.254337,0.051940999999999994,,,,,
8,588015509276459193,21.56805,0.376771,19.767078,0.025677999999999996,18.189041,0.010947,17.629274,0.010516,17.220371,0.029373000000000003,0.277545,0.018324,1.1168664083287245e+17,16.227377,0.06683539,0.275801,0.000166744
9,588015509276459194,22.728172,0.681021,21.081306,0.051106,19.619493,0.022622,18.903837,0.019163,18.568748,0.059352999999999996,0.310907,0.058784,,,,,
10,588015509276459670,23.960007,1.78372,21.885818,0.115418,20.83486,0.066424,20.512905,0.08557200000000001,19.894987,0.21448899999999999,0.11599100000000001,0.0204,,,,,
11,588015509276459099,25.530676,1.7900060000000002,21.154064,0.069458,19.750201999999998,0.032943,19.153694,0.033808,18.545807,0.077173,0.278634,0.049968,,,,,
12,588015509276459104,22.880707,0.788042,21.504244,0.075374,20.090933,0.033286,19.490253,0.031426,19.21706,0.10772999999999999,0.25116700000000003,0.042204000000000005,,,,,
13,588015509276459206,22.137179999999997,0.48531199999999997,21.098372,0.061085,19.489716,0.023678,18.901142,0.025653,18.4891,0.066719,0.323969,0.042585000000000005,,,,,
14,588015509276459212,22.231554,0.662237,20.010864,0.030406,18.357464,0.012628,17.755489,0.011847,17.355759,0.032094,0.30991599999999997,0.017159,,,,,
15,588015509276459219,24.096989,1.8515240000000002,21.033929999999998,0.05251,19.511072,0.022389,18.887522,0.021016999999999997,18.602463,0.065868,0.276521,0.019008,,,,,
16,588015509276459588,22.194191,0.43398400000000004,21.641211,0.085425,20.644361,0.0519,19.812545999999998,0.040755,19.672956,0.166002,0.505869,0.14251,,,,,
17,588015509276459602,22.719749,0.694918,21.265048999999998,0.061522,19.91144,0.029119,19.369291,0.029092000000000003,19.056541,0.096881,0.23012800000000003,0.031944,,,,,
18,588015509276459603,22.540241,0.602742,21.414998999999998,0.07156900000000001,20.216341,0.037712999999999997,19.847948000000002,0.044043,19.34778,0.12598,0.27334400000000003,0.085866,,,,,
19,588015509276459604,22.117466,0.442605,21.977318,0.122216,21.356335,0.104736,21.056301,0.14133099999999998,20.37056,0.331966,0.345061,0.028298,,,,,
20,588015509276459631,22.406931,0.5024649999999999,21.441448,0.06983400000000001,20.070299,0.031192,19.487282,0.029818,19.282864,0.11014000000000002,0.28055599999999997,0.11460899999999999,,,,,
21,588015509276459693,22.878344,0.808055,21.781164,0.097776,20.455116,0.0466,19.94409,0.047939999999999997,19.988701000000002,0.219602,0.18800799999999998,0.116129,,,,,
22,588015509276459214,22.893214999999998,1.18486,20.374081,0.041614,18.750914,0.016134,18.142048000000003,0.015144999999999999,17.739666,0.044611000000000005,0.30345,0.018285,,,,,
23,588015509276459225,22.273687,0.44643,21.554392,0.074033,19.951494,0.029633,19.344348999999998,0.027943,18.952747,0.081123,0.340916,0.051902,,,,,
24,588015509276459540,24.283657,1.688318,21.992365,0.10186100000000001,20.527386,0.042972,19.961605,0.042229,19.622459,0.140724,0.25004,0.013040000000000001,,,,,
