,tile,dither,fiber,fiber_ra,fiber_dec,objI,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z,Photoz,Photoz_err,specObjI,Spec_ra,Spec_dec,Specz,Specz_err
64,,,,,,5.877308479640056e+17,,,23.092791000000002,0.707283,21.96677,0.10466400000000001,20.406347,0.038748000000000005,19.879328,0.040675,19.424917,0.091931,0.269544,0.089866,,,,,
65,,,,,,5.877308479640703e+17,,,21.024632999999998,0.125681,19.790884,0.018828,19.04944,0.013938999999999998,18.604753,0.015004,18.328657,0.03751,0.128074,0.026373,,,,,
66,,,,,,5.877308479640704e+17,,,22.258245000000002,0.48666099999999995,20.865463000000002,0.059365999999999995,20.519262,0.060246,20.456978,0.096438,20.059471,0.233198,0.035552,0.019469,,,,,
67,,,,,,5.877308479640704e+17,,,22.484247,0.664514,19.827804999999998,0.027143,18.219379,0.0107,17.602960999999997,0.010167,17.146328,0.021185,0.27141,0.015788999999999997,2.777595705861079e+17,319.74355,0.56225234,0.276829,0.000189913
68,,,,,,5.877308479640704e+17,,,21.619478,0.305261,19.418081,0.019645,17.808258,0.008079931,17.216139000000002,0.007818426,16.851768,0.016761,0.26539,0.015837999999999998,2.780413881577636e+17,319.74534,0.54862732,0.271476,0.000204789
69,,,,,,5.877308479640704e+17,,,21.637646,0.325303,20.791376,0.064638,20.472404,0.070744,20.300482000000002,0.100395,20.003135999999998,0.26071300000000003,0.03007,0.012669,,,,,
70,,,,,,5.877308479640705e+17,,,22.374125,0.383924,21.408606,0.065775,19.911783,0.030132,19.277428,0.025544,18.800203,0.054065999999999996,0.353988,0.079843,,,,,
71,,,,,,5.877308479640707e+17,,,21.053782,0.174072,20.1849,0.028556,19.345154,0.020525,18.994844,0.0232,18.603714,0.055597,0.286855,0.040152,,,,,
72,,,,,,5.877308479640707e+17,,,21.277651000000002,0.169024,20.406343,0.032838,19.40288,0.021893,18.978334,0.025675999999999997,18.622398,0.053929,0.263853,0.042062,,,,,
73,,,,,,5.877308479640707e+17,,,23.388229,0.874999,21.459206,0.070101,20.006197,0.028344,19.350378,0.026326,19.15304,0.073936,0.22255999999999998,0.025381,,,,,
74,,,,,,5.877308479640707e+17,,,22.431252999999998,0.506394,21.074078,0.062833,19.615085999999998,0.025317,19.028038000000002,0.024919,18.586208,0.056430999999999995,0.269883,0.051644,,,,,
75,,,,,,5.877308479640707e+17,,,25.152229000000002,1.5047629999999999,21.833858,0.10583699999999999,20.181686,0.035677,19.70586,0.038682999999999995,19.04579,0.073193,0.28176999999999996,0.026371,,,,,
76,,,,,,5.877308479640707e+17,,,22.509113,0.402102,21.30925,0.057312,19.874456,0.025222,19.326353,0.024935,18.829266,0.051685,0.29017,0.07749400000000001,,,,,
77,,,,,,5.877308479640707e+17,,,24.080587,1.115573,21.86026,0.08196200000000001,20.362854000000002,0.033283999999999994,19.798044,0.031593,19.324503,0.069716,0.22517199999999998,0.015229,,,,,
78,,,,,,5.877308479640707e+17,,,22.256014,0.681261,20.124126,0.042854,18.855093,0.020335,18.345095,0.021339,17.923573,0.049352,0.16508,0.009408,,,,,
79,,,,,,5.877308479640709e+17,,,22.164299,0.34235,21.425104,0.07052,20.001688,0.029594,19.422577,0.029445,19.087685,0.073977,0.31490799999999997,0.110323,,,,,
80,,,,,,5.877308479640709e+17,,,21.817474,0.322474,20.998487,0.063414,20.415651,0.054283000000000005,20.038357,0.072143,19.758394,0.173784,0.153212,0.053555,,,,,
81,,,,,,5.87730847964071e+17,,,22.761894,0.621947,21.628335999999997,0.09347899999999999,20.811071,0.065871,20.527988,0.10072300000000001,20.243984,0.226356,0.12111,0.07056,,,,,
82,,,,,,5.877308479640712e+17,,,22.729232999999997,0.503631,21.943569,0.101439,20.777046,0.051037,20.163563,0.049782,19.842983,0.137323,0.31895100000000004,0.08320599999999999,,,,,
