objID,ra,dec,specObjID,Spec_ra,Spec_dec,Specz,Specz_err
588015509276459193,16.22734718,0.06685065,111686640832872448,16.227377,0.06683539,0.275801,1.66744E-4
588015509276459092,16.23425539,0.02443932,111686640828678144,16.234257,0.0243857,0.049156,1.64383E-4
588015509276459113,16.26722135,0.03942772,111686640858038272,16.267237,0.03942302,0.083602,1.39362E-4
