objID,ra,dec,u,Err_u,g,Err_g,r,Err_r,i,Err_i,z,Err_z
588015509276459208,16.23069905,0.06009601,22.572563,1.608896,18.871084,0.02003,17.270252,8.391605E-3,16.647642,7.804753E-3,16.286087,0.022883
588015509276459641,16.23171615,0.05655671,22.485813,0.851082,21.299318,0.093937,20.385221,0.063274,20.030752,0.076071,19.82873,0.291148
588015509276459195,16.2252146,0.06456228,22.17152,0.463099,20.927895,0.049052,19.348595,0.019833,18.766764,0.018842,18.313339,0.053218
588015509276459200,16.2260247,0.05671944,24.361233,2.264764,20.938158,0.053605,19.435669,0.022679,18.836752,0.021437,18.369013,0.060871
588015509276459209,16.23723991,0.06100216,23.277719,1.280746,20.950687,0.053058,19.381058,0.021261,18.76218,0.01998,18.580576,0.074303
588015509276459638,16.23084491,0.06600662,26.377329,0.603041,21.959135,0.093283,20.473406,0.038667,19.896334,0.037013,19.566975,0.120197
588015509276459187,16.22195168,0.05723525,21.693937,0.355106,20.455458,0.038272,18.987011,0.017053,18.367165,0.015813,18.007273,0.047856
588015509276459188,16.22141259,0.06052521,22.286148,0.510759,20.863867,0.047266,19.417881,0.021064,18.869028,0.020614,18.384792,0.057092
588015509276459193,16.22734718,0.06685065,21.56805,0.376771,19.767078,0.025678,18.189041,0.010947,17.629274,0.010516,17.220371,0.029373
588015509276459194,16.22590442,0.06744078,22.728172,0.681021,21.081306,0.051106,19.619493,0.022622,18.903837,0.019163,18.568748,0.059353
588015509276459670,16.23942757,0.0644518,23.960007,1.78372,21.885818,0.115418,20.83486,0.066424,20.512905,0.085572,19.894987,0.214489
588015509276459099,16.24269869,0.06739715,25.530676,1.790006,21.154064,0.069458,19.750202,0.032943,19.153694,0.033808,18.545807,0.077173
588015509276459104,16.24610529,0.06193501,22.880707,0.788042,21.504244,0.075374,20.090933,0.033286,19.490253,0.031426,19.21706,0.10773
588015509276459206,16.23032074,0.07209334,22.13718,0.485312,21.098372,0.061085,19.489716,0.023678,18.901142,0.025653,18.4891,0.066719
588015509276459212,16.23560649,0.07309766,22.231554,0.662237,20.010864,0.030406,18.357464,0.012628,17.755489,0.011847,17.355759,0.032094
588015509276459219,16.23933715,0.05491981,24.096989,1.851524,21.03393,0.05251,19.511072,0.022389,18.887522,0.021017,18.602463,0.065868
588015509276459588,16.21959011,0.05123377,22.194191,0.433984,21.641211,0.085425,20.644361,0.0519,19.812546,0.040755,19.672956,0.166002
588015509276459602,16.22036305,0.07262499,22.719749,0.694918,21.265049,0.061522,19.91144,0.029119,19.369291,0.029092,19.056541,0.096881
588015509276459603,16.22110373,0.06972063,22.540241,0.602742,21.414999,0.071569,20.216341,0.037713,19.847948,0.044043,19.34778,0.12598
588015509276459604,16.22154184,0.07163733,22.117466,0.442605,21.977318,0.122216,21.356335,0.104736,21.056301,0.141331,20.37056,0.331966
588015509276459631,16.22695253,0.04618111,22.406931,0.502465,21.441448,0.069834,20.070299,0.031192,19.487282,0.029818,19.282864,0.11014
588015509276459693,16.24717079,0.05837113,22.878344,0.808055,21.781164,0.097776,20.455116,0.0466,19.94409,0.04794,19.988701,0.219602
588015509276459214,16.23639366,0.03474255,22.893215,1.18486,20.374081,0.041614,18.750914,0.016134,18.142048,0.015145,17.739666,0.044611
588015509276459225,16.24399591,0.08198321,22.273687,0.44643,21.554392,0.074033,19.951494,0.029633,19.344349,0.027943,18.952747,0.081123
588015509276459540,16.20649144,0.068285,24.283657,1.688318,21.992365,0.101861,20.527386,0.042972,19.961605,0.042229,19.622459,0.140724
588015509276459541,16.20730956,0.06175928,22.380714,0.525371,21.952034,0.114297,20.796558,0.062021,20.298685,0.06571,19.987106,0.22266
588015509276459560,16.21161236,0.0715115,22.770283,0.902874,21.457609,0.089042,20.05715,0.039739,19.632114,0.044513,19.296412,0.148018
588015509276459566,16.21292001,0.05549497,22.97998,0.752378,21.783894,0.084041,20.162163,0.031357,19.661409,0.032153,19.437979,0.115383
588015509276459585,16.21930809,0.04585959,24.832039,1.867607,21.657909,0.083469,20.147352,0.033949,19.59684,0.033658,19.398878,0.123197
588015509276459636,16.23055339,0.0372746,23.207462,1.128412,21.168163,0.061486,19.789494,0.028091,19.310349,0.02935,19.034966,0.10074
588015509276459644,16.23264123,0.04199883,24.258175,2.003383,21.81242,0.10423,20.462864,0.047594,19.803181,0.043318,19.344595,0.129989
588015509276459673,16.24051812,0.07679443,21.892361,0.444702,20.608747,0.045158,20.087662,0.043437,19.835562,0.057171,19.758354,0.243558
588015509276459691,16.24519365,0.05163128,26.318819,0.748578,21.476696,0.072495,19.917616,0.028539,19.359684,0.027733,18.913351,0.081034
588015509276459698,16.24981016,0.06598115,22.328352,0.487622,21.306557,0.062846,20.43322,0.04416,20.259529,0.060979,20.506523,0.341212
588015509276459705,16.25202953,0.06241728,21.051352,0.249821,19.444992,0.020481,18.846342,0.018276,18.531755,0.022037,18.366333,0.085136
588015509276459084,16.20328107,0.02752948,23.612856,1.42592,21.04619,0.052411,19.568771,0.022482,19.019749,0.022052,18.651426,0.068288
588015509276459092,16.23425539,0.02443932,18.928394,0.090163,17.634989,0.01005,17.068205,9.421013E-3,16.736362,0.011172,16.614212,0.044161
588015509276459093,16.23663237,0.02318631,22.048199,0.408094,21.033733,0.053919,20.618311,0.052945,20.357607,0.068044,20.282206,0.288107
588015509276459100,16.24409895,0.09134987,21.607126,0.278016,19.41103,0.015822,18.508503,0.011506,18.01413,0.011569,17.764313,0.033408
588015509276459113,16.26722135,0.03942772,19.820004,0.086428,17.912792,7.619193E-3,16.976812,5.430126E-3,16.571354,5.605059E-3,16.22871,0.014937
588015509276459167,16.18923359,0.05710591,21.950153,0.475012,20.002798,0.028384,18.553875,0.013144,18.039368,0.013137,17.652264,0.038306
588015509276459168,16.18965094,0.05578229,21.736723,0.266768,21.148127,0.05095,20.993605,0.064133,20.726881,0.082482,20.464565,0.298189
588015509276459172,16.19240079,0.04481116,24.435829,2.000119,20.909771,0.046822,19.305626,0.019242,18.737682,0.018437,18.40251,0.055494
588015509276459173,16.19266332,0.05574467,22.861229,1.031569,20.789783,0.052861,19.267258,0.022537,18.679466,0.021285,18.257566,0.063062
588015509276459177,16.19477377,0.0422616,21.775724,0.404967,20.599714,0.045947,19.199396,0.021676,18.671581,0.021925,18.316513,0.067609
588015509276459180,16.19995408,0.03306965,22.047285,0.452126,21.081217,0.060513,19.545841,0.024434,19.041101,0.025198,18.732445,0.083163
588015509276459183,16.21304672,0.03193791,23.052515,1.030327,20.941565,0.052216,19.417709,0.023071,18.797873,0.021066,18.468922,0.065998
588015509276459216,16.23868677,0.03140059,22.244308,0.499277,21.035275,0.055617,19.579697,0.024389,19.065367,0.024041,18.921423,0.092536
588015509276459233,16.2560359,0.08314117,24.71682,1.75421,21.51339,0.067461,19.849138,0.025425,19.24733,0.0239,18.920933,0.073813
588015509276459235,16.25669754,0.04176613,25.075027,2.063708,20.929344,0.053884,19.4235,0.022934,18.821423,0.021288,18.45188,0.065103
588015509276459237,16.25954348,0.05375066,22.736362,0.777692,20.696007,0.042513,19.317448,0.044369,18.784822,0.019617,18.436188,0.061387
588015509276459238,16.26408515,0.05318818,22.551926,0.555903,21.345186,0.061584,20.139967,0.032288,19.716278,0.034885,19.265717,0.102728
588015509276459239,16.26248805,0.05268016,21.39119,0.210023,21.046246,0.050582,20.370693,0.040576,20.068174,0.049739,19.999239,0.211543
588015509276459240,16.2608736,0.05262972,23.66852,1.392236,21.849106,0.099987,20.746626,0.056743,20.170679,0.0559,19.967224,0.211635
588015509276459241,16.26093617,0.05528526,23.851814,1.638427,21.961138,0.116459,20.711349,0.09324,20.256033,0.063359,19.717562,0.178977
588015509276459244,16.25774585,0.0532713,23.623924,1.223572,21.953608,0.101538,21.299486,0.082253,21.346001,0.138815,20.248713,0.234839
588015509276459249,16.26139406,0.0818413,22.055103,0.495024,20.422619,0.038146,18.981007,0.018109,18.375757,0.016821,17.973289,0.047906
588015509276459254,16.26541891,0.06483083,23.138731,1.269217,20.550726,0.043017,19.094843,0.019137,18.510637,0.018191,18.182055,0.058057
588015509276459259,16.27317757,0.0553846,21.578276,0.395689,19.94136,0.030852,18.53434,0.01446,18.008621,0.014332,17.567022,0.041078
588015509276459287,16.1951044,0.0551744,22.816792,0.726152,21.41712,0.068215,19.850548,0.026915,19.299112,0.027194,18.97595,0.087262
588015509276459316,16.22075171,0.02677935,21.202114,0.165319,20.657829,0.033455,20.105343,0.029684,19.924944,0.039535,19.6731,0.14117
588015509276459504,16.19330292,0.05851309,22.404314,0.527682,21.161568,0.056232,19.756584,0.025538,19.218243,0.025591,19.01223,0.093235
588015509276459508,16.19555352,0.03620499,26.207592,0.934634,21.853935,0.115355,20.946766,0.07671,20.964199,0.142717,21.018343,0.621414
588015509276459524,16.20183823,0.02954183,25.859518,1.685115,21.38961,0.100558,20.31143,0.060076,19.705391,0.05891,19.262749,0.182723
588015509276459534,16.20470462,0.03055202,23.762129,1.365475,21.909811,0.09708,20.380724,0.039057,19.801222,0.037956,19.480665,0.123173
588015509276459538,16.20508605,0.0412313,25.392759,1.612826,21.519812,0.081148,20.029196,0.033453,19.399385,0.031151,19.055477,0.101263
588015509276459539,16.20613937,0.03990812,21.119577,0.201025,20.306082,0.032069,19.529089,0.024607,19.125778,0.027776,18.757423,0.089473
588015509276459542,16.20756183,0.04393941,23.804819,1.486169,21.626406,0.080158,20.103806,0.032376,19.512716,0.030902,19.419371,0.124126
588015509276459596,16.22056074,0.03248724,22.417376,0.659529,21.187199,0.070094,20.373001,0.051827,20.193241,0.073339,19.69978,0.215722
588015509276459608,16.2238052,0.02011855,22.777784,0.797922,21.38979,0.074016,20.171082,0.037981,19.675896,0.039824,19.360868,0.134021
588015509276459634,16.22903098,0.03029981,24.197762,2.07264,21.678274,0.099727,20.186403,0.039728,19.778528,0.044731,19.33223,0.136675
588015509276459655,16.23450627,0.01886804,24.071638,1.735974,21.803612,0.097482,20.328608,0.039487,19.651011,0.035614,19.390306,0.124182
588015509276459704,16.25095657,0.08009885,22.978352,1.032272,20.799847,0.048765,19.424837,0.024388,18.873993,0.023968,18.715052,0.086302
588015509276459709,16.25187208,0.08261433,26.184013,1.008116,21.105944,0.061753,19.802155,0.030453,19.196697,0.029078,18.805613,0.090935
588015509276459722,16.25711506,0.08717941,25.848843,1.212438,21.525482,0.081689,19.953499,0.03214,19.356077,0.030257,18.937817,0.091589
588015509276459759,16.26633482,0.0438503,25.779474,1.125127,21.460003,0.070862,19.99003,0.029426,19.404385,0.027841,19.042879,0.087608
588015509276459122,16.27739109,0.07533381,19.489315,0.051094,18.516199,8.758029E-3,18.07674,8.414002E-3,17.776403,9.486728E-3,17.686888,0.034066
588015509276459161,16.18317597,0.07047805,23.838068,1.578713,21.508512,0.074413,19.83449,0.030496,19.327852,0.02744,18.967934,0.086584
588015509276459163,16.18393242,0.04774892,22.877573,1.0268,20.53653,0.042291,18.930481,0.016818,18.396593,0.01675,18.086744,0.053704
588015509276459164,16.18491844,0.04948875,23.09766,0.938578,21.643532,0.086202,20.181068,0.035437,19.61022,0.034734,19.372808,0.125795
588015509276459170,16.18945914,0.03520194,23.252939,1.852703,20.057852,0.037029,18.472786,0.015991,17.896391,0.015746,17.486816,0.043138
588015509276459270,16.27895918,0.05148342,22.557335,0.787248,20.03393,0.028834,18.520821,0.012647,17.975473,0.012201,17.586515,0.035291
588015509276459472,16.18278765,0.05852769,24.81407,2.379202,21.145613,0.066933,19.660435,0.028521,19.115646,0.028659,18.975483,0.112586
588015509276459521,16.19973358,0.02108999,23.001631,0.850782,21.733175,0.089396,20.692331,0.053007,20.268795,0.059848,19.774687,0.175075
588015509276459637,16.23120672,0.10583114,21.286745,0.289836,20.639692,0.053554,19.867693,0.040641,19.681942,0.05702,19.443747,0.209667
588015509276459680,16.24231727,0.01577515,25.211494,1.800147,21.738028,0.1013,20.441828,0.047099,19.916965,0.048131,19.638273,0.171634
588015509276459682,16.24307011,0.10231193,22.021885,0.490138,20.798647,0.052601,20.354332,0.054511,20.018427,0.069409,20.030197,0.309374
588015509276459799,16.27561486,0.04904004,25.820782,1.348567,21.981709,0.135118,20.927906,0.080074,20.478046,0.08837,20.39662,0.374146
588015509276459804,16.2760096,0.05954006,22.552992,0.599857,21.587759,0.081796,20.385561,0.041976,19.932224,0.04472,19.559431,0.142718
