3570.53622218	0.0283581328665
3571.65002001	0.0292999399118
3572.76381783	0.0281373969409
3573.87761566	0.0361737071337
3574.99141348	0.0389542396991
3576.10521131	0.0397514316203
3577.21900913	0.042678802117
3578.33280696	0.0476399961429
3579.44660478	0.0545108983244
3580.56040261	0.0639901568244
3581.67420043	0.0687818788079
3582.78799826	0.0778882971206
3583.90179608	0.0849963886872
3585.01559391	0.0906153299418
3586.12939173	0.0918244687376
3587.24318956	0.0927825427378
3588.35698738	0.0930366241883
3589.47078521	0.0958446576475
3590.58458303	0.0939025958943
3591.69838086	0.0877004859169
3592.81217868	0.0830413165608
3593.92597651	0.0765075485488
3595.03977434	0.0703036546251
3596.15357216	0.0614199261959
3597.26736999	0.0574188555621
3598.38116781	0.0585499278451
3599.49496564	0.0613856613421
3600.60876346	0.061607322339
3601.72256129	0.0652229196496
3602.83635911	0.0709421013313
3603.95015694	0.0730430988973
3605.06395476	0.069490646215
3606.17775259	0.0670039653264
3607.29155041	0.0691263615207
3608.40534824	0.074146578616
3609.51914606	0.0718507386659
3610.63294389	0.0674861243636
3611.74674171	0.0691718024833
3612.86053954	0.0715645067054
3613.97433736	0.0700508695909
3615.08813519	0.0635164133156
3616.20193301	0.0613762891959
3617.31573084	0.0640065447472
3618.42952866	0.0625970175773
3619.54332649	0.0625948185949
3620.65712432	0.066659662701
3621.77092214	0.0742833923622
3622.88471997	0.0813852543083
3623.99851779	0.0873224259989
3625.11231562	0.0961022712908
3626.22611344	0.102805934808
3627.33991127	0.104092672288
3628.45370909	0.102078261553
3629.56750692	0.0949865241736
3630.68130474	0.0832407095139
3631.79510257	0.0678727208227
3632.90890039	0.0503055547605
3634.02269822	0.03654246566
3635.13649604	0.0275881793621
3636.25029387	0.0199568527448
3637.36409169	0.0225336709644
3638.47788952	0.0344068195405
3639.59168734	0.0483443717775
3640.70548517	0.0637742014687
3641.81928299	0.0763227784941
3642.93308082	0.0894114140253
3644.04687865	0.0943805267236
3645.16067647	0.0871322316418
3646.2744743	0.0775333094849
3647.38827212	0.0639316319453
3648.50206995	0.0528993277935
3649.61586777	0.0446681613327
3650.7296656	0.0347372324816
3651.84346342	0.0294346918815
3652.95726125	0.0327577188181
3654.07105907	0.0369760812566
3655.1848569	0.0397157931484
3656.29865472	0.0423581651881
3657.41245255	0.046557705068
3658.52625037	0.0515205771557
3659.6400482	0.0564143440238
3660.75384602	0.0581961168722
3661.86764385	0.0556086294604
