objID,ra,dec,Photoz,Photoz_err
1237667448880955605,194.20880365264,25.8028500574543,0.286266,0.016707
1237667448880956155,194.204658273658,25.7982059006692,0.302926,0.052949
1237667448880956121,194.195506431482,25.8011092698653,0.465318,0.21395
1237667448880956151,194.204241115893,25.8076905443027,0.343908,0.103638
1237667448880956175,194.209341320408,25.8091338169291,0.310889,0.063118
1237667448880956179,194.211216086356,25.7934245444836,0.350493,0.073228
1237667448880955556,194.219716717235,25.8197072808131,0.157319,0.012446
1237667448880955559,194.224906624954,25.8255268732196,0.170684,0.027384
1237667448880955603,194.183821247406,25.7822660501339,0.310426,0.030073
1237667448880955629,194.23252865239,25.7729722007298,0.395005,0.034047
1237667448880955660,194.193766984222,25.784522774157,0.342347,0.070932
1237667448880955669,194.211927011147,25.8260920587003,0.308277,0.045008
1237667448880956135,194.196871773971,25.7818719894753,0.217098,0.087944
1237667448880956205,194.22328487818,25.8007606353273,0.327832,0.065404
1237667448880955423,194.166403329179,25.822529581205,0.196014,0.02158
1237667448880955449,194.233957759262,25.8444718795882,0.184721,0.091732
1237667448880955558,194.224671779092,25.8464660284049,0.134804,0.013541
1237667448880955630,194.234461931611,25.773289934512,0.266088,0.020055
1237667448880955656,194.168743761441,25.7828562694409,0.342611,0.048888
1237667448880956017,194.161870507027,25.7955097304565,0.113211,0.025522
1237667448880956020,194.161475908852,25.7754330833965,0.554371,0.205517
1237667448880956047,194.175290220885,25.8214537065721,0.220963,0.135336
1237667448880956054,194.173902336982,25.7845558994736,0.111279,0.083426
1237667448880956069,194.180738469177,25.8299662437805,0.29431,0.055538
1237667448880956080,194.179606522732,25.7903149715486,0.143396,0.05005
1237667448880956085,194.181847241396,25.8087220497878,0.1844,0.033602
1237667448880956097,194.190253416943,25.82734870713,0.27091,0.053149
1237667448880956127,194.194197204883,25.7770305242936,0.322786,0.151834
1237667448880956273,194.244975705589,25.8127772784133,0.335187,0.068377
1237667448880956542,194.239147448746,25.7780575063202,0.081664,0.068362
1237667448880956115,194.19622867341,25.8383627342442,0.30116,0.022454
1237667448880956136,194.201365609767,25.839487014619,0.322723,0.113943
1237667448880956145,194.205672921382,25.8416548781262,0.393312,0.118936
1237667448880956214,194.22826193697,25.8397798382432,0.392581,0.063229
1237667448880956272,194.245686398033,25.827834633149,0.07787,-1000
1237667448881021022,194.251881237392,25.8220319159871,0.086842,0.016348
1237667448881021247,194.253725313804,25.8109509019671,0.424343,0.156686
1237667448881021256,194.254792803974,25.8251753150546,0.329497,0.127713
1237667912744370567,194.174797779831,25.7643069399439,0.408203,0.147997
1237667912744370604,194.183379463942,25.7625089381632,0.173341,0.022742
1237667912744370613,194.185390143354,25.7571039602327,0.382781,0.061765
1237667912744370632,194.192220182245,25.7560522338845,0.363808,0.056945
1237667912744370697,194.206708506119,25.75543504598,0.071694,0.023379
