objID,distance,ra,dec,u,g,r,i,z
587731187263930942,0.36934077,328.59553721,0.65934479,23.340504,21.237675,19.871492,19.33077,18.998783
587731187263930732,0.40359056,328.6019719,0.65112192,22.487139,20.693768,19.508671,18.909431,18.510241
587731187263930723,0.4707888,328.59722454,0.64551892,21.598627,20.108681,18.966843,18.485674,18.119675
587731187263930731,0.48395775,328.60341473,0.65130907,22.129736,19.880318,18.467241,17.941145,17.61651
587731187263930716,0.53672568,328.59093743,0.660841,23.501348,21.707706,20.471123,19.962858,19.727503
587731187263931181,0.63760889,328.58821032,0.64552331,23.86438,21.993223,20.876619,20.372978,20.078402
587731187263931180,0.65880396,328.58734707,0.64591235,23.461864,21.831944,20.391783,19.891668,19.579788
587731187263931078,0.77902672,328.58979866,0.66481933,21.020872,20.255346,19.669659,19.294479,18.978231
587731187263930940,0.78297568,328.59523579,0.66623427,22.555922,20.725639,19.223513,18.643522,18.204967
587731187263931077,0.80667287,328.58830313,0.66450061,23.050007,21.670395,20.279531,19.695415,19.275196
587731187263930750,0.82694281,328.60834161,0.64800441,22.944006,20.509884,19.131237,18.555767,18.168081
587731187263931165,0.85092575,328.58431152,0.6618129,22.461298,21.502728,20.93854,20.578869,20.447998
587731187263931253,0.92806227,328.61091478,0.65514642,23.517981,21.953381,20.906794,20.400055,19.851982
587731187263930955,0.94960564,328.60879261,0.66188868,22.851913,20.852484,19.457811,18.935392,18.553583
587731187263931250,0.95688589,328.6100012,0.65998066,23.42058,21.259743,20.289904,19.898863,19.685509
587731187263930961,0.99943122,328.61180794,0.64946909,21.774742,19.947388,18.630468,18.085037,17.820724
587731187263930736,1.06161718,328.60446337,0.63789253,22.059919,20.1098,18.647766,18.203875,17.904417
587731187263930932,1.07141998,328.57902611,0.6464672,23.360765,21.116453,19.648607,19.186914,18.774755
587731187263930756,1.07200077,328.60865784,0.64102503,23.022282,21.156887,19.74736,19.195868,18.863935
587731187263930737,1.09773143,328.60507764,0.63755696,22.665241,20.241522,18.877529,18.286388,17.915068
587731187263931171,1.19543095,328.58521631,0.6702116,22.373037,21.077942,20.42524,20.127102,19.94735
587731187263930754,1.24463824,328.61352179,0.64279188,20.908253,19.096123,17.295021,17.573874,16.791254
587731187263931260,1.277305,328.61578586,0.65986642,21.623058,20.968351,19.990768,19.583958,19.608109
587731187263930691,1.28950041,328.57437546,0.64962245,23.196045,20.366022,18.924505,18.382906,17.998058
587731187263930753,1.29901806,328.61495083,0.64353504,21.333939,18.94706,17.492731,16.521622,15.967546
587731187263930755,1.32289231,328.61422814,0.64143921,23.473398,20.167511,18.765354,18.201382,17.719305
587731187263930769,1.3475896,328.61755718,0.6485951,21.783882,19.909737,18.632208,18.131353,17.790285
587731187263930760,1.48504489,328.61653955,0.64003832,23.334696,21.974792,20.515919,20.00062,20.151129
587731187263931289,1.54404399,328.61924596,0.64309987,21.672228,21.665302,20.829182,20.255344,20.880512
587731187263931240,1.57618545,328.60754953,0.62980923,23.273882,21.764778,20.460962,19.973318,19.453945
587731187263930966,1.59748794,328.62163544,0.64775008,23.618006,20.402653,18.974134,18.417557,18.111372
587731187263930775,1.714957,328.62175132,0.64171648,24.644474,21.5231,20.093149,19.621279,19.305563
587731187263930776,1.7175871,328.62283651,0.64446352,21.718489,21.063076,20.141054,19.779831,19.802073
587731187263930953,1.72835797,328.60684478,0.67969736,22.131527,20.938578,19.684704,19.174747,18.836029
587731187263930926,1.73100424,328.575406,0.63255458,22.911373,20.734224,19.452629,18.94602,18.641068
587731187263931156,1.75665158,328.5821801,0.67922552,21.864954,20.356325,19.220083,18.686735,18.397896
587731187263930954,1.78699565,328.60715068,0.68062899,22.728342,21.6264,21.469004,21.132509,21.005344
587731187263930774,1.79823117,328.62436208,0.6448591,21.853666,20.430202,19.73695,19.369965,19.147091
587734305412612552,1.80001879,328.59556812,0.62318869,21.958088,19.610399,18.128443,17.578543,17.248299
587731187263930963,1.82977597,328.61352961,0.67783765,22.065916,20.375795,18.986584,18.489309,18.152803
587734305412612806,1.85119514,328.58352799,0.62478256,23.653652,21.478386,20.254999,19.723263,19.470507
587731187263931150,1.87425103,328.57994528,0.68023862,22.333664,21.166098,20.398348,19.950184,19.676422
587731187263931269,1.87779715,328.61681065,0.63020196,23.318613,21.784336,20.42351,19.827961,19.488981
587731187263865368,1.91572599,328.57138879,0.63233809,22.285622,20.501307,19.031818,18.505884,18.144785
587734305412612363,1.92218078,328.59927678,0.62136762,22.404287,21.708805,20.689049,20.094481,19.90354
587731187263931296,1.94957285,328.62154047,0.63365823,22.015018,21.404322,20.262627,19.694557,19.330326
587731187263931322,2.00058764,328.62890877,0.65249236,22.597958,21.131809,19.980473,19.379772,18.991343
587734305412612361,2.02347965,328.59834743,0.61957908,22.533031,19.985907,18.568836,18.043365,17.656693
587734305412612939,2.05408508,328.61853003,0.6277932,24.110155,21.951357,20.862417,20.219482,19.642622
587734305412612804,2.05658642,328.58300092,0.62130032,23.396749,21.656557,20.227274,19.663643,19.241333
587734305412612362,2.10002371,328.59967909,0.61843048,21.805628,20.55138,19.505632,19.126289,18.848059
587731187263931075,2.10619478,328.58804079,0.68747544,20.91699,20.228962,19.566277,19.244007,19.030109
