# tile dither fiber fiber_ra fiber_dec
NE D1 1 234.234875 24.436027777777777
NE D1 2 234.23708333333332 24.435972222222222
NE D1 3 234.23929166666667 24.436055555555555
NE D1 4 234.24145833333336 24.436055555555555
NE D1 5 234.2435833333333 24.436055555555555
NE D1 6 234.24587499999998 24.436
NE D1 7 234.2480833333333 24.436083333333332
NE D1 8 234.25025000000002 24.436
NE D1 9 234.25241666666668 24.43611111111111
NE D1 10 234.25466666666665 24.436055555555555
NE D1 11 234.25683333333333 24.43611111111111
NE D1 12 234.25900000000001 24.43611111111111
NE D1 13 234.26116666666667 24.436083333333332
NE D1 14 234.263375 24.436055555555555
NE D1 15 234.23387499999998 24.43425
NE D1 16 234.23595833333331 24.43427777777778
NE D1 17 234.23816666666667 24.434305555555557
NE D1 18 234.24033333333333 24.434361111111112
NE D1 19 234.24254166666663 24.434305555555557
NE D1 20 234.24474999999998 24.43427777777778
NE D1 21 234.24695833333334 24.43425
NE D1 22 234.249125 24.43425
NE D1 23 234.25133333333335 24.434333333333335
NE D1 24 234.25345833333336 24.434333333333335
NE D1 25 234.25570833333336 24.43427777777778
NE D1 26 234.25791666666666 24.434333333333335
NE D1 27 234.260125 24.434333333333335
NE D1 28 234.26237500000002 24.434305555555557
NE D1 29 234.26445833333335 24.434305555555557
NE D1 30 234.23491666666666 24.432555555555556
NE D1 31 234.23704166666664 24.432583333333334
NE D1 32 234.23925 24.4325
NE D1 33 234.24141666666668 24.432583333333334
NE D1 34 234.243625 24.43252777777778
NE D1 35 234.24587499999998 24.43252777777778
NE D1 36 234.24804166666667 24.43263888888889
NE D1 37 234.25025000000002 24.43261111111111
NE D1 38 234.25241666666668 24.432555555555556
NE D1 39 234.25466666666665 24.43263888888889
NE D1 40 234.25683333333333 24.432583333333334
NE D1 41 234.25895833333334 24.432555555555556
NE D1 42 234.26125000000002 24.432583333333334
NE D1 43 234.26341666666667 24.43263888888889
NE D1 44 234.23375 24.430833333333336
NE D1 45 234.236 24.430833333333336
NE D1 46 234.23816666666667 24.43080555555556
NE D1 47 234.240375 24.430833333333336
NE D1 48 234.2425833333333 24.430861111111113
NE D1 49 234.2447083333333 24.430861111111113
NE D1 50 234.24695833333334 24.430833333333336
NE D1 51 234.24920833333334 24.430861111111113
NE D1 52 234.251375 24.430833333333336
NE D1 53 234.25358333333335 24.430833333333336
NE D1 54 234.25575000000003 24.430861111111113
NE D1 55 234.25791666666666 24.430861111111113
NE D1 56 234.26008333333334 24.430833333333336
NE D1 57 234.26229166666667 24.43088888888889
NE D1 58 234.2645416666667 24.430833333333336
NE D1 59 234.234875 24.42913888888889
NE D1 60 234.23708333333332 24.42913888888889
NE D1 61 234.23933333333332 24.429166666666667
NE D1 62 234.2415 24.429111111111112
NE D1 63 234.2435833333333 24.429166666666667
NE D1 64 234.24587499999998 24.429111111111112
NE D1 65 234.24804166666667 24.42913888888889
NE D1 66 234.25025000000002 24.429166666666667
NE D1 67 234.25241666666668 24.429194444444445
NE D1 68 234.25462499999998 24.429166666666667
NE D1 69 234.25691666666665 24.429194444444445
NE D1 70 234.25908333333334 24.429166666666667
NE D1 71 234.26125000000002 24.429166666666667
NE D1 72 234.26345833333335 24.429166666666667
NE D1 73 234.23379166666663 24.42741666666667
NE D1 74 234.23595833333331 24.42738888888889
NE D1 75 234.23816666666667 24.42738888888889
NE D1 76 234.24041666666668 24.42738888888889
NE D1 77 234.24262499999998 24.42741666666667
NE D1 78 234.24479166666666 24.42738888888889
NE D1 79 234.24699999999999 24.427472222222224
NE D1 80 234.249125 24.427472222222224
NE D1 81 234.251375 24.427444444444447
NE D1 82 234.25358333333335 24.42741666666667
NE D1 83 234.25575000000003 24.427444444444447
NE D1 84 234.25795833333333 24.42736111111111
NE D1 85 234.260125 24.42741666666667
NE D1 86 234.26229166666667 24.427444444444447
NE D1 87 234.26450000000003 24.427472222222224
NE D1 88 234.234875 24.42563888888889
NE D1 89 234.23708333333332 24.42563888888889
NE D1 90 234.23929166666667 24.425722222222223
NE D1 91 234.24145833333336 24.425666666666668
NE D1 92 234.24366666666668 24.425666666666668
NE D1 93 234.24591666666666 24.425694444444446
NE D1 94 234.24804166666667 24.425694444444446
NE D1 95 234.25020833333335 24.425666666666668
NE D1 96 234.25250000000003 24.425722222222223
NE D1 97 234.25466666666665 24.425666666666668
NE D1 98 234.25683333333333 24.425722222222223
NE D1 99 234.25904166666666 24.42575
NE D1 100 234.26125000000002 24.425694444444446
NE D1 101 234.26333333333335 24.42577777777778
NE D1 102 234.2338333333333 24.423916666666667
NE D1 103 234.236 24.42388888888889
NE D1 104 234.23820833333335 24.423944444444444
NE D1 105 234.24041666666668 24.424
NE D1 106 234.2425833333333 24.424
NE D1 107 234.24479166666666 24.423944444444444
NE D1 108 234.24699999999999 24.423944444444444
NE D1 109 234.249125 24.424
NE D1 110 234.25141666666667 24.423944444444444
NE D1 111 234.25354166666668 24.424
NE D1 112 234.25570833333336 24.42402777777778
NE D1 113 234.25795833333333 24.423972222222222
NE D1 114 234.26008333333334 24.423944444444444
NE D1 115 234.26237500000002 24.423972222222222
NE D1 116 234.2645416666667 24.423944444444444
NE D1 117 234.234875 24.422250000000002
NE D1 118 234.23708333333332 24.422222222222224
NE D1 119 234.23929166666667 24.422222222222224
NE D1 120 234.24145833333336 24.422194444444447
NE D1 121 234.24366666666668 24.422250000000002
NE D1 122 234.24587499999998 24.422333333333334
NE D1 123 234.248 24.422305555555557
NE D1 124 234.25020833333335 24.422250000000002
NE D1 125 234.25250000000003 24.42227777777778
NE D1 126 234.25466666666665 24.422305555555557
NE D1 127 234.25679166666666 24.42227777777778
NE D1 128 234.25904166666666 24.422305555555557
NE D1 129 234.26125000000002 24.422305555555557
NE D1 130 234.263375 24.42227777777778
NE D1 131 234.2338333333333 24.420527777777778
NE D1 132 234.23604166666667 24.420527777777778
NE D1 133 234.23825 24.420583333333333
NE D1 134 234.24041666666668 24.4205
NE D1 135 234.24262499999998 24.4205
NE D1 136 234.24479166666666 24.420555555555556
NE D1 137 234.24699999999999 24.4205
NE D1 138 234.24916666666667 24.420527777777778
NE D1 139 234.25141666666667 24.420527777777778
NE D1 140 234.25358333333335 24.420555555555556
NE D1 141 234.25579166666665 24.420583333333333
NE D1 142 234.25791666666666 24.420555555555556
NE D1 143 234.260125 24.420555555555556
NE D1 144 234.26237500000002 24.420555555555556
NE D1 145 234.2645416666667 24.420583333333333
NE D1 146 234.23491666666666 24.41872222222222
NE D1 147 234.23708333333332 24.418750000000003
NE D1 148 234.23925 24.41877777777778
NE D1 149 234.24145833333336 24.41877777777778
NE D1 150 234.24370833333336 24.418805555555558
NE D1 151 234.24587499999998 24.418833333333335
NE D1 152 234.2480833333333 24.41877777777778
NE D1 153 234.25029166666667 24.418861111111113
NE D1 154 234.25245833333335 24.418833333333335
NE D1 155 234.25462499999998 24.41877777777778
NE D1 156 234.25683333333333 24.41877777777778
NE D1 157 234.25900000000001 24.418861111111113
NE D1 158 234.26116666666667 24.418833333333335
NE D1 159 234.26341666666667 24.418805555555558
NE D1 160 234.23379166666663 24.417083333333334
NE D1 161 234.236 24.417055555555557
NE D1 162 234.23825 24.417055555555557
NE D1 163 234.24041666666668 24.417055555555557
NE D1 164 234.24262499999998 24.417055555555557
NE D1 165 234.2448333333333 24.417055555555557
NE D1 166 234.24704166666666 24.417055555555557
NE D1 167 234.24920833333334 24.41711111111111
NE D1 168 234.251375 24.41711111111111
NE D1 169 234.25366666666665 24.41713888888889
NE D1 170 234.25575000000003 24.417083333333334
NE D1 171 234.25795833333333 24.41711111111111
NE D1 172 234.26016666666666 24.41713888888889
NE D1 173 234.26237500000002 24.41702777777778
NE D1 174 234.26458333333335 24.417055555555557
NE D1 175 234.23491666666666 24.415388888888888
NE D1 176 234.23708333333332 24.415388888888888
NE D1 177 234.23933333333332 24.415388888888888
NE D1 178 234.2415 24.415305555555555
NE D1 179 234.24370833333336 24.41536111111111
NE D1 180 234.24591666666666 24.415444444444443
NE D1 181 234.248125 24.415388888888888
NE D1 182 234.25033333333334 24.415416666666665
NE D1 183 234.25250000000003 24.41536111111111
NE D1 184 234.25462499999998 24.415416666666665
NE D1 185 234.25687499999998 24.41536111111111
NE D1 186 234.25904166666666 24.415416666666665
NE D1 187 234.26125000000002 24.415444444444443
NE D1 188 234.26341666666667 24.415416666666665
NE D1 189 234.23387499999998 24.413555555555554
NE D1 190 234.23604166666667 24.41358333333333
NE D1 191 234.23825 24.413638888888887
NE D1 192 234.24041666666668 24.41361111111111
NE D1 193 234.24262499999998 24.413638888888887
NE D1 194 234.24479166666666 24.413666666666664
NE D1 195 234.24699999999999 24.41361111111111
NE D1 196 234.24920833333334 24.413666666666664
NE D1 197 234.251375 24.413638888888887
NE D1 198 234.25358333333335 24.413638888888887
NE D1 199 234.25579166666665 24.41372222222222
NE D1 200 234.25795833333333 24.413638888888887
NE D1 201 234.26020833333334 24.413666666666664
NE D1 202 234.26229166666667 24.413638888888887
NE D1 203 234.2645416666667 24.41375
NE D1 204 234.234875 24.41188888888889
NE D1 205 234.23708333333332 24.41186111111111
NE D1 206 234.23929166666667 24.41188888888889
NE D1 207 234.2415 24.411916666666666
NE D1 208 234.24366666666668 24.411916666666666
NE D1 209 234.24591666666666 24.411916666666666
NE D1 210 234.248 24.41186111111111
NE D1 211 234.25033333333334 24.41186111111111
NE D1 212 234.25241666666668 24.41188888888889
NE D1 213 234.25470833333335 24.411916666666666
NE D1 214 234.25679166666666 24.411944444444444
NE D1 215 234.25904166666666 24.411944444444444
NE D1 216 234.2612916666667 24.411944444444444
NE D1 217 234.26345833333335 24.411916666666666
NE D1 218 234.2338333333333 24.410138888888888
NE D1 219 234.23604166666667 24.410138888888888
NE D1 220 234.23829166666667 24.410166666666665
NE D1 221 234.240375 24.410166666666665
NE D1 222 234.24262499999998 24.410194444444443
NE D1 223 234.24479166666666 24.410166666666665
NE D1 224 234.24695833333334 24.410138888888888
NE D1 225 234.24920833333334 24.410194444444443
NE D1 226 234.25133333333335 24.410194444444443
NE D1 227 234.25362499999997 24.410166666666665
NE D1 228 234.25575000000003 24.410194444444443
NE D1 229 234.258 24.410249999999998
NE D1 230 234.26016666666666 24.410249999999998
NE D1 231 234.26237500000002 24.410194444444443
NE D1 232 234.26450000000003 24.410194444444443
NE D1 233 234.234875 24.40844444444444
NE D1 234 234.23708333333332 24.40844444444444
NE D1 235 234.23929166666667 24.408527777777778
NE D1 236 234.24154166666668 24.408416666666664
NE D1 237 234.24374999999998 24.408527777777778
NE D1 238 234.24587499999998 24.40844444444444
NE D1 239 234.24804166666667 24.408472222222223
NE D1 240 234.25025000000002 24.408472222222223
NE D1 241 234.25245833333335 24.40844444444444
NE D1 242 234.25466666666665 24.408472222222223
NE D1 243 234.25691666666665 24.4085
NE D1 244 234.25904166666666 24.4085
NE D1 245 234.26125000000002 24.408527777777778
NE D1 246 234.26345833333335 24.408555555555555
NE D2 1 234.23379166666663 24.435472222222224
NE D2 2 234.23595833333331 24.435388888888887
NE D2 3 234.23820833333335 24.4355
NE D2 4 234.240375 24.4355
NE D2 5 234.2425 24.4355
NE D2 6 234.24479166666666 24.435444444444446
NE D2 7 234.24699999999999 24.43552777777778
NE D2 8 234.249125 24.43541666666667
NE D2 9 234.25129166666667 24.43552777777778
NE D2 10 234.25354166666668 24.4355
NE D2 11 234.25570833333336 24.435555555555556
NE D2 12 234.25787499999998 24.435555555555556
NE D2 13 234.26004166666667 24.43552777777778
NE D2 14 234.26225000000002 24.4355
