# tile dither fiber fiber_ra fiber_dec
NE D1 1 260.61375 32.15980555555556
NE D1 2 260.61608333333334 32.159749999999995
NE D1 3 260.6185 32.15983333333333
NE D1 4 260.62083333333334 32.15983333333333
NE D1 5 260.623125 32.15983333333333
NE D1 6 260.62558333333334 32.15977777777778
NE D1 7 260.62795833333337 32.15988888888889
NE D1 8 260.63025000000005 32.15977777777778
NE D1 9 260.63258333333334 32.15988888888889
NE D1 10 260.63504166666667 32.15983333333333
NE D1 11 260.63733333333334 32.15988888888889
NE D1 12 260.6397083333334 32.15988888888889
NE D1 13 260.64200000000005 32.15986111111111
NE D1 14 260.64437499999997 32.15983333333333
NE D1 15 260.61266666666666 32.158027777777775
NE D1 16 260.614875 32.158055555555556
NE D1 17 260.61725 32.15808333333333
NE D1 18 260.6195833333333 32.158138888888885
NE D1 19 260.622 32.15808333333333
NE D1 20 260.62437500000004 32.158055555555556
NE D1 21 260.62675 32.158027777777775
NE D1 22 260.6290833333333 32.158027777777775
NE D1 23 260.63141666666667 32.15811111111111
NE D1 24 260.63370833333335 32.15811111111111
NE D1 25 260.6361666666667 32.158055555555556
NE D1 26 260.6385 32.15811111111111
NE D1 27 260.640875 32.15811111111111
NE D1 28 260.64329166666664 32.15811111111111
NE D1 29 260.6455833333333 32.15808333333333
NE D1 30 260.61379166666666 32.15636111111111
NE D1 31 260.61608333333334 32.15636111111111
NE D1 32 260.6184166666667 32.156277777777774
NE D1 33 260.62079166666666 32.15636111111111
NE D1 34 260.6231666666667 32.156305555555555
NE D1 35 260.62558333333334 32.156305555555555
NE D1 36 260.6279166666667 32.156416666666665
NE D1 37 260.63029166666666 32.156388888888884
NE D1 38 260.63262499999996 32.15633333333333
NE D1 39 260.63504166666667 32.156416666666665
NE D1 40 260.63737499999996 32.15636111111111
NE D1 41 260.63966666666664 32.15633333333333
NE D1 42 260.64208333333335 32.15636111111111
NE D1 43 260.6444583333333 32.156416666666665
NE D1 44 260.61254166666663 32.15461111111111
NE D1 45 260.61495833333333 32.15461111111111
NE D1 46 260.6172916666667 32.154583333333335
NE D1 47 260.61966666666666 32.15461111111111
