objID,distance,ra,dec,u,g,r,i,z
588015509276655786,1.01068327E-3,16.62842645,0.13722238,23.311998,19.852697,18.260941,17.631924,17.273195
588015509276655788,0.0635969,16.62914471,0.138021,24.674969,20.897961,19.425636,18.809818,18.65612
588015509276655787,0.17632898,16.63119516,0.13624533,21.847134,20.021351,18.545242,17.946274,17.621592
588015509276656032,0.50700327,16.63484511,0.13173947,24.226091,21.516193,20.310461,19.834181,19.678713
588015509276655784,0.5134689,16.6239333,0.14452062,21.690222,20.330135,18.902285,18.337643,17.956863
588015509276655993,0.6307984,16.61797079,0.13616824,24.498154,21.994669,20.61096,20.066761,19.561211
588015509276656033,0.73858124,16.63466002,0.14785554,22.937834,21.791103,21.14753,20.80545,20.52282
588015509276656022,0.90551451,16.631767,0.12252086,24.179758,21.627571,20.854622,20.808529,24.985456
588015509276655781,0.90783625,16.61489393,0.13047623,21.75948,20.490288,19.018503,18.459871,18.01738
588015509276655780,0.91829681,16.61620401,0.12803082,23.372046,20.721104,19.269293,18.606358,18.192589
588015509276655839,1.08669234,16.64638118,0.13963822,20.796759,20.439785,19.652617,19.290384,18.922697
588015509276656035,1.10905463,16.63540396,0.15435655,23.945436,21.803274,20.578545,20.096037,19.579561
588015509276655632,1.11947146,16.63921697,0.12201612,21.613585,21.302721,20.421844,19.855247,19.784674
588015509276655981,1.1349497,16.61276588,0.12663432,22.151434,20.719007,19.818329,19.513943,19.3776
588015509276655631,1.17225844,16.62881104,0.11770514,23.457617,21.546865,20.21047,19.610466,19.234564
588015509276655635,1.18141012,16.63260235,0.11799606,23.725536,20.6709,20.288792,18.935089,23.770948
588015509276656049,1.24805535,16.64095416,0.15384601,22.446287,21.634264,20.532972,20.317574,20.404945
588015509276655699,1.30683119,16.61008279,0.14897771,24.546968,21.959351,20.292515,19.727196,19.47278
588015509276656061,1.37815874,16.64471954,0.15343215,23.299778,21.147232,20.472197,20.067902,19.886364
588015509276655985,1.38425467,16.6144719,0.1188689,23.927267,21.740995,20.471912,19.958111,19.855268
588015509276655842,1.39766817,16.64803907,0.1498124,23.7299,21.939959,21.126778,20.545971,20.734562
588015509276656087,1.42482419,16.65107585,0.14438473,22.650928,21.451868,19.877777,19.317253,18.881514
588015509276655960,1.46630892,16.6067222,0.14846605,24.744377,21.254152,20.891716,20.537977,20.221781
588015509276655841,1.47269199,16.64877939,0.15096204,21.660952,21.206623,20.517981,20.255735,20.756041
588015509276655843,1.48130819,16.64825043,0.15195799,21.927355,21.330353,20.686037,20.343521,20.395359
588015509276655953,1.52101171,16.60469132,0.12834201,24.586672,21.305836,19.911654,19.340807,18.947683
588015509276655950,1.54086207,16.60357162,0.13078797,23.847713,21.35486,20.08424,19.502064,19.271814
588015509276655636,1.56675157,16.63729609,0.11267806,21.861242,20.961597,20.805969,18.513285,27.296553
588015509276655798,1.57988098,16.65330451,0.14587415,22.345465,21.034546,19.6637,19.017954,18.698503
588015509276656088,1.62861632,16.65139278,0.15171134,21.45034,21.045883,20.133118,19.819935,19.361078
588015509276656089,1.64549034,16.65128916,0.12208847,23.453735,21.370455,19.983164,19.355608,19.020742
588015509276656031,1.6656601,16.63425265,0.16438212,22.166025,21.5807,20.372515,19.833849,19.52861
588015509276655969,1.70760494,16.60790995,0.11751747,23.276606,21.366783,20.085089,19.562126,19.073101
588015509276656094,1.71714421,16.6544857,0.12540164,23.254761,21.596968,20.812511,20.380049,20.043686
588015509276656074,1.72395294,16.64803047,0.15824713,25.220995,21.72637,20.989382,21.003933,21.200676
588015509276656104,1.87639809,16.6585707,0.12890193,22.664902,21.39842,20.186045,19.638075,19.23348
588015509276656100,1.909004,16.6558662,0.12112895,22.30827,21.851217,21.213764,21.580893,20.60605
588015509276655933,1.91459861,16.59721026,0.13063424,22.329109,21.468035,20.884174,20.541185,21.266407
588015509276656038,1.96270664,16.63744572,0.16868365,22.287199,21.862965,20.70034,20.200893,19.914425
588015509276655783,2.06509825,16.62145249,0.10353534,22.214081,20.32909,19.00621,18.477749,18.097513
588015509276655944,2.09907874,16.5997095,0.15721625,22.499346,21.600061,21.136158,20.771055,20.490076
588015509276656067,2.15266563,16.64645603,0.16825911,22.417412,21.734978,21.238207,20.961113,21.689579
588015509276655832,2.1979058,16.59782404,0.11710887,21.157215,21.057671,20.349171,20.096169,20.250267
588015509276655924,2.20103362,16.59184911,0.13447868,22.080933,21.870356,21.706015,21.654518,21.523338
588015509276655767,2.2567957,16.59163682,0.12942441,22.508018,20.399994,19.050901,18.539759,18.316307
588015509276656004,2.25983171,16.62238604,0.17441476,21.868305,21.4053,20.81345,20.63279,20.611969
588015509276655915,2.27632357,16.59051423,0.13858175,23.311989,20.711315,19.324226,18.730572,18.488342
588015509276655935,2.27647258,16.59790804,0.15977836,23.320629,21.946585,20.661278,20.002636,20.089314
588015509276655795,2.28265629,16.64648833,0.17072419,22.439199,20.933989,19.403387,18.848242,18.494579
588015509276655766,2.30416382,16.59047465,0.14308835,22.900984,21.285284,19.745953,19.195723,18.786972
588015509276656109,2.30898964,16.65982379,0.15949515,23.059454,21.489212,20.935579,20.564846,20.089022
588015509276655793,2.31422402,16.63904896,0.10015948,21.775045,20.310734,19.106592,18.533567,18.246805
588015509276656120,2.32493989,16.6653914,0.14887048,21.777372,20.842407,20.044378,19.713051,19.48171
588015509276655919,2.34250089,16.59122411,0.14907219,23.188023,21.909948,20.691692,20.162729,19.784365
588015509276655927,2.35622322,16.59474866,0.11704499,21.902111,20.905542,20.198847,20.064137,19.685425
588015509276655797,2.35840841,16.64924753,0.17058003,23.030315,21.292877,19.719955,19.106337,18.833261
588015509276656014,2.44956184,16.62584769,0.17798332,23.715231,21.678007,20.501635,19.778566,19.336544
588015509276655778,2.45248089,16.61263136,0.0995408,22.098265,20.158667,18.715044,18.157036,17.77182
588015509276655938,2.46137268,16.59696037,0.11092169,23.763182,20.650227,19.335684,18.81041,18.580132
