objID,distance,ra,dec,u,g,r,i,z
587739131347861715,2.14138136E-4,221.13247387,31.22667062,20.164465,18.030508,16.574663,16.045931,15.674435
587739131347861717,0.18294481,221.13325421,31.22369672,23.982903,20.429579,19.316856,18.813835,18.242355
587739131347861729,0.18965328,221.13005186,31.22427992,20.847273,20.11091,19.677513,19.150089,18.64814
587739131347861723,0.19134718,221.1287409,31.2267223,23.106718,21.652235,20.064796,19.395182,18.870056
587739131347861720,0.19437599,221.13098338,31.22369152,24.056923,20.77367,19.402334,18.875074,18.577463
587739131347861735,0.31307481,221.13503194,31.2314065,22.495144,21.838202,20.982498,20.153318,19.632692
587739131347861714,0.35735835,221.12575764,31.22826048,21.483353,19.727394,18.215578,17.693222,17.275579
587739131347861713,0.42694535,221.13456976,31.23355663,21.596525,19.827856,18.351803,17.800636,17.427393
587739131347861724,0.43066684,221.13179617,31.23382555,22.315258,21.255419,20.336308,19.948517,19.673901
587739131347861722,0.44636242,221.13491124,31.21953038,22.702261,21.283482,20.047794,19.601685,19.203825
587739131347861719,0.46158408,221.13353662,31.21903217,22.78529,21.233963,19.816526,19.299179,18.930326
587739131347861718,0.47804803,221.12737802,31.21999869,22.173161,20.435669,19.088608,18.544346,18.295954
587739131347861760,0.57383829,221.14038677,31.23342731,20.244177,19.476374,18.728985,18.351105,18.048504
587739131347861940,0.60858702,221.14423206,31.22535999,23.058798,21.018129,19.574045,18.966806,18.518963
587739131347861943,0.64191895,221.14336929,31.22141836,22.89542,20.716763,19.387115,18.891386,18.596483
587739131347861716,0.65234533,221.13587449,31.2371466,21.867371,19.924202,18.48481,17.941143,17.580563
587739131347861750,0.6817156,221.12956626,31.21558383,22.203693,20.20023,18.781761,18.294518,17.988403
587739131347861759,0.68724989,221.14182655,31.23486735,22.583927,21.678991,19.808039,19.051266,18.570551
587739131347861751,0.68925397,221.12750637,31.21599666,25.382406,20.780203,19.378473,18.898788,18.510303
587739131347862208,0.78575534,221.11732611,31.22862075,24.752392,21.895596,20.602077,20.108299,19.801964
587739131347861709,0.82252686,221.11762133,31.23183975,21.798859,20.74712,20.140892,19.930548,19.962448
587739131347861913,0.82583335,221.13292312,31.24042983,22.651199,20.970324,19.582151,19.07917,18.700045
587739131347862060,0.93741613,221.11733267,31.21792259,21.22385,20.42411,19.761166,19.388845,19.168299
587739131347862323,0.94093947,221.15071037,31.22830017,24.218821,21.573477,20.131336,19.649622,19.301746
587739131347861905,1.00390842,221.13716945,31.24291299,23.624252,21.678457,20.320547,19.669838,19.182285
587739131347861906,1.02349799,221.13579585,31.24349064,23.417849,21.407482,20.744932,20.574762,20.64547
587739131347861764,1.02997615,221.13548809,31.2096999,23.148926,21.368511,19.883698,19.395721,19.003637
587739131347861763,1.08817845,221.13273755,31.20853601,21.620657,19.692186,18.447268,17.9925,17.674503
