objID,distance,ra,dec,u,g,r,i,z
587729233059644227,3.07479542E-4,260.61326375,32.1325718,19.469761,17.004684,15.579014,15.034473,14.676114
587729233059644233,0.15346921,260.61496863,32.13045914,22.891212,21.092051,19.979891,19.415985,18.883858
587729233059644246,0.18575349,260.61188012,32.12970124,23.729897,21.999895,23.24308,23.831657,19.933754
587729233059644245,0.30800033,260.60955068,32.13662826,21.125725,21.36198,20.240211,19.45145,20.097387
587729233059644228,0.36243797,260.61299679,32.12653162,23.337219,21.182936,19.822552,19.19751,18.774811
587729233059644229,0.38627454,260.61171641,32.12626422,24.315453,20.975464,19.610937,18.990217,18.676188
587729233059644235,0.44353869,260.61194024,32.1398756,23.184772,21.83647,20.300648,19.782518,19.473753
587729233059644231,0.45774854,260.60841829,32.1390019,23.378187,21.03451,19.552902,19.018019,18.629364
587729233059644237,0.46160404,260.61050162,32.12523788,22.757643,21.983727,20.543835,20.042639,19.837744
587729233059644230,0.48718691,260.62039688,32.13799098,23.084583,21.252893,19.868261,19.315903,18.950823
587729233059645266,0.49999678,260.62227423,32.1292249,21.983431,21.827915,20.947912,20.604874,20.575823
587729233059645168,0.61609165,260.60139351,32.13467932,22.458981,21.725597,20.360233,19.835022,19.526457
587729233059644517,0.68800918,260.61761443,32.12171015,24.772263,21.649525,20.290466,19.815691,19.463778
587729233059645209,0.77309586,260.62645477,32.1389851,23.389835,21.525148,20.142832,19.649532,19.239191
587729233059644168,0.78237694,260.6065675,32.14431181,19.855507,18.653481,17.842375,17.377012,17.100754
587729233059644169,0.78411998,260.60392321,32.1429741,23.80456,21.184549,20.326515,20.139616,19.784788
587729233059644212,0.79727744,260.59792614,32.12974671,20.987276,20.228643,19.59963,19.350885,19.304262
587729233059644181,0.80391457,260.59772844,32.13512537,21.646023,20.671656,20.085052,19.577948,19.312935
587729233059644498,0.80565785,260.59956767,32.12579701,21.666594,21.169834,20.503445,20.254404,19.779041
587729233059644520,0.81169435,260.62688836,32.12551011,23.992678,21.146755,19.703615,19.163277,18.8139
587729233059643688,0.81882393,260.60991127,32.14591749,23.205721,21.167303,19.728699,19.218679,18.851976
587729233059644478,0.83827239,260.62350758,32.14351786,25.121616,21.952839,20.959003,20.427462,20.260704
587729233059643689,0.84950417,260.61305385,32.1467251,23.782042,21.736835,20.347822,19.799343,19.439077
587729233059644180,0.89523218,260.5960861,32.13590504,23.354225,21.773911,20.388014,19.911121,19.455564
587729233059644508,0.93123118,260.63128895,32.13536117,22.669006,20.592649,19.162451,18.61968,18.25942
587729233059644477,0.96103611,260.62405444,32.14572094,22.800699,21.113697,19.720646,19.196207,18.738989
587729233059643687,1.03693459,260.61016701,32.14965055,22.866812,20.502377,19.117407,18.572758,18.233007
587729233059643744,1.03735393,260.60972619,32.11553967,24.645872,21.798223,20.391645,19.850885,19.622314
587729233059644461,1.06603393,260.59512756,32.1415084,23.216623,21.601179,20.320114,19.829191,19.462458
587729233059644460,1.07795907,260.59416624,32.14040075,22.883192,21.33848,19.863825,19.403336,18.987885
587729233059643746,1.07984612,260.60906368,32.1149248,21.200281,21.77037,20.365131,20.78108,19.951973
587729233059644672,1.16611214,260.61735709,32.15169112,21.338022,20.183537,19.347397,18.951412,18.620562
587729233059645306,1.1746786,260.61421173,32.11300682,22.059925,21.87698,21.148684,20.699469,20.760647
587729233059644284,1.18395929,260.59923463,32.11681049,23.459206,21.035681,19.896305,19.456045,19.161608
587729233059644475,1.21638933,260.58934814,32.13158089,23.284945,21.09383,19.994595,19.535492,19.116171
587729233059645096,1.21644678,260.60711949,32.15216389,23.351458,21.928921,21.270212,20.827122,20.190992
587729233059644259,1.23710445,260.63610346,32.13970523,23.670618,21.618275,20.048672,19.582899,19.31041
587729233059644208,1.24982268,260.63287716,32.14513717,22.77305,20.847403,19.480135,18.926437,18.528847
587729233059645091,1.31055687,260.59675956,32.14935759,22.568966,21.99193,21.161009,20.919161,20.656744
587729233059644307,1.3424504,260.61216415,32.11021284,22.1294,19.748566,18.342972,17.823483,17.460049
587729233059644446,1.3533714,260.61512627,32.15506871,23.232079,21.233486,19.800098,19.70742,18.939175
587729233059644282,1.35756456,260.59771312,32.11416736,21.65077,19.507505,18.084906,17.570656,17.154219
587729233059645277,1.35950233,260.64001666,32.13247268,24.768837,21.91078,20.46348,19.945238,19.802294
587729233059644535,1.37759822,260.63094309,32.11516429,24.832371,21.687943,20.525743,20.044127,19.837797
587729233059644130,1.39878813,260.60119346,32.15352307,22.35857,20.412066,19.205797,18.71064,18.379971
587729233059644534,1.40386276,260.63134946,32.11488304,23.890526,21.163334,19.870741,19.374689,19.085529
587729233059644221,1.40678245,260.637368,32.14410077,20.567364,19.842836,19.322657,19.099836,18.968567
587729233059644308,1.41446496,260.60942976,32.10921762,24.272907,21.940615,20.561146,20.051352,19.607225
587729233059645184,1.45853579,260.63560702,32.14782814,22.879765,21.854549,20.580225,20.037275,19.79023
587729233059644285,1.45870584,260.59852957,32.11170143,23.159626,21.228331,20.2701,19.866104,19.682806
587729233059645303,1.53557399,260.60326422,32.10841564,22.464527,21.982918,21.135191,20.383778,20.289314
587729233059644500,1.56621566,260.58757804,32.11813367,22.167408,20.787327,19.63048,19.144037,18.828123
587729233059644481,1.57335788,260.63681222,32.14959529,23.328285,21.590517,20.202351,19.697403,19.234192
587729233059708976,1.62587237,260.63255751,32.11095388,22.808075,21.79405,20.398176,19.974506,19.604208
587729233059644676,1.62956575,260.5812318,32.13115088,22.39978,21.636093,21.035824,20.917822,20.326847
587729233059644435,1.63020344,260.58947882,32.15080907,22.568808,20.422184,18.998384,18.500151,18.081865
587729233059645103,1.6333149,260.6242562,32.15814849,22.57901,21.140532,20.32877,20.031431,19.514305
587729233059644453,1.64232675,260.58148478,32.13759046,22.958813,20.909271,19.56818,19.033043,18.640692
587729233059645104,1.64461631,260.62305652,32.15869284,23.34787,21.841763,20.68955,20.212595,19.679407
587729233059645243,1.65682023,260.64355345,32.1427914,23.041315,21.861431,20.555815,19.973288,19.628345
587729233059710138,1.70278519,260.63655399,32.11216674,21.953623,20.941887,20.460114,20.385979,20.04315
587729233059644217,1.73035476,260.58201537,32.121098,22.993198,21.240524,19.872355,19.31386,18.981613
587729233059644452,1.73623139,260.57997585,32.13912527,22.623028,20.407715,19.007988,18.448658,18.056091
587729233059644462,1.74223046,260.5789709,32.13273343,22.832691,20.895399,19.689159,19.195881,18.792912
587729233059710005,1.75391425,260.62832065,32.10626607,22.001011,21.394835,20.521376,20.103189,19.634584
587729233059643791,1.75429183,260.64750417,32.12883565,20.149862,18.38105,18.090021,17.237083,16.861259
587729233059644098,1.77090189,260.60290589,32.16075126,21.683184,19.614189,18.206472,17.702181,17.36875
587729233059644218,1.80783676,260.57981647,32.1222864,22.223963,21.416262,20.989889,20.870169,20.56325
587729233059645037,1.83845635,260.59741739,32.16011685,25.821514,21.942039,20.723835,20.275078,19.881594
587729233059644457,1.88144115,260.57636778,32.13527325,22.303268,21.967926,21.174755,20.882391,20.778757
587729233059643790,1.88793656,260.6494379,32.12539607,12.921929,11.626031,14.662007,11.215243,13.797905
587729233059645170,1.89595804,260.64179149,32.15293698,21.525087,20.407951,19.696503,19.267279,18.91758
587729233059644455,1.89934168,260.57620651,32.13676076,22.532455,20.918221,19.541124,19.09165,18.771736
587729233059708949,1.90318763,260.64667514,32.11823885,23.910439,21.251925,19.955309,19.337885,19.066755
587729233059644677,1.90424997,260.63961672,32.15513439,22.155136,21.045259,20.378881,20.095747,19.72941
587729233059709350,1.96840071,260.64123595,32.10987642,23.682104,21.306551,19.669909,19.073929,18.908436
587729233059644684,1.97271827,260.58274636,32.11224156,22.068539,20.775251,19.849894,19.464886,19.207457
587729233059709351,1.97279404,260.64085645,32.109442,21.636267,20.123993,19.23171,18.82365,18.43898
