objID,distance,ra,dec,u,g,r,i,z
587730847964070654,1.30115647,319.7260163,0.56271169,23.000572,21.281839,19.710453,19.026649,18.554979
587730847964071061,1.31144696,319.71589496,0.57899662,22.127848,20.957777,20.200199,19.717739,19.372066
587730847964070878,1.32407509,319.72540654,0.55343608,21.37295,20.475498,19.857946,19.520527,19.374784
587730847964070410,1.36009407,319.72710769,0.5594783,25.939957,21.884445,21.613256,21.561235,22.203611
587730847964070655,1.36891259,319.72670334,0.56543374,22.468798,21.287825,19.816879,19.304558,18.937338
587730847964071089,1.41006744,319.71946125,0.54228391,23.416084,21.797276,20.334255,19.73826,19.254791
587730847964071091,1.41517526,319.71986814,0.5782262,23.42219,21.792902,20.469828,19.936598,19.567211
587730847964070603,1.46839852,319.68759828,0.54262882,23.68965,20.276852,18.621101,18.033508,17.652449
587730847964070963,1.47672647,319.68121145,0.56846497,23.371031,21.920473,20.526276,20.017433,19.71167
587730847964070808,1.49052685,319.6841798,0.54601718,24.059906,21.870924,20.291309,19.788439,19.517689
587730847964070641,1.50998675,319.7134431,0.58387861,23.012821,21.019644,19.56027,18.9802,18.62528
587730847964071076,1.53717302,319.71757866,0.58237541,22.297712,21.025698,20.265829,19.789537,19.571558
587730847964070604,1.53785532,319.68783899,0.54085633,22.534849,21.461088,19.913773,19.305277,18.915283
587730847964071100,1.5397393,319.72160615,0.57946191,24.767107,21.924419,20.551615,19.998306,19.619629
587730847964070593,1.55287957,319.68201,0.54748477,23.142412,21.77457,20.523439,19.992506,19.705317
587730847964070957,1.57951439,319.67896876,0.56696716,22.930096,20.972387,19.641115,18.992043,18.571539
587730847964070408,1.58420029,319.73082922,0.55908732,22.485741,20.952341,20.034189,19.737524,19.347998
587730847964070954,1.58640322,319.67821763,0.56364149,22.381063,21.973318,20.722853,20.276869,19.9506
587730847964071002,1.61484004,319.69423956,0.58527106,25.652269,21.821524,20.602993,19.91353,19.750574
587730847964071099,1.63568134,319.72172605,0.53927767,23.123091,21.766203,20.358013,19.732632,19.268869
587730847964070592,1.65817274,319.68085788,0.54598628,22.080664,20.746552,19.216263,18.616943,18.20479
587730847964071053,1.66137669,319.71126376,0.53353174,23.663275,21.920229,20.53826,19.977114,19.745337
587730847964070945,1.75562342,319.67601718,0.56726268,23.657036,21.781771,20.305119,19.707211,19.269962
587730847964071072,1.80990519,319.71550951,0.53230416,21.027771,19.812891,19.28607,18.944727,18.679258
587730847964005136,1.82315558,319.67406956,0.56012264,21.819065,20.1563,19.077564,18.584387,18.195375
587730847964071004,1.84386857,319.69531504,0.58971201,23.248259,21.790096,21.246477,21.403244,21.258345
587730847964070980,1.85276669,319.68553594,0.58477639,24.982204,21.932743,20.522058,19.968678,19.503159
587730847964071144,1.87794028,319.73433369,0.55104263,25.043316,21.711678,20.325428,19.806591,19.334698
587730847964070309,2.04827114,319.67958278,0.53698865,22.610996,21.36982,20.327208,19.990074,20.030813
587730847964070958,2.04837533,319.67909807,0.58323089,26.045212,21.697567,20.643188,19.976538,19.557953
587730847964071139,2.12391468,319.73265605,0.53897345,21.996214,21.563181,20.732792,20.30637,19.894587
587730847964071160,2.16083716,319.73954407,0.55225175,24.574976,21.824842,20.47098,19.974236,19.603193
587730847964070307,2.20172991,319.67791459,0.53503008,22.108126,19.110664,17.624933,17.06979,16.724638
587730847964069916,2.20278969,319.68278516,0.59000727,20.794065,18.627611,17.564686,16.937555,16.68218
587730847964070661,2.2547994,319.72691982,0.5302437,21.277651,20.406343,19.40288,18.978334,18.622398
587730847964070308,2.27547668,319.67847806,0.53273961,22.20714,21.815434,21.049084,20.835308,20.463285
587730847964070674,2.33060547,319.73649804,0.5823309,22.509113,21.30925,19.874456,19.326353,18.829266
587730847964070444,2.34843733,319.74355342,0.56225233,22.484247,19.827805,18.219379,17.602961,17.146328
587730847964005616,2.42036261,319.66412871,0.56144765,22.2603,21.123575,20.67676,20.362,19.922155
587730847964071140,2.4503748,319.73273066,0.58984131,22.729233,21.943569,20.777046,20.163563,19.842983
587730847964005635,2.46326628,319.66763158,0.5785253,21.686577,21.339663,20.637566,20.357103,20.314749
587730847964070590,2.47513494,319.67907196,0.52785273,22.374125,21.408606,19.911783,19.277428,18.800203
