objID,distance,ra,dec,u,g,r,i,z
587725994647421233,2.90330665E-3,250.08254394,46.71148295,20.188602,17.772348,16.521975,15.942005,15.561707
587725994647421238,0.13286843,250.07932029,46.7115354,22.399628,21.994814,21.229206,20.501047,19.519699
587725994647421235,0.14677564,250.08349624,46.70917246,22.555885,21.032829,19.58448,19.020266,18.426819
587725994647421236,0.16755617,250.08649389,46.71222715,21.829092,20.390877,19.349751,18.734215,17.965361
587725994647421241,0.23938107,250.07924534,46.71481462,22.878082,21.725729,20.501745,19.852495,19.359869
587725994647421237,0.25663935,250.08379553,46.70733981,24.647163,21.801836,20.658403,19.912888,19.645714
587725994647421234,0.27884288,250.08928264,46.71099497,22.292381,20.087034,18.871653,18.24403,17.821728
587725994647421232,0.30501979,250.07548221,46.709996,23.022823,20.62628,19.181053,18.759853,18.244366
587725994647421231,0.38624985,250.09175868,46.71278648,21.957405,19.487055,18.226982,17.699556,17.208464
587725994647422426,0.39487062,250.07300827,46.71081879,23.533468,21.696772,20.179935,20.026134,21.809896
587725994647421843,0.51848885,250.07022828,46.71334782,23.162895,21.663898,20.300926,19.776241,19.493216
587725994647421514,0.57612446,250.09171628,46.71879093,23.994608,21.36529,19.973909,19.433256,19.001955
587725994647421272,0.62395718,250.0931115,46.70406825,22.915939,20.552298,19.084391,18.514605,18.152807
587725994647421516,0.6378824,250.0916641,46.72013192,20.867607,20.663578,20.578489,20.033367,20.015175
587725994647421259,0.64593093,250.09675285,46.71612104,22.713434,20.529413,19.147778,18.65003,18.325022
587725994647421832,0.65443434,250.08215416,46.72243479,23.217808,21.555695,20.230503,19.719364,19.371277
587725994647421271,0.67887204,250.09611761,46.70509199,20.498348,19.149761,18.31526,17.941998,17.719488
587725994647421515,0.68446246,250.0941542,46.71970636,21.777281,20.682283,19.700415,19.092218,18.815643
587725994647421525,0.69016824,250.0710851,46.70313419,21.594664,20.50153,19.214712,18.723728,18.346863
587725994647421276,0.70594595,250.09156087,46.70151797,22.5665,21.320051,20.064137,19.546406,19.126356
587725994647421228,0.70644215,250.06586687,46.70874475,22.315325,20.307379,18.867592,18.312153,17.961466
587725994647421904,0.71714431,250.08614447,46.69983571,24.899681,21.801159,20.486191,20.030233,19.553442
587725994647421687,0.72131822,250.06920413,46.71932807,24.095469,21.922235,20.666487,20.201084,20.11537
587725994647421257,0.72192263,250.0994953,46.71465794,20.85673,19.024385,17.786558,17.342609,17.071573
587725994647421224,0.74532593,250.08856129,46.72324972,22.82155,20.817131,19.477713,18.862133,18.581947
587725994647421688,0.76235433,250.06998219,46.72086883,21.888086,21.203375,20.664097,20.44483,20.037384
587725994647421258,0.77131131,250.09873548,46.71802027,22.1134,20.067703,18.593899,18.054638,17.735527
587725994647421226,0.78770165,250.090082,46.72360127,22.307356,20.798649,20.199966,19.940926,19.709831
