objID,distance,ra,dec,u,g,r,i,z
588017721188090041,1.92208421E-4,203.83372431,41.00114645,19.660379,17.752018,16.336634,15.800402,15.43223
588017721188090051,0.22072423,203.82884956,41.00129166,22.564211,21.91684,21.142359,20.581984,20.136435
588017721188090050,0.23407717,203.83495423,40.99735757,23.901005,21.610521,20.172985,19.643192,19.442394
588017721188090195,0.32367197,203.83210205,40.99589178,24.259975,20.926485,19.592676,19.019175,18.844662
588017721188090043,0.32738304,203.84081972,41.00217757,22.528103,20.45466,18.947788,18.412954,18.139311
588017721188090046,0.36386456,203.82702728,41.00450211,23.433676,21.634529,20.268238,19.80143,19.403872
588017721188090194,0.3748531,203.83239801,40.99497865,22.991737,20.734844,19.311796,18.758261,18.417038
588017721188090186,0.39825167,203.82659122,40.99725866,22.112085,19.696274,18.262564,17.640221,17.236401
588017721188090049,0.43221114,203.82465473,41.00340116,25.650045,21.64595,20.298019,19.82542,19.277164
588017721188090044,0.4585913,203.84384155,41.00141466,22.180561,21.289627,19.869352,19.375973,18.903017
588017721188090622,0.48375598,203.83058012,41.00885247,24.863316,21.06357,19.676651,19.174101,18.868286
588017721188090174,0.56328076,203.82462438,41.0075508,22.805201,21.04463,19.537685,19.000229,18.657204
588017721188090180,0.5970687,203.82205141,40.9965126,24.672688,21.125183,19.667511,19.148104,18.856331
588017721188090198,0.63682278,203.83874729,40.99123348,20.846207,19.482218,18.071926,17.572731,17.180471
588017721188090175,0.6731795,203.82349609,41.00929161,23.736134,21.125681,19.896368,19.326521,18.977684
588017721188090179,0.68069456,203.81981089,40.99684371,20.749355,19.311041,18.171362,17.715485,17.413458
588017721188090176,0.72642233,203.82072901,41.00825001,22.411346,21.973446,21.536919,21.657946,21.821808
588017721188089944,0.76400598,203.8343286,41.01387114,25.01828,20.842352,19.495628,19.061106,18.609602
588017721188089943,0.78596473,203.83731602,41.01396147,21.998857,20.36879,18.921614,18.403183,18.122549
588017721188090619,0.78602059,203.82389996,40.99034433,22.938028,20.755558,19.605133,19.115475,18.786963
588017721188090173,0.78653046,203.82075365,41.00986971,22.463703,21.026493,19.541302,18.983376,18.711983
