# tile dither fiber fiber_ra fiber_dec
NE D1 1 328.336756675 0.218450808333
NE D1 2 328.338756675 0.218395252778
NE D1 3 328.340756675 0.218478586111
NE D1 4 328.342756675 0.218478586111
NE D1 5 328.344673342 0.218478586111
NE D1 6 328.346756675 0.218423030556
NE D1 7 328.348798342 0.218506363889
NE D1 8 328.350715008 0.218395252778
NE D1 9 328.352715008 0.218506363889
NE D1 10 328.354756675 0.218478586111
NE D1 11 328.356715008 0.218534141667
NE D1 12 328.358715008 0.218534141667
NE D1 13 328.360673342 0.218506363889
NE D1 14 328.362673342 0.218478586111
NE D1 15 328.335840009 0.216645252778
NE D1 16 328.337715009 0.216700808333
NE D1 17 328.339715009 0.216728586111
NE D1 18 328.341715009 0.216784141667
NE D1 19 328.343715009 0.216700808333
NE D1 20 328.345756675 0.216700808333
NE D1 21 328.347756675 0.216673030556
NE D1 22 328.349715009 0.216673030556
NE D1 23 328.351715009 0.216756363889
NE D1 24 328.353631675 0.216756363889
NE D1 25 328.355715009 0.216700808333
NE D1 26 328.357715009 0.216756363889
NE D1 27 328.359715009 0.216756363889
NE D1 28 328.361756675 0.216728586111
NE D1 29 328.363673342 0.216728586111
NE D1 30 328.336756676 0.214978586111
NE D1 31 328.338715009 0.215006363889
NE D1 32 328.340715009 0.214923030556
NE D1 33 328.342715009 0.215006363889
NE D1 34 328.344715009 0.214950808333
NE D1 35 328.346756676 0.214950808333
NE D1 36 328.348715009 0.215061919444
NE D1 37 328.350756676 0.215034141667
NE D1 38 328.352715009 0.214950808333
NE D1 39 328.354756676 0.215061919444
NE D1 40 328.356756676 0.215006363889
NE D1 41 328.358673342 0.214978586111
NE D1 42 328.360756676 0.215006363889
NE D1 43 328.362715009 0.215061919444
NE D1 44 328.335715009 0.213228586111
NE D1 45 328.337756676 0.213256363889
NE D1 46 328.339756676 0.213228586111
NE D1 47 328.341756676 0.213256363889
NE D1 48 328.343756676 0.213284141667
NE D1 49 328.345715009 0.213284141667
NE D1 50 328.347756676 0.213228586111
NE D1 51 328.349798343 0.213284141667
NE D1 52 328.351756676 0.213256363889
NE D1 53 328.353798343 0.213256363889
NE D1 54 328.355756676 0.213284141667
NE D1 55 328.357715009 0.213284141667
NE D1 56 328.359715009 0.213256363889
NE D1 57 328.361715009 0.213311919444
NE D1 58 328.363756676 0.213256363889
