# tile dither fiber fiber_ra fiber_dec
NE D1 1 16.2285900247 0.0866730305556
NE D1 2 16.2305900247 0.086617475
NE D1 3 16.2326316914 0.0867285861111
NE D1 4 16.2345900247 0.0867008083333
NE D1 5 16.236548358 0.0867008083333
NE D1 6 16.2386316914 0.0866452527778
NE D1 7 16.2406316913 0.0867563638889
NE D1 8 16.2425900247 0.0866452527778
NE D1 9 16.244548358 0.0867563638889
NE D1 10 16.2465900247 0.0867008083333
NE D1 11 16.2485900247 0.0867563638889
NE D1 12 16.250548358 0.0867563638889
NE D1 13 16.252548358 0.0867285861111
NE D1 14 16.254548358 0.0867008083333
NE D1 15 16.2276733581 0.0848952527778
NE D1 16 16.2295483581 0.0849230305556
NE D1 17 16.2315900248 0.0849785861111
NE D1 18 16.2335483581 0.0850063638889
NE D1 19 16.2355483581 0.0849508083333
NE D1 20 16.2375900248 0.0849230305556
NE D1 21 16.2395900248 0.0848952527778
NE D1 22 16.2415900248 0.0849230305556
NE D1 23 16.2435483581 0.0850063638889
NE D1 24 16.2455066915 0.0849785861111
NE D1 25 16.2475483581 0.0849230305556
NE D1 26 16.2495483581 0.0849785861111
NE D1 27 16.2515900248 0.0849785861111
NE D1 28 16.2536316915 0.0849785861111
NE D1 29 16.2555483581 0.0849508083333
NE D1 30 16.2286316916 0.0832285861111
NE D1 31 16.2305483583 0.0832285861111
NE D1 32 16.2325483583 0.0831452527778
NE D1 33 16.2345483583 0.0832285861111
NE D1 34 16.2365900249 0.0831730305556
NE D1 35 16.2385900249 0.0831730305556
NE D1 36 16.2405900249 0.0832841416667
NE D1 37 16.2425900249 0.0832563638889
NE D1 38 16.2445483583 0.0832008083333
NE D1 39 16.2466316916 0.0832841416667
NE D1 40 16.2485900249 0.0832285861111
NE D1 41 16.2505066916 0.0832008083333
NE D1 42 16.2525900249 0.0832563638889
NE D1 43 16.2545900249 0.0832841416667
NE D1 44 16.227590025 0.0814785861111
NE D1 45 16.229590025 0.0814785861111
NE D1 46 16.231590025 0.0814785861111
NE D1 47 16.2336316917 0.0814785861111
NE D1 48 16.235590025 0.0815063638889
NE D1 49 16.2375483584 0.0815063638889
NE D1 50 16.239590025 0.0814785861111
NE D1 51 16.2416316917 0.0815063638889
NE D1 52 16.2436316917 0.0814785861111
NE D1 53 16.2456316917 0.0814785861111
NE D1 54 16.247590025 0.0815341416667
NE D1 55 16.2495483584 0.0815063638889
NE D1 56 16.2515483584 0.0814785861111
NE D1 57 16.2535483584 0.0815341416667
NE D1 58 16.255590025 0.0814785861111
NE D1 59 16.2285900252 0.0797841416667
NE D1 60 16.2306316918 0.0797841416667
NE D1 61 16.2326316918 0.0798119194444
NE D1 62 16.2346316918 0.0797841416667
NE D1 63 16.2365483585 0.0798119194444
NE D1 64 16.2385900252 0.0797563638889
NE D1 65 16.2405900252 0.0797841416667
NE D1 66 16.2425900252 0.0798119194444
NE D1 67 16.2445483585 0.0798396972222
NE D1 68 16.2465900252 0.0798119194444
NE D1 69 16.2486316918 0.0798396972222
NE D1 70 16.2506316918 0.0798396972222
NE D1 71 16.2525900252 0.0798396972222
NE D1 72 16.2546316918 0.0798119194444
NE D1 73 16.2276316919 0.0780619194444
NE D1 74 16.2295483586 0.0780341416667
NE D1 75 16.2315900253 0.0780619194444
NE D1 76 16.2336316919 0.0780619194444
NE D1 77 16.2356316919 0.0780619194444
NE D1 78 16.2376316919 0.0780619194444
NE D1 79 16.2396316919 0.078117475
NE D1 80 16.2415900253 0.078117475
NE D1 81 16.2435900253 0.0780896972222
NE D1 82 16.2456316919 0.0780619194444
NE D1 83 16.2476316919 0.0780896972222
NE D1 84 16.2496316919 0.0780341416667
NE D1 85 16.2515900253 0.0780619194444
NE D1 86 16.2535900253 0.0780896972222
NE D1 87 16.2555900253 0.078117475
NE D1 88 16.2285900254 0.0762841416667
NE D1 89 16.2305900254 0.0762841416667
NE D1 90 16.2325900254 0.076367475
NE D1 91 16.2345900254 0.0763119194444
NE D1 92 16.2365900254 0.0763119194444
NE D1 93 16.238631692 0.0763396972222
NE D1 94 16.2405900254 0.0763396972222
NE D1 95 16.2425483587 0.0763119194444
NE D1 96 16.244631692 0.076367475
NE D1 97 16.246631692 0.0763119194444
NE D1 98 16.2485900254 0.076367475
NE D1 99 16.2505900254 0.0763952527778
NE D1 100 16.252631692 0.076367475
NE D1 101 16.254506692 0.0764230305556
NE D1 102 16.2276733588 0.0745896972222
NE D1 103 16.2296316922 0.0745341416667
NE D1 104 16.2316316922 0.0745896972222
NE D1 105 16.2336316921 0.0746452527778
NE D1 106 16.2356316921 0.0746452527778
NE D1 107 16.2376316922 0.0745896972222
NE D1 108 16.2396316922 0.0745896972222
NE D1 109 16.2415900255 0.0746452527778
NE D1 110 16.2436733588 0.0745896972222
NE D1 111 16.2455900255 0.0746452527778
NE D1 112 16.2475483588 0.0746730305556
NE D1 113 16.2496316921 0.074617475
NE D1 114 16.2515483588 0.0745896972222
NE D1 115 16.2536316921 0.074617475
NE D1 116 16.2555900255 0.0745896972222
NE D1 117 16.2285900256 0.0728952527778
NE D1 118 16.2306316923 0.072867475
NE D1 119 16.2326316923 0.072867475
NE D1 120 16.2345900256 0.0728396972222
NE D1 121 16.2366316923 0.0728952527778
NE D1 122 16.2386316922 0.0729785861111
NE D1 123 16.2405483589 0.0729508083333
NE D1 124 16.2425483589 0.0728952527778
NE D1 125 16.2446316923 0.0729230305556
NE D1 126 16.2466316922 0.0729785861111
NE D1 127 16.2485483589 0.0729230305556
NE D1 128 16.2506316922 0.0729508083333
NE D1 129 16.2525900256 0.0729508083333
NE D1 130 16.2545483589 0.0729230305556
NE D1 131 16.2276316924 0.0711730305556
NE D1 132 16.2296316924 0.0712008083333
NE D1 133 16.231673359 0.0712285861111
NE D1 134 16.2336316924 0.0711452527778
NE D1 135 16.2356316924 0.0711452527778
NE D1 136 16.2376316924 0.0712008083333
NE D1 137 16.2396316924 0.0711452527778
NE D1 138 16.2416316924 0.0712008083333
NE D1 139 16.243673359 0.0711730305556
NE D1 140 16.2456316924 0.0712008083333
NE D1 141 16.2476316924 0.0712285861111
NE D1 142 16.2495900257 0.0712008083333
NE D1 143 16.2515900257 0.0712008083333
NE D1 144 16.2536316924 0.0712285861111
NE D1 145 16.2555900257 0.0712285861111
NE D1 146 16.2286316925 0.069367475
NE D1 147 16.2305900258 0.0693952527778
NE D1 148 16.2325900258 0.0694230305556
NE D1 149 16.2345900258 0.0694230305556
NE D1 150 16.2366316925 0.0694508083333
NE D1 151 16.2385900258 0.0694785861111
NE D1 152 16.2406316925 0.0694230305556
NE D1 153 16.2426316924 0.0695063638889
NE D1 154 16.2446316925 0.0694785861111
NE D1 155 16.2465900258 0.0694230305556
NE D1 156 16.2485900258 0.0694508083333
NE D1 157 16.2505483591 0.0695063638889
NE D1 158 16.2525066925 0.0694785861111
NE D1 159 16.2545900258 0.0694508083333
NE D1 160 16.2275900259 0.0677285861111
NE D1 161 16.2296316926 0.0677008083333
NE D1 162 16.2316733592 0.0677008083333
NE D1 163 16.2336316925 0.0677285861111
NE D1 164 16.2356733592 0.0677008083333
NE D1 165 16.2376316926 0.0677008083333
NE D1 166 16.2396733592 0.0677008083333
NE D1 167 16.2416316925 0.0677563638889
NE D1 168 16.2436316925 0.0677563638889
NE D1 169 16.2456733592 0.0677841416667
NE D1 170 16.2475900259 0.0677285861111
NE D1 171 16.2496316925 0.0677841416667
NE D1 172 16.2516316925 0.0677841416667
NE D1 173 16.2536316926 0.0676730305556
NE D1 174 16.2556316925 0.0677285861111
NE D1 175 16.2286316926 0.0660341416667
NE D1 176 16.230590026 0.0660341416667
NE D1 177 16.2326316926 0.0660341416667
NE D1 178 16.2346316926 0.0659508083333
NE D1 179 16.2366316926 0.0660063638889
NE D1 180 16.2386316926 0.0660896972222
NE D1 181 16.2406316926 0.0660341416667
NE D1 182 16.2426733593 0.0660619194444
NE D1 183 16.2446316926 0.0660063638889
NE D1 184 16.246590026 0.0660619194444
NE D1 185 16.2486316926 0.0660341416667
NE D1 186 16.250590026 0.0660619194444
NE D1 187 16.2526316926 0.0660896972222
NE D1 188 16.2545483593 0.0660619194444
NE D1 189 16.2277150261 0.0642008083333
NE D1 190 16.2296733594 0.0642285861111
NE D1 191 16.2316316927 0.0642841416667
NE D1 192 16.2336316927 0.0642841416667
NE D1 193 16.2356733594 0.0643119194444
NE D1 194 16.2376316927 0.0643119194444
NE D1 195 16.2396316927 0.0642563638889
NE D1 196 16.2416316927 0.0643119194444
NE D1 197 16.2436316927 0.0642841416667
NE D1 198 16.2456316927 0.0642841416667
NE D1 199 16.2476733594 0.064367475
NE D1 200 16.2496316927 0.0642841416667
NE D1 201 16.2516733594 0.0643119194444
NE D1 202 16.2535483594 0.0643119194444
NE D1 203 16.2556316927 0.0643952527778
NE D1 204 16.2285900262 0.0625341416667
NE D1 205 16.2305900262 0.0625063638889
NE D1 206 16.2326316928 0.0625341416667
NE D1 207 16.2346316928 0.0625619194444
NE D1 208 16.2365900262 0.0625619194444
NE D1 209 16.2386316928 0.0625896972222
NE D1 210 16.2405483595 0.0625063638889
NE D1 211 16.2426733595 0.0625063638889
NE D1 212 16.2445900262 0.0625619194444
NE D1 213 16.2466316928 0.0625896972222
NE D1 214 16.2485483595 0.062617475
NE D1 215 16.2505900262 0.0625896972222
NE D1 216 16.2526733595 0.0625896972222
NE D1 217 16.2546316928 0.0625896972222
NE D1 218 16.2276316929 0.0607841416667
NE D1 219 16.2296733596 0.0607841416667
NE D1 220 16.2317150262 0.0608119194444
NE D1 221 16.2335900262 0.0608119194444
NE D1 222 16.2356316929 0.0608396972222
NE D1 223 16.2376316929 0.0608396972222
NE D1 224 16.2395900262 0.0607841416667
NE D1 225 16.2416316929 0.0608396972222
NE D1 226 16.2435900262 0.0608396972222
NE D1 227 16.2456733596 0.0608119194444
NE D1 228 16.2475900262 0.060867475
NE D1 229 16.2496316929 0.0608952527778
NE D1 230 16.2516316929 0.0609230305556
NE D1 231 16.2536316929 0.0608396972222
NE D1 232 16.2555900262 0.060867475
NE D1 233 16.2285900263 0.0590896972222
NE D1 234 16.2305900263 0.0590896972222
NE D1 235 16.232631693 0.0591730305556
NE D1 236 16.2346733597 0.0590619194444
NE D1 237 16.2366733597 0.0591730305556
NE D1 238 16.238631693 0.0590896972222
NE D1 239 16.2405900263 0.059117475
NE D1 240 16.2425900263 0.059117475
NE D1 241 16.244631693 0.0590896972222
NE D1 242 16.246631693 0.059117475
NE D1 243 16.2486733597 0.0591452527778
NE D1 244 16.250631693 0.0591452527778
NE D1 245 16.2525900263 0.0591730305556
NE D1 246 16.254631693 0.0592008083333
NE D2 1 16.2275900247 0.086117475
NE D2 2 16.2295900247 0.0860619194444
NE D2 3 16.2316316914 0.0861452527778
NE D2 4 16.2335900247 0.0861452527778
NE D2 5 16.2355483581 0.0861452527778
NE D2 6 16.2375900247 0.0860896972222
NE D2 7 16.2396316914 0.0861730305556
NE D2 8 16.2415900247 0.0860896972222
NE D2 9 16.2435483581 0.0862008083333
NE D2 10 16.2455900247 0.0861452527778
