# tile dither fiber fiber_ra fiber_dec
NE D1 1 319.702256555 0.586950808333
NE D1 2 319.704256555 0.586895252778
NE D1 3 319.706256555 0.586978586111
NE D1 4 319.708256555 0.586978586111
NE D1 5 319.710173221 0.586978586111
NE D1 6 319.712256555 0.586923030556
NE D1 7 319.714298221 0.587006363889
NE D1 8 319.716214888 0.586895252778
NE D1 9 319.718214888 0.587006363889
NE D1 10 319.720256555 0.586978586111
NE D1 11 319.722214888 0.587034141667
NE D1 12 319.724214888 0.587034141667
NE D1 13 319.726173221 0.587006363889
NE D1 14 319.728173221 0.586978586111
NE D1 15 319.701298222 0.585145252778
NE D1 16 319.703214889 0.585200808333
NE D1 17 319.705214889 0.585228586111
NE D1 18 319.707214889 0.585284141667
NE D1 19 319.709214889 0.585200808333
NE D1 20 319.711256555 0.585200808333
NE D1 21 319.713256555 0.585173030556
NE D1 22 319.715214889 0.585173030556
NE D1 23 319.717214889 0.585256363889
NE D1 24 319.719131555 0.585256363889
NE D1 25 319.721214889 0.585200808333
NE D1 26 319.723214889 0.585256363889
NE D1 27 319.725214889 0.585256363889
NE D1 28 319.727256555 0.585228586111
NE D1 29 319.729173222 0.585228586111
NE D1 30 319.702256556 0.583478586111
NE D1 31 319.70421489 0.583506363889
NE D1 32 319.70621489 0.583423030556
NE D1 33 319.70821489 0.583506363889
NE D1 34 319.71021489 0.583450808333
NE D1 35 319.712256556 0.583450808333
NE D1 36 319.714214889 0.583561919444
NE D1 37 319.716256556 0.583534141667
NE D1 38 319.71821489 0.583450808333
NE D1 39 319.720256556 0.583561919444
NE D1 40 319.722256556 0.583506363889
NE D1 41 319.724173223 0.583478586111
NE D1 42 319.726256556 0.583506363889
NE D1 43 319.728214889 0.583561919444
NE D1 44 319.70121489 0.581728586111
NE D1 45 319.703256557 0.581756363889
NE D1 46 319.705256557 0.581728586111
NE D1 47 319.707256557 0.581756363889
NE D1 48 319.709256557 0.581784141667
NE D1 49 319.71121489 0.581784141667
NE D1 50 319.713256557 0.581728586111
NE D1 51 319.715298224 0.581784141667
NE D1 52 319.717256557 0.581756363889
NE D1 53 319.719298224 0.581756363889
NE D1 54 319.721256557 0.581784141667
NE D1 55 319.72321489 0.581784141667
NE D1 56 319.72521489 0.581756363889
NE D1 57 319.72721489 0.581811919444
NE D1 58 319.729256557 0.581756363889
NE D1 59 319.702256558 0.580061919444
NE D1 60 319.704256558 0.580061919444
NE D1 61 319.706298224 0.580089697222
NE D1 62 319.708256558 0.580034141667
NE D1 63 319.710173224 0.580089697222
NE D1 64 319.712256558 0.580034141667
NE D1 65 319.714256558 0.580061919444
NE D1 66 319.716256558 0.580089697222
NE D1 67 319.718214891 0.580117475
NE D1 68 319.720214891 0.580089697222
NE D1 69 319.722298224 0.580117475
NE D1 70 319.724256558 0.580089697222
NE D1 71 319.726256558 0.580089697222
NE D1 72 319.728298224 0.580089697222
NE D1 73 319.701256559 0.578339697222
NE D1 74 319.703214892 0.578311919444
NE D1 75 319.705214892 0.578311919444
NE D1 76 319.707256559 0.578311919444
NE D1 77 319.709298225 0.578339697222
NE D1 78 319.711256559 0.578311919444
NE D1 79 319.713256559 0.578367475
NE D1 80 319.715214892 0.578367475
NE D1 81 319.717256559 0.578367475
NE D1 82 319.719298225 0.578339697222
NE D1 83 319.721256559 0.578367475
NE D1 84 319.723256559 0.578284141667
NE D1 85 319.725214892 0.578339697222
NE D1 86 319.727214892 0.578367475
NE D1 87 319.729214892 0.578395252778
NE D1 88 319.702256559 0.576561919444
NE D1 89 319.704256559 0.576561919444
NE D1 90 319.706256559 0.576645252778
NE D1 91 319.708214893 0.576589697222
NE D1 92 319.710256559 0.576589697222
NE D1 93 319.712298226 0.576617475
NE D1 94 319.714214893 0.576617475
NE D1 95 319.716214893 0.576561919444
NE D1 96 319.718298226 0.576645252778
NE D1 97 319.720256559 0.576589697222
NE D1 98 319.722214893 0.576645252778
NE D1 99 319.724256559 0.576673030556
NE D1 100 319.726256559 0.576617475
NE D1 101 319.728173226 0.576700808333
NE D1 102 319.701298227 0.574839697222
NE D1 103 319.70325656 0.574811919444
NE D1 104 319.705298227 0.574867475
NE D1 105 319.707298227 0.574923030556
NE D1 106 319.70925656 0.574923030556
NE D1 107 319.71125656 0.574867475
NE D1 108 319.71325656 0.574867475
NE D1 109 319.715214894 0.574923030556
NE D1 110 319.717298227 0.574867475
NE D1 111 319.719214894 0.574923030556
NE D1 112 319.721214894 0.574950808333
NE D1 113 319.723298227 0.574895252778
NE D1 114 319.725214894 0.574867475
NE D1 115 319.727298227 0.574867475
NE D1 116 319.72925656 0.574867475
NE D1 117 319.702256561 0.573173030556
NE D1 118 319.704256561 0.573145252778
NE D1 119 319.706298228 0.573145252778
NE D1 120 319.708256561 0.573117475
NE D1 121 319.710256561 0.573173030556
NE D1 122 319.712256561 0.573256363889
NE D1 123 319.714214894 0.573228586111
NE D1 124 319.716214894 0.573173030556
NE D1 125 319.718256561 0.573200808333
NE D1 126 319.720256561 0.573228586111
NE D1 127 319.722214894 0.573200808333
NE D1 128 319.724256561 0.573228586111
NE D1 129 319.726256561 0.573200808333
NE D1 130 319.728214894 0.573200808333
