# tile dither fiber fiber_ra fiber_dec
NE D1 1 203.828038017 41.0267223611
NE D1 2 203.830663019 41.0266668056
NE D1 3 203.833371348 41.0267779167
NE D1 4 203.835996349 41.0267501389
NE D1 5 203.838579683 41.0267501389
NE D1 6 203.841329685 41.0266945833
NE D1 7 203.843996347 41.0268056944
NE D1 8 203.846579685 41.0266945833
NE D1 9 203.849204681 41.0268056944
NE D1 10 203.851913016 41.0267501389
NE D1 11 203.854496347 41.0268056944
NE D1 12 203.857163014 41.0268056944
NE D1 13 203.859746348 41.0267779167
NE D1 14 203.862413016 41.0267501389
NE D1 15 203.826788085 41.0249445833
NE D1 16 203.82932975 41.0249723611
NE D1 17 203.831996415 41.0250279167
NE D1 18 203.834621414 41.0250556944
NE D1 19 203.837288083 41.0250001389
NE D1 20 203.839996417 41.0249723611
NE D1 21 203.842621418 41.0249445833
NE D1 22 203.845246417 41.0249723611
NE D1 23 203.847871414 41.0250556944
NE D1 24 203.850454748 41.0250279167
NE D1 25 203.853163083 41.0250001389
NE D1 26 203.855829748 41.0250279167
NE D1 27 203.858496415 41.0250279167
NE D1 28 203.861204748 41.0250279167
NE D1 29 203.863746416 41.0250001389
NE D1 30 203.828079815 41.0232779167
NE D1 31 203.830663148 41.0232779167
NE D1 32 203.83328815 41.0232223611
NE D1 33 203.835954815 41.0232779167
NE D1 34 203.838621484 41.0232223611
NE D1 35 203.841288149 41.0232501389
NE D1 36 203.843913146 41.0233334722
NE D1 37 203.846579813 41.0233334722
NE D1 38 203.849204816 41.0232501389
NE D1 39 203.851913146 41.0233334722
NE D1 40 203.854579815 41.0232779167
NE D1 41 203.857079816 41.0232501389
NE D1 42 203.85987148 41.0233056944
NE D1 43 203.862496478 41.02336125
NE D1 44 203.826704881 41.0215279167
NE D1 45 203.829371548 41.0215279167
NE D1 46 203.831996548 41.0215279167
NE D1 47 203.834704881 41.0215279167
NE D1 48 203.83732988 41.0215556944
NE D1 49 203.839913214 41.0215556944
NE D1 50 203.842621548 41.0215279167
NE D1 51 203.845329879 41.0215834722
NE D1 52 203.84795488 41.0215556944
NE D1 53 203.850621547 41.0215556944
NE D1 54 203.853246546 41.0215834722
NE D1 55 203.85582988 41.0215556944
NE D1 56 203.858454881 41.0215279167
NE D1 57 203.861121545 41.02161125
NE D1 58 203.863829881 41.0215279167
NE D1 59 203.828038278 41.01986125
NE D1 60 203.830704946 41.0198334722
NE D1 61 203.833413278 41.01986125
NE D1 62 203.835996612 41.0198334722
NE D1 63 203.838579945 41.01986125
NE D1 64 203.84128828 41.0198056944
NE D1 65 203.843913279 41.0198334722
NE D1 66 203.846579945 41.01986125
NE D1 67 203.849204943 41.0199168056
NE D1 68 203.85187161 41.0198890278
NE D1 69 203.85462161 41.0198890278
NE D1 70 203.85724661 41.0198890278
NE D1 71 203.85987161 41.0198890278
NE D1 72 203.862538278 41.01986125
NE D1 73 203.826746678 41.01811125
NE D1 74 203.829330011 41.01811125
NE D1 75 203.831996678 41.01811125
NE D1 76 203.834705011 41.01811125
NE D1 77 203.837371678 41.01811125
NE D1 78 203.839996678 41.01811125
NE D1 79 203.842663342 41.0181668056
NE D1 80 203.845246676 41.0181668056
NE D1 81 203.847913344 41.0181390278
NE D1 82 203.850621678 41.01811125
NE D1 83 203.853246677 41.0181390278
NE D1 84 203.855913346 41.0180834722
NE D1 85 203.858496678 41.01811125
NE D1 86 203.861163344 41.0181390278
NE D1 87 203.863788342 41.0181668056
NE D1 88 203.828038412 41.0163334722
NE D1 89 203.830663412 41.0163334722
NE D1 90 203.833371742 41.0164168056
NE D1 91 203.835955078 41.01636125
NE D1 92 203.838621744 41.01636125
NE D1 93 203.841371742 41.0164168056
NE D1 94 203.84391341 41.0163890278
NE D1 95 203.846538411 41.01636125
NE D1 96 203.849288409 41.0164168056
NE D1 97 203.851913411 41.01636125
NE D1 98 203.854496742 41.0164168056
NE D1 99 203.857205075 41.0164445833
NE D1 100 203.859871742 41.0164168056
NE D1 101 203.862413407 41.0164723611
NE D1 102 203.826788477 41.0146390278
NE D1 103 203.829413478 41.01461125
NE D1 104 203.832080143 41.0146390278
NE D1 105 203.834705141 41.0146945833
NE D1 106 203.837371808 41.0146945833
NE D1 107 203.839996809 41.0146668056
NE D1 108 203.842663477 41.0146390278
NE D1 109 203.845246808 41.0146945833
NE D1 110 203.84799681 41.0146390278
NE D1 111 203.850538474 41.0146945833
NE D1 112 203.853163472 41.0147501389
NE D1 113 203.855913475 41.0146668056
NE D1 114 203.858455143 41.0146390278
NE D1 115 203.861246809 41.0146668056
NE D1 116 203.863830142 41.0146668056
NE D1 117 203.828038541 41.0129445833
NE D1 118 203.830705209 41.0129168056
NE D1 119 203.833371875 41.0129168056
NE D1 120 203.835996875 41.0129168056
NE D1 121 203.838663541 41.0129445833
NE D1 122 203.841330204 41.0130279167
NE D1 123 203.843871872 41.0130001389
NE D1 124 203.846538541 41.0129445833
NE D1 125 203.84928854 41.0129723611
NE D1 126 203.851913538 41.0130279167
NE D1 127 203.854496873 41.0129723611
NE D1 128 203.857205205 41.0130001389
NE D1 129 203.859871872 41.0130001389
NE D1 130 203.862455207 41.0129723611
NE D1 131 203.826788606 41.0112223611
NE D1 132 203.829413605 41.0112501389
NE D1 133 203.832121938 41.0112779167
NE D1 134 203.834746941 41.0111945833
NE D1 135 203.837371941 41.0111945833
NE D1 136 203.839996939 41.0112501389
NE D1 137 203.842663607 41.0111945833
NE D1 138 203.845288605 41.0112501389
NE D1 139 203.84799694 41.0112223611
NE D1 140 203.850621938 41.0112779167
NE D1 141 203.853288604 41.0112779167
NE D1 142 203.855871939 41.0112501389
NE D1 143 203.858538605 41.0112501389
NE D1 144 203.861246938 41.0112779167
NE D1 145 203.863830271 41.0112779167
NE D1 146 203.828122008 41.0094168056
NE D1 147 203.830705341 41.0094445833
NE D1 148 203.833330339 41.0094723611
NE D1 149 203.835955339 41.0094723611
NE D1 150 203.838705338 41.0095001389
NE D1 151 203.841288671 41.0095279167
NE D1 152 203.843955339 41.0094723611
NE D1 153 203.84666367 41.0095556944
NE D1 154 203.849288671 41.0095279167
NE D1 155 203.851872006 41.0094723611
NE D1 156 203.854538672 41.0095001389
NE D1 157 203.85716367 41.0095556944
NE D1 158 203.859747004 41.0095279167
NE D1 159 203.862497004 41.0095279167
NE D1 160 203.826747071 41.0077779167
NE D1 161 203.829413738 41.0077501389
NE D1 162 203.832122072 41.0077501389
NE D1 163 203.834705404 41.0077779167
NE D1 164 203.837413738 41.0077501389
NE D1 165 203.840038738 41.0077501389
NE D1 166 203.842705404 41.0077779167
NE D1 167 203.845330403 41.0078056944
NE D1 168 203.847955403 41.0078056944
NE D1 169 203.850705402 41.0078334722
NE D1 170 203.853205404 41.0077779167
NE D1 171 203.855913735 41.0078334722
NE D1 172 203.858538734 41.00786125
NE D1 173 203.861205406 41.0077223611
NE D1 174 203.863872071 41.0077779167
NE D1 175 203.828080468 41.0060834722
NE D1 176 203.830705468 41.0060834722
NE D1 177 203.833372135 41.0060834722
NE D1 178 203.836038804 41.0060279167
NE D1 179 203.838705469 41.0060556944
NE D1 180 203.841372133 41.0061390278
NE D1 181 203.843997135 41.0060834722
NE D1 182 203.846705467 41.00611125
NE D1 183 203.849288803 41.0060556944
NE D1 184 203.8519138 41.00611125
NE D1 185 203.854580468 41.0060834722
NE D1 186 203.857205467 41.00611125
NE D1 187 203.859872133 41.0061390278
NE D1 188 203.862455467 41.00611125
NE D1 189 203.826872204 41.0042501389
NE D1 190 203.829455536 41.0043056944
NE D1 191 203.832080535 41.0043334722
NE D1 192 203.834747201 41.0043334722
NE D1 193 203.837413867 41.00436125
NE D1 194 203.8399972 41.00436125
NE D1 195 203.842663868 41.0043334722
NE D1 196 203.845330534 41.00436125
NE D1 197 203.847955535 41.0043334722
NE D1 198 203.8506222 41.00436125
NE D1 199 203.853288865 41.0044168056
NE D1 200 203.855913867 41.00436125
NE D1 201 203.8586222 41.00436125
NE D1 202 203.8611222 41.00436125
NE D1 203 203.863872197 41.0044445833
NE D1 204 203.828038934 41.0025834722
NE D1 205 203.830705602 41.0025556944
NE D1 206 203.833372267 41.00261125
NE D1 207 203.835997267 41.00261125
NE D1 208 203.838663933 41.00261125
NE D1 209 203.841372266 41.0026390278
NE D1 210 203.843872268 41.0025834722
NE D1 211 203.846663936 41.0025556944
NE D1 212 203.8492056 41.00261125
NE D1 213 203.851955599 41.0026390278
NE D1 214 203.854455598 41.0026668056
NE D1 215 203.857205599 41.0026390278
NE D1 216 203.859913932 41.0026390278
NE D1 217 203.862538932 41.0026390278
NE D1 218 203.826789001 41.0008334722
NE D1 219 203.829455668 41.0008334722
NE D1 220 203.832164 41.00086125
NE D1 221 203.834664 41.00086125
NE D1 222 203.837372332 41.0008890278
NE D1 223 203.839997332 41.0008890278
NE D1 224 203.842622334 41.0008334722
NE D1 225 203.845330665 41.0008890278
NE D1 226 203.847913999 41.0008890278
NE D1 227 203.850664 41.00086125
NE D1 228 203.853205664 41.0009168056
NE D1 229 203.855913997 41.0009445833
NE D1 230 203.858538996 41.0009723611
NE D1 231 203.861205665 41.0008890278
NE D1 232 203.863788998 41.0009168056
NE D1 233 203.828039064 40.9991668056
