# tile dither fiber fiber_ra fiber_dec
NE D1 1 260.61151893 32.1593890278
NE D1 2 260.613852264 32.1593334722
NE D1 3 260.616268929 32.1594168056
NE D1 4 260.618602262 32.1594168056
NE D1 5 260.620893929 32.1594168056
NE D1 6 260.623352264 32.15936125
NE D1 7 260.625727261 32.1594723611
NE D1 8 260.62801893 32.15936125
NE D1 9 260.630352261 32.1594723611
NE D1 10 260.632810596 32.1594168056
NE D1 11 260.635102261 32.1594723611
NE D1 12 260.637477261 32.1594723611
NE D1 13 260.639768928 32.1594445833
NE D1 14 260.642143929 32.1594168056
NE D1 15 260.61043564 32.15761125
NE D1 16 260.612643973 32.1576390278
NE D1 17 260.615018972 32.1576668056
NE D1 18 260.617352304 32.1577223611
NE D1 19 260.619768972 32.1576668056
NE D1 20 260.622143973 32.1576390278
NE D1 21 260.624518973 32.15761125
NE D1 22 260.626852307 32.15761125
NE D1 23 260.629185638 32.1576945833
NE D1 24 260.631477305 32.1576945833
NE D1 25 260.633935639 32.1576390278
NE D1 26 260.636268971 32.1576945833
NE D1 27 260.638643971 32.1576945833
NE D1 28 260.641060638 32.1576945833
NE D1 29 260.643352305 32.1576668056
NE D1 30 260.611560681 32.1559445833
NE D1 31 260.613852347 32.1559445833
NE D1 32 260.616185683 32.15586125
NE D1 33 260.618560681 32.1559445833
NE D1 34 260.620935682 32.1558890278
NE D1 35 260.623352349 32.1558890278
NE D1 36 260.625685679 32.1560001389
NE D1 37 260.62806068 32.1559723611
NE D1 38 260.630394015 32.1559168056
NE D1 39 260.632810679 32.1560001389
NE D1 40 260.635144014 32.1559445833
NE D1 41 260.637435681 32.1559168056
NE D1 42 260.639852347 32.1559445833
NE D1 43 260.642227346 32.1560001389
NE D1 44 260.610310724 32.1541945833
NE D1 45 260.61272739 32.1541945833
NE D1 46 260.615060724 32.1541668056
NE D1 47 260.617435724 32.1541945833
NE D1 48 260.619810723 32.1542223611
NE D1 49 260.62210239 32.1542223611
NE D1 50 260.624519057 32.1541945833
NE D1 51 260.626894056 32.1542223611
NE D1 52 260.629269057 32.1541945833
NE D1 53 260.631644057 32.1541945833
NE D1 54 260.633977389 32.1542501389
NE D1 55 260.636269056 32.1542223611
NE D1 56 260.638644057 32.1541945833
NE D1 57 260.641019056 32.1542501389
NE D1 58 260.643435724 32.1541945833
NE D1 59 260.611519098 32.1525001389
NE D1 60 260.613894098 32.1525001389
NE D1 61 260.616310764 32.1525279167
NE D1 62 260.618644098 32.1525001389
NE D1 63 260.620894098 32.1525279167
NE D1 64 260.623310766 32.1524723611
NE D1 65 260.625685765 32.1525001389
NE D1 66 260.628060764 32.1525279167
NE D1 67 260.630394097 32.1525556944
NE D1 68 260.632769098 32.1525279167
NE D1 69 260.635185764 32.1525556944
NE D1 70 260.637519098 32.1525279167
NE D1 71 260.639852431 32.1525279167
NE D1 72 260.642269098 32.1525279167
NE D1 73 260.610352474 32.1507779167
NE D1 74 260.612644141 32.1507501389
NE D1 75 260.61501914 32.1507779167
NE D1 76 260.617435807 32.1507779167
NE D1 77 260.619852474 32.1507779167
NE D1 78 260.622185807 32.1507779167
NE D1 79 260.624560806 32.1508334722
NE D1 80 260.626852472 32.1508334722
NE D1 81 260.629227473 32.1508056944
NE D1 82 260.63164414 32.1507779167
NE D1 83 260.633977473 32.1508056944
NE D1 84 260.636352475 32.1507223611
NE D1 85 260.63864414 32.1507779167
NE D1 86 260.64101914 32.1508056944
NE D1 87 260.643394139 32.1508334722
NE D1 88 260.611519184 32.1490001389
NE D1 89 260.613894184 32.1490001389
NE D1 90 260.616269182 32.1490834722
NE D1 91 260.618602517 32.1490279167
NE D1 92 260.620977517 32.1490279167
NE D1 93 260.623394183 32.1490556944
NE D1 94 260.625685849 32.1490556944
NE D1 95 260.628019183 32.1490279167
NE D1 96 260.630477515 32.1490834722
NE D1 97 260.63281085 32.1490279167
NE D1 98 260.635102515 32.1490834722
NE D1 99 260.637519181 32.14911125
NE D1 100 260.639894182 32.1490834722
NE D1 101 260.642144181 32.1491390278
NE D1 102 260.610394226 32.1472779167
NE D1 103 260.61272756 32.1472501389
NE D1 104 260.615102559 32.1473056944
