# tile dither fiber fiber_ra fiber_dec
NE D1 1 215.891363412 16.5046390278
NE D1 2 215.893405079 16.5045834722
NE D1 3 215.895530078 16.5046668056
NE D1 4 215.897613412 16.5046668056
NE D1 5 215.899613412 16.5046668056
NE D1 6 215.901780079 16.50461125
NE D1 7 215.903905078 16.5047223611
NE D1 8 215.905946746 16.50461125
NE D1 9 215.907988411 16.5047223611
NE D1 10 215.910113412 16.5046668056
NE D1 11 215.912155078 16.5047223611
NE D1 12 215.914238411 16.5047223611
NE D1 13 215.916280078 16.5046945833
NE D1 14 215.918405078 16.5046668056
NE D1 15 215.89036343 16.50286125
NE D1 16 215.89236343 16.5028890278
NE D1 17 215.894446763 16.5029168056
NE D1 18 215.896488429 16.5029723611
NE D1 19 215.89861343 16.5029168056
NE D1 20 215.90073843 16.5028890278
NE D1 21 215.902821764 16.50286125
NE D1 22 215.90486343 16.50286125
NE D1 23 215.906946763 16.5029445833
NE D1 24 215.908946763 16.5029445833
NE D1 25 215.91111343 16.5028890278
NE D1 26 215.913196763 16.5029445833
NE D1 27 215.915280096 16.5029445833
NE D1 28 215.917446763 16.5029445833
NE D1 29 215.919446763 16.5029168056
NE D1 30 215.891363447 16.5011945833
NE D1 31 215.893405114 16.5011945833
NE D1 32 215.895488448 16.50111125
NE D1 33 215.89757178 16.5011945833
NE D1 34 215.899655114 16.5011390278
NE D1 35 215.901780114 16.5011390278
NE D1 36 215.90382178 16.5012501389
NE D1 37 215.90594678 16.5012223611
NE D1 38 215.907988447 16.5011668056
NE D1 39 215.910155113 16.5012501389
NE D1 40 215.91219678 16.5011945833
NE D1 41 215.914196781 16.5011668056
NE D1 42 215.916363447 16.5011945833
NE D1 43 215.91844678 16.5012501389
NE D1 44 215.890280132 16.4994445833
NE D1 45 215.892405132 16.4994445833
NE D1 46 215.894446799 16.4994168056
NE D1 47 215.896571798 16.4994445833
NE D1 48 215.898655131 16.4994723611
NE D1 49 215.900696798 16.4994723611
NE D1 50 215.902821798 16.4994445833
NE D1 51 215.904946798 16.4994723611
NE D1 52 215.906988465 16.4994445833
NE D1 53 215.909113465 16.4994445833
NE D1 54 215.911155131 16.4995001389
NE D1 55 215.913196798 16.4994723611
NE D1 56 215.915280132 16.4994445833
