# tile dither fiber fiber_ra fiber_dec
NE D1 1 250.077952933 46.7268334722
NE D1 2 250.080827936 46.7267779167
NE D1 3 250.083786265 46.72686125
NE D1 4 250.086702932 46.72686125
NE D1 5 250.089494599 46.72686125
NE D1 6 250.092536268 46.7268056944
NE D1 7 250.095494597 46.7268890278
NE D1 8 250.098327936 46.7267779167
NE D1 9 250.10120293 46.7268890278
NE D1 10 250.104202932 46.72686125
NE D1 11 250.107077929 46.7269168056
NE D1 12 250.109952929 46.7269168056
NE D1 13 250.11282793 46.7268890278
NE D1 14 250.115786265 46.72686125
NE D1 15 250.076578025 46.7250279167
NE D1 16 250.079328023 46.7250834722
NE D1 17 250.082286355 46.72511125
NE D1 18 250.085161352 46.7251668056
NE D1 19 250.088078021 46.72511125
NE D1 20 250.091078023 46.7250834722
NE D1 21 250.093994691 46.7250556944
NE D1 22 250.096869691 46.7250556944
NE D1 23 250.099744686 46.7251390278
NE D1 24 250.10257802 46.7251390278
NE D1 25 250.105578023 46.7250834722
NE D1 26 250.108494686 46.7251390278
NE D1 27 250.11145302 46.7251390278
NE D1 28 250.114411355 46.72511125
NE D1 29 250.117244688 46.72511125
NE D1 30 250.077953111 46.72336125
NE D1 31 250.080786443 46.7233890278
NE D1 32 250.083703113 46.7233056944
NE D1 33 250.086619776 46.7233890278
NE D1 34 250.089578112 46.7233334722
NE D1 35 250.092536445 46.7233334722
NE D1 36 250.09541144 46.7234445833
NE D1 37 250.098328108 46.7234168056
NE D1 38 250.101244779 46.7233334722
NE D1 39 250.104203106 46.7234445833
NE D1 40 250.107119776 46.7233890278
NE D1 41 250.109911444 46.72336125
NE D1 42 250.112953109 46.7233890278
NE D1 43 250.115828106 46.7234445833
NE D1 44 250.0764532 46.72161125
NE D1 45 250.079411532 46.7216390278
NE D1 46 250.082286533 46.72161125
NE D1 47 250.085244865 46.7216390278
NE D1 48 250.08816153 46.7216668056
NE D1 49 250.090994864 46.7216668056
NE D1 50 250.093994867 46.72161125
NE D1 51 250.096953197 46.7216668056
NE D1 52 250.099828199 46.7216390278
NE D1 53 250.102786532 46.7216390278
NE D1 54 250.10566153 46.7216668056
NE D1 55 250.108494864 46.7216668056
NE D1 56 250.111411532 46.7216390278
NE D1 57 250.114328196 46.7216945833
NE D1 58 250.117328199 46.7216390278
NE D1 59 250.077953285 46.7199445833
NE D1 60 250.080869952 46.7199445833
NE D1 61 250.083828284 46.7199723611
NE D1 62 250.086703287 46.7199168056
NE D1 63 250.089536617 46.7199723611
NE D1 64 250.09253662 46.7199168056
NE D1 65 250.095411618 46.7199445833
NE D1 66 250.09836995 46.7199723611
NE D1 67 250.101203282 46.7200001389
NE D1 68 250.104161617 46.7199723611
NE D1 69 250.107161616 46.7200001389
NE D1 70 250.110078284 46.7199723611
NE D1 71 250.112953284 46.7199723611
NE D1 72 250.115911617 46.7199723611
NE D1 73 250.07649504 46.7182223611
NE D1 74 250.079328374 46.7181945833
NE D1 75 250.082286708 46.7181945833
NE D1 76 250.085245041 46.7181945833
NE D1 77 250.088203373 46.7182223611
NE D1 78 250.091078374 46.7181945833
NE D1 79 250.094036705 46.7182501389
NE D1 80 250.096870038 46.7182501389
NE D1 81 250.099828372 46.7182501389
NE D1 82 250.102786706 46.7182223611
NE D1 83 250.105661705 46.7182501389
NE D1 84 250.108620043 46.7181668056
NE D1 85 250.111453373 46.7182223611
NE D1 86 250.114370038 46.7182501389
NE D1 87 250.117286704 46.7182779167
NE D1 88 250.077953464 46.7164445833
NE D1 89 250.080828464 46.7164445833
NE D1 90 250.083786793 46.7165279167
NE D1 91 250.086661796 46.7164723611
NE D1 92 250.089578462 46.7164723611
NE D1 93 250.092578461 46.7165001389
NE D1 94 250.095411794 46.7165001389
NE D1 95 250.098286797 46.7164445833
NE D1 96 250.10132846 46.7165279167
NE D1 97 250.104245129 46.7164723611
NE D1 98 250.10707846 46.7165279167
NE D1 99 250.110036791 46.7165556944
NE D1 100 250.112995128 46.7165001389
NE D1 101 250.115745125 46.7165556944
NE D1 102 250.076578552 46.7147223611
NE D1 103 250.079453553 46.7146945833
NE D1 104 250.082370217 46.7147501389
NE D1 105 250.085286881 46.7148056944
NE D1 106 250.088203547 46.7148056944
NE D1 107 250.091120217 46.7147501389
NE D1 108 250.094036884 46.7147501389
NE D1 109 250.096870214 46.7148056944
NE D1 110 250.099911884 46.7147501389
NE D1 111 250.102703547 46.7148056944
NE D1 112 250.105578546 46.7148334722
NE D1 113 250.108620216 46.7147779167
NE D1 114 250.111411884 46.7147501389
NE D1 115 250.11445355 46.7147501389
NE D1 116 250.11732855 46.7147501389
NE D1 117 250.077953637 46.7130556944
NE D1 118 250.080870305 46.7130279167
NE D1 119 250.083828638 46.7130279167
NE D1 120 250.086661973 46.7130001389
NE D1 121 250.089620303 46.7130556944
NE D1 122 250.092536966 46.7131390278
NE D1 123 250.095370301 46.71311125
NE D1 124 250.09828697 46.7130556944
NE D1 125 250.101328635 46.7130834722
NE D1 126 250.104245301 46.71311125
NE D1 127 250.107078635 46.7130834722
NE D1 128 250.110036967 46.71311125
NE D1 129 250.112953635 46.7130834722
NE D1 130 250.115786969 46.7130834722
NE D1 131 250.076537058 46.7113334722
NE D1 132 250.079453725 46.7113334722
NE D1 133 250.082412057 46.71136125
NE D1 134 250.085287059 46.7113056944
NE D1 135 250.088203726 46.7113056944
NE D1 136 250.091078723 46.71136125
NE D1 137 250.093995393 46.7113056944
NE D1 138 250.096912058 46.7113334722
NE D1 139 250.099912058 46.7113334722
NE D1 140 250.102787057 46.71136125
NE D1 141 250.105703722 46.7113890278
NE D1 142 250.108537057 46.71136125
NE D1 143 250.11149539 46.71136125
NE D1 144 250.114453723 46.71136125
NE D1 145 250.117328722 46.7113890278
NE D1 146 250.077995485 46.7095001389
NE D1 147 250.080870482 46.7095556944
NE D1 148 250.083745481 46.7095834722
NE D1 149 250.086662147 46.7095834722
NE D1 150 250.089662146 46.70961125
NE D1 151 250.092537146 46.70961125
NE D1 152 250.095453815 46.7095556944
NE D1 153 250.098412143 46.7096668056
NE D1 154 250.101287145 46.7096390278
NE D1 155 250.104162149 46.7095556944
NE D1 156 250.107120481 46.7095834722
NE D1 157 250.109995476 46.7096668056
NE D1 158 250.112828811 46.7096390278
NE D1 159 250.115870479 46.70961125
NE D1 160 250.076495567 46.7078890278
NE D1 161 250.079412237 46.7078334722
NE D1 162 250.082412235 46.70786125
NE D1 163 250.085287235 46.70786125
NE D1 164 250.088245569 46.70786125
NE D1 165 250.091120569 46.70786125
NE D1 166 250.094078902 46.70786125
NE D1 167 250.096953899 46.7079168056
NE D1 168 250.099870566 46.7079168056
NE D1 169 250.102870564 46.7079445833
NE D1 170 250.105620567 46.7078890278
NE D1 171 250.108578899 46.7079168056
NE D1 172 250.111495564 46.7079445833
NE D1 173 250.114453903 46.7078334722
NE D1 174 250.117370569 46.70786125
NE D1 175 250.077953987 46.7061945833
NE D1 176 250.080828987 46.7061945833
NE D1 177 250.083828987 46.7061945833
NE D1 178 250.086745658 46.70611125
NE D1 179 250.089662322 46.7061668056
NE D1 180 250.092578986 46.7062223611
NE D1 181 250.095495654 46.7061945833
NE D1 182 250.098453986 46.7062223611
NE D1 183 250.101328988 46.7061668056
NE D1 184 250.104203986 46.7062223611
NE D1 185 250.107120655 46.7061668056
